Country,NY.GNP.PCAP.CD
MDA,-554.0446070595044
GNQ,5398.319802669006
TMP,-1421.1951699063823
TUN,820.0
YEM,-1352.2648179119371
BDI,120.0
CUW,5988.088400553089
CRI,1040.0
WSM,-2388.5408098713942
NPL,120.0
EAP,212.285559779976
ERI,5015.682662708728
QAT,5840.384642100155
LDC,243.18262760331402
UZB,5042.7406199110155
CPV,-77.20462584555821
MEA,-674.814150271468
GRC,3750.0
BEL,7620.0
WBG,7571.8963764177115
ECS,3241.65198993416
ARB,1166.3259866390802
AGO,4445.101281554573
OSS,-109.35807439718155
SLB,4137.024887509602
STP,5172.9659844165435
BTN,-4625.7337113386475
COM,7148.236417731046
BEN,210.0
PNG,520.0
UGA,3134.214610484822
LSO,280.0
MNG,12302.532820913199
KSV,5239.304424698422
COG,480.0
TGO,270.0
CHE,7600.864944000061
MNP,10514.886967326227
LBR,410.0
PHL,420.0
MNE,1581.3350103779064
KOR,790.0
PRI,2650.0
FRO,3127.577341824941
DZA,1050.0
SYR,1080.0
CUB,1550.0
MMR,3935.1967283582135
SVN,2354.665741500812
PRY,5016.415768345834
SDN,370.0
FRA,7120.0
BFA,170.0
CMR,330.0
GUM,1031.0159109701299
TJK,9183.613906521097
ISR,3840.0
FIN,6840.0
COL,610.0
MNA,4394.774148376358
SSA,440.31776756837195
PRT,2330.0
TCD,220.0
NAC,8955.30202938841
ARG,2340.0
WLD,1620.7415488980405
PRK,6758.719306670917
EAS,722.499110292079
NIC,600.0
GRL,4330.0
LMC,271.519697569267
KWT,14550.0
MHL,6931.899415730026
TUV,1067.203423907752
NZL,6543.451013921115
ATG,3798.6399775718114
RUS,3498.3976374156755
IMY,1360.0532484659116
ZAF,1550.0
GHA,290.0
PAN,1160.0
CHN,180.0
HKG,2900.0
CYP,9969.391831334084
NLD,8240.0
MAR,570.0
CHL,980.0
MIC,384.630636384303
BRA,1350.0
BIH,3407.681186651661
TZA,3246.9538775936344
FCS,6680.311450901088
MDV,10972.173248925716
MLI,140.0
PER,1080.0
MYS,910.0
EGY,350.0
SYC,910.0
SVK,2511.0445257713145
NGA,510.0
IND,180.0
KAZ,3762.112248382401
IDN,280.0
GRD,7390.016546438378
SLE,240.0
HUN,5531.2133107768595
KHM,1887.6200530417964
MUS,-1251.9755912783605
KGZ,2368.7197441429125
CIV,660.0
VUT,6450.319280945239
TCA,1246.4789774181036
TKM,5072.420673577742
VNM,4744.448451628903
VEN,2780.0
CAN,8680.0
EST,-2791.9547821244823
SWZ,-1886.1614094561724
KEN,250.0
JAM,1390.0
DNK,9040.0
LUX,7720.0
MDG,300.0
PSS,12.2608776251991
ABW,2160.5803898858526
USA,8980.0
AFG,2376.2129621453405
ROM,5022.295405761592
EUU,4674.04490456301
TON,-2815.940522476086
LAO,5088.831011272401
BOL,580.0
HIC,5168.89297868959
SLV,530.0
NAM,5056.378820046345
UKR,6050.889828481365
SMR,3502.6234946314553
BLZ,800.0
BHR,3585.540733349376
MOZ,12032.671259860916
SSD,5222.084089292581
ISL,7930.0
VIR,4690.0
SEN,480.0
BMU,8290.0
BLR,6387.008805010661
SRB,12774.996301992498
ADO,7570.0
SXM,1943.6732925675444
LCN,1372.44468878011
BGD,200.0
LIE,11190.0
LBY,5384.120652404882
ESP,3460.0
PAK,190.0
ETH,5134.666925293041
OED,5574.49723843743
GNB,150.0
CYM,5407.048712645677
BWA,490.0
FJI,1220.0
DEU,7140.0
JPN,5310.0
AZE,-184.77759458725814
CZE,1411.3477190414685
LAC,1195.4485199865699
HRV,-1846.017997070503
ALB,-2445.5531708286126
ZWE,720.0
URY,1490.0
MAF,4039.8008045349197
BGR,2360.5950257922655
ECA,6923.648861416881
LBN,6557.950062096623
GBR,4680.0
LIC,-419.76875443046833
UMC,488.11451768652495
ARE,5587.961734904989
SSF,440.0461232312951
VCT,390.0
NER,220.0
NOR,9150.0
BRB,6804.502656265875
EMU,5632.26527610693
MRT,350.0
LVA,6990.544993591378
MAC,733.6587818573121
SWE,10720.0
GEO,-4343.878499936625
TUR,1310.0
JOR,4130.277515081792
LTU,6695.903426312734
BRN,1957.729608730504
CAF,200.0
NOC,3430.5349737951565
OMN,2770.0
DJI,2720.989519848051
SOM,1877.2112364493123
SST,-3649.0270680179033
SAU,7830.0
ITA,4500.0
ZMB,540.0
ARM,4265.1408572676455
MWI,130.0
BHS,4930.0
CEB,6099.296947057123
LMY,370.385123310682
GAB,4430.0
DMA,-996.2731898943133
FSM,-2382.3208776189736
HPC,279.190534243634
GTM,670.0
LCA,-847.5372278748664
MKD,2944.7454856084105
SUR,6557.34602017678
RWA,130.0
AUS,7740.0
GIN,2626.3082772145344
ECU,1290.0
IRL,3280.0
ZAR,430.0
HTI,554.7355121120531
AUT,5960.0
MCO,29870.0
OEC,6077.001136178062
MEX,1500.0
LKA,260.0
MLT,2120.0
SAS,184.64171888825803
POL,5801.858876818005
GMB,240.0
PYF,5620.0
CSS,1594.5602733982998
IRN,2030.0
THA,420.0
IRQ,2537.46204364996
SGP,2940.0
TTO,2530.0
CHI,-514.4192211955556
GUY,670.0
KNA,1811.3860715113328
HND,420.0
NCL,6440.0
PLW,7169.434081862362
ASM,-545.9495543325411
KIR,3518.7403026734214
DOM,780.0
