Country,NY.GNP.PCAP.CD
MDA,570.0
GNQ,1390.0
TMP,700.0
TUN,2480.0
YEM,530.0
BDI,110.0
CUW,7530.578290725753
CRI,4200.0
WSM,1720.0
NPL,260.0
EAP,1212.8787056413
ERI,200.0
QAT,14393.192375972129
LDC,317.285553765234
UZB,420.0
CPV,1480.0
MEA,3135.6802661905394
GRC,15550.0
BEL,27120.0
WBG,1390.0
ECS,13499.1375339196
ARB,2618.77197638541
AGO,16995.346062618228
OSS,1806.9878003291296
SLB,840.0
STP,590.0
BTN,950.0
COM,450.0
BEN,430.0
PNG,500.0
UGA,250.0
LSO,640.0
MNG,610.0
KSV,15314.381286109623
COG,710.0
TGO,290.0
CHE,45630.0
MNP,895.2410715579754
LBR,80.0
PHL,1260.0
MNE,2440.0
KOR,13360.0
PRI,12530.0
FRO,9298.98161859397
DZA,1920.0
SYR,1240.0
CUB,3100.0
MMR,3642.073035163885
SVN,12700.0
PRY,1050.0
SDN,400.0
FRA,26020.0
BFA,280.0
CMR,660.0
GUM,19553.440709793955
TJK,210.0
ISR,18400.0
FIN,28680.0
COL,2340.0
MNA,1664.0642662901098
SSA,528.288924576858
PRT,13230.0
TCD,210.0
NAC,38505.6269197789
ARG,3550.0
WLD,5772.5524786539
PRK,13055.869761381677
EAS,3989.7246786415503
NIC,1010.0
GRL,21060.0
LMC,636.832751734203
KWT,23300.0
MHL,3090.0
TUV,2530.0
NZL,17000.0
ATG,10140.0
RUS,2580.0
IMY,27070.0
ZAF,2960.0
GHA,320.0
PAN,3830.0
CHN,1270.0
HKG,26340.0
CYP,16580.0
NLD,30700.0
MAR,1470.0
CHL,4650.0
MIC,1283.35053355782
BRA,2920.0
BIH,2020.0
TZA,330.0
FCS,526.109165080943
MDV,3400.0
MLI,300.0
PER,2090.0
MYS,4130.0
EGY,1290.0
SYC,7490.0
SVK,6930.0
NGA,410.0
IND,530.0
KAZ,1800.0
IDN,900.0
GRD,5370.0
SLE,300.0
HUN,6670.0
KHM,350.0
MUS,4260.0
KGZ,340.0
CIV,620.0
VUT,1360.0
TCA,1501.211050226888
TKM,990.0
VNM,510.0
VEN,3450.0
CAN,25210.0
EST,5710.0
SWZ,1340.0
KEN,420.0
JAM,3530.0
DNK,34850.0
LUX,43180.0
MDG,280.0
PSS,1902.31981985785
ABW,6552.276181443001
USA,39950.0
AFG,-3836.369074329821
ROM,2330.0
EUU,21042.191831378503
TON,1950.0
LAO,340.0
BOL,920.0
HIC,23488.0518019016
SLV,2470.0
NAM,2170.0
UKR,980.0
SMR,30370.0
BLZ,3450.0
BHR,13240.0
MOZ,270.0
SSD,14113.427870507781
ISL,33130.0
VIR,4028.2462104165825
SEN,550.0
BMU,-2118.9486700050693
BLR,1630.0
SRB,2260.0
ADO,27150.0
SXM,8008.992320854035
LCN,3670.34177905883
BGD,450.0
LIE,68220.0
LBY,5170.0
ESP,18060.0
PAK,560.0
ETH,110.0
OED,25255.6173725829
GNB,300.0
CYM,41497.795069262196
BWA,3230.0
FJI,2420.0
DEU,26230.0
JPN,34010.0
AZE,820.0
CZE,8060.0
LAC,3534.0495608755105
HRV,6490.0
ALB,1690.0
ZWE,410.0
URY,4240.0
MAF,13426.146909682644
BGR,2350.0
ECA,1945.66659753078
LBN,4460.0
GBR,30570.0
LIC,237.527814605719
UMC,2008.2682128600202
ARE,33560.0
SSF,529.720327902716
VCT,4380.0
NER,190.0
NOR,44760.0
BRB,11610.0
EMU,23311.065425803597
MRT,510.0
LVA,4680.0
MAC,17600.0
SWE,32410.0
GEO,910.0
TUR,3800.0
JOR,2000.0
LTU,4680.0
BRN,18000.0
CAF,260.0
NOC,6208.328455930121
OMN,8260.0
DJI,890.0
SOM,32953.698039731324
SST,2735.2314191452897
SAU,8870.0
ITA,23270.0
ZMB,400.0
ARM,950.0
MWI,190.0
BHS,21640.0
CEB,5208.9152260243
LMY,1187.4076063358
GAB,3870.0
DMA,4810.0
FSM,2380.0
HPC,316.999061834125
GTM,1680.0
LCA,4660.0
MKD,2110.0
SUR,2120.0
RWA,210.0
AUS,21110.0
GIN,320.0
ECU,2130.0
IRL,30080.0
ZAR,160.0
HTI,-3031.223916552546
AUT,27940.0
MCO,94140.0
OEC,28614.1906487651
MEX,6860.0
LKA,950.0
MLT,11300.0
SAS,519.794072513385
POL,5550.0
GMB,420.0
PYF,14935.577854337898
CSS,5414.7700883613
IRN,2190.0
THA,2170.0
IRQ,16617.183282660764
SGP,23110.0
TTO,8020.0
CHI,42780.0
GUY,920.0
KNA,8950.0
HND,1200.0
NCL,13255.428940533711
PLW,7980.0
ASM,11056.746901340965
KIR,1310.0
DOM,2590.0
