Country,SP.DYN.LE00.IN
MDA,64.9811219512195
GNQ,41.1170731707317
TMP,35.1034146341463
TUN,56.7950243902439
YEM,45.5763170731707
BDI,45.2189024390244
CUW,48.219534832570375
CRI,69.1194146341464
WSM,57.469512195122
NPL,43.3870975609756
EAP,63.69410347533901
ERI,42.2146341463415
QAT,71.0605609756098
LDC,45.669808562261714
UZB,63.9878780487805
CPV,57.02092682926829
MEA,56.2462168228796
GRC,72.2937073170732
BEL,71.97121951219509
WBG,49.986963520459526
ECS,69.6194243380292
ARB,55.4057609463175
AGO,38.9758048780488
OSS,51.7317226160349
SLB,57.03053658536589
STP,58.9405853658537
BTN,40.9542926829268
COM,47.8757073170732
BEN,45.0869024390244
PNG,49.270512195122
UGA,49.3239756097561
LSO,50.7622195121951
MNG,56.7807804878049
KSV,61.180861096755365
COG,54.802853658536606
TGO,49.5024146341463
CHE,74.6656097560976
MNP,65.89052554620056
LBR,42.7256585365854
PHL,61.536195121951195
MNE,71.8110731707317
KOR,63.955853658536604
PRI,72.99424390243901
FRO,68.75754862411176
DZA,52.836243902439
SYR,62.77624390243901
CUB,72.19760975609759
MMR,52.9242195121951
SVN,70.3585365853659
PRY,66.2069024390244
SDN,53.62373170731711
FRA,72.85365853658541
BFA,41.606390243902396
CMR,48.7463902439024
GUM,67.7789024390244
TJK,61.28095121951222
ISR,72.0451219512195
FIN,71.6736585365854
COL,62.752146341463394
MNA,55.587172389561005
SSA,46.3476787606011
PRT,68.30975609756099
TCD,43.29307317073171
NAC,72.69384247958129
ARG,68.0479512195122
WLD,61.43967758214949
PRK,63.16485365853661
EAS,64.8074481956375
NIC,56.50892682926829
GRL,63.63745132918265
LMC,53.528034528801
KWT,68.02992682926829
MHL,36.529733319311006
TUV,49.882817501789425
NZL,72.21951219512201
ATG,67.1300731707317
RUS,67.7239024390244
IMY,48.34219425297635
ZAF,54.5767073170732
GHA,50.81395121951221
PAN,68.0819512195122
CHN,65.69958536585371
HKG,73.36829268292679
CYP,73.7104390243903
NLD,74.49878048780491
MAR,54.4487073170732
CHL,65.3888048780488
MIC,58.959092548654795
BRA,60.800512195122
BIH,68.70026829268289
TZA,48.873146341463396
FCS,49.5737563386621
MDV,48.2827073170732
MLI,35.9178048780488
PER,57.0968292682927
MYS,66.4018780487805
EGY,54.693000000000005
SYC,72.33237870613644
SVK,70.2468048780488
NGA,43.3975853658537
IND,51.067926829268295
KAZ,63.492365853658505
IDN,57.2357073170732
GRD,65.0791707317073
SLE,38.493073170731705
HUN,69.29
KHM,23.884536585365897
MUS,64.3905365853659
KGZ,61.564853658536606
CIV,47.7422195121951
VUT,55.479975609756096
TCA,56.98596752064618
TKM,59.573243902439
VNM,61.5363658536585
VEN,66.7072195121951
CAN,73.52170731707321
EST,69.44375609756099
SWZ,50.979634146341496
KEN,55.01907317073171
JAM,69.35629268292679
DNK,74.0751219512195
LUX,70.7571219512195
MDG,47.1114390243903
PSS,60.0538739790027
ABW,70.7778048780488
USA,72.60487804878049
AFG,39.059292682926795
ROM,69.6139024390244
EUU,71.92026866213192
TON,66.32339024390251
LAO,47.689243902439
BOL,47.733024390243905
HIC,71.34522451719059
SLV,56.11407317073171
NAM,55.1871219512195
UKR,69.6346341463415
SMR,52.202588078353095
BLZ,67.718756097561
BHR,67.26382926829271
MOZ,41.486804878048794
SSD,37.777243902439
ISL,75.5787804878049
VIR,69.77817073170729
SEN,43.518756097560995
BMU,67.00321893738294
BLR,70.04826829268289
SRB,64.59695427407851
ADO,59.10993387609099
SXM,52.00648049100756
LCN,62.4374489685151
BGD,48.8708048780488
LIE,60.91679409765618
LBY,60.6914146341463
ESP,73.31878048780491
PAK,55.27324390243901
ETH,44.0314634146341
OED,71.03663904673321
GNB,43.4487317073171
CYM,73.664347564226
BWA,57.54895121951221
FJI,61.532170731707296
DEU,71.4017317073171
JPN,75.0573170731707
AZE,65.1874390243903
CZE,70.4146341463415
LAC,61.34616808159939
HRV,70.00195121951221
ALB,68.7412195121951
ZWE,56.687951219512215
URY,69.1428292682927
MAF,65.810605902104
BGR,71.049756097561
ECA,65.2136109731521
LBN,67.1996585365854
GBR,72.7243902439024
LIC,44.8763477679514
UMC,64.0132689783335
ARE,65.3051463414634
SSF,46.34393842913649
VCT,66.0868048780488
NER,37.277243902439
NOR,74.8175609756098
BRB,67.0408048780488
EMU,72.1677100200285
MRT,51.427926829268294
LVA,68.9253658536585
MAC,70.8313902439024
SWE,74.98463414634149
GEO,68.6945609756098
TUR,55.3852195121951
JOR,63.512804878048804
LTU,70.8673170731707
BRN,68.73939024390239
CAF,45.881414634146296
NOC,67.8713719975056
OMN,54.6929512195122
DJI,51.8036097560976
SOM,42.8633658536585
SST,57.400127989658614
SAU,58.256926829268295
ITA,72.6473170731708
ZMB,51.1104146341463
ARM,70.53192682926829
MWI,42.76831707317071
BHS,67.2200243902439
CEB,70.1745281439656
LMY,57.900842670516006
GAB,50.785146341463395
DMA,63.54132120773395
FSM,63.8545853658537
HPC,45.6891286587323
GTM,55.132756097561
LCA,65.8848292682927
MKD,68.0248536585366
SUR,64.6013414634146
RWA,44.899487804878
AUS,72.6253658536586
GIN,38.4832682926829
ECU,60.21285365853661
IRL,71.5462926829268
ZAR,45.156853658536605
HTI,49.087268292682886
AUT,71.1146341463415
MCO,56.41967407950956
OEC,72.2806811565541
MEX,63.92014634146339
LKA,66.2071707317073
MLT,71.7208536585366
SAS,51.1572018566195
POL,70.5609756097561
GMB,42.2103658536585
PYF,61.910365853658504
CSS,66.8393627774765
IRN,55.2124878048781
THA,61.9942682926829
IRQ,60.99273170731711
SGP,70.2197073170732
TTO,66.1049024390244
CHI,72.32460975609759
GUY,62.2034146341463
KNA,50.3621134661509
HND,55.8232926829268
NCL,65.2731707317073
PLW,50.611575845173995
ASM,65.99728984010187
KIR,56.1867317073171
DOM,61.0621951219512
