Country,SP.DYN.LE00.IN
MDA,67.85973170731711
GNQ,53.6745853658537
TMP,63.1006341463415
TUN,73.5024390243903
YEM,61.497926829268295
BDI,52.696951219512215
CUW,69.94187813942976
CRI,78.0866585365854
WSM,70.99692682926829
NPL,65.4942926829268
EAP,72.3426076569517
ERI,58.592414634146394
QAT,77.0235365853659
LDC,58.39800645955339
UZB,67.3470487804878
CPV,71.5235365853658
MEA,71.0533614383148
GRC,79.2390243902439
BEL,78.9804878048781
WBG,71.7488780487805
ECS,74.0891961463323
ARB,68.8699440450817
AGO,48.5388048780488
OSS,57.506055123197
SLB,65.5534878048781
STP,64.5769024390244
BTN,64.9184390243903
COM,60.1097804878049
BEN,57.065975609756094
PNG,60.643073170731704
UGA,51.7702195121951
LSO,43.65773170731711
MNG,65.16692682926829
KSV,68.6951219512195
COG,53.561536585365886
TGO,54.507975609756095
CHE,81.2365853658537
MNP,75.63426779521706
LBR,55.066170731707295
PHL,67.2664878048781
MNE,73.5748048780488
KOR,78.4326829268293
PRI,78.2960975609756
FRO,79.3414634146342
DZA,72.1965609756098
SYR,74.7166829268293
CUB,77.93214634146341
MMR,63.5552682926829
SVN,77.6121951219512
PRY,71.2863170731707
SDN,59.8408292682927
FRA,80.16341463414629
BFA,53.5813170731707
CMR,51.8890487804878
GUM,76.7475365853659
TJK,66.0972195121951
ISR,80.1512195121951
FIN,78.8170731707317
COL,72.2639268292683
MNA,70.5167617793071
SSA,52.7146412621268
PRT,78.0707317073171
TCD,47.9739024390244
NAC,77.630354366129
ARG,74.6878048780488
WLD,69.0739449902521
PRK,68.157
EAS,73.2544597890575
NIC,71.83809756097558
GRL,69.1751219512195
LMC,64.37267729962629
KWT,73.7383170731707
MHL,62.107200581741985
TUV,73.55478456895938
NZL,79.85121951219509
ATG,74.4254390243903
RUS,65.47
IMY,68.55788877719444
ZAF,51.5573414634146
GHA,58.701048780487795
PAN,75.9716341463415
CHN,74.05390243902441
HKG,81.58048780487809
CYP,78.58960975609759
NLD,79.34634146341459
MAR,70.4398292682927
CHL,78.6382926829268
MIC,68.2715073893807
BRA,71.8396341463415
BIH,75.09353658536591
TZA,55.6047804878049
FCS,58.634196813837
MDV,74.3323414634147
MLI,52.5797073170732
PER,72.458512195122
MYS,73.6006097560976
EGY,69.4296829268293
SYC,72.13170731707321
SVK,73.9048780487805
NGA,48.6664878048781
IND,64.5238780487805
KAZ,65.909756097561
IDN,67.1685609756098
GRD,71.37209756097559
SLE,43.603073170731705
HUN,72.64878048780491
KHM,62.9677073170732
MUS,72.4321951219512
KGZ,67.95609756097559
CIV,47.751853658536604
VUT,69.3178536585366
TCA,62.116411072373836
TKM,64.4323658536586
VNM,74.6278536585366
VEN,73.2033170731707
CAN,80.2926829268293
EST,72.5682926829268
SWZ,45.86007317073171
KEN,53.5198292682927
JAM,71.4784146341463
DNK,77.8439024390244
LUX,79.4317073170732
MDG,61.187292682926795
PSS,68.0684161278425
ABW,74.2280731707317
USA,77.3390243902439
AFG,57.02724390243901
ROM,71.8788951219512
EUU,78.36405727821321
TON,71.45334146341459
LAO,61.734512195122
BOL,63.5397804878049
HIC,76.98291963931841
SLV,70.17892682926829
NAM,55.9774390243903
UKR,67.95682926829271
SMR,81.9756097560976
BLZ,69.0863658536585
BHR,75.4221463414634
MOZ,50.6416097560976
SSD,51.171634146341496
ISL,81.5024390243902
VIR,78.5243902439025
SEN,60.36192682926829
BMU,78.6853658536586
BLR,68.8512195121951
SRB,72.83414634146341
ADO,59.03128168738143
SXM,65.96102789178151
LCN,72.907666386107
BGD,67.9718536585366
LIE,80.6682926829268
LBY,71.471
ESP,80.17073170731709
PAK,63.87763414634149
ETH,56.2365609756098
OED,78.21029507491279
GNB,52.339292682926796
CYM,69.16274527069257
BWA,54.5522195121951
FJI,68.4917804878049
DEU,78.9317073170732
JPN,81.9251219512195
AZE,68.9372682926829
CZE,75.92439024390251
LAC,72.4916540022795
HRV,75.2446341463415
ALB,76.0893902439024
ZWE,41.7596097560976
URY,75.63470731707321
MAF,77.87073170731709
BGR,72.5609756097561
ECA,69.982666029127
LBN,77.07158536585371
GBR,79.0487804878049
LIC,55.3914033594614
UMC,72.71311833491191
ARE,75.68639024390251
SSF,52.7175400287827
VCT,71.22890243902441
NER,53.936853658536606
NOR,80.0414634146342
BRB,74.03034146341459
EMU,79.4260845188625
MRT,60.660365853658504
LVA,71.35609756097558
MAC,78.64902439024391
SWE,80.54634146341459
GEO,72.9107073170732
TUR,72.42836585365859
JOR,72.6389024390244
LTU,71.2536585365854
BRN,76.21346341463409
CAF,44.738097560975596
NOC,70.48323370637671
OMN,74.4076097560976
DJI,57.9842926829268
SOM,52.3558536585366
SST,61.48745380988979
SAU,73.17699999999999
ITA,80.78292682926829
ZMB,49.4293902439024
ARM,73.28739024390241
MWI,48.27592682926829
BHS,73.6388780487805
CEB,73.8390724870733
LMY,67.0605060824427
GAB,59.4680487804878
DMA,61.941039933053524
FSM,67.9243658536586
HPC,55.09235917204921
GTM,69.64597560975609
LCA,72.9990731707317
MKD,74.08890243902441
SUR,68.846
RWA,54.7516097560976
AUS,80.84146341463409
GIN,52.5866097560976
ECU,74.1379756097561
IRL,78.94390243902441
ZAR,53.638292682926796
HTI,59.1784634146342
AUT,79.3317073170732
MCO,74.03117821515734
OEC,78.910400331897
MEX,75.28209756097559
LKA,73.6007317073171
MLT,79.3
SAS,64.8000010772357
POL,74.9951219512195
GMB,57.8920975609756
PYF,74.2266829268293
CSS,70.2938839243509
IRN,71.9317073170732
THA,72.1572682926829
IRQ,69.4079024390244
SGP,79.990243902439
TTO,68.9790487804878
CHI,78.9032195121951
GUY,65.582512195122
KNA,68.80859843165436
HND,71.4821707317073
NCL,75.1682926829268
PLW,69.1292682926829
ASM,69.98441559181418
KIR,64.7823658536585
DOM,71.7003902439024
