Country,NY.GNP.PCAP.CD
MDA,890.0
GNQ,4660.0
TMP,910.0
TUN,3190.0
YEM,690.0
BDI,130.0
CUW,27410.570581229324
CRI,4890.0
WSM,2370.0
NPL,310.0
EAP,1640.5314201656101
ERI,260.0
QAT,39560.0
LDC,405.207116388313
UZB,530.0
CPV,2110.0
MEA,4085.58559542165
GRC,22510.0
BEL,37850.0
WBG,1660.0
ECS,19073.1568642329
ARB,3465.92403413272
AGO,17825.93121582629
OSS,2643.5002086449804
SLB,900.0
STP,780.0
BTN,1220.0
COM,620.0
BEN,590.0
PNG,700.0
UGA,300.0
LSO,910.0
MNG,900.0
KSV,30929.28816643647
COG,980.0
TGO,360.0
CHE,61550.0
MNP,30261.537373495525
LBR,120.0
PHL,1520.0
MNE,3660.0
KOR,17800.0
PRI,14750.0
FRO,3474.029447662637
DZA,2710.0
SYR,1530.0
CUB,3960.0
MMR,24042.629014088656
SVN,18440.0
PRY,1230.0
SDN,560.0
FRA,36000.0
BFA,410.0
CMR,900.0
GUM,28582.35774930502
TJK,320.0
ISR,21220.0
FIN,40100.0
COL,2920.0
MNA,2077.8823081978603
SSA,791.0380676731351
PRT,18550.0
TCD,470.0
NAC,45128.0110142141
ARG,4940.0
WLD,7296.826233443091
PRK,785.9965709872595
EAS,4902.66968075653
NIC,1180.0
GRL,29690.0
LMC,843.570834635366
KWT,34600.0
MHL,3570.0
TUV,3740.0
NZL,25490.0
ATG,11920.0
RUS,4450.0
IMY,38690.0
ZAF,5050.0
GHA,470.0
PAN,4530.0
CHN,1750.0
HKG,28890.0
CYP,23580.0
NLD,42390.0
MAR,1960.0
CHL,6340.0
MIC,1718.47743185072
BRA,3900.0
BIH,2970.0
TZA,410.0
FCS,687.0806714473069
MDV,3560.0
MLI,410.0
PER,2540.0
MYS,5250.0
EGY,1240.0
SYC,11140.0
SVK,11280.0
NGA,660.0
IND,730.0
KAZ,2950.0
IDN,1220.0
GRD,6760.0
SLE,320.0
HUN,10430.0
KHM,460.0
MUS,5420.0
KGZ,450.0
CIV,940.0
VUT,1780.0
TCA,29065.060350144613
TKM,1600.0
VNM,680.0
VEN,4920.0
CAN,33950.0
EST,9710.0
SWZ,2390.0
KEN,530.0
JAM,3920.0
DNK,49620.0
LUX,66390.0
MDG,290.0
PSS,2555.82802016089
ABW,19683.636846168913
USA,46340.0
AFG,250.0
ROM,3930.0
EUU,29271.376879658797
TON,2500.0
LAO,460.0
BOL,1030.0
HIC,29723.9293895767
SLV,2870.0
NAM,3390.0
UKR,1540.0
SMR,41830.0
BLZ,3680.0
BHR,16970.0
MOZ,350.0
SSD,3775.9514573808583
ISL,50730.0
VIR,23491.555921205487
SEN,770.0
BMU,7476.335950945366
BLR,2820.0
SRB,3630.0
ADO,40040.0
SXM,-9446.50577964021
LCN,4549.61149133428
BGD,540.0
LIE,92360.0
LBY,6860.0
ESP,25930.0
PAK,740.0
ETH,160.0
OED,31731.251949501802
GNB,390.0
CYM,-13145.797208476051
BWA,4760.0
FJI,3590.0
DEU,35880.0
JPN,39140.0
AZE,1270.0
CZE,12380.0
LAC,4292.628910678321
HRV,9870.0
ALB,2670.0
ZWE,430.0
URY,4720.0
MAF,23854.104095214836
BGR,3760.0
ECA,3234.41938382414
LBN,5740.0
GBR,41150.0
LIC,300.606568392904
UMC,2715.10016301204
ARE,38390.0
SSF,795.317141673467
VCT,4950.0
NER,250.0
NOR,63790.0
BRB,13620.0
EMU,32460.460584936
MRT,690.0
LVA,7360.0
MAC,24080.0
SWE,45350.0
GEO,1360.0
TUR,6510.0
JOR,2490.0
LTU,7550.0
BRN,23290.0
CAF,340.0
NOC,8612.77206562703
OMN,10640.0
DJI,1030.0
SOM,27293.30411395624
SST,3632.41216145767
SAU,12460.0
ITA,32390.0
ZMB,550.0
ARM,1520.0
MWI,220.0
BHS,23510.0
CEB,7719.61284624247
LMY,1585.05234488984
GAB,5580.0
DMA,5140.0
FSM,2550.0
HPC,414.415656075902
GTM,1990.0
LCA,5360.0
MKD,3010.0
SUR,3380.0
RWA,270.0
AUS,30310.0
GIN,340.0
ECU,2900.0
IRL,44500.0
ZAR,200.0
HTI,420.0
AUT,38500.0
MCO,128380.0
OEC,35995.6658982199
MEX,7720.0
LKA,1210.0
MLT,14390.0
SAS,701.066185003019
POL,7330.0
GMB,400.0
PYF,-357.9913163310848
CSS,6606.76580647411
IRN,2910.0
THA,2770.0
IRQ,22974.178766960245
SGP,28370.0
TTO,11210.0
CHI,55320.0
GUY,1060.0
KNA,10970.0
HND,1390.0
NCL,2456.0772828608606
PLW,9410.0
ASM,2388.8212543535556
KIR,1760.0
DOM,2910.0
