Country,NY.GNP.PCAP.CD
MDA,1946.7124806596503
GNQ,2951.1054632651494
TMP,299.5568514206461
TUN,460.0
YEM,2214.644020793914
BDI,80.0
CUW,3213.6978444019514
CRI,760.0
WSM,3464.5310958114146
NPL,90.0
EAP,159.058340866017
ERI,1801.5019804971298
QAT,2834.8787401744853
LDC,163.949096367166
UZB,5073.559678090948
CPV,-473.6297152900954
MEA,-774.7327689502717
GRC,2490.0
BEL,4710.0
WBG,2415.435485188007
ECS,2180.9341858196303
ARB,443.832797089943
AGO,4798.041301223024
OSS,4131.514640982938
SLB,827.036498120837
STP,798.9585838673418
BTN,392.6838540350718
COM,3386.38554915021
BEN,160.0
PNG,390.0
UGA,-1095.170364775804
LSO,150.0
MNG,-3813.8225085440217
KSV,4737.475574061156
COG,340.0
TGO,170.0
CHE,2487.3867743402852
MNP,1090.9227542949739
LBR,290.0
PHL,260.0
MNE,3282.607580542536
KOR,420.0
PRI,2380.0
FRO,3068.8500216762204
DZA,530.0
SYR,500.0
CUB,1040.0
MMR,1090.9689628977803
SVN,1293.9833948019273
PRY,-904.7100825018438
SDN,190.0
FRA,4690.0
BFA,110.0
CMR,200.0
GUM,3066.7756010785215
TJK,4201.021118810428
ISR,2570.0
FIN,4030.0
COL,450.0
MNA,1047.6426153531688
SSA,275.941603503825
PRT,1700.0
TCD,160.0
NAC,7188.21966010042
ARG,1810.0
WLD,1170.37617934367
PRK,-448.3626755606088
EAS,492.560077684901
NIC,380.0
GRL,2440.0
LMC,179.229505332781
KWT,4290.0
MHL,4013.528948209761
TUV,1722.7935402944968
NZL,1619.0110477415963
ATG,989.7681557176332
RUS,2813.5727967025296
IMY,5686.5115152318285
ZAF,1090.0
GHA,280.0
PAN,940.0
CHN,160.0
HKG,1750.0
CYP,4109.882449809355
NLD,5010.0
MAR,350.0
CHL,1320.0
MIC,247.17224929727902
BRA,750.0
BIH,1512.4491721478962
TZA,1662.5586349496145
FCS,1646.6982595209815
MDV,100.6618075479173
MLI,90.0
PER,740.0
MYS,570.0
EGY,270.0
SYC,620.0
SVK,-473.6341979620056
NGA,220.0
IND,150.0
KAZ,1826.2099294756717
IDN,120.0
GRD,2427.4961016380894
SLE,210.0
HUN,786.9144379981612
KHM,2565.5169748280023
MUS,2185.228537750034
KGZ,2834.507687268186
CIV,370.0
VUT,135.46527798685474
TCA,783.4711632905114
TKM,-893.6439007344397
VNM,-955.6976862938377
VEN,1500.0
CAN,6050.0
EST,294.86342759662443
SWZ,360.0
KEN,200.0
JAM,1030.0
DNK,5600.0
LUX,4750.0
MDG,210.0
PSS,2875.219993061214
ABW,-851.0146054602432
USA,7310.0
AFG,1064.5874201883228
ROM,3256.1991676756256
EUU,3155.08627482148
TON,3367.2742426409372
LAO,226.89414600657983
BOL,310.0
HIC,3712.93690848098
SLV,390.0
NAM,3126.1394493461903
UKR,2239.433362097244
SMR,-1272.2027677578226
BLZ,600.0
BHR,3828.4306719698825
MOZ,1065.2708812958408
SSD,4326.096862340432
ISL,4930.0
VIR,4510.0
SEN,300.0
BMU,5430.0
BLR,1897.5883002743547
SRB,2608.6062543286
ADO,4990.0
SXM,132.4948719516902
LCN,894.512462270564
BGD,120.0
LIE,6500.0
LBY,1090.9454694472024
ESP,2100.0
PAK,160.0
ETH,1727.5759617954477
OED,4049.89887511168
GNB,130.0
CYM,-859.0329640542523
BWA,310.0
FJI,720.0
DEU,4680.0
JPN,3570.0
AZE,-1132.4293740579328
CZE,835.6661934335316
LAC,730.0500187226089
HRV,2288.1767762681275
ALB,1560.2716529883267
ZWE,550.0
URY,1060.0
MAF,2102.9221566004007
BGR,2167.408297614642
ECA,2789.0750282669233
LBN,952.5531259267841
GBR,3640.0
LIC,-464.3703228695582
UMC,309.02252883125
ARE,1631.8184346579906
SSF,275.738459129445
VCT,310.0
NER,160.0
NOR,5320.0
BRB,-2716.035954992146
EMU,3711.7353228804295
MRT,230.0
LVA,-2616.7014902888313
MAC,3520.3651400803683
SWE,7050.0
GEO,-1430.2848876403236
TUR,650.0
JOR,1324.719696285173
LTU,5344.938611603062
BRN,5193.345857458046
CAF,140.0
NOC,2657.026824500366
OMN,310.0
DJI,-212.26664537985312
SOM,203.9329294428726
SST,5120.649621859127
SAU,1760.0
ITA,3240.0
ZMB,450.0
ARM,-2314.4199226019323
MWI,100.0
BHS,3740.0
CEB,-1416.7229109057896
LMY,239.135003882574
GAB,900.0
DMA,6490.308072366682
FSM,1519.4302710705915
HPC,192.341445018862
GTM,450.0
LCA,87.17636867442792
MKD,2194.509487976572
SUR,3124.0168823778813
RWA,70.0
AUS,4580.0
GIN,37.703771863722295
ECU,600.0
IRL,2540.0
ZAR,360.0
HTI,3059.947636479075
AUT,3560.0
MCO,20160.0
OEC,4418.12891500746
MEX,970.0
LKA,210.0
MLT,1260.0
SAS,144.321693733904
POL,-513.0805813494512
GMB,150.0
PYF,3330.0
CSS,1007.56217169716
IRN,750.0
THA,260.0
IRQ,1015.2153927587351
SGP,1610.0
TTO,1200.0
CHI,1466.8196538327193
GUY,430.0
KNA,2542.0823078453
HND,320.0
NCL,3990.0
PLW,1605.3608809692937
ASM,2891.814623136108
KIR,1265.1531361964057
DOM,520.0
