Country,SP.DYN.LE00.IN
MDA,66.7347804878049
GNQ,51.8089024390244
TMP,58.5032195121951
TUN,72.5
YEM,60.2275609756098
BDI,51.14924390243901
CUW,78.1023049680378
CRI,77.2643658536585
WSM,69.13704878048779
NPL,61.6000975609756
EAP,70.2959693824745
ERI,55.4116829268293
QAT,76.3770487804878
LDC,55.1132285480017
UZB,66.8333170731707
CPV,69.3546829268293
MEA,69.6294509552585
GRC,77.9878048780488
BEL,77.619512195122
WBG,70.70604878048779
ECS,72.8986892041712
ARB,67.582924194911
AGO,44.43899999999999
OSS,56.687187758586205
SLB,62.1908780487805
STP,63.1370243902439
BTN,59.7620731707317
COM,59.3656829268293
BEN,54.9987804878049
PNG,58.4848780487805
UGA,45.5649756097561
LSO,49.0226097560976
MNG,62.475756097560996
KSV,66.9512195121951
COG,50.6282682926829
TGO,53.5240243902439
CHE,79.58048780487799
MNP,70.09914844494304
LBR,52.301170731707295
PHL,66.5619024390244
MNE,74.2893902439024
KOR,75.3734146341463
PRI,75.3811707317073
FRO,78.1804878048781
DZA,69.7629268292683
SYR,73.0576829268293
CUB,76.4258780487805
MMR,61.7489756097561
SVN,75.009756097561
PRY,69.81253658536589
SDN,57.6505853658537
FRA,78.75609756097559
BFA,50.0207073170732
CMR,52.17385365853661
GUM,74.73848780487799
TJK,63.3636341463415
ISR,78.65853658536591
FIN,77.29121951219508
COL,70.7005609756098
MNA,69.0968648931392
SSA,50.1485413788844
PRT,75.9634146341463
TCD,47.57407317073171
NAC,76.8095480778856
ARG,73.5442682926829
WLD,67.4285947600562
PRK,64.3952682926829
EAS,71.2630224434688
NIC,69.19024390243901
GRL,66.3326829268293
LMC,62.5326622737486
KWT,73.27265853658541
MHL,67.5048780487805
TUV,59.17981663072841
NZL,77.890243902439
ATG,73.1860243902439
RUS,66.0436585365854
IMY,57.82739636134915
ZAF,57.1566829268293
GHA,56.9537073170732
PAN,74.9136585365854
CHN,71.6687073170732
HKG,80.3829268292683
CYP,77.8378048780488
NLD,77.83658536585371
MAR,68.139243902439
CHL,76.4359756097561
MIC,66.4715930222722
BRA,69.59129268292679
BIH,73.90963414634149
TZA,49.806634146341494
FCS,56.815996214573296
MDV,69.11460975609761
MLI,48.489
PER,70.0300975609756
MYS,72.67921951219509
EGY,68.34514634146339
SYC,68.04397435924335
SVK,72.9024390243902
NGA,46.4426829268293
IND,62.22707317073171
KAZ,65.519512195122
IDN,66.0494634146341
GRD,70.0442926829268
SLE,37.8125365853659
HUN,70.6770731707317
KHM,57.5288048780488
MUS,70.9609756097561
KGZ,67.0024390243903
CIV,46.9925609756098
VUT,67.1598292682927
TCA,55.87150827954673
TKM,63.7512195121951
VNM,73.3595365853659
VEN,72.0862682926829
CAN,78.8829268292683
EST,70.0634146341463
SWZ,50.156439024390295
KEN,51.0713902439024
JAM,70.3752682926829
DNK,76.34146341463409
LUX,77.7707317073171
MDG,57.7717317073171
PSS,66.4396420168513
ABW,73.6753902439025
USA,76.58292682926829
AFG,54.767268292682886
ROM,70.5121951219512
EUU,76.82386117784701
TON,70.62507317073171
LAO,58.316170731707295
BOL,60.1214146341463
HIC,75.7977848435461
SLV,68.4354146341463
NAM,56.1393414634146
UKR,68.2134146341463
SMR,80.5243902439024
BLZ,68.489512195122
BHR,74.4060731707317
MOZ,48.254853658536604
SSD,48.806292682926795
ISL,79.35121951219509
VIR,77.3061707317073
SEN,57.50824390243901
BMU,60.56949082471607
BLR,67.9073170731707
SRB,71.17279813496701
ADO,58.88626850602502
SXM,47.59738020733964
LCN,71.14922341464501
BGD,64.7238292682927
LIE,79.109756097561
LBY,70.45185365853659
ESP,78.71707317073171
PAK,62.523146341463395
ETH,51.3575853658537
OED,76.80194788488991
GNB,51.290463414634196
CYM,67.12025470438172
BWA,49.4864878048781
FJI,67.4201219512195
DEU,77.7268292682927
JPN,80.5707317073171
AZE,66.3554878048781
CZE,74.6682926829268
LAC,70.6521136666276
HRV,72.64195121951221
ALB,73.79339024390251
ZWE,42.7914878048781
URY,74.46634146341471
MAF,76.7707317073171
BGR,71.4121951219512
ECA,68.516902140711
LBN,73.9059512195122
GBR,77.390243902439
LIC,51.686010595887396
UMC,70.7729401037527
ARE,74.1871707317073
SSF,50.149852774025796
VCT,70.5693902439025
NER,49.9972195121951
NOR,78.28292682926829
BRB,73.0485853658537
EMU,78.0201302592077
MRT,59.9278780487805
LVA,69.7429268292683
MAC,77.4069756097561
SWE,79.4414634146342
GEO,71.3217317073171
TUR,69.41539024390251
JOR,71.6050975609756
LTU,71.5707317073171
BRN,75.0854146341464
CAF,44.9431463414634
NOC,69.8954536030262
OMN,71.9103902439025
DJI,56.9814634146342
SOM,50.401268292682886
SST,60.7621127355839
SAU,72.2988536585366
ITA,79.42439024390241
ZMB,42.8557804878049
ARM,70.76709756097559
MWI,43.8616097560976
BHS,71.9843658536585
CEB,72.1849217877439
LMY,65.1811175356214
GAB,59.6413170731707
DMA,58.13769751102454
FSM,67.1726341463415
HPC,51.6770673118791
GTM,67.2151951219512
LCA,71.2761707317073
MKD,73.01046341463409
SUR,67.8864878048781
RWA,46.22607317073171
AUS,78.9317073170732
GIN,51.3356341463415
ECU,72.635243902439
IRL,76.08292682926829
ZAR,49.5174146341463
HTI,57.4262682926829
AUT,77.87560975609759
MCO,76.88541422741697
OEC,77.5544634012155
MEX,74.039243902439
LKA,70.45258536585371
MLT,77.3
SAS,62.493138075097285
POL,73.04390243902441
GMB,55.091609756097604
PYF,72.0933902439024
CSS,69.3410826322707
IRN,69.7659512195122
THA,70.4755609756098
IRQ,70.9347073170732
SGP,77.55121951219509
TTO,68.5515609756098
CHI,77.26834146341459
GUY,64.8319268292683
KNA,71.175815946292
HND,70.2458048780488
NCL,73.87560975609759
PLW,62.9202749503779
ASM,59.073909995422056
KIR,63.7026097560976
DOM,70.4421463414634
