Country,SP.DYN.LE00.IN
MDA,64.24397560975609
GNQ,38.832048780487796
TMP,37.5966097560976
TUN,47.800512195122
YEM,38.4201951219512
BDI,43.2800243902439
CUW,48.86332972922314
CRI,64.9460243902439
WSM,53.469512195122
NPL,38.695
EAP,56.5787180953039
ERI,39.4134390243903
QAT,66.4838536585366
LDC,43.4623013267005
UZB,61.74412195121951
CPV,51.9108292682927
MEA,51.2667546895908
GRC,70.0524634146342
BEL,71.0129268292683
WBG,57.6541903242881
ECS,68.6487019504558
ARB,50.8827230832575
AGO,35.7999756097561
OSS,48.2932715709914
SLB,52.8817073170732
STP,54.21563414634149
BTN,35.1070243902439
COM,44.2711951219512
BEN,40.68082926829271
PNG,43.717487804878
UGA,47.85353658536589
LSO,48.39982926829271
MNG,53.680512195122006
KSV,62.0874739725786
COG,52.298219512195104
TGO,44.6894634146342
CHE,72.6365853658537
MNP,47.65757870205656
LBR,37.6238780487805
PHL,59.9421219512195
MNE,68.0121951219512
KOR,58.5300243902439
PRI,70.52453658536591
FRO,56.691773324604995
DZA,49.187512195122004
SYR,56.9817317073171
CUB,68.24785365853661
MMR,48.916365853658505
SVN,69.36585365853661
PRY,64.9664634146341
SDN,51.05785365853661
FRA,71.1609756097561
BFA,37.76831707317071
CMR,44.6136341463415
GUM,64.57158536585371
TJK,58.993170731707295
ISR,71.509756097561
FIN,69.6665853658537
COL,59.8402195121951
MNA,50.71848792181721
SSA,43.074495336496106
PRT,65.81682926829271
TCD,40.0111463414634
NAC,70.71438226089609
ARG,65.9300243902439
WLD,57.5165204959574
PRK,56.1737073170732
EAS,58.230145011836
NIC,51.619536585365886
GRL,60.13984198585188
LMC,49.6159612006101
KWT,64.7429756097561
MHL,79.76521922623697
TUV,68.29316516104952
NZL,71.4731707317073
ATG,64.48807317073171
RUS,67.86014634146339
IMY,67.9606191698602
ZAF,51.7494146341463
GHA,48.455243902439
PAN,64.17439024390251
CHN,57.012390243902395
HKG,70.3466097560976
CYP,71.73100000000001
NLD,73.80414634146341
MAR,51.381390243902395
CHL,61.1753902439024
MIC,53.523139311306714
BRA,57.75792682926829
BIH,64.3972926829268
TZA,45.61936585365851
FCS,45.4685805160783
MDV,41.91468292682929
MLI,30.5056341463415
PER,51.3185365853659
MYS,63.144658536585396
EGY,51.268243902439
SYC,61.50084596379973
SVK,70.4195365853659
NGA,40.0188536585366
IND,45.69092682926829
KAZ,61.2394878048781
IDN,52.81685365853661
GRD,62.581024390243904
SLE,32.4628292682927
HUN,69.4070731707317
KHM,42.476121951219504
MUS,62.815317073170704
KGZ,59.1463170731707
CIV,41.4369512195122
VUT,50.6818292682927
TCA,53.21848701506546
TKM,57.3252926829268
VNM,61.84204878048779
VEN,63.1118292682927
CAN,72.2078048780488
EST,69.8021219512195
SWZ,46.4528048780488
KEN,50.53273170731711
JAM,67.2883658536585
DNK,72.9221951219512
LUX,69.7613414634146
MDG,43.323926829268295
PSS,56.849236378307104
ABW,68.0346829268293
USA,70.5609756097561
AFG,35.38941463414629
ROM,67.6269024390244
EUU,70.67725897718691
TON,63.867243902439
LAO,45.316878048780495
BOL,44.5048048780488
HIC,69.6181847264981
SLV,53.784439024390295
NAM,50.9087317073171
UKR,70.1611219512195
SMR,49.66697162715041
BLZ,63.9543902439025
BHR,60.858000000000004
MOZ,37.9536585365854
SSD,34.639
ISL,73.7831707317073
VIR,66.4624634146342
SEN,38.4159756097561
BMU,42.08068721629074
BLR,69.88165853658539
SRB,62.16497833306653
ADO,56.97459934935881
SXM,53.460417345594955
LCN,59.1457015924302
BGD,48.83814634146339
LIE,48.81724945355488
LBY,52.831146341463395
ESP,71.25292682926829
PAK,50.9961219512195
ETH,42.014536585365896
OED,69.0125220397486
GNB,40.3571707317073
CYM,65.23189869570999
BWA,53.028243902439
FJI,58.8083414634146
DEU,70.373512195122
JPN,71.2765853658537
AZE,63.668731707317114
CZE,70.26414634146339
LAC,57.8545954700712
HRV,67.2087317073171
ALB,66.2872195121951
ZWE,53.945439024390296
URY,68.64551219512201
MAF,56.777683238738454
BGR,70.41390243902441
ECA,63.6899787978638
LBN,65.2625365853659
GBR,72.12439024390241
LIC,42.1429168475002
UMC,57.18615899660911
ARE,59.3404634146342
SSF,43.070064362700386
VCT,63.514756097561
NER,35.964341463414605
NOR,74.0665853658537
BRB,64.0987317073171
EMU,70.73566022947402
MRT,47.673170731707295
LVA,70.39390243902442
MAC,67.8111219512195
SWE,74.1224390243903
GEO,66.182243902439
TUR,50.38360975609761
JOR,58.043975609756096
LTU,71.60390243902441
BRN,65.8143902439024
CAF,39.868560975609796
NOC,66.9443076815339
OMN,48.10707317073171
DJI,47.181658536585395
SOM,39.7725365853659
SST,54.75556350331061
SAU,49.915121951219504
ITA,70.9565853658537
ZMB,47.6814634146342
ARM,68.8304878048781
MWI,39.371219512195104
BHS,64.9873902439025
CEB,69.2727812946178
LMY,52.673312641724
GAB,44.0523414634146
DMA,53.62455722894233
FSM,60.3875853658537
HPC,42.4436101401285
