Country,NY.GNP.PCAP.CD
MDA,8493.296189127595
GNQ,140.0
TMP,3168.8837726454076
TUN,1280.0
YEM,4137.350584110947
BDI,240.0
CUW,-2057.5631377583413
CRI,1020.0
WSM,10023.842720441424
NPL,160.0
EAP,310.57725893767997
ERI,9407.696601895583
QAT,11894.473746535463
LDC,313.60393146951697
UZB,11045.273451162298
CPV,500.0
MEA,8514.855815953651
GRC,5900.0
BEL,11240.0
WBG,2725.5855047265977
ECS,5314.483895418071
ARB,2165.6098162896697
AGO,301.2332818369796
OSS,1162.18159159373
SLB,-6183.320722138402
STP,789.4612235342902
BTN,280.0
COM,380.0
BEN,360.0
PNG,720.0
UGA,4284.5348560414095
LSO,620.0
MNG,1140.5102464399242
KSV,1440.5629942012602
COG,1210.0
TGO,320.0
CHE,19100.0
MNP,978.9136765599105
LBR,440.0
PHL,740.0
MNE,1430.8173479773322
KOR,2080.0
PRI,3770.0
FRO,773.5233203021635
DZA,2280.0
SYR,1740.0
CUB,2340.0
MMR,8293.506061330652
SVN,-738.6025502505072
PRY,9938.21053558245
SDN,470.0
FRA,12060.0
BFA,280.0
CMR,820.0
GUM,9794.237112751638
TJK,3901.8673002971445
ISR,6010.0
FIN,11700.0
COL,1280.0
MNA,789.2234724107329
SSA,680.220446276122
PRT,3230.0
TCD,210.0
NAC,13999.7202551216
ARG,2570.0
WLD,2564.30280033304
PRK,10260.07561943685
EAS,1281.333476214
NIC,680.0
GRL,8020.0
LMC,446.1915251957061
KWT,18720.0
MHL,841.8017088993402
TUV,13914.15122764428
NZL,7860.0
ATG,1850.0
RUS,-1427.1546992696312
IMY,828.3418679991955
ZAF,2890.0
GHA,360.0
PAN,2130.0
CHN,220.0
HKG,6290.0
CYP,4510.0
NLD,12190.0
MAR,900.0
CHL,2180.0
MIC,601.750163502339
BRA,1990.0
BIH,11411.022299239961
TZA,2796.3331111338266
FCS,1751.9446943883686
MDV,2171.4668294055664
MLI,200.0
PER,1160.0
MYS,1850.0
EGY,550.0
SYC,2240.0
SVK,10806.481721034317
NGA,730.0
IND,290.0
KAZ,-1478.3085328947054
IDN,590.0
GRD,2377.5348053980633
SLE,390.0
HUN,4274.723205219954
KHM,4805.245405772697
MUS,1190.0
KGZ,781.6300375621795
CIV,930.0
VUT,800.0
TCA,6072.770969764268
TKM,7470.925279170497
VNM,7229.482880633941
VEN,4560.0
CAN,11820.0
EST,6959.272064194709
SWZ,2851.3266159016093
KEN,400.0
JAM,1360.0
DNK,12980.0
LUX,13540.0
MDG,390.0
PSS,3495.58816651865
ABW,12645.722367137983
USA,14230.0
AFG,4397.75799562244
ROM,4699.687079164323
EUU,7827.02887131182
TON,-7955.183093885178
LAO,4047.8573228784862
BOL,860.0
HIC,8623.388410635022
SLV,690.0
NAM,2080.0
UKR,-5151.4042164026905
SMR,7581.112540911894
BLZ,1270.0
BHR,8310.0
MOZ,290.0
SSD,7644.038549421399
ISL,15020.0
VIR,7960.0
SEN,590.0
BMU,13710.0
BLR,10914.960957075342
SRB,-761.1701800883056
ADO,10780.0
SXM,3105.6953730772366
LCN,2136.66304595865
BGD,240.0
LIE,20340.0
LBY,11171.474190973122
ESP,5690.0
PAK,400.0
ETH,7202.637899583369
OED,9211.2248493448
GNB,180.0
CYM,6713.311120748927
BWA,1160.0
FJI,1800.0
DEU,11140.0
JPN,10380.0
AZE,11498.774635071779
CZE,5475.7333762828275
LAC,1913.1867608810696
HRV,-2747.443349068297
ALB,4282.342326824011
ZWE,1060.0
URY,3290.0
MAF,-1119.3343635346937
BGR,2390.0
ECA,-1187.4101968498144
LBN,13183.62229389714
GBR,9930.0
LIC,-154.17564881992075
UMC,754.799087244474
ARE,12194.072366562636
SSF,679.9765837913379
VCT,1030.0
NER,360.0
NOR,15750.0
BRB,3680.0
EMU,9176.3523323613
MRT,440.0
LVA,479.54288909419483
MAC,5833.153520458287
SWE,15760.0
GEO,7754.903885920685
TUR,1570.0
JOR,2080.0
LTU,2583.16990705183
BRN,4200.551357009801
CAF,330.0
NOC,3110.5583394498244
OMN,6210.0
DJI,1939.9851427040521
SOM,2201.9822856515093
SST,1696.25268826941
SAU,15370.0
ITA,8190.0
ZMB,610.0
ARM,3145.748095004583
MWI,180.0
BHS,7440.0
CEB,2251.249669889581
LMY,577.23742574556
GAB,4820.0
DMA,980.0
FSM,-1462.78602375632
HPC,394.244422496642
GTM,1130.0
LCA,1150.0
MKD,6261.873083008399
SUR,2480.0
RWA,270.0
AUS,12100.0
GIN,8600.816252111235
ECU,2430.0
IRL,6390.0
ZAR,490.0
HTI,187.00950479825406
AUT,10350.0
MCO,47400.0
OEC,10138.2430256813
MEX,2760.0
LKA,320.0
MLT,4550.0
SAS,293.976649005538
POL,14687.735265357356
GMB,350.0
PYF,9240.0
CSS,2737.17565105019
IRN,3120.0
THA,760.0
IRQ,3050.0
SGP,5680.0
TTO,6700.0
CHI,4967.257422115203
GUY,580.0
KNA,1910.0
HND,700.0
NCL,7160.0
PLW,1131.2180551389029
ASM,-280.11587075776333
KIR,780.0
DOM,1240.0
