Country,NY.GNP.PCAP.CD
MDA,480.0
GNQ,400.0
TMP,7957.975561541825
TUN,2010.0
YEM,290.0
BDI,140.0
CUW,-11966.543884659077
CRI,3270.0
WSM,5846.943291140909
NPL,210.0
EAP,815.6841909855078
ERI,200.0
QAT,1457.1703622396817
LDC,268.427447500177
UZB,600.0
CPV,1330.0
MEA,2617.36004299151
GRC,13280.0
BEL,28760.0
WBG,1520.0
ECS,12663.5387382808
ARB,2218.50751385787
AGO,320.0
OSS,1789.3222800125602
SLB,890.0
STP,38750.69436047922
BTN,560.0
COM,450.0
BEN,340.0
PNG,1020.0
UGA,280.0
LSO,680.0
MNG,550.0
KSV,18844.81019016754
COG,470.0
TGO,310.0
CHE,48350.0
MNP,-3226.1545424170763
LBR,19432.746195082
PHL,1160.0
MNE,3705.5100751883365
KOR,13080.0
PRI,8150.0
FRO,10155.593916133046
DZA,1510.0
SYR,860.0
CUB,2700.0
MMR,25409.800999076484
SVN,3645.617161751943
PRY,1850.0
SDN,380.0
FRA,27270.0
BFA,250.0
CMR,650.0
GUM,-3142.127382322913
TJK,170.0
ISR,17420.0
FIN,24970.0
COL,2470.0
MNA,1338.66457925949
SSA,558.757032826268
PRT,12080.0
TCD,200.0
NAC,29422.4951100196
ARG,7700.0
WLD,5452.66844753296
PRK,11400.419011043836
EAS,4241.53949329745
NIC,880.0
GRL,20780.0
LMC,554.125754900652
KWT,20730.0
MHL,2640.0
TUV,37703.28996544991
NZL,16720.0
ATG,7130.0
RUS,2610.0
IMY,4993.516715013109
ZAF,3870.0
GHA,380.0
PAN,3030.0
CHN,650.0
HKG,24020.0
CYP,13790.0
NLD,29400.0
MAR,1430.0
CHL,5020.0
MIC,1048.96536716279
BRA,4460.0
BIH,750.0
TZA,190.0
FCS,463.600448436408
MDV,-553.2660006218866
MLI,270.0
PER,2110.0
MYS,4450.0
EGY,1020.0
SYC,6740.0
SVK,5000.0
NGA,230.0
IND,410.0
KAZ,1340.0
IDN,1090.0
GRD,2790.0
SLE,230.0
HUN,4400.0
KHM,310.0
MUS,3780.0
KGZ,390.0
CIV,710.0
VUT,1280.0
TCA,11815.725001992614
TKM,610.0
VNM,310.0
VEN,2960.0
CAN,20640.0
EST,25365.206818561375
SWZ,1850.0
KEN,340.0
JAM,2310.0
DNK,35040.0
LUX,44530.0
MDG,240.0
PSS,1992.4871274686402
ABW,15133.601943615053
USA,30380.0
AFG,-17096.38700540369
ROM,1590.0
EUU,19876.040380787
TON,2280.0
LAO,380.0
BOL,910.0
HIC,21617.1479628097
SLV,1730.0
NAM,2450.0
UKR,860.0
SMR,5515.221186767747
BLZ,2890.0
BHR,10770.0
MOZ,200.0
SSD,1330.5349437486584
ISL,27180.0
VIR,16060.796211614783
SEN,540.0
BMU,-7930.013079948447
BLR,1450.0
SRB,-4923.458993328197
ADO,18990.0
SXM,32920.26056660731
LCN,3913.65423381349
BGD,360.0
LIE,78640.0
LBY,11009.369748125428
ESP,15740.0
PAK,500.0
ETH,150.0
OED,23102.557538834102
GNB,220.0
CYM,5505.879716802905
BWA,2970.0
FJI,2660.0
DEU,30910.0
JPN,42030.0
AZE,400.0
CZE,5930.0
LAC,3515.1147231910304
HRV,14977.61487173695
ALB,920.0
ZWE,670.0
URY,6160.0
MAF,10963.245269861698
BGR,1300.0
ECA,1484.9870072903198
LBN,4210.0
GBR,22050.0
LIC,229.420527186791
UMC,1576.47756659992
ARE,6966.687611749287
SSF,559.322445203445
VCT,3000.0
NER,190.0
NOR,35800.0
BRB,8860.0
EMU,23838.9819579488
MRT,650.0
LVA,8193.312724977819
MAC,17070.0
SWE,30390.0
GEO,650.0
TUR,2920.0
JOR,1560.0
LTU,20993.032124722202
BRN,16330.0
CAF,290.0
NOC,6213.966210143
OMN,6520.0
DJI,750.0
SOM,5669.063030478632
SST,2259.1625914502397
SAU,8020.0
ITA,21770.0
ZMB,400.0
ARM,520.0
MWI,170.0
BHS,15940.0
CEB,3586.1611367757896
LMY,979.427876872095
GAB,4090.0
DMA,3080.0
FSM,2150.0
HPC,303.29556809641105
GTM,1430.0
LCA,3720.0
MKD,2110.0
SUR,1640.0
RWA,220.0
AUS,20500.0
GIN,470.0
ECU,2080.0
IRL,19100.0
ZAR,130.0
HTI,3833.844933102955
AUT,30050.0
MCO,101110.0
OEC,26214.349592358598
MEX,4320.0
LKA,740.0
MLT,9910.0
SAS,413.330477974671
POL,3810.0
GMB,750.0
PYF,18020.0
CSS,3541.91472993918
IRN,1620.0
THA,2970.0
IRQ,22021.13750545466
SGP,25640.0
TTO,4230.0
CHI,917.8212158832102
GUY,860.0
KNA,7150.0
HND,660.0
NCL,18240.0
PLW,6350.0
ASM,27431.35429510526
KIR,1120.0
DOM,2140.0
