Country,NY.GNP.PCAP.CD
MDA,2674.42570233849
GNQ,230.0
TMP,9575.142604124705
TUN,1270.0
YEM,10598.222088187325
BDI,250.0
CUW,4246.83613021578
CRI,2070.0
WSM,9236.079149304333
NPL,180.0
EAP,382.503737221297
ERI,93.73561713650906
QAT,5588.05468713935
LDC,318.39618344737096
UZB,7783.99943154765
CPV,640.0
MEA,-2858.2147734158807
GRC,6130.0
BEL,13160.0
WBG,3930.805773974287
ECS,6607.594129976021
ARB,1867.94787230156
AGO,750.0
OSS,1027.0979212197
SLB,3714.40130643076
STP,17489.833578089085
BTN,490.0
COM,450.0
BEN,310.0
PNG,760.0
UGA,310.0
LSO,420.0
MNG,1520.0
KSV,15274.114321589564
COG,1040.0
TGO,310.0
CHE,25630.0
MNP,1945.5074247058928
LBR,360.0
PHL,600.0
MNE,10306.198193061711
KOR,3600.0
PRI,5320.0
FRO,5693.512554975294
DZA,2810.0
SYR,1270.0
CUB,2490.0
MMR,6745.737513242954
SVN,8313.339707779882
PRY,20991.615087993872
SDN,800.0
FRA,14490.0
BFA,270.0
CMR,1010.0
GUM,-3716.539668075947
TJK,3893.50344914819
ISR,7610.0
FIN,16480.0
COL,1210.0
MNA,10090.104770773482
SSA,546.889624388112
PRT,4160.0
TCD,210.0
NAC,20938.8930720829
ARG,3600.0
WLD,3284.1650538432395
PRK,20930.123704104484
EAS,1914.65697064424
NIC,860.0
GRL,11470.0
LMC,452.32679509876505
KWT,15630.0
MHL,1199.9598150437168
TUV,4804.792260262
NZL,10010.0
ATG,3960.0
RUS,-2129.560090098299
IMY,11721.828887471584
ZAF,2670.0
GHA,420.0
PAN,2690.0
CHN,320.0
HKG,9070.0
CYP,6450.0
NLD,14530.0
MAR,810.0
CHL,1560.0
MIC,639.824323244243
BRA,2030.0
BIH,8385.602982327398
TZA,7942.656595358258
FCS,10955.158932095872
MDV,13039.174669796037
MLI,240.0
PER,990.0
MYS,1940.0
EGY,790.0
SYC,3210.0
SVK,4003.5498698053343
NGA,240.0
IND,360.0
KAZ,14625.002174743157
IDN,510.0
GRD,1700.0
SLE,190.0
HUN,9184.642188927855
KHM,10160.615094274526
MUS,1630.0
KGZ,13344.994069334256
CIV,800.0
VUT,860.0
TCA,11792.436905450597
TKM,-2373.297181107453
VNM,-2986.7067469382937
VEN,3150.0
CAN,16110.0
EST,5114.115616697514
SWZ,4432.388442441359
KEN,380.0
JAM,1180.0
DNK,17870.0
LUX,18230.0
MDG,280.0
PSS,1369.28403174306
ABW,9857.319682360045
USA,21460.0
AFG,8792.605871090422
ROM,4027.737498807476
EUU,9875.79218085217
TON,860.0
LAO,430.0
BOL,720.0
HIC,12002.2808913394
SLV,820.0
NAM,1650.0
UKR,7736.110436057811
SMR,12415.950908821847
BLZ,1580.0
BHR,7830.0
MOZ,290.0
SSD,-896.123306352305
ISL,19000.0
VIR,11550.0
SEN,640.0
BMU,24040.0
BLR,-816.4696313912173
SRB,13630.604465190227
ADO,11020.0
SXM,-2655.381194624294
LCN,1958.84135666974
BGD,270.0
LIE,31210.0
LBY,13619.73462479911
ESP,7120.0
PAK,400.0
ETH,280.0
OED,12836.0439304224
GNB,160.0
CYM,10952.888238239544
BWA,1230.0
FJI,1770.0
DEU,14260.0
JPN,17800.0
AZE,4902.76407468216
CZE,1172.4594541086626
LAC,1701.36722062387
HRV,863.5612543510179
ALB,760.0
ZWE,700.0
URY,2210.0
MAF,-3701.5426095704784
BGR,2750.0
ECA,12343.127052248898
LBN,14244.999880348256
GBR,11840.0
LIC,281.76777236425096
UMC,827.0581412186
ARE,739.149705587577
SSF,546.9420862559169
VCT,1660.0
NER,280.0
NOR,20830.0
BRB,5630.0
EMU,11735.051654833602
MRT,440.0
LVA,11834.09994197519
MAC,6150.0
SWE,19360.0
GEO,-26.716695212768172
TUR,1740.0
JOR,2340.0
LTU,4052.013637259628
BRN,937.1175072332844
CAF,400.0
NOC,-1387.4624692157147
OMN,5390.0
DJI,-1167.9248140988384
SOM,8119.049771668122
SST,1518.58965057483
SAU,7520.0
ITA,12120.0
ZMB,260.0
ARM,6900.963352933964
MWI,150.0
BHS,11180.0
CEB,6552.1676336946675
LMY,609.925362303523
GAB,3410.0
DMA,1750.0
FSM,-1012.4961777867502
HPC,400.005733179163
GTM,1000.0
LCA,1900.0
MKD,-3801.5126501683253
SUR,2320.0
RWA,320.0
AUS,12430.0
GIN,9707.492926185789
ECU,1640.0
IRL,8220.0
ZAR,250.0
HTI,9156.233241808575
AUT,13760.0
MCO,55330.0
OEC,14429.783223066699
MEX,1910.0
LKA,440.0
MLT,4930.0
SAS,351.153657933615
POL,120.2571663388344
GMB,330.0
PYF,13120.0
CSS,2549.49515804026
IRN,3560.0
THA,950.0
IRQ,3520.0
SGP,8070.0
TTO,4480.0
CHI,4456.382638750096
GUY,460.0
KNA,3480.0
HND,930.0
NCL,8070.0
PLW,-3836.758485048241
ASM,6114.982479667677
KIR,540.0
DOM,930.0
