Country,NY.GNP.PCAP.CD
MDA,500.0
GNQ,970.0
TMP,8257.766983457188
TUN,2160.0
YEM,320.0
BDI,140.0
CUW,3089.7011780732682
CRI,3390.0
WSM,1520.0
NPL,220.0
EAP,884.034529450054
ERI,220.0
QAT,6271.098133752301
LDC,283.34712876828496
UZB,610.0
CPV,1340.0
MEA,2749.32323315361
GRC,13930.0
BEL,28650.0
WBG,1740.0
ECS,12831.5625297701
ARB,2292.79234725482
AGO,440.0
OSS,1856.32877403126
SLB,1440.0
STP,8882.398915146228
BTN,610.0
COM,460.0
BEN,370.0
PNG,930.0
UGA,300.0
LSO,680.0
MNG,580.0
KSV,13290.074430354078
COG,590.0
TGO,350.0
CHE,48040.0
MNP,-3166.6310725751127
LBR,120.0
PHL,1230.0
MNE,3889.3639678877644
KOR,13300.0
PRI,8430.0
FRO,-16352.770520712395
DZA,1500.0
SYR,860.0
CUB,2500.0
MMR,18674.619554810764
SVN,11300.0
PRY,1850.0
SDN,370.0
FRA,27090.0
BFA,250.0
CMR,640.0
GUM,19071.438685095505
TJK,170.0
ISR,18010.0
FIN,26650.0
COL,2590.0
MNA,1426.2565427202899
SSA,572.376400022579
PRT,12350.0
TCD,210.0
NAC,30380.545776758998
ARG,8110.0
WLD,5494.00008564089
PRK,6511.876717434834
EAS,4133.18032877628
NIC,890.0
GRL,20540.0
LMC,571.815806013264
KWT,21790.0
MHL,2520.0
TUV,11558.831611010473
NZL,17160.0
ATG,7620.0
RUS,2650.0
IMY,17050.0
ZAF,3780.0
GHA,400.0
PAN,3230.0
CHN,750.0
HKG,25910.0
CYP,14230.0
NLD,29490.0
MAR,1380.0
CHL,5480.0
MIC,1117.02134214316
BRA,5030.0
BIH,1000.0
TZA,210.0
FCS,481.998369723649
MDV,13633.41221200674
MLI,280.0
PER,2250.0
MYS,4570.0
EGY,1130.0
SYC,7330.0
SVK,5400.0
NGA,280.0
IND,420.0
KAZ,1390.0
IDN,1100.0
GRD,2870.0
SLE,220.0
HUN,4450.0
KHM,320.0
MUS,3900.0
KGZ,390.0
CIV,760.0
VUT,1310.0
TCA,-7507.061393189098
TKM,550.0
VNM,350.0
VEN,3350.0
CAN,21130.0
EST,-1937.3919969554931
SWZ,1870.0
KEN,390.0
JAM,2530.0
DNK,35320.0
LUX,46430.0
MDG,250.0
PSS,2079.66716720464
ABW,15502.100159157744
USA,31390.0
AFG,-12539.296036905935
ROM,1540.0
EUU,20095.4561193176
TON,2260.0
LAO,370.0
BOL,960.0
HIC,21752.6855260286
SLV,1860.0
NAM,2420.0
UKR,890.0
SMR,13011.623160062161
BLZ,2890.0
BHR,10260.0
MOZ,230.0
SSD,13120.981726465001
ISL,28300.0
VIR,-7801.568356852244
SEN,540.0
BMU,27709.920502093755
BLR,1530.0
SRB,2850.0
ADO,20190.0
SXM,4066.3350805464797
LCN,4192.08586040532
BGD,390.0
LIE,80120.0
LBY,7443.281832798591
ESP,16020.0
PAK,490.0
ETH,140.0
OED,23171.8751274495
GNB,220.0
CYM,14378.015186317272
BWA,3110.0
FJI,2580.0
DEU,30200.0
JPN,39230.0
AZE,450.0
CZE,6110.0
LAC,3768.94313871636
HRV,5470.0
ALB,830.0
ZWE,670.0
URY,6970.0
MAF,7421.385752370641
BGR,1330.0
ECA,1578.3299532508802
LBN,4520.0
GBR,23400.0
LIC,237.202245376023
UMC,1702.2691058708701
ARE,11794.296883264917
SSF,573.446738285796
VCT,3070.0
NER,190.0
NOR,37920.0
BRB,9280.0
EMU,23822.431112005
MRT,580.0
LVA,4945.248259122939
MAC,16990.0
SWE,31380.0
GEO,790.0
TUR,3190.0
JOR,1580.0
LTU,2600.0
BRN,16330.0
CAF,290.0
NOC,6501.40247618883
OMN,6880.0
DJI,740.0
SOM,6301.872576171375
SST,2328.91987382547
SAU,8250.0
ITA,22250.0
ZMB,400.0
ARM,560.0
MWI,200.0
BHS,13660.0
CEB,3805.6559686865294
LMY,1041.65536395035
GAB,4260.0
DMA,3190.0
FSM,2110.0
HPC,311.63378077807397
GTM,1520.0
LCA,3700.0
MKD,2140.0
SUR,1850.0
RWA,260.0
AUS,21950.0
GIN,470.0
ECU,2190.0
IRL,20810.0
ZAR,120.0
HTI,-7008.950611096962
AUT,29550.0
MCO,99660.0
OEC,26314.4981744721
MEX,4310.0
LKA,790.0
MLT,10270.0
SAS,421.58313978437997
POL,4240.0
GMB,730.0
PYF,17490.0
CSS,3633.1543550887
IRN,1820.0
THA,2690.0
IRQ,19976.48353212249
SGP,27750.0
TTO,4500.0
CHI,-484.6679739096071
GUY,910.0
KNA,7520.0
HND,720.0
NCL,17810.0
PLW,6370.0
ASM,6084.195848409356
KIR,1390.0
DOM,2300.0
