Country,SP.DYN.LE00.IN,NY.GDP.PCAP.CD,SE.PRM.ENRR,SE.ADT.LITR.ZS
MDA,66.72782926829271,476.98737948533096,95.09565,97.13625594906613
GNQ,50.3548780487805,316.402505859084,117.81129572895213,87.20845784835595
TMP,53.6953414634146,-4077.803532922741,100.24495977920802,72.5525190793553
TUN,71.35365853658541,2012.93626562594,116.44233999999999,81.53252197636158
YEM,59.2364146341463,278.969456107682,87.3116522518456,74.56151858086469
BDI,48.8007804878049,160.349989322905,48.17351,76.18228618385336
CUW,63.767968493888844,2794.201883746391,68.34369444662022,77.0153892435394
CRI,76.5586097560976,3338.82297893148,103.64234,91.98851395115295
WSM,67.51502439024391,1321.5113681513901,100.11043000000001,70.86760128300887
NPL,58.464414634146394,205.74652721194698,120.58012,76.78180658021326
EAP,69.1258534822266,765.736099784487,107.117538452148,76.9232435099878
ERI,52.4046097560976,182.679605068748,68.55495925878456,86.31287793669762
QAT,75.86990243902441,16242.7212900548,97.23207,69.41451527996838
LDC,53.3480141740669,255.512102258794,72.5162124633789,88.65129379769621
UZB,66.31682926829271,585.9323641611351,104.89817,80.66747071498733
CPV,67.6786585365854,1251.80902654233,94.82956191109669,71.04678495307985
MEA,68.3558071128088,2472.28441899379,93.1808929443359,69.66173567206316
GRC,77.5853658536585,12871.300618731399,94.73399,88.6127662476111
BEL,76.84073170731709,28565.9461495142,101.02271,89.03314911315817
WBG,69.6675609756098,1325.99017058682,95.73575,106.00858336418278
ECS,71.8421216426459,12547.263322263701,102.07820129394501,80.19820501311108
ARB,66.3646660369609,2059.88178226456,83.9503707885742,92.8612397682714
AGO,42.05146341463411,387.957492739598,84.78070182440425,93.47425290780639
OSS,58.592295358222295,1695.0539037548301,100.976402282715,95.76766798099061
SLB,59.6959512195122,1445.66273066877,107.96805,91.09591136818614
STP,62.5702682926829,110.67445769574624,82.32922053957066,81.33413549614076
BTN,56.3997317073171,595.510413390228,63.218219999999995,67.95511167945047
COM,58.697170731707295,483.546292256521,112.1376735362249,67.23221322244936
BEN,54.815951219512215,362.47096826009596,69.43811,92.50758847546354
PNG,57.3519512195122,983.075334679554,71.92401,82.93840314562287
UGA,43.7833170731707,281.968757771531,68.87226,90.96548112417435
