Country,SP.DYN.LE00.IN
MDA,68.3418048780488
GNQ,55.4771951219512
TMP,65.388
TUN,74.4512195121951
YEM,62.4853414634146
BDI,54.3512195121951
CUW,76.1560975609756
CRI,78.59260975609759
WSM,72.1306829268293
NPL,67.5183902439025
EAP,73.0317554666363
ERI,60.853512195122
QAT,77.6298048780488
LDC,60.79936997247089
UZB,67.7420243902439
CPV,72.47121951219509
MEA,72.0014768578889
GRC,80.1878048780488
BEL,79.9829268292683
WBG,72.45304878048779
ECS,75.5526768140482
ARB,69.77380635757861
AGO,50.2510243902439
OSS,60.2602105168374
SLB,66.8246829268293
STP,65.6726097560976
BTN,67.4166585365854
COM,61.444195121951196
BEN,58.491268292682896
PNG,61.808048780487795
UGA,55.1820975609756
LSO,46.6345853658537
MNG,67.0768048780488
KSV,69.6487804878049
COG,58.09363414634149
TGO,56.63060975609761
CHE,82.04390243902441
MNP,77.68252403564485
LBR,58.8656585365854
PHL,67.6810487804878
MNE,74.27134146341459
KOR,80.2973170731707
PRI,78.00778048780491
FRO,80.3926829268293
DZA,73.52102439024391
SYR,74.9624634146341
CUB,78.8109756097561
MMR,64.6435609756098
SVN,78.9707317073171
PRY,72.1023170731707
SDN,61.6023902439024
FRA,81.4146341463415
BFA,56.5249756097561
CMR,53.26485365853661
GUM,77.8395609756098
TJK,68.1705365853659
ISR,81.4048780487805
FIN,79.71951219512201
COL,73.0969512195122
MNA,71.4447489835988
SSA,55.6503252441189
PRT,78.7268292682927
TCD,49.393170731707286
NAC,78.3499544511027
ARG,75.3245609756098
WLD,70.2009274032245
PRK,68.66404878048779
EAS,73.99025804915641
NIC,73.25478048780491
GRL,70.4424390243902
LMC,65.7246118857739
KWT,74.07
MHL,58.504726483544744
TUV,56.64371516904403
NZL,80.7024390243902
ATG,75.1470243902439
RUS,68.60487804878049
IMY,69.61556400921776
ZAF,53.4670975609756
GHA,60.3554634146342
PAN,76.6769512195122
CHN,74.73163414634149
HKG,82.7756097560976
CYP,79.19948780487799
NLD,80.5487804878049
MAR,72.1482195121951
CHL,79.9608048780488
MIC,69.3135006300451
BRA,72.9780243902439
BIH,75.6573658536585
TZA,60.50951219512201
FCS,60.2574523925587
MDV,76.0186585365854
MLI,55.6334390243902
PER,73.4361463414634
MYS,74.03841463414629
EGY,70.1501463414634
SYC,73.0341463414634
SVK,74.909756097561
NGA,50.868560975609796
IND,66.1026341463415
KAZ,68.42926829268289
IDN,67.95763414634149
GRD,72.33007317073171
SLE,47.3502195121951
HUN,73.9048780487805
KHM,65.8444634146342
MUS,72.8824390243903
KGZ,69.10243902439029
CIV,49.7404878048781
VUT,70.5558292682927
TCA,62.79427148372893
TKM,64.8835365853659
VNM,75.170756097561
VEN,73.568
CAN,80.71709756097559
EST,74.8243902439024
SWZ,47.892756097561
KEN,57.8004390243903
JAM,72.5941463414634
DNK,78.5975609756098
LUX,80.6365853658537
MDG,62.9181707317073
PSS,68.9363470057013
ABW,74.8181463414634
USA,78.090243902439
AFG,58.6036829268293
ROM,73.30975609756099
