Country,NY.GNP.PCAP.CD
MDA,1160.0
GNQ,12110.0
TMP,1860.0
TUN,3560.0
YEM,930.0
BDI,160.0
CUW,43494.66159612549
CRI,5640.0
WSM,2850.0
NPL,380.0
EAP,2274.04750541676
ERI,280.0
QAT,59970.0
LDC,506.17479439001403
UZB,760.0
CPV,2780.0
MEA,5444.63809140474
GRC,26070.0
BEL,42760.0
WBG,1600.0
ECS,22419.3607851186
ARB,4675.565717852461
AGO,-2922.4190034613566
OSS,3433.53572447648
SLB,960.0
STP,950.0
BTN,1630.0
COM,670.0
BEN,660.0
PNG,930.0
UGA,380.0
LSO,1020.0
MNG,1410.0
KSV,2800.0
COG,1410.0
TGO,400.0
CHE,62680.0
MNP,-1796.30672131561
LBR,160.0
PHL,1900.0
MNE,5230.0
KOR,22460.0
PRI,15660.0
FRO,16984.018822927912
DZA,3590.0
SYR,1860.0
CUB,4980.0
MMR,13139.822277488274
SVN,21920.0
PRY,1820.0
SDN,880.0
FRA,40250.0
BFA,460.0
CMR,990.0
GUM,10860.914371217408
TJK,440.0
ISR,23710.0
FIN,46040.0
COL,4070.0
MNA,2826.9710888526
SSA,986.348901602695
PRT,20770.0
TCD,630.0
NAC,47919.527354244405
ARG,7310.0
WLD,8302.02662346427
PRK,13513.615090565974
EAS,5571.02267898093
NIC,1300.0
GRL,34060.0
LMC,1096.34250954114
KWT,46930.0
MHL,3760.0
TUV,4710.0
NZL,28110.0
ATG,14750.0
RUS,7560.0
IMY,48300.0
ZAF,5970.0
GHA,800.0
PAN,6300.0
CHN,2490.0
HKG,32070.0
CYP,27000.0
NLD,49390.0
MAR,2280.0
CHL,8740.0
MIC,2314.6676343008107
BRA,5980.0
BIH,3770.0
TZA,510.0
FCS,968.3516169341948
MDV,4140.0
MLI,470.0
PER,3180.0
MYS,6620.0
EGY,1550.0
SYC,12270.0
SVK,14830.0
NGA,970.0
IND,950.0
KAZ,4980.0
IDN,1600.0
GRD,6940.0
SLE,400.0
HUN,11810.0
KHM,590.0
MUS,6190.0
KGZ,610.0
CIV,980.0
VUT,2130.0
TCA,14144.736724572485
TKM,2330.0
VNM,850.0
VEN,7520.0
CAN,41230.0
EST,13500.0
SWZ,2720.0
KEN,730.0
JAM,4480.0
DNK,55700.0
LUX,74290.0
MDG,330.0
PSS,2752.59089937394
ABW,27537.532648798726
USA,48640.0
AFG,340.0
ROM,6520.0
EUU,33496.189446000804
TON,2810.0
LAO,620.0
BOL,1240.0
HIC,32890.782878800295
SLV,3250.0
NAM,4140.0
UKR,2570.0
SMR,47670.0
BLZ,3740.0
BHR,19840.0
MOZ,400.0
SSD,12365.041158795713
ISL,62290.0
VIR,18158.197167319457
SEN,870.0
BMU,117640.0
BLR,4310.0
SRB,4580.0
ADO,44250.0
SXM,22256.699942861975
LCN,6076.363905600911
BGD,590.0
LIE,111510.0
LBY,10330.0
ESP,29920.0
PAK,910.0
ETH,220.0
OED,34579.0193217073
GNB,430.0
CYM,1169.8878297727788
BWA,5570.0
FJI,3830.0
DEU,40700.0
JPN,37590.0
AZE,2710.0
CZE,15740.0
LAC,5652.67393644138
HRV,12350.0
ALB,3480.0
ZWE,380.0
URY,6370.0
MAF,30388.644426526636
BGR,4860.0
ECA,4600.380688560121
LBN,6250.0
GBR,46240.0
LIC,364.35828585972
UMC,3724.78732752447
ARE,40630.0
SSF,996.919296935858
VCT,5590.0
NER,280.0
NOR,78400.0
BRB,15660.0
EMU,36792.194955420695
MRT,950.0
LVA,11050.0
MAC,34860.0
SWE,52190.0
GEO,2090.0
TUR,8500.0
JOR,3030.0
LTU,10470.0
BRN,30970.0
CAF,380.0
NOC,11942.760059306102
OMN,13470.0
DJI,-820.6012370381941
SOM,4192.014649336263
SST,4506.355912705089
SAU,15830.0
ITA,35830.0
ZMB,880.0
ARM,2710.0
MWI,260.0
BHS,23860.0
CEB,10320.9850238787
LMY,2126.50135338969
GAB,6770.0
DMA,5760.0
FSM,2550.0
HPC,522.809102357939
GTM,2350.0
LCA,6250.0
MKD,3610.0
SUR,5120.0
RWA,360.0
AUS,37310.0
GIN,310.0
ECU,3330.0
IRL,51010.0
ZAR,250.0
HTI,550.0
AUT,44200.0
MCO,161310.0
OEC,39156.1119261567
MEX,8840.0
LKA,1540.0
MLT,16590.0
SAS,898.642132038517
POL,9970.0
GMB,450.0
PYF,-35056.61424190645
CSS,7993.8146816447315
IRN,4160.0
THA,3520.0
IRQ,2510.0
SGP,35660.0
TTO,14990.0
CHI,65430.0
GUY,1790.0
KNA,12540.0
HND,1620.0
NCL,-25161.350800204884
PLW,9510.0
ASM,2688.746181165443
KIR,1810.0
DOM,4260.0
