Country,NY.GNP.PCAP.CD
MDA,6332.868615054242
GNQ,7928.861169206073
TMP,-1704.4545408527847
TUN,1420.0
YEM,-997.7876841954858
BDI,250.0
CUW,-1278.5900918323605
CRI,1420.0
WSM,2013.9870233701295
NPL,160.0
EAP,312.7193690357321
ERI,10335.125157882838
QAT,-3005.3526463445014
LDC,338.507549282173
UZB,-3769.7432421291014
CPV,6104.39905519766
MEA,9939.966082200423
GRC,6360.0
BEL,13260.0
WBG,68.7363513917735
ECS,5805.349319679251
ARB,2275.44407531919
AGO,7821.281666412571
OSS,1620.3100975728885
SLB,6508.008340108303
STP,6698.759077658033
BTN,17901.200899587668
COM,2171.1182161693796
BEN,410.0
PNG,790.0
UGA,6058.672332291921
LSO,530.0
MNG,7356.946831274065
KSV,5100.725243285255
COG,1080.0
TGO,390.0
CHE,9223.379241661176
MNP,-3871.665633224962
LBR,500.0
PHL,750.0
MNE,8017.764167724665
KOR,2070.0
PRI,3890.0
FRO,10627.606714201997
DZA,2220.0
SYR,1750.0
CUB,2430.0
MMR,6562.2296165286025
SVN,5846.683526445202
PRY,8494.153663180245
SDN,490.0
FRA,13200.0
BFA,300.0
CMR,810.0
GUM,4080.221269388101
TJK,-2033.528307764922
ISR,6070.0
FIN,11980.0
COL,1310.0
MNA,279.70164206689515
SSA,715.7217299073599
PRT,3430.0
TCD,230.0
NAC,14192.9205888011
ARG,2810.0
WLD,2699.9395443031303
PRK,-597.3165553130893
EAS,1327.28787068219
NIC,660.0
GRL,9100.0
LMC,454.734488461927
KWT,21140.0
MHL,361.66547349667235
TUV,5726.277985676908
NZL,8240.0
ATG,1810.0
RUS,10920.163183887362
IMY,9967.760511148488
ZAF,2940.0
GHA,420.0
PAN,1850.0
CHN,220.0
HKG,6360.0
CYP,4070.0
NLD,13830.0
MAR,920.0
CHL,2640.0
MIC,615.4250057697631
BRA,2070.0
BIH,10631.853903161486
TZA,4078.434037855346
FCS,4941.902745822561
MDV,-3950.970381603387
MLI,240.0
PER,1200.0
MYS,1920.0
EGY,530.0
SYC,2260.0
SVK,13468.67172967804
NGA,760.0
IND,300.0
KAZ,10250.66947500885
IDN,570.0
GRD,-5342.47704286029
SLE,400.0
HUN,6074.73222865686
KHM,13365.411514139923
MUS,1280.0
KGZ,6826.309522671174
CIV,1100.0
VUT,850.0
TCA,3307.582307979981
TKM,12268.976070230408
VNM,2385.8100750169615
VEN,4640.0
CAN,12280.0
EST,7263.024148524775
SWZ,5890.635132550633
KEN,450.0
JAM,1310.0
DNK,14330.0
LUX,14050.0
MDG,430.0
PSS,4828.760190950619
ABW,13246.041803708693
USA,14400.0
AFG,6058.706514504804
ROM,3441.8953964833418
EUU,8516.90517630085
TON,2219.468923025088
LAO,5045.556066306701
BOL,1030.0
HIC,9046.5653854431
SLV,730.0
NAM,-2782.2860137418756
UKR,10731.464010764066
SMR,11354.005133746901
BLZ,1420.0
BHR,8544.407061424485
MOZ,391.90255597798387
SSD,3170.9915769453874
ISL,16160.0
VIR,8620.0
SEN,640.0
BMU,14120.0
BLR,1282.5270619227595
SRB,114.52451857079723
ADO,12410.0
SXM,5166.256045030008
LCN,2277.20162864456
BGD,260.0
LIE,22630.0
LBY,3669.1144280705994
ESP,6320.0
PAK,390.0
ETH,3984.3287483516615
OED,9698.830284580301
GNB,170.0
CYM,5199.864761110763
BWA,1210.0
FJI,2040.0
DEU,12560.0
JPN,10940.0
AZE,5800.067525965664
CZE,6236.084071699122
LAC,2037.7776618405896
HRV,12725.252324153837
ALB,6689.664940353388
ZWE,1080.0
URY,3650.0
MAF,12254.891904180411
BGR,12390.825945681878
ECA,4556.068539135464
LBN,7880.580699644284
GBR,9920.0
LIC,4190.271505321871
UMC,771.940864944189
ARE,8609.25395781223
SSF,715.473004839142
VCT,960.0
NER,400.0
NOR,16420.0
BRB,2944.9626670964935
EMU,10127.4582135484
MRT,480.0
LVA,1075.4472822536627
MAC,-2648.271379942671
SWE,17530.0
GEO,1412.3721828994458
TUR,1860.0
JOR,2110.0
LTU,8376.857020120879
BRN,-745.6205102068125
CAF,340.0
NOC,5735.023134849973
OMN,5480.0
DJI,5514.211430069743
SOM,-888.9032828895433
SST,1668.60198028068
SAU,16940.0
ITA,8690.0
ZMB,700.0
ARM,2147.1138727335783
MWI,190.0
BHS,7500.0
CEB,4465.155883403517
LMY,591.276131874835
GAB,5270.0
DMA,950.0
FSM,814.8472068191986
HPC,430.259445746788
GTM,1200.0
LCA,-1197.752069999362
MKD,5209.032756334895
SUR,2530.0
RWA,280.0
AUS,11700.0
GIN,-8.643477819452528
ECU,2480.0
IRL,6780.0
ZAR,570.0
HTI,11374.684854392843
AUT,11130.0
MCO,52490.0
OEC,10632.6451532988
MEX,3090.0
LKA,310.0
MLT,4670.0
SAS,300.001483960548
POL,8407.907948603606
GMB,410.0
PYF,9710.0
CSS,2545.10609336654
IRN,2470.0
THA,760.0
IRQ,3460.0
SGP,5370.0
TTO,5810.0
CHI,3399.4167268026213
GUY,730.0
KNA,1860.0
HND,740.0
NCL,7940.0
PLW,11010.633783884135
ASM,2813.8392687387677
KIR,650.0
DOM,1230.0
