Country,NY.GNP.PCAP.CD
MDA,640.0
GNQ,410.0
TMP,8582.579123227877
TUN,1700.0
YEM,450.0
BDI,170.0
CUW,1831.7407388041538
CRI,2760.0
WSM,9217.28658634881
NPL,190.0
EAP,548.711865221577
ERI,-7826.668270000688
QAT,5461.12757107548
LDC,272.51529548086603
UZB,590.0
CPV,1180.0
MEA,19090.506227893784
GRC,11120.0
BEL,23520.0
WBG,3978.496735122889
ECS,11214.022621366299
ARB,2101.11623388999
AGO,290.0
OSS,1703.7234363868
SLB,750.0
STP,7332.050320194325
BTN,450.0
COM,630.0
BEN,380.0
PNG,1080.0
UGA,180.0
LSO,640.0
MNG,510.0
KSV,8369.412412059597
COG,790.0
TGO,330.0
CHE,40780.0
MNP,4892.66016846264
LBR,18852.56470744873
PHL,820.0
MNE,5865.550340915146
KOR,8980.0
PRI,7050.0
FRO,-1404.1374795807715
DZA,1720.0
SYR,1070.0
CUB,1870.0
MMR,9721.144253665745
SVN,11501.872771505685
PRY,16243.134817180386
SDN,300.0
FRA,23760.0
BFA,280.0
CMR,870.0
GUM,1262.2905084758986
TJK,290.0
ISR,13070.0
FIN,20680.0
COL,1390.0
MNA,7652.831557510353
SSA,543.268313338043
PRT,10100.0
TCD,240.0
NAC,25939.2051853597
ARG,7070.0
WLD,4724.452106085851
PRK,-3522.8462565766404
EAS,3310.6463447633196
NIC,300.0
GRL,16600.0
LMC,461.589997919149
KWT,6348.205622325721
MHL,10912.764161549658
TUV,11078.853043410556
NZL,12360.0
ATG,6810.0
RUS,2920.0
IMY,23136.272236875426
ZAF,3500.0
GHA,420.0
PAN,2650.0
CHN,420.0
HKG,19490.0
CYP,11190.0
NLD,23730.0
MAR,1160.0
CHL,3380.0
MIC,828.475952902253
BRA,3070.0
BIH,4506.301479508351
TZA,170.0
FCS,471.082792944653
MDV,2855.8644352699757
MLI,320.0
PER,1520.0
MYS,3200.0
EGY,740.0
SYC,6350.0
SVK,23717.36248665096
NGA,190.0
IND,330.0
KAZ,1430.0
IDN,800.0
GRD,2480.0
SLE,180.0
HUN,3690.0
KHM,5575.143351963707
MUS,3120.0
KGZ,450.0
CIV,740.0
VUT,1210.0
TCA,15679.795391125994
TKM,800.0
VNM,170.0
VEN,2720.0
CAN,20990.0
EST,21422.182935354354
SWZ,1520.0
KEN,270.0
JAM,1800.0
DNK,28780.0
LUX,36540.0
MDG,240.0
PSS,1632.53506747713
ABW,-3417.335652291006
USA,26480.0
AFG,6566.550063037699
ROM,1190.0
EUU,17336.3917299031
TON,1530.0
LAO,280.0
BOL,800.0
HIC,18547.6446558367
SLV,1220.0
NAM,2220.0
UKR,1230.0
SMR,11799.448718971209
BLZ,2780.0
BHR,10040.0
MOZ,180.0
SSD,1682.2183427037062
ISL,25960.0
VIR,4167.026330888291
SEN,710.0
BMU,30890.0
BLR,1590.0
SRB,12061.833490101915
ADO,18730.0
SXM,-17328.40803940986
LCN,3167.0374974947304
BGD,320.0
LIE,56810.0
LBY,13558.639164873995
ESP,15090.0
PAK,450.0
ETH,210.0
OED,19882.9849560861
GNB,210.0
CYM,1827.3164615083952
BWA,3100.0
FJI,2090.0
DEU,25990.0
JPN,33170.0
AZE,590.0
CZE,3470.0
LAC,2770.4402606544395
HRV,4435.447088032717
ALB,320.0
ZWE,630.0
URY,4350.0
MAF,11425.508668419228
BGR,1250.0
ECA,1575.9624188801502
LBN,2230.0
GBR,19910.0
LIC,251.587730278017
UMC,1210.93045823558
ARE,11042.14575953903
SSF,543.833888646726
VCT,2680.0
NER,230.0
NOR,30220.0
BRB,7650.0
EMU,20882.1950658307
MRT,640.0
LVA,2998.585246112081
MAC,13700.0
SWE,28200.0
GEO,540.0
TUR,3140.0
JOR,1390.0
LTU,19104.601462973464
BRN,15130.0
CAF,430.0
NOC,5708.11038781332
OMN,6300.0
DJI,770.0
SOM,5302.751657252978
SST,2024.85640290107
SAU,8110.0
ITA,21530.0
ZMB,370.0
ARM,330.0
MWI,220.0
BHS,13350.0
CEB,2437.01239144284
LMY,780.10791820188
GAB,4420.0
DMA,2750.0
FSM,2120.0
HPC,322.859583525243
GTM,1130.0
LCA,3270.0
MKD,1400.0
SUR,3191.783216253156
RWA,310.0
AUS,18850.0
GIN,470.0
ECU,1670.0
IRL,14600.0
ZAR,200.0
HTI,9786.183635026735
AUT,24780.0
MCO,89570.0
OEC,22363.3137395814
MEX,4460.0
LKA,610.0
MLT,8720.0
SAS,341.33118561200297
POL,2450.0
GMB,750.0
PYF,17590.0
CSS,2961.9374474009
IRN,6326.745309745938
THA,2140.0
IRQ,12060.808045021693
SGP,17760.0
TTO,3840.0
CHI,5525.211009995001
GUY,500.0
KNA,5770.0
HND,650.0
NCL,16340.0
PLW,4810.0
ASM,13304.205029637356
KIR,1030.0
DOM,1580.0
