Country,SP.DYN.LE00.IN
MDA,67.9917317073171
GNQ,54.0765853658537
TMP,63.6895853658537
TUN,73.9
YEM,61.7171707317073
BDI,53.0538780487805
CUW,74.709756097561
CRI,78.2078048780488
WSM,71.27865853658541
NPL,66.03607317073171
EAP,72.5407426848163
ERI,59.1165609756098
QAT,77.1456097560976
LDC,59.0135680008576
UZB,67.4351463414634
CPV,71.8356829268293
MEA,71.2838601380448
GRC,79.4390243902439
BEL,79.380487804878
WBG,71.917512195122
ECS,74.5727167557047
ARB,69.0909483803984
AGO,49.007048780487786
OSS,58.191063038415784
SLB,65.9346097560976
STP,64.8924634146342
BTN,65.6379024390244
COM,60.3883170731707
BEN,57.4833902439024
PNG,60.9955365853659
UGA,52.757048780487786
LSO,44.1483414634146
MNG,65.6060975609756
KSV,68.9463414634146
COG,54.6478292682927
TGO,54.930756097560995
CHE,81.490243902439
MNP,75.17687329964775
LBR,56.1418780487805
PHL,67.37475609756099
MNE,73.7309268292683
KOR,78.96926829268291
PRI,78.4163414634146
FRO,79.64146341463409
DZA,72.55770731707321
SYR,74.89782926829271
CUB,78.2059512195122
MMR,63.824243902439
SVN,78.08658536585371
PRY,71.4918536585366
SDN,60.262243902439
FRA,80.8121951219512
BFA,54.4039024390244
CMR,52.150243902439
GUM,77.0325609756098
TJK,66.6618048780488
ISR,80.5536585365854
FIN,79.2146341463415
COL,72.4914390243902
MNA,70.74158714692359
SSA,53.4298988424644
PRT,78.41951219512201
TCD,48.230024390243905
NAC,77.8887656769488
ARG,74.8499024390244
WLD,69.3811093953348
PRK,68.292756097561
EAS,73.4738476424611
NIC,72.2130243902439
GRL,69.46878048780489
LMC,64.7033307072326
KWT,73.81682926829271
MHL,63.23161734047983
TUV,57.032850447603735
NZL,80.0487804878049
ATG,74.6181463414634
RUS,66.6431707317073
IMY,78.85887864198466
ZAF,51.6137073170732
GHA,59.1842195121951
PAN,76.141
CHN,74.2563170731707
HKG,82.37560975609759
CYP,78.7228780487805
NLD,79.6975609756098
MAR,70.85243902439029
CHL,78.9791707317073
MIC,68.5329251271997
BRA,72.1317317073171
BIH,75.2314390243902
TZA,56.832
FCS,59.0267541111407
MDV,74.9268536585366
MLI,53.4468048780488
PER,72.7434390243903
MYS,73.7114390243903
EGY,69.6031951219512
SYC,72.21707317073171
SVK,74.2048780487805
NGA,49.236146341463396
IND,64.9080975609756
KAZ,66.1609756097561
IDN,67.3674878048781
GRD,71.6059024390244
SLE,44.548073170731705
HUN,73.0975609756098
KHM,63.795585365853704
MUS,72.4321951219512
KGZ,67.6951219512195
CIV,48.258756097561
VUT,69.63675609756099
TCA,79.44755191823049
TKM,64.5318048780488
VNM,74.7686341463415
VEN,73.30104878048779
CAN,80.64390243902442
EST,72.6914634146341
SWZ,46.24136585365851
KEN,54.5910975609756
JAM,71.75607317073171
DNK,78.0951219512195
LUX,79.2878048780488
MDG,61.6243658536585
PSS,68.2905496959291
ABW,74.3761951219512
USA,77.5878048780488
AFG,57.432560975609796
ROM,72.16341463414629
EUU,78.73790212509459
TON,71.5937073170732
LAO,62.288634146341494
BOL,64.11495121951219
HIC,77.40736985715421
SLV,70.4791707317073
NAM,57.3248780487805
UKR,68.0775609756098
SMR,82.1804878048781
BLZ,69.279487804878
BHR,75.5664634146342
MOZ,51.1152682926829
SSD,51.6132926829268
ISL,81.15853658536591
VIR,78.6243902439025
SEN,61.054073170731705
BMU,78.8878048780488
BLR,69.4048780487805
SRB,73.3853658536585
ADO,62.65022036021767
SXM,72.38830676022181
LCN,73.143459095482
BGD,68.4256341463415
LIE,80.94878048780491
LBY,71.63104878048779
ESP,80.8219512195122
PAK,64.09939024390239
ETH,57.32492682926829
OED,78.5342312421684
GNB,52.58253658536589
CYM,64.27174663336324
BWA,56.873268292682894
FJI,68.66651219512201
DEU,79.13170731707321
JPN,82.3219512195122
AZE,69.37473170731711
CZE,76.5243902439024
LAC,72.74077586664109
HRV,75.8368292682927
ALB,76.2905365853659
ZWE,42.8107073170732
URY,75.7964146341464
MAF,78.0707317073171
BGR,72.6121951219512
ECA,70.2407404072995
LBN,77.59673170731709
GBR,79.24878048780491
LIC,56.14015969294579
UMC,72.9302711522693
ARE,75.9045365853659
SSF,53.43246062600139
VCT,71.4602195121951
NER,54.6545609756098
NOR,80.3439024390244
BRB,74.1931219512195
EMU,79.8558574313946
MRT,60.883756097561
LVA,70.8658536585366
MAC,78.8515609756098
SWE,80.74878048780491
GEO,73.08907317073171
TUR,72.8157317073171
JOR,72.80104878048779
LTU,71.05609756097559
BRN,76.4281219512195
CAF,45.1631219512195
NOC,71.1967521194137
OMN,74.7748048780488
DJI,58.3766829268293
SOM,52.6827804878049
SST,61.9924900262473
SAU,73.2581707317073
ITA,81.28292682926829
ZMB,50.966609756097604
ARM,73.5482682926829
MWI,49.8169756097561
BHS,73.8584634146342
CEB,74.09335415927609
LMY,67.3522925590366
GAB,59.8870731707317
DMA,74.85250358997573
FSM,68.07419512195119
HPC,55.8324070074543
GTM,69.8879024390244
LCA,73.36907317073171
MKD,74.20673170731709
SUR,69.1567317073171
RWA,56.3866585365854
AUS,81.0414634146342
GIN,53.254756097561
ECU,74.3202195121951
IRL,79.2414634146342
ZAR,54.3678292682927
HTI,59.567414634146395
AUT,79.88048780487809
MCO,73.67159204524228
OEC,79.2533825190693
MEX,75.4387804878049
LKA,73.6360243902439
MLT,79.4390243902439
SAS,65.1692027458862
POL,75.14390243902442
GMB,58.25082926829271
PYF,74.5699512195122
CSS,70.5158279021694
IRN,72.2881219512195
THA,72.52573170731709
IRQ,69.0915609756098
SGP,80.14146341463409
TTO,69.1083414634146
CHI,79.1665365853659
GUY,65.6848780487805
KNA,69.18551656614147
HND,71.6724634146342
NCL,76.4609756097561
PLW,75.53717028037639
ASM,65.34108179048052
KIR,64.8853414634146
DOM,71.9168292682927
