Country,NY.GNP.PCAP.CD
MDA,-5514.413111353562
GNQ,1677.6491401963185
TMP,4169.928143767118
TUN,770.0
YEM,-789.2444108144095
BDI,110.0
CUW,2080.323087217017
CRI,970.0
WSM,2048.876535289814
NPL,110.0
EAP,217.001608904345
ERI,3884.8001662902534
QAT,-46.23095286245825
LDC,242.267193535106
UZB,6571.664253388934
CPV,1902.9672002657699
MEA,2188.7120624759777
GRC,3470.0
BEL,6940.0
WBG,3499.9598593216106
ECS,3065.45538192695
ARB,881.409043358423
AGO,3397.036582346546
OSS,7160.740892813524
SLB,6862.27995596367
STP,397.7359248019561
BTN,1104.3190550019626
COM,-1684.3126764701096
BEN,200.0
PNG,550.0
UGA,877.202165567594
LSO,230.0
MNG,5695.487306689405
KSV,3849.510917497201
COG,500.0
TGO,260.0
CHE,-686.4592822120212
MNP,595.4966234333692
LBR,370.0
PHL,380.0
MNE,4642.6662733313215
KOR,640.0
PRI,2660.0
FRO,9825.425304178078
DZA,910.0
SYR,960.0
CUB,1500.0
MMR,6826.631234405414
SVN,1422.897016955766
PRY,3365.1129896288485
SDN,320.0
FRA,6700.0
BFA,160.0
CMR,340.0
GUM,7690.497775972914
TJK,-738.8027402888702
ISR,3910.0
FIN,6320.0
COL,580.0
MNA,538.1356778831124
SSA,414.702179167875
PRT,2210.0
TCD,230.0
NAC,8477.3822550479
ARG,2700.0
WLD,1539.9954788635598
PRK,6757.712494660216
EAS,697.005942189845
NIC,570.0
GRL,3800.0
LMC,257.225734703049
KWT,9840.0
MHL,5843.705785307208
TUV,1963.0661331320812
NZL,-1829.5172211861363
ATG,-2655.549543622784
RUS,6904.660262907394
IMY,2064.299967138297
ZAF,1590.0
GHA,310.0
PAN,1180.0
CHN,200.0
HKG,2450.0
CYP,6702.834589353073
NLD,7540.0
MAR,530.0
CHL,1120.0
MIC,361.888445497158
BRA,1170.0
BIH,-1813.2165222141273
TZA,3260.3196443187635
FCS,2353.2979289710975
MDV,1351.4339013933486
MLI,120.0
PER,1090.0
MYS,850.0
EGY,320.0
SYC,870.0
SVK,-2414.9170093900593
NGA,400.0
IND,190.0
KAZ,2033.2316102786017
IDN,230.0
GRD,4019.3332350408327
SLE,270.0
HUN,2794.328546266648
KHM,2570.1837504478176
MUS,-274.5491988807321
KGZ,3528.6526817816357
CIV,580.0
VUT,7230.960189080724
TCA,-515.2622086865454
TKM,609.654180232219
VNM,-5207.925736536918
VEN,2390.0
CAN,7980.0
EST,6107.699788032884
SWZ,2345.3684505999845
KEN,250.0
JAM,1380.0
DNK,8150.0
LUX,7200.0
MDG,310.0
PSS,1524.493663991415
ABW,1221.1848854160598
USA,8530.0
AFG,4472.891685597898
ROM,374.0161328966824
EUU,4424.70929991146
TON,3447.2482648049927
LAO,-1373.4372055374229
BOL,490.0
HIC,4875.75871951285
SLV,480.0
NAM,4513.888890410651
UKR,6335.798339575662
SMR,1484.4256029962803
BLZ,840.0
BHR,8151.016878825394
MOZ,1053.5969025567388
SSD,-2615.0333073178535
ISL,7450.0
VIR,5210.0
SEN,440.0
BMU,7570.0
BLR,2663.211087968757
SRB,3080.101938496755
ADO,7300.0
SXM,3130.872639798641
LCN,1303.30867921962
BGD,210.0
LIE,10150.0
LBY,-866.2157996522183
ESP,3270.0
PAK,160.0
ETH,577.598176150258
OED,5276.32126575706
GNB,160.0
CYM,3476.8419827032626
BWA,470.0
FJI,1120.0
DEU,6730.0
JPN,5060.0
AZE,-590.7944455720335
CZE,1551.0605065515474
LAC,1089.54512954536
HRV,5438.021659882356
ALB,4441.484253933553
ZWE,740.0
URY,1620.0
MAF,2412.2638130379437
BGR,4857.941880189006
ECA,610.7663343403319
LBN,-628.6086229198645
GBR,4540.0
LIC,4722.752311598912
UMC,457.206488101973
ARE,1038.0414730948428
SSF,414.429188448989
VCT,370.0
NER,230.0
NOR,8380.0
BRB,6968.6812124081835
EMU,5309.76166681726
MRT,340.0
LVA,2239.3175080818155
MAC,1528.392380679241
SWE,10160.0
GEO,3137.9543570696023
TUR,1120.0
JOR,2072.491376572334
LTU,1840.3497319179137
BRN,3800.201687028439
CAF,180.0
NOC,1519.6250703762885
OMN,1510.0
DJI,6747.7535818348915
SOM,2087.092755504673
SST,63.20779636265718
SAU,5160.0
ITA,4310.0
ZMB,570.0
ARM,-2005.5402062030917
MWI,130.0
BHS,4640.0
CEB,1452.0771730473462
LMY,349.258540167418
GAB,2860.0
DMA,3935.6121540615814
FSM,-1830.4463398227372
HPC,270.875492073796
GTM,600.0
LCA,3800.792836271242
MKD,2789.270243758305
SUR,-1020.9345304195062
RWA,100.0
AUS,7120.0
GIN,6151.205921707129
ECU,1090.0
IRL,3390.0
ZAR,460.0
HTI,3073.8794292678012
AUT,5520.0
MCO,28350.0
OEC,5748.55954700229
MEX,1430.0
LKA,280.0
MLT,1990.0
SAS,190.37526419331505
POL,4154.092031333452
GMB,240.0
PYF,5120.0
CSS,1494.8664985378698
IRN,1500.0
THA,380.0
IRQ,5093.868065599865
SGP,2670.0
TTO,2170.0
CHI,2355.047788438548
GUY,680.0
KNA,-1253.66039360151
HND,380.0
NCL,6400.0
PLW,-1525.4827151395452
ASM,-6105.187447666799
KIR,1890.807692396631
DOM,710.0
