Country,SP.DYN.LE00.IN
MDA,66.5879024390244
GNQ,46.794658536585395
TMP,44.756
TUN,66.4496097560976
YEM,55.7386341463415
BDI,48.881170731707286
CUW,64.27750108864163
CRI,74.7760487804878
WSM,62.968999999999994
NPL,50.8802926829268
EAP,67.198951730932
ERI,45.5505853658537
QAT,74.3428536585366
LDC,50.599307420660104
UZB,66.9424390243903
CPV,63.98207317073171
MEA,62.7184660901188
GRC,75.33021951219509
BEL,74.7317073170732
WBG,77.88204188999643
ECS,71.679464508796
ARB,62.493700232881295
AGO,40.887487804878
OSS,57.639429122587615
SLB,56.753853658536606
STP,61.0882926829268
BTN,49.381439024390296
COM,54.422292682926795
BEN,50.6384634146342
PNG,54.94907317073171
UGA,47.1889756097561
LSO,56.7885609756098
MNG,58.8261951219512
KSV,66.9975609756098
COG,56.348512195122005
TGO,54.9881707317073
CHE,76.89902439024391
MNP,70.58767363417101
LBR,47.331170731707296
PHL,64.1537317073171
MNE,73.8344878048781
KOR,69.1836585365854
PRI,74.4003902439025
FRO,75.2658536585366
DZA,64.8571951219512
SYR,68.7136097560976
CUB,74.58153658536591
MMR,57.2368048780488
SVN,71.8024390243903
PRY,67.411
SDN,54.8944634146341
FRA,75.6
BFA,49.417536585365895
CMR,53.05673170731711
GUM,71.0680487804878
TJK,63.37341463414639
ISR,74.95609756097559
FIN,74.56
COL,67.77680487804881
MNA,61.930842310831096
SSA,49.6884325831919
PRT,73.2658536585366
TCD,46.2865853658537
NAC,74.7942257420614
ARG,70.7990731707317
WLD,64.5622310559076
PRK,67.7993170731707
EAS,68.22781022810389
NIC,61.255170731707295
GRL,64.2487804878049
LMC,58.2361319789638
KWT,71.4572195121951
MHL,65.06237300234699
TUV,56.300886022478934
NZL,74.12195121951221
ATG,70.1825609756098
RUS,69.38975609756099
IMY,83.75632608546229
ZAF,60.449512195122004
GHA,54.6026829268293
PAN,72.0746829268293
CHN,68.5821707317073
HKG,76.68536585365851
CYP,75.8561707317073
NLD,76.27048780487809
MAR,62.138756097561
CHL,70.8428048780488
MIC,62.752610134336
BRA,63.9004634146341
BIH,71.47436585365851
TZA,50.9129024390244
FCS,54.1170292155771
MDV,58.191756097561
MLI,44.190658536585396
PER,63.494439024390296
MYS,69.76656097560979
EGY,62.46863414634149
SYC,43.78032861193904
SVK,71.02121951219509
NGA,46.318268292682895
IND,56.230512195122
KAZ,68.91341463414629
IDN,61.881414634146296
GRD,67.6984878048781
SLE,39.8862682926829
HUN,69.1734146341463
KHM,51.790463414634104
MUS,68.4993658536585
KGZ,65.2937804878049
CIV,52.7916829268293
VUT,61.502219512195104
TCA,72.58301594827213
TKM,62.4534146341464
VNM,69.1752926829268
VEN,69.3120243902439
CAN,76.44
EST,70.0853658536585
SWZ,57.9031463414634
KEN,59.648731707317104
JAM,71.02990243902441
DNK,74.579756097561
LUX,73.8965609756098
MDG,49.7948780487805
PSS,62.825268161160295
ABW,73.17936585365851
USA,74.6146341463415
AFG,46.42695121951221
ROM,69.49634146341461
EUU,74.14497751175409
TON,68.9659024390244
LAO,51.5175853658537
BOL,52.9856585365854
HIC,73.7669452935213
SLV,60.0998536585366
NAM,60.20451219512201
UKR,69.791243902439
SMR,79.14872059152307
BLZ,71.31734146341459
BHR,71.6716829268293
MOZ,41.9675365853659
SSD,40.926024390243896
ISL,77.9907317073171
VIR,73.4168292682927
SEN,54.8007804878049
BMU,55.03530843904669
BLR,71.549512195122
SRB,63.83020873641697
ADO,57.013638801634634
SXM,60.34183650160249
LCN,66.3934940351038
BGD,56.115195121951196
LIE,61.27916155716049
LBY,67.144512195122
ESP,76.5104878048781
PAK,58.92436585365851
ETH,45.1436829268293
OED,73.78900478168549
GNB,47.6980243902439
CYM,80.39310168656031
BWA,62.7351951219512
FJI,64.6297073170732
DEU,74.3216341463415
JPN,78.06463414634149
AZE,65.54134146341471
CZE,70.9973170731707
LAC,65.5444262761493
HRV,71.4190243902439
ALB,71.6975609756098
ZWE,61.9253170731707
URY,71.7985853658537
MAF,73.519512195122
BGR,71.73073170731709
ECA,67.423899498665
LBN,69.1379024390244
GBR,74.9292682926829
LIC,49.152198348258715
UMC,67.28922055521029
ARE,70.43639024390241
SSF,49.6863282046747
VCT,69.23236585365851
NER,42.1183414634146
NOR,76.24121951219509
BRB,70.2013658536585
EMU,75.05656988737991
MRT,57.2418780487805
LVA,70.6224390243903
MAC,74.2189024390244
SWE,76.93121951219509
GEO,69.9008048780488
TUR,62.2622682926829
JOR,68.7065609756098
LTU,72.0807317073171
BRN,72.02878048780491
CAF,49.8327317073171
NOC,70.1135950027865
OMN,64.6735609756098
DJI,55.7567317073171
SOM,46.2199756097561
SST,61.4213107069234
SAU,67.2117073170732
ITA,75.7707317073171
ZMB,47.858756097561
ARM,69.0242926829268
MWI,44.8300243902439
BHS,69.8290975609756
CEB,70.5649221254913
LMY,61.699623576486395
GAB,59.7710243902439
DMA,52.28544437007358
FSM,65.7455853658537
HPC,49.0942930100325
GTM,60.0973170731707
LCA,70.5842682926829
MKD,70.09495121951221
SUR,67.13912195121951
RWA,48.989634146341494
AUS,75.87073170731709
GIN,46.4353414634146
ECU,66.7373170731707
IRL,73.8488048780488
ZAR,47.9037073170732
HTI,53.0536829268293
AUT,74.3170731707317
MCO,65.76580139718915
OEC,74.82942173509791
MEX,69.2034390243902
LKA,69.2875365853659
MLT,74.30351219512201
SAS,56.4714179005202
POL,70.8487804878049
GMB,50.613
PYF,67.7743902439024
CSS,68.83796553724
IRN,57.3636585365854
THA,68.6316097560976
IRQ,63.3824634146342
SGP,74.2463414634146
TTO,67.649243902439
CHI,74.58773170731709
GUY,63.122853658536606
KNA,68.24821429636243
HND,64.35095121951221
NCL,69.0634146341463
PLW,73.91999992963221
ASM,79.57771863675444
KIR,58.4660975609756
DOM,65.7957804878049
