Country,SP.DYN.LE00.IN
MDA,64.9477073170732
GNQ,41.4878780487805
TMP,33.727341463414604
TUN,57.8705365853659
YEM,46.5453658536585
BDI,45.653731707317114
CUW,64.1456541839152
CRI,69.7031951219512
WSM,57.969512195122
NPL,43.9752926829268
EAP,64.04057938437161
ERI,42.4767317073171
QAT,71.453
LDC,46.143707153606385
UZB,64.2078048780488
CPV,57.724634146341494
MEA,56.915952991471215
GRC,72.51956097560979
BEL,72.119756097561
WBG,72.55789935995153
ECS,69.7194591142637
ARB,56.0319112833102
AGO,39.301
OSS,52.197417890723706
SLB,57.529024390243904
STP,59.447170731707295
BTN,41.782585365853706
COM,48.34292682926829
BEN,45.5651463414634
PNG,49.93885365853661
UGA,49.34414634146339
LSO,51.28314634146339
MNG,56.8340975609756
KSV,60.244549064891736
COG,55.076414634146396
TGO,50.0774878048781
CHE,74.7853658536585
MNP,61.25808093942513
LBR,43.46792682926829
PHL,61.5995853658537
MNE,72.0502682926829
KOR,64.3041463414634
PRI,73.2005609756098
FRO,70.49279213768273
DZA,53.630512195122
SYR,63.4267073170732
CUB,72.5988536585366
MMR,53.329073170731704
SVN,70.3073170731707
PRY,66.3258048780488
SDN,53.794146341463396
FRA,73.10243902439029
BFA,42.3132926829268
CMR,49.2738292682927
GUM,68.1224146341463
TJK,61.48034146341461
ISR,72.95609756097559
FIN,71.81292682926829
COL,63.232121951219504
MNA,56.223486149245005
SSA,46.7378284405572
PRT,68.8609756097561
TCD,43.5856829268293
NAC,72.9534592165957
ARG,68.3367073170732
WLD,61.76139177014689
PRK,63.786390243902396
EAS,65.1461970188884
NIC,56.95785365853661
GRL,62.078201826501406
LMC,54.0910209865466
KWT,68.36739024390239
MHL,47.41140430402374
TUV,46.17457637637685
NZL,72.42195121951221
ATG,67.43339024390251
RUS,67.4875609756098
IMY,75.47623108138467
ZAF,54.9744634146342
GHA,51.115463414634114
PAN,68.5735365853659
CHN,65.9944390243903
HKG,72.819512195122
CYP,73.9304146341464
NLD,74.6470731707317
MAR,54.9306829268293
CHL,65.9053414634146
MIC,59.38343779504189
BRA,61.0391219512195
BIH,69.1169024390244
TZA,49.2976097560976
FCS,49.99476696505611
MDV,49.1899512195122
MLI,36.6330731707317
PER,57.704756097560995
MYS,66.7544634146342
EGY,55.4418292682927
SYC,58.690191958703394
SVK,70.3239024390244
NGA,43.8592682926829
IND,51.6894634146342
KAZ,63.709756097561
IDN,57.7366097560976
GRD,65.3533658536585
SLE,39.0680243902439
HUN,69.5731707317073
KHM,20.656512195122
MUS,64.8556341463415
KGZ,61.797243902439
CIV,48.4248780487805
VUT,56.0883170731707
TCA,52.891467401055515
TKM,59.7941951219512
VNM,63.04285365853661
VEN,67.0308536585366
CAN,73.85609756097558
EST,69.2924390243902
SWZ,51.599268292682886
KEN,55.569170731707295
JAM,69.5705609756098
DNK,73.739756097561
LUX,70.998512195122
MDG,47.5378048780488
PSS,60.419335509208295
ABW,71.0808292682927
USA,72.85609756097558
AFG,39.5757073170732
ROM,69.6987804878049
EUU,72.12487552997098
TON,66.57114634146339
LAO,47.951390243902395
BOL,48.171731707317115
HIC,71.5410401256308
SLV,56.1878292682927
NAM,55.7043902439025
UKR,69.4461707317073
SMR,65.6853193535584
BLZ,68.1020975609756
BHR,67.8395609756098
MOZ,41.779878048780496
SSD,38.1266097560976
ISL,76.9721951219512
VIR,70.14495121951221
SEN,44.6403170731707
BMU,65.53093201663326
BLR,70.0159024390244
SRB,64.96063739435273
ADO,61.38202958804354
SXM,60.56148865270351
LCN,62.80705844901011
BGD,49.9877317073171
LIE,56.5944772964864
LBY,61.4886097560976
ESP,73.6426829268293
PAK,55.658487804878
ETH,44.1040243902439
OED,71.312320165252
GNB,43.856926829268296
CYM,47.744902694669285
BWA,58.199243902439
FJI,61.8329756097561
DEU,71.6341463414634
JPN,75.45682926829271
AZE,65.08229268292679
CZE,70.5326829268293
LAC,61.7326094669246
HRV,70.4553658536585
ALB,69.11551219512201
ZWE,57.143170731707286
URY,69.3213170731707
MAF,78.19138457368658
BGR,71.3948780487805
ECA,65.3516651456501
LBN,67.3677317073171
GBR,72.7756097560976
LIC,45.1552764764647
UMC,64.3359601443853
ARE,65.8933414634146
SSF,46.734325329157706
VCT,66.27985365853661
NER,37.6010243902439
NOR,75.039512195122
BRB,67.3622195121951
EMU,72.4332870696725
MRT,51.939536585365886
LVA,69.04780487804881
MAC,71.1739512195122
SWE,74.96926829268291
GEO,68.9435853658537
TUR,56.04975609756099
JOR,64.1179024390244
LTU,70.9580487804878
BRN,69.07124390243901
CAF,46.607975609756096
NOC,67.85074566485
OMN,55.72253658536589
DJI,52.1499756097561
SOM,43.2468780487805
SST,57.746897191612995
SAU,59.3193658536585
ITA,72.9919512195122
ZMB,51.3678780487805
ARM,70.5294146341464
MWI,43.1921951219512
BHS,67.4763170731707
CEB,70.3192410220586
LMY,58.3119916387398
GAB,51.6146097560976
DMA,46.94981731330474
FSM,64.2395853658537
HPC,46.060601895274104
GTM,55.5788292682927
LCA,66.48795121951221
MKD,68.2190975609756
SUR,64.8436829268293
RWA,45.2670975609756
AUS,73.01463414634149
GIN,38.9769512195122
ECU,60.7734634146342
IRL,71.7128780487805
ZAR,45.34536585365851
HTI,49.464951219512216
AUT,71.5658536585366
MCO,53.638884648853235
OEC,72.5406203354357
MEX,64.4686097560976
LKA,66.59219512195119
MLT,71.9687804878049
SAS,51.7983131703722
POL,70.6560975609756
GMB,43.053268292682894
PYF,62.328878048780496
CSS,67.0636507712179
IRN,55.73092682926829
THA,62.504365853658506
IRQ,61.230024390243905
SGP,70.5939756097561
TTO,66.3374878048781
CHI,72.49390243902441
GUY,62.2902926829268
KNA,60.042107786384385
HND,56.5549024390244
NCL,65.7219512195122
PLW,62.339500741668985
ASM,34.708507775827904
KIR,56.3791463414634
DOM,61.4810487804878
