Country,SP.DYN.LE00.IN,NY.GDP.PCAP.CD,SE.PRM.ENRR,SE.ADT.LITR.ZS
MDA,65.7061463414634,-5139.35737294962,117.11927377659198,61.50874195252758
GNQ,46.0589024390244,170.527345577854,207.81519,46.918727967067205
TMP,41.9333658536585,2300.8346356054935,99.97873249010203,59.60448662958229
TUN,65.2490487804878,1172.10003090012,115.38118,48.1907
YEM,54.2555853658537,11178.418319584916,71.26355013343233,57.81403273565902
BDI,48.56024390243901,213.45420197326303,45.34895,35.12504970773497
CUW,70.53660882983482,4027.332403806082,110.6028954243024,45.205335523864086
CRI,74.1146097560976,1727.1814131348,99.6615,92.62904
WSM,61.962512195122,685.582994272007,94.4059684678569,42.83029249013893
NPL,49.3542195121951,157.997021726778,85.80212,59.51958145294069
EAP,66.62576163540321,330.771529815236,112.973510742188,67.55345252619102
ERI,44.5450243902439,1813.141081427695,80.24254111888247,22.037121073805437
QAT,73.882,19644.508215855,113.05552,84.65695821685708
LDC,49.879358024687605,246.959028392938,70.3361282348633,82.20766557182833
UZB,66.542,6865.476394317691,113.61023503396567,93.03468688290481
CPV,63.0271951219512,428.28430413338,109.79576999999999,33.515026412947265
MEA,61.0826365352145,1995.1533633541,89.58197021484379,67.08902544522675
GRC,74.8271707317073,4852.565728473301,105.26727,34.2140997740567
BEL,74.4048780487805,8502.54662972082,99.57762,71.62703867434661
WBG,67.99168385473172,4029.0893485164706,102.89899496773796,60.65853711307636
ECS,70.9828909592812,4470.67395735373,102.599082946777,49.598494622331046
ARB,61.170902773689,1650.5000766882401,80.3054885864258,57.43956132113596
AGO,40.65395121951221,10694.650663019853,103.79329,59.998269871731125
OSS,56.779919256165286,934.326288080641,99.3520736694335,83.06152333905082
SLB,57.7946829268293,962.270651863713,79.37635999999999,43.22682734448634
STP,60.8026097560976,10987.799057441774,136.64458,76.3024393013223
BTN,47.9066585365854,371.085295355943,59.17377,28.689302012303678
COM,53.1975609756098,309.280536200771,108.48536000000001,40.945357789278575
BEN,49.2827804878049,252.43565976005402,63.61773,55.083637768413276
PNG,54.7004390243902,712.258636957736,56.072309999999995,31.923212591734995
UGA,48.130024390243904,255.28439000644002,68.40696,46.850663352229375
LSO,55.782,210.668704967765,105.00411000000001,87.46344711249796
MNG,57.9577073170732,1121.66596208514,101.35875,58.90557592999555
KSV,66.5975609756098,-772.4895672951825,68.05100692989222,61.05166070604619
COG,56.542170731707294,1083.07890427548,134.1313,39.475499904921776
TGO,54.239048780487785,228.684023251867,87.44353000000001,59.18785319430959
CHE,76.60853658536591,16457.8291584079,81.26473,32.27737915930398
MNP,59.26179237542249,-6858.324421077901,141.67329947617256,50.72873777298028
LBR,47.2267804878049,392.117837080923,39.38712,32.106770000000004
PHL,63.4334390243902,594.025250463028,107.10982,82.60820341341454
MNE,73.57109756097559,-656.0642034679659,53.858198056539194,57.06158565851592
KOR,67.9034146341463,2474.4711962087304,103.28035,74.4364994275378
PRI,74.17763414634149,5730.117008902011,146.14137902323512,36.77798949937909
FRO,71.62246284225048,-1125.1050213035487,80.75060309166196,51.227479579403436
DZA,63.1171219512195,2452.6642486155397,89.85422,59.94644038768151
SYR,67.83914634146339,1697.10655343787,99.45649,63.16481955750665
CUB,74.447756097561,2399.84399031156,103.73615,57.06203693378277
MMR,56.487536585365895,34.09038563420836,93.7858,58.25045829932355
SVN,70.90243902439029,-2357.0958173518557,99.80735,65.9431153387924
PRY,67.1888780487805,1139.9964740351,103.82809,67.75794560509283
SDN,54.63543902439029,459.198064631345,116.91616178500314,82.15378900282667
FRA,75.0,9432.292356815391,104.93238999999998,70.72021887777773
BFA,48.92436585365851,193.843159622678,23.34261,76.19508469508978
CMR,52.5973414634146,774.702572759705,96.51756999999999,58.108307755411275
GUM,70.5355365853659,2455.039951861616,88.82576,48.82081683298151
TJK,63.1028780487805,7985.896454254949,77.80544778485293,51.6406641516215
ISR,74.8073170731707,6261.7857601882715,99.60833000000001,61.182550219483005
FIN,74.5190243902439,10841.5671289286,101.96161,43.99312139203759
COL,67.2995365853659,1260.3959599834698,108.77553999999999,47.60391116163417
MNA,60.22075488991771,1954.839966791351,91.12860107421879,60.22581044497798
SSA,49.3031181312596,527.506484200097,80.7528610229492,59.29872379361004
PRT,72.51463414634149,2522.9958442370107,118.59255,34.51808338552085
TCD,45.7945365853659,185.486864274238,86.88605995657016,53.69793189014971
NAC,74.7358062773354,16803.6887820876,98.5289764404297,59.609748541791646
ARG,70.4541951219512,2643.36913309587,105.11868999999999,43.9927319370666
WLD,64.0054675472349,2530.55926905813,98.78103637695308,44.828278291040846
PRK,67.1057073170732,-1013.3662565638078,125.78609213156085,58.88545805013073
EAS,67.6475928346571,1335.64530571681,111.824989318848,83.11550426051753
NIC,60.150487804878104,861.393423858754,85.17971,81.02353322497552
GRL,63.4665853658537,7198.708040151,87.5576736646064,51.97837690427638
LMC,57.5616406563102,398.40500198363503,91.2279815673828,53.92970834790361
KWT,70.9286341463415,13088.739681050802,105.55701,33.2953215176682
MHL,56.611832932812426,1234.55574698499,85.38627422961281,51.6044331198808
TUV,55.33072697195822,-2823.27633792039,81.81836259903187,52.39430588843035
NZL,74.37073170731709,6713.704200446789,104.45409000000001,85.2174528547962
ATG,69.6704634146342,2595.02427421436,112.80071000000001,39.17428467400494
RUS,67.2026829268293,521.1547237530576,100.93406,29.914387283352205
