Country,SP.DYN.LE00.IN
MDA,68.6934146341464
GNQ,56.8902682926829
TMP,67.0205853658537
TUN,73.9951219512195
YEM,63.327292682926796
BDI,55.7892926829268
CUW,73.16667092618567
CRI,79.0535365853659
WSM,72.98004878048779
NPL,68.8233170731707
EAP,73.5034056080703
ERI,62.644975609756095
QAT,78.22765853658541
LDC,62.329094132441995
UZB,68.104
CPV,72.82821951219509
MEA,72.6881415095799
GRC,80.6341463414634
BEL,80.3853658536585
WBG,73.0178780487805
ECS,76.5693678777299
ARB,70.4289908434045
AGO,51.464
OSS,61.6607777131452
SLB,67.5065853658537
STP,66.1339024390244
BTN,68.7229024390244
COM,62.5829756097561
BEN,59.1219756097561
PNG,62.2999024390244
UGA,57.100195121951195
LSO,48.836000000000006
MNG,68.613512195122
KSV,70.4975609756098
COG,60.9239024390244
TGO,58.5538536585366
CHE,82.6975609756098
MNP,79.8371083653116
LBR,60.2043658536585
PHL,68.0070731707317
MNE,74.6498780487805
KOR,81.2134146341464
PRI,78.5355365853659
FRO,81.0975609756098
DZA,74.32409756097559
SYR,74.7107073170732
CUB,79.1416097560976
MMR,65.4277804878049
SVN,80.12439024390241
PRY,72.654
SDN,62.8321951219512
FRA,81.9682926829268
BFA,57.879317073170704
CMR,54.587512195122
GUM,78.617512195122
TJK,69.1669756097561
ISR,81.7048780487805
FIN,80.62682926829271
COL,73.63078048780491
MNA,72.1406567430238
SSA,57.5451638175519
PRT,80.37317073170729
TCD,50.7813902439024
NAC,78.99067408649209
ARG,75.816243902439
WLD,70.9822695893294
PRK,69.4941951219512
EAS,74.44456990860641
NIC,74.2124634146341
GRL,66.87233748069991
LMC,66.6977138667997
KWT,74.359
MHL,82.5262239920752
TUV,74.28589303536728
NZL,81.1560975609756
ATG,75.6218048780488
RUS,70.36585365853661
IMY,67.41959672891358
ZAF,56.0983170731707
GHA,60.977024390243905
PAN,77.2370487804878
CHN,75.199512195122
HKG,83.4804878048781
CYP,79.7622682926829
NLD,81.10487804878049
MAR,73.36465853658541
CHL,80.89485365853659
MIC,70.0723365943937
BRA,73.8395853658537
BIH,76.12017073170729
