Country,NY.GNP.PCAP.CD
MDA,-1082.2689756003783
GNQ,-8875.636326092466
TMP,3680.537737493566
TUN,1130.0
YEM,-5798.115955949139
BDI,180.0
CUW,11900.864237838417
CRI,1740.0
WSM,13816.173870306893
NPL,130.0
EAP,266.30412001240103
ERI,-11.738087478113357
QAT,10585.666930853706
LDC,294.799612576785
UZB,8391.844891950997
CPV,5756.326772648847
MEA,7880.443718938424
GRC,5640.0
BEL,11790.0
WBG,2486.6450351766257
ECS,4830.12045819976
ARB,1690.02051785273
AGO,-1394.7772406466502
OSS,7622.374913532141
SLB,228.86826671634162
STP,4739.358622414729
BTN,10853.597726826438
COM,3197.449923814792
BEN,310.0
PNG,710.0
UGA,-229.81347317987638
LSO,410.0
MNG,1106.1707183655708
KSV,11380.22822445421
COG,600.0
TGO,350.0
CHE,-2508.419088107694
MNP,4271.516389212299
LBR,520.0
PHL,590.0
MNE,2275.7413666410876
KOR,1640.0
PRI,3390.0
FRO,3841.6955477238657
DZA,1670.0
SYR,1280.0
CUB,2000.0
MMR,6788.90019941405
SVN,5389.096507345308
PRY,13315.381210208117
SDN,460.0
FRA,10810.0
BFA,250.0
CMR,600.0
GUM,9845.628215469384
TJK,11866.560039019307
ISR,4510.0
FIN,9540.0
COL,1030.0
MNA,-422.7253997085787
SSA,568.019541120289
PRT,2870.0
TCD,220.0
NAC,12063.513954927399
ARG,2600.0
WLD,2272.15901214249
PRK,2639.5112422354186
EAS,1122.04778983358
NIC,500.0
GRL,7550.0
LMC,354.89312284144995
KWT,19010.0
MHL,7422.739414683057
TUV,-2485.166765221071
NZL,6530.0
ATG,1290.0
RUS,4242.239511385647
IMY,3859.7504595351434
ZAF,1940.0
GHA,390.0
PAN,1530.0
CHN,210.0
HKG,4700.0
CYP,2410.0
NLD,12600.0
MAR,780.0
CHL,1740.0
MIC,499.831488239853
BRA,1950.0
BIH,5281.179863053012
TZA,4424.656357291089
FCS,-4521.392311560208
MDV,6260.054749121
MLI,220.0
PER,900.0
MYS,1440.0
EGY,420.0
SYC,1730.0
SVK,-4163.040806543441
NGA,640.0
IND,230.0
KAZ,2138.0330213988536
IDN,420.0
GRD,890.0
SLE,340.0
HUN,8669.805609816412
KHM,4772.9438497371175
MUS,1230.0
KGZ,-8781.434227299982
CIV,1100.0
VUT,4590.921558491153
TCA,11054.522618149029
TKM,4572.750446889873
VNM,768.9328325239485
VEN,3680.0
CAN,10530.0
EST,474.971332236938
SWZ,-318.2665024291118
KEN,400.0
JAM,1320.0
DNK,13670.0
LUX,11740.0
MDG,390.0
PSS,-5663.655690566851
ABW,-6512.2130196945955
USA,12230.0
AFG,-6389.228762124163
ROM,4760.229127516145
EUU,7028.81129983735
TON,-2848.075096338829
LAO,2753.6072001524763
BOL,810.0
HIC,7534.569813631941
SLV,780.0
NAM,2685.7458827202026
UKR,7478.209198910892
SMR,4343.419897689206
BLZ,1120.0
BHR,1469.5516087963715
MOZ,3517.631329784754
SSD,12848.304223294756
ISL,13110.0
VIR,6620.0
SEN,570.0
BMU,10700.0
BLR,7407.999717292569
SRB,4609.601181127867
ADO,10360.0
SXM,9620.544372186863
LCN,1816.97055225222
BGD,190.0
LIE,18520.0
LBY,4339.991887942165
ESP,5010.0
PAK,300.0
ETH,-1799.4200167059853
OED,8094.85826359933
GNB,170.0
CYM,-3612.3552892215457
BWA,800.0
FJI,1660.0
DEU,11070.0
JPN,9280.0
AZE,-463.3237511624752
CZE,-1062.525627347905
LAC,1611.4406059652802
HRV,4219.810207393475
ALB,-3803.773178862345
ZWE,740.0
URY,2150.0
MAF,-2800.191603569302
BGR,8100.205796796214
ECA,-34.35898920900581
LBN,395.3704083588045
GBR,7050.0
LIC,9759.832827342201
UMC,636.137190341322
ARE,621.5570447077225
SSF,567.825632665114
VCT,710.0
NER,350.0
NOR,13110.0
BRB,6191.874252998662
EMU,8519.469778594541
MRT,430.0
LVA,4742.00556253914
MAC,7147.651544386073
SWE,14790.0
GEO,1671.8980215603724
TUR,1820.0
JOR,1610.0
LTU,-627.3920539627334
BRN,2999.8991810942753
CAF,300.0
NOC,-5788.136535835161
OMN,3070.0
DJI,-6312.201582109858
SOM,8910.549424330795
SST,1315.6853487513902
SAU,11520.0
ITA,6720.0
ZMB,510.0
ARM,-983.0227112638299
MWI,180.0
BHS,7390.0
CEB,5964.00679330988
LMY,481.57776692515404
GAB,3500.0
DMA,570.0
FSM,-758.2732947475324
HPC,384.07065363417
GTM,1050.0
LCA,2546.317482327566
MKD,2451.7247975455166
SUR,2080.0
RWA,230.0
AUS,9540.0
GIN,4549.463302551936
ECU,1830.0
IRL,5120.0
ZAR,610.0
HTI,-3774.076687909403
AUT,9580.0
MCO,44230.0
OEC,8894.295815424592
MEX,1850.0
LKA,270.0
MLT,3300.0
SAS,227.404276342486
POL,2940.6719496024552
GMB,330.0
PYF,8060.0
CSS,2052.46164454888
IRN,2290.0
THA,610.0
IRQ,3177.9143765291974
SGP,4000.0
TTO,3940.0
CHI,10098.803231557336
GUY,660.0
KNA,1370.0
HND,630.0
NCL,6900.0
PLW,9459.482027314476
ASM,1219.7389940809735
KIR,860.0
DOM,1030.0
