Country,SP.DYN.LE00.IN,NY.GDP.PCAP.CD,SE.PRM.ENRR,SE.ADT.LITR.ZS
MDA,68.1110975609756,1230.4346847203199,94.4176788330078,78.5660510464868
GNQ,54.5163170731707,16186.17320583,92.7711442367183,88.48476446365075
TMP,64.263756097561,551.720598424389,118.10831586259103,50.5999984741211
TUN,74.2024390243903,3805.15293730174,107.130096435547,77.1903991699219
YEM,61.95480487804881,1181.2151760728,99.12124982618039,87.38180985813088
BDI,53.456073170731706,159.265471311463,113.60247802734399,98.50490248700123
CUW,75.36341463414641,17634.456618369906,105.09410746070674,80.08113885068244
CRI,78.3303170731707,6024.078486779151,111.13629150390601,82.52454819580717
WSM,71.5607804878049,3130.3525975231896,107.94393920898399,73.02045952350976
NPL,66.5519268292683,396.169772792449,131.18798828125,89.68289935183307
EAP,72.71262984541109,2448.78225637845,116.003128051758,81.83949937288212
ERI,59.6694146341463,299.111452356941,106.82457256534252,98.41856347470497
QAT,77.2868536585366,67612.4940409837,80.11366852255814,93.0827407836914
LDC,59.6257290798205,592.126450799768,98.64061737060551,80.89194158074392
UZB,67.5297073170732,830.4076942043221,94.61614990234379,74.65115118791982
CPV,72.09936585365851,3145.65382839852,112.01757049560499,79.67109264811279
MEA,71.512041271512,5838.68238009741,104.24387359619101,99.92334789093984
GRC,79.4390243902439,28531.566768614503,101.115768432617,80.4895949156639
BEL,79.78292682926829,44403.831306110194,103.059371948242,95.89464627538052
WBG,72.0915609756098,1576.2920997837302,87.2563934326172,93.8821334838867
ECS,74.9201423056861,23938.082163528707,101.74365997314501,67.04011620082301
ARB,69.3175883583852,4985.822104240961,96.4549331665039,93.46547510420343
AGO,49.4357317073171,3402.145980033469,114.900230407715,65.78061689286692
OSS,58.92863309830671,3706.3449809884496,107.137893676758,37.13603852598624
SLB,66.2668048780488,1048.77148597216,107.43077850341801,83.29068021426697
STP,65.188,911.057012002955,128.993423461914,83.49243121185765
BTN,66.2930975609756,1755.16170904287,101.256172180176,88.23004541134877
COM,60.7123414634146,712.120009845376,109.43376159667999,70.32465420349403
BEN,57.8673902439024,685.551675107742,94.52121165610616,80.77861541959722
PNG,61.3114146341463,992.6737493162932,105.2532923706075,76.57728914620628
UGA,53.654146341463395,409.87032601315,117.065223693848,101.7285227188892
LSO,44.8822195121951,816.849588936846,110.90386962890601,86.59943002727036
MNG,66.0681707317073,1633.38433505498,99.99205780029301,106.1652792035806
KSV,69.1975609756098,2788.4794637241303,114.63103077807564,86.37955988272732
COG,55.8013170731707,2259.26941316352,107.614707946777,79.56687345797826
TGO,55.433439024390296,428.401561823965,111.93115997314501,83.24373171199645
CHE,81.7414634146342,63223.467775150995,101.80874633789101,72.20044058788056
MNP,64.93092348122086,17571.902661906795,112.67749692227765,93.68260885515595
LBR,57.191195121951196,209.81161087085098,104.49632599522818,42.9410858154297
PHL,67.47902439024391,1678.8519884121201,104.428817749023,70.20943692221451
MNE,73.9172682926829,5957.1456931201,118.904052734375,98.75858860257726
KOR,79.3495121951219,23101.5102258935,102.899757385254,105.07355965219261
PRI,78.4258536585366,23664.8823530538,87.99011272708839,70.44514209009054
FRO,79.9390243902439,46878.115456099,102.23287043514551,85.94418773636255
DZA,72.8983658536585,3939.5599393980797,107.25813293457001,73.00164471646124
SYR,74.9978048780488,2079.98786380715,118.27223968505899,89.14227852376469
CUB,78.44919512195119,5193.48428572986,101.315528869629,64.23150203758365
MMR,64.0936829268293,32879.842941517505,106.67308807372999,82.79840288345468
SVN,78.5609756097561,23841.317105206002,96.7810821533203,63.55066891118338
PRY,71.69482926829271,2312.1925382242107,105.424438476563,94.55821990966801
SDN,60.700878048780496,1081.15932057966,66.63523101806639,103.81795757546159
FRA,81.1121951219512,41600.5839748157,108.376358032227,69.89144009638036
BFA,55.1888048780488,474.71094514457604,67.6601791381835,28.7292137145996
CMR,52.47914634146339,1070.95467461962,101.226707458496,70.6799392700195
GUM,77.3074146341463,11272.328990644308,112.82460095538796,64.85796071961445
TJK,67.2074878048781,523.947651220881,97.06524658203129,78.20251444037464
ISR,80.5048780487805,25008.603704099703,103.10635375976601,82.48582495480944
FIN,79.2634146341464,48288.549097818606,98.5012969970703,92.91121355737889
COL,72.705512195122,4674.21171017719,119.73757171630899,92.65179443359379
MNA,70.97160070578259,3152.72044125875,105.61905670166,118.76060778465026
SSA,54.1760998284097,1130.21969209703,96.9583282470703,89.12568993301625
PRT,78.3219512195122,22780.0584505513,116.58477783203101,84.17344598956228
TCD,48.5592195121951,801.401600354542,70.4405975341797,89.51295118060719
NAC,78.08830498847779,47702.465280768396,101.374237060547,101.82820265631806
ARG,75.00904878048779,8239.13716134639,115.672752380371,63.192271196950166
WLD,69.6585938573042,8616.85524017028,107.340049743652,68.0088965182409
PRK,68.3761951219512,29777.15406563184,88.91479158117016,123.08526679124863
EAS,73.6512505507527,5561.50973522811,114.818222045898,66.59656909280564
NIC,72.5716585365854,1350.58722266164,116.95751953125,63.00939686321631
GRL,69.9424390243903,37516.750922539104,115.64816151623998,51.75717141612935
LMC,65.03953530376211,1206.69129908949,105.619262695313,86.63601063962778
KWT,73.8987073170732,45159.341468727194,106.19206237792999,93.6641845703125
MHL,56.005289784025315,2878.46487719438,112.272789001465,53.69493576676477
TUV,57.60377122343564,2768.37095732057,116.46166231701542,58.94644391810688
NZL,80.1512195121951,32382.2691095373,100.634231567383,86.77490709209012
ATG,74.80321951219508,15276.0682646698,104.31920623779301,82.58110591393005
RUS,67.4975609756098,9101.256706088929,95.4153671264648,54.008551735277166
IMY,83.49910382194486,49593.0750258087,110.98601066688262,89.2942345003982
ZAF,51.996512195122,6153.65516668126,108.96996307372999,88.7172470092773
GHA,59.635853658536604,1099.02231257957,100.956420898438,56.35418976597494
PAN,76.3144634146342,6142.94796588411,106.40135955810499,65.22166132011031
CHN,74.4240731707317,2673.2941909354,123.463592529297,72.44047379635253
HKG,82.3268292682927,30594.017841023106,93.69746366170054,82.7469500577144
CYP,78.86851219512201,30915.4863902681,102.473838806152,63.93335700656429
NLD,80.0975609756098,51241.31561701661,107.913711547852,58.97132311626237
MAR,71.2776341463415,2510.97620366299,106.53939819335899,88.27197172084283
CHL,79.31353658536591,10513.540709255,106.09191131591801,68.65826019076121
MIC,68.7905078106183,2561.22352589295,109.611610412598,90.92122691627372
BRA,72.4148292682927,7240.92398337745,87.40904823528038,90.00936889648442
BIH,75.37148780487809,4020.67230215971,106.80604934435517,114.18522599421368
TZA,58.0777804878049,533.172396689392,110.118476867676,89.63767616960925
FCS,59.434503037132394,1098.91276758041,93.985107421875,86.34081537337434
MDV,75.39970731707321,5002.86229279974,104.85368347167999,78.33246918338159
MLI,54.26192682926829,519.314313130049,85.5769119262695,89.64087592520906
PER,72.99695121951221,3611.20484303779,113.18872833252001,89.59081268310551
MYS,73.8182682926829,7240.68196667962,94.51870065336027,81.95650728547773
EGY,69.7822926829268,1681.31448106002,108.343101501465,81.68943790919752
SYC,73.1926829268293,12155.6282670726,107.860786437988,75.88246777667577
SVK,74.2073170731707,16014.5986924985,103.744102478027,72.35069794088221
NGA,49.80814634146339,1131.1476946252699,92.8902587890625,59.431582405025054
IND,65.3004390243903,1050.02480112251,114.30989074707001,76.002843803784
KAZ,66.5048780487805,6771.41479681885,103.339141845703,65.88050787907228
IDN,67.56773170731711,1860.62262569343,111.13317108154301,80.16050069442753
GRD,71.844756097561,7322.52617141648,96.2705917358398,82.44065930333768
SLE,45.48836585365851,400.380937064879,98.33150422572032,54.58037647319223
HUN,73.1512195121951,13830.8324125299,99.4973373413085,73.89157738094927
KHM,64.5523414634146,629.282877634499,134.532806396484,72.28450742606657
MUS,72.5707317073171,6285.7890498112,106.690628051758,80.92363542545786
KGZ,67.8463414634146,721.768690838857,97.8954620361328,95.95100959225873
CIV,48.778829268292704,1078.54150198701,75.2480392456055,55.3456305604007
VUT,69.94873170731711,2393.3346212201,112.483642578125,66.94989770403758
TCA,75.47337009724463,18694.68423278026,82.68069240954685,100.7509694456499
TKM,64.63882926829271,2606.74197588003,100.23349710878522,46.08492286055656
VNM,74.9021951219512,919.209265568078,100.853530883789,59.528850421311475
VEN,73.3889024390244,8325.216582552779,106.00293731689501,95.1546401977539
CAN,80.36987804878049,44328.4753768925,98.77261352539058,98.97056543203863
EST,72.81463414634149,16586.4079613909,98.1664581298828,73.04441906995388
SWZ,46.7723902439024,2690.9283920602693,110.45770263671899,79.17680372985512
KEN,55.699292682926796,857.925688654194,111.563522338867,72.1570281982422
JAM,72.0408048780488,4816.59587049218,103.64010093714008,92.16289168494484
DNK,78.1951219512195,58501.1383160235,100.060157775879,62.77497497969956
LUX,79.3829268292683,104841.443619716,101.381393432617,64.65590386883903
MDG,62.053000000000004,379.067251975187,139.268203735352,84.32323179330004
PSS,68.51309579104361,2870.24353662161,108.76001739502001,74.97000537577847
ABW,74.52675609756099,25921.5382341406,115.224411010742,103.76024265058241
USA,77.8390243902439,48061.5376613353,101.622413635254,69.54522414084128
AFG,57.8338292682927,380.40095518659797,97.8789596557617,110.8427236126551
ROM,72.5658536585366,8214.18734200619,102.344779968262,78.52981129474733
EUU,78.9683181072908,35371.0066224597,103.753257751465,46.67076024403487
TON,71.737,2932.96275815712,110.383583068848,64.06987491728208
LAO,62.827268292682895,710.9803377680499,112.437919616699,79.69415952202917
BOL,64.6941219512195,1389.6317502607,106.42108154296899,90.74346923828129
HIC,77.6884981499692,33558.0758313469,102.36431884765601,105.25112404165526
SLV,70.7804634146342,3358.4212518546196,118.49275970459,82.0286331176758
NAM,58.7808048780488,4195.936393335271,109.669471740723,76.4865951538085
UKR,68.2221951219512,3068.608997996961,99.2550430297852,97.50472016079105
SMR,82.50609756097559,56489.5013763457,107.05831565417402,80.37485013438366
BLZ,69.452,4324.831017114439,122.5107421875,64.98521476263724
BHR,75.707756097561,21167.6187062133,93.04416817886866,87.37259848531991
MOZ,51.6220975609756,418.912986355427,108.959762573242,80.52772205517638
SSD,52.08785365853661,9814.073529741114,115.9988849440866,88.65575441106058
ISL,81.45365853658541,68344.56015801731,98.1021270751953,89.44519708726621
VIR,78.8243902439024,-12062.983115977051,86.29413241591563,120.07919141914559
SEN,61.7841707317073,948.506759183885,84.359016418457,82.17782265747134
BMU,78.9341463414634,90849.5869806436,102.77926515104538,79.56906524588216
BLR,70.2034146341464,4735.95688918873,100.84499359130899,68.88891587504415
SRB,73.63170731707321,5458.12171842169,101.062149047852,100.50132986151493
ADO,72.48926055919361,47253.5297963111,112.26503690993476,97.3102091185868
SXM,74.54390243902441,-9420.316053422146,110.85754746972432,99.92384778645359
LCN,73.3699402890408,6889.73355755629,113.341270446777,84.5147440749673
BGD,68.85997560975609,543.082263122361,99.299461364746,101.17179724383476
LIE,81.2951219512195,129870.185681614,107.112167358398,82.6989817620074
LBY,71.7386341463415,11219.432957943702,106.31665647191217,70.77511715303942
ESP,80.87317073170729,32709.4010383771,104.861976623535,97.9388427734375
PAK,64.33873170731711,953.795685975298,87.0906524658203,94.06816043750662
ETH,58.408,243.62884548438305,128.54002289389132,38.99598312377921
OED,78.7463608433989,35110.0257304727,102.524398803711,88.49939452542344
GNB,52.8554634146342,455.43585776771897,100.97680726461547,101.61065446178227
CYM,64.58516102135454,21618.069014286695,92.85409802178644,98.867820739746
BWA,59.0745609756098,5666.63784692568,104.494033813477,79.60962607299078
FJI,68.8434146341464,4079.228841560871,107.110298156738,63.94116125531353
DEU,79.5341463414634,41814.8190965222,103.92642211914101,89.54072600982329
JPN,82.5070731707317,34033.701254936095,101.987777709961,78.49339740529868
AZE,69.756,3851.437868711721,94.7712020874023,99.6019058227539
CZE,76.7243902439025,18333.945900264098,105.161987304688,69.1748363110999
LAC,72.9808970644284,6367.303265196179,114.009872436523,86.64387872274031
HRV,75.70560975609759,13546.6987224454,96.0500717163085,90.23027109873163
ALB,76.4648536585366,3603.01368520281,115.9281921959728,94.00452533734855
ZWE,44.17775609756099,397.956872258099,110.57602281908686,93.8819106096099
URY,75.9510243902439,7009.67815983672,114.64810180664101,97.8638916015625
MAF,78.2219512195122,12451.362568889366,113.07993909179164,73.02916109675597
BGR,72.66341463414629,5932.89967659315,100.419189453125,74.57734400368953
ECA,70.5148870257582,5319.04211425845,100.498321533203,80.93054640255602
LBN,78.0833170731707,6015.80212880143,101.445999145508,89.6124420166016
GBR,79.44878048780491,48428.1574527987,103.99859619140601,88.68622334364883
LIC,56.89281867505221,397.436921545097,99.7797393798828,103.18186268658803
UMC,73.13264929352191,4128.86158170651,116.224998474121,80.01493941192912
ARE,76.11117073170729,42913.7840342253,106.499038696289,82.98628018081016
SSF,54.178389927502785,1143.86001470097,96.9547271728516,103.46406881419006
VCT,71.69941463414641,5973.79227754564,108.9541015625,79.31201403149946
NER,55.4550243902439,295.393198719939,53.12781906127921,69.77731496855128
NOR,80.39512195121951,85128.6575906714,99.12963104248051,94.65645090081392
BRB,74.3564146341464,16461.8292691759,102.519409179688,91.5053496600643
EMU,80.09952431953779,38696.0961844994,105.402519226074,93.33774411446913
MRT,61.139731707317104,1008.5547052373199,95.0214385986328,45.5037841796875
LVA,71.019512195122,14019.3785768051,97.66668701171879,74.87114290821125
MAC,79.05624390243901,36620.2346271422,109.86215466978643,77.8705973607066
SWE,80.9,53324.379372475596,96.7051162719727,104.16232095999091
GEO,73.2484390243903,2318.12726272368,107.814888000488,102.15558865720433
TUR,73.18192682926829,9309.509482238142,104.06777954101601,88.6558990478516
JOR,72.96119512195119,3022.54190637995,102.574447631836,92.19957733154301
LTU,70.9,12297.9153480396,100.810333251953,86.41510585526325
BRN,76.6755609756098,32707.7043073602,110.762557983398,78.73123043163322
CAF,45.6873902439024,404.11318185438597,76.7243728637695,81.72810785640287
NOC,71.7243200347189,13070.252153548101,101.332359313965,93.67260732085883
OMN,75.1236097560976,16225.6599871528,85.2405014038085,58.376837741299866
DJI,58.8293414634146,1060.81494028965,51.1033782958984,82.4694242910588
SOM,53.0186585365854,9805.323463598885,29.198219299316396,85.5557758449477
SST,62.5410544308564,4868.26839691748,104.874801635742,65.3607931045856
SAU,73.34507317073171,15947.405786423898,92.0805892944335,78.82308909295256
ITA,81.4341463414634,37716.4482078955,104.021781921387,75.9068658636589
ZMB,52.477146341463396,1103.48657711875,118.576629638672,61.428287506103494
ARM,73.7646585365854,3080.97095943572,108.44641876220699,84.5001676328189
MWI,51.5124878048781,270.241146017747,124.227569580078,80.48140595594367
BHS,74.0594634146342,24306.1424243044,111.323699951172,45.55116440259319
CEB,74.25238333249241,11943.2413328079,99.16021728515629,99.83833352795872
LMY,67.6418526691497,2352.52160184663,108.128242492676,80.22567343707584
GAB,60.3927804878049,8632.75695116356,79.90667324182209,59.60571698983691
DMA,70.77087792132146,5953.54871786823,99.6770782470703,79.45428217811907
FSM,68.2204878048781,2435.1998477350603,111.639129638672,67.96946147614894
HPC,56.5766165423071,596.77512823109,96.12738037109379,104.25813824423736
GTM,70.1107804878049,2472.38912712246,114.167282104492,79.93005859122154
LCA,73.7118536585366,6896.086607318941,100.295951843262,99.00013456123142
MKD,74.3229512195122,4063.745939820779,93.89602661132808,84.74806888759281
SUR,69.47907317073171,5862.0509745583395,106.716117858887,80.59058702757761
RWA,57.946000000000005,398.208485880314,117.345230102539,52.44570821613355
AUS,81.2926829268293,40957.830439248704,103.491897583008,80.72545123920199
GIN,53.9994878048781,407.206572153301,84.1893692016602,74.00854637928117
ECU,74.4950243902439,3590.7115134941996,114.23834228515601,84.1927261352539
IRL,79.64146341463409,61313.58240863661,104.587387084961,57.463133411712995
ZAR,55.0644146341463,273.486479704146,93.10769653320308,61.2055435180664
HTI,59.9773902439024,615.815784685505,92.06144220116315,44.84028361257655
AUT,80.1804878048781,46586.650252923486,101.586776733398,85.92916184523591
MCO,63.97957180106178,170472.284881312,106.71439345928407,87.71260006569923
OEC,79.467270124272,39685.2195134852,102.658409118652,139.76028514928643
MEX,75.5879268292683,9219.81778285286,101.19664764404301,92.79517364501949
LKA,73.6200243902439,1614.3644099416904,97.0721206665039,71.07100727363641
MLT,79.7926829268293,18356.968284456998,96.6222991943359,62.078389856264124
SAS,65.5431950283253,978.8987460354241,109.178993225098,77.84235976572216
POL,75.24390243902441,11247.551481133401,96.7930221557617,92.90923748173842
GMB,58.5694390243902,519.954709066542,90.16967010498051,60.925412975317066
PYF,74.8919756097561,2806.655091900847,111.76507973706121,76.72889049569069
CSS,70.7419840951642,8667.567483290379,95.9400405883789,77.18388991320413
IRN,72.6741951219512,4705.3882202842215,105.859588623047,76.03230195891311
THA,72.8744390243903,3962.7504988544,96.9843597412109,38.56650405732419
IRQ,68.8594634146341,3125.580302392181,107.46768951416,94.96598315807911
SGP,80.4414634146342,39223.5733268202,97.22004778156494,87.76996831620772
TTO,69.25965853658539,16530.2407920646,104.59356689453101,90.64172235822197
CHI,79.41080487804881,73568.2348279852,117.33654854526384,74.9915511496709
GUY,65.77975609756099,2334.0210421643105,93.2855682373047,83.60494375817976
KNA,74.42505180315852,13556.894679480802,93.16226196289058,63.085854764817626
HND,71.85873170731709,1720.76735998217,113.749961853027,83.588996887207
NCL,75.9463414634146,20454.419724559837,92.80502559746876,104.6463325469106
PLW,70.36685444411137,9726.112390103392,101.445472717285,78.73236151160907
ASM,68.16287126125783,36162.19611012002,118.95758192821863,102.2222037843487
KIR,64.980756097561,1277.14940530754,115.200233459473,92.16767839849832
DOM,72.1313170731707,4637.23995944969,111.16503143310499,88.2444610595703
