Country,SP.DYN.LE00.IN
MDA,64.76763414634149
GNQ,43.099512195122
TMP,33.1881219512195
TUN,61.028853658536605
YEM,49.5582926829268
BDI,46.90295121951222
CUW,66.26660438296999
CRI,71.5321951219512
WSM,59.469512195122
NPL,45.8453902439024
EAP,65.0349232993801
ERI,43.1150487804878
QAT,72.4828536585366
LDC,47.69738335434239
UZB,64.9739024390244
CPV,59.883756097561
MEA,58.4475255413235
GRC,73.3293658536585
BEL,73.1936585365854
WBG,52.95540121637616
ECS,70.1006173755138
ARB,57.8670250059818
AGO,40.0053902439024
OSS,53.966389936392495
SLB,58.7073658536585
STP,60.38292682926829
BTN,44.193634146341495
COM,49.9741219512195
BEN,46.8292682926829
PNG,52.1527073170732
UGA,49.275463414634196
LSO,53.057536585365895
MNG,56.8636097560976
KSV,50.315778471308874
COG,55.8649024390244
TGO,51.764731707317104
CHE,75.46609756097558
MNP,69.91790047828142
LBR,45.4866097560976
PHL,61.9455853658537
MNE,72.66975609756099
KOR,65.2946341463415
PRI,73.61002439024391
FRO,46.39313201627995
DZA,56.874878048780495
SYR,65.2495853658537
CUB,73.58453658536591
MMR,54.544658536585395
SVN,70.85365853658541
PRY,66.6607073170732
SDN,54.149073170731704
FRA,73.85121951219509
BFA,45.0133902439024
CMR,50.763000000000005
GUM,69.087512195122
TJK,62.0429024390244
ISR,73.5073170731707
FIN,73.1553658536586
COL,64.9003414634146
MNA,57.6658942986095
SSA,47.829559373747905
PRT,71.1682926829268
TCD,44.4006585365854
NAC,73.90823079659091
ARG,69.2243170731707
WLD,62.674200875363596
PRK,65.32724390243901
EAS,66.11244074892291
NIC,58.1284634146342
GRL,63.9548780487805
LMC,55.6375320888801
KWT,69.36139024390239
MHL,61.14454831812433
TUV,65.12762880583584
NZL,73.06829268292691
ATG,68.30953658536589
RUS,67.11439024390239
IMY,71.65461244025856
ZAF,56.414048780487796
GHA,51.9817804878049
PAN,69.8920731707317
CHN,66.7622926829268
HKG,73.6731707317073
CYP,74.5578292682927
NLD,75.60609756097558
MAR,56.77534146341461
CHL,67.4316585365854
MIC,60.502802394939
BRA,61.754975609756094
BIH,70.0075853658537
TZA,50.2645609756098
FCS,51.1516207551857
MDV,52.062
MLI,38.84904878048779
PER,59.47034146341461
MYS,67.7488536585366
EGY,57.641365853658506
SYC,72.70183364946865
SVK,70.5208536585366
NGA,45.1771951219512
IND,53.3807073170732
KAZ,64.46673170731711
IDN,59.1634390243903
GRD,66.12695121951221
SLE,40.3767317073171
HUN,69.6153658536585
KHM,23.0290975609756
MUS,66.4557804878049
KGZ,62.585756097560996
CIV,50.204048780487796
VUT,57.9391951219512
