Country,NY.GNP.PCAP.CD
MDA,1415.3326923747115
GNQ,1017.2990248823644
TMP,-348.58965826557585
TUN,1829.2548915874922
YEM,2849.835381900277
BDI,70.0
CUW,746.9238419613898
CRI,370.0
WSM,1828.5887645858454
NPL,50.0
EAP,97.7717834251162
ERI,1647.2950225216518
QAT,1370.168782304198
LDC,458.62277574752216
UZB,1386.501127385488
CPV,1624.8869789881949
MEA,-16.321400895075158
GRC,890.0
BEL,1800.0
WBG,605.7263413472106
ECS,-351.67489837732796
ARB,627.0684007006703
AGO,497.2358611319478
OSS,685.1819969273798
SLB,1293.2808237145962
STP,1207.3710271605614
BTN,326.45309352978336
COM,1731.3823928396023
BEN,110.0
PNG,160.0
UGA,-403.5786494074471
LSO,-63.77822715008233
MNG,1450.4092248653224
KSV,815.6311268078749
COG,170.0
TGO,110.0
CHE,1632.677604007342
MNP,-1171.750221510657
LBR,200.0
PHL,180.0
MNE,284.9778863102913
KOR,130.0
PRI,1060.0
FRO,357.5327323215821
DZA,240.0
SYR,270.0
CUB,1035.1299512972414
MMR,1564.0939507805474
SVN,253.88820343176542
PRY,1090.164283530723
SDN,120.0
FRA,2040.0
BFA,80.0
CMR,246.87705487068274
GUM,1134.6578603205887
TJK,148.64043327597562
ISR,1440.0
FIN,1810.0
COL,300.0
MNA,1371.061852998058
SSA,157.634847318382
PRT,520.0
TCD,120.0
NAC,3766.5124085979705
ARG,1230.0
WLD,581.420153662967
PRK,342.09158052046166
EAS,191.61279044312
NIC,200.0
GRL,498.52801607419065
LMC,174.56519052327795
KWT,303.89452270837177
MHL,-293.98606215387406
TUV,999.499857781198
NZL,1306.4609947705922
ATG,472.52687258984264
RUS,940.413391019691
IMY,199.75651907598615
ZAF,540.0
GHA,230.0
PAN,540.0
CHN,100.0
HKG,1053.5782762048643
CYP,89.42320597993341
NLD,1700.0
MAR,836.199973880176
CHL,650.0
MIC,140.898315151046
BRA,280.0
BIH,736.2668352023127
TZA,777.8294938808974
FCS,-260.21581795947213
MDV,-176.13230758206885
MLI,1361.6803570727934
PER,380.0
MYS,300.0
EGY,441.13209987964706
SYC,320.0
SVK,489.66848314398453
NGA,110.0
IND,110.0
KAZ,524.5670355118316
IDN,182.43881598175798
GRD,-749.7433875505194
SLE,170.0
HUN,556.4760323047624
KHM,1174.454861687836
MUS,-112.4623104176037
KGZ,2171.3258375601745
CIV,210.0
VUT,159.0852141601382
TCA,172.42586268487992
TKM,1278.5380049362238
VNM,1241.8075768395815
VEN,1000.0
CAN,2670.0
EST,2021.6293257207376
SWZ,225.85540181958118
KEN,110.0
JAM,564.0048585864388
DNK,1362.0820878077393
LUX,1920.0
MDG,140.0
PSS,1399.7663522589392
ABW,29.11832383738141
USA,3880.0
AFG,1046.0327967714109
ROM,1164.7309898699475
EUU,880.8738934484788
TON,1996.6014211537276
LAO,1235.9641408694515
BOL,-526.1947268136885
HIC,1660.7537120654401
SLV,-515.5057413096524
NAM,1523.4495667029066
UKR,982.6422802295679
SMR,1168.2514142598923
BLZ,370.0
BHR,1226.2785793753665
MOZ,933.6851022252783
SSD,290.59004535450094
ISL,2440.0
VIR,-134.98092012700408
SEN,-858.9163924975896
BMU,2460.0
BLR,-523.4059255892214
SRB,1410.781864825102
ADO,1200.2319942438414
SXM,238.71256723639544
LCN,462.514332249117
BGD,456.34898502638123
LIE,1449.7806062661089
LBY,337.7759618248151
ESP,730.0
PAK,120.0
ETH,1252.4681952168903
OED,1822.5702867892496
GNB,895.3735776356552
CYM,1120.0218216998935
BWA,90.0
FJI,290.0
DEU,1336.5840743192757
JPN,890.0
AZE,-1039.3475872409995
CZE,-173.45600876260596
LAC,326.776102646276
HRV,2302.580980406009
ALB,991.0721989389989
ZWE,280.0
URY,680.0
MAF,2232.6934521218645
BGR,841.9394070208315
ECA,156.18180150727108
LBN,558.3378161043272
GBR,-194.64794241578807
LIC,474.54922986575195
UMC,160.41140957482
ARE,1603.0697452779182
SSF,157.479210073646
VCT,180.0
NER,170.0
NOR,2050.0
BRB,523.0075967481384
EMU,1455.0622102400698
MRT,-446.6909299159988
LVA,-281.20085608403497
MAC,-93.45205807527873
SWE,2960.0
GEO,41.86378765317545
TUR,-72.68781412933345
JOR,681.2519167904572
LTU,1121.961040181391
BRN,979.0878993655579
CAF,90.0
NOC,1618.0625078353676
OMN,1128.8342293117423
DJI,1042.6276725218297
SOM,1156.187349856194
SST,-593.5390578695801
SAU,1198.1981943460519
ITA,1280.0
ZMB,260.0
ARM,-918.3850963865883
MWI,60.0
BHS,1900.0
CEB,1204.1273048624737
LMY,136.938166572143
GAB,360.0
DMA,1313.4477001139003
FSM,778.9682507203436
HPC,918.8525493186703
GTM,290.0
LCA,1144.4181536871856
MKD,699.941913201407
SUR,1393.5698391159326
RWA,40.0
AUS,2230.0
GIN,1924.7376168602636
ECU,280.0
IRL,1583.686684490796
ZAR,230.0
HTI,947.8679163867974
AUT,1340.0
MCO,-255.96192975258282
OEC,1958.4388765153
MEX,470.0
LKA,130.0
MLT,1139.3364059130713
SAS,111.021128136296
POL,1636.3064347895288
GMB,1016.71368127642
PYF,807.0719857568988
CSS,-102.50245361479449
IRN,260.0
THA,140.0
IRQ,-71.18926872807151
SGP,540.0
TTO,760.0
CHI,997.4416194212124
GUY,310.0
KNA,1279.3764936644764
HND,210.0
NCL,596.598546743211
PLW,1749.3972658664293
ASM,766.0834634347052
KIR,1250.608508931342
DOM,230.0
