Country,NY.GNP.PCAP.CD
MDA,460.0
GNQ,1470.0
TMP,810.0
TUN,2210.0
YEM,510.0
BDI,120.0
CUW,16882.365622319972
CRI,3970.0
WSM,1630.0
NPL,240.0
EAP,1057.5827782194901
ERI,200.0
QAT,8850.150239578952
LDC,299.29861028622
UZB,450.0
CPV,1270.0
MEA,2916.62977258091
GRC,13040.0
BEL,24130.0
WBG,1300.0
ECS,11924.065090409
ARB,2445.4291853557
AGO,640.0
OSS,1644.91510690593
SLB,840.0
STP,-1339.1199819667736
BTN,860.0
COM,390.0
BEN,380.0
PNG,510.0
UGA,250.0
LSO,580.0
MNG,530.0
KSV,9985.130913004677
COG,680.0
TGO,250.0
CHE,39730.0
MNP,11956.11810308798
LBR,120.0
PHL,1180.0
MNE,1960.0
KOR,12470.0
PRI,11600.0
FRO,535.0821059694281
DZA,1730.0
SYR,1210.0
CUB,2820.0
MMR,11532.768942887275
SVN,10990.0
PRY,1190.0
SDN,360.0
FRA,23180.0
BFA,240.0
CMR,570.0
GUM,1858.8694119456213
TJK,170.0
ISR,18340.0
FIN,25510.0
COL,2330.0
MNA,1558.28542880672
SSA,485.622894606391
PRT,11730.0
TCD,190.0
NAC,36084.0267478038
ARG,3930.0
WLD,5370.78443334956
PRK,4422.1550836003435
EAS,3801.88455362946
NIC,970.0
GRL,18760.0
LMC,571.169292818368
KWT,19830.0
MHL,2970.0
TUV,3330.0
NZL,14200.0
ATG,9290.0
RUS,2100.0
IMY,23340.0
ZAF,2710.0
GHA,280.0
PAN,3720.0
CHN,1100.0
HKG,25270.0
CYP,14340.0
NLD,26800.0
MAR,1300.0
CHL,4630.0
MIC,1172.9437411200302
BRA,3040.0
BIH,1740.0
TZA,310.0
FCS,516.21508124293
MDV,10315.31862481067
MLI,250.0
PER,1960.0
MYS,3760.0
EGY,1360.0
SYC,6850.0
SVK,6000.0
NGA,350.0
IND,470.0
KAZ,1520.0
IDN,720.0
GRD,4720.0
SLE,230.0
HUN,5310.0
KHM,320.0
MUS,3890.0
KGZ,290.0
CIV,570.0
VUT,1230.0
TCA,12475.869961089811
TKM,750.0
VNM,460.0
VEN,3940.0
CAN,23330.0
EST,4620.0
SWZ,1260.0
KEN,390.0
JAM,3330.0
DNK,30870.0
LUX,40190.0
MDG,230.0
PSS,1773.62896041682
ABW,-15428.996732111857
USA,37470.0
AFG,-4507.872666230487
ROM,1960.0
EUU,18671.1181106527
TON,1880.0
LAO,320.0
BOL,930.0
HIC,21777.9637797026
SLV,2310.0
NAM,1900.0
UKR,790.0
SMR,26090.0
BLZ,3230.0
BHR,12260.0
MOZ,240.0
SSD,386.05106938806966
ISL,30380.0
VIR,15294.023469843098
SEN,470.0
BMU,-11644.365688149635
BLR,1380.0
SRB,1430.0
ADO,22590.0
SXM,-13453.973755971081
LCN,3676.06937202177
BGD,420.0
LIE,64840.0
LBY,5180.0
ESP,15580.0
PAK,520.0
ETH,120.0
OED,23451.5485946929
GNB,280.0
CYM,-8212.050415861191
BWA,2790.0
FJI,2170.0
DEU,23710.0
JPN,33750.0
AZE,720.0
CZE,6620.0
LAC,3486.1699507954
HRV,5470.0
ALB,1410.0
ZWE,460.0
URY,5140.0
MAF,5772.394180500873
BGR,1960.0
ECA,1693.7867399663098
LBN,4990.0
GBR,27580.0
LIC,229.35959622097698
UMC,1842.3598771281
ARE,31710.0
SSF,487.11708701279196
VCT,3940.0
NER,170.0
NOR,39900.0
BRB,10950.0
EMU,20684.2173037736
MRT,500.0
LVA,3930.0
MAC,15500.0
SWE,28740.0
GEO,770.0
TUR,3470.0
JOR,1880.0
LTU,3820.0
BRN,17310.0
CAF,250.0
NOC,5780.93740266585
OMN,8000.0
DJI,800.0
SOM,24623.385322698665
SST,2506.54321717807
SAU,8150.0
ITA,20640.0
ZMB,350.0
ARM,800.0
MWI,160.0
BHS,21230.0
CEB,4433.073979994911
LMY,1087.3578104418
GAB,3600.0
DMA,4360.0
FSM,2270.0
HPC,296.860694823716
GTM,1610.0
LCA,4390.0
MKD,1840.0
SUR,1820.0
RWA,220.0
AUS,19960.0
GIN,330.0
ECU,1740.0
IRL,24880.0
ZAR,190.0
HTI,605.7019222334247
AUT,24950.0
MCO,84050.0
OEC,26530.4224740906
MEX,6580.0
LKA,860.0
MLT,10310.0
SAS,465.494690026243
POL,4930.0
GMB,480.0
PYF,-4432.051717457054
CSS,4952.24117147832
IRN,1880.0
THA,1980.0
IRQ,13546.410871641889
SGP,21760.0
TTO,6760.0
CHI,40370.0
GUY,890.0
KNA,9030.0
HND,1130.0
NCL,-2763.36371635639
PLW,8030.0
ASM,-790.3105232262114
KIR,1230.0
DOM,2810.0
