Country,LEI,GDP,EI,HDI
MDA,0.6118097560975614,1.474821150955795,0.6060098293806435,0.8975469121446666
GNQ,0.2784540337711077,1.4691377983040654,0.6996934468099916,0.8157617596283883
TMP,0.12597110694183847,1.256395195732565,0.6261547514145726,0.6695070180296586
TUN,0.5542900562851786,1.1765448775337721,0.6422518974559979,0.7910289437583162
YEM,0.37781988742964306,1.1588965512098928,0.5280465348599958,0.6882543244998439
BDI,0.33696848030018794,0.8758356438186419,0.22987853333333336,0.4808942191507211
CUW,0.6348708366610767,1.608793117523978,0.553436914523247,0.9323669562361004
CRI,0.7158799249530955,1.244399793349454,0.5571281111825035,0.8391359431616843
WSM,0.5303001876172615,1.4055347953464086,0.7370255859101477,0.8909535229579393
NPL,0.32069831144465233,0.8026166060722157,0.48618528550746665,0.5365000676747782
EAP,0.6159218969135399,0.9147802966686267,0.7370967192491337,0.7559329709437668
ERI,0.2786930581613507,1.141247136607781,0.4401683295440859,0.6200361747710725
QAT,0.730505440900563,1.7057240994344156,0.5518086182143762,0.9960127195164517
LDC,0.3491905131437291,1.4479780807450848,0.3876929641645258,0.7282871860177799
UZB,0.6149831144465292,1.0243280360106677,0.36417216196967905,0.6678277708089586
CPV,0.5366731707317076,1.5647096301821344,0.8369168543486276,0.9794332184208232
MEA,0.5145773160203615,1.2422461611470308,0.5707461192592371,0.7758565321422097
GRC,0.7435287054409,1.4434629739936504,0.6534613272719146,0.946817668902155
BEL,0.7414409005628524,1.5658451297230471,0.40878388481388117,0.9053566383665935
WBG,0.4300830956365563,0,0.5055012886008161,0.31186146141245746
ECS,0.6938556519309816,1.4244400078304917,0.5399199208026099,0.8860718601880277
ARB,0.5056465385535662,1.225883159732283,0.30692453986239077,0.6794847460494133
AGO,0.23085215759849842,1.3273605364629195,0.6250949167141775,0.7277692035918651
OSS,0.44563676825219223,1.3483855749607871,0.4603649193861956,0.7514624208663917
SLB,0.5185748592870538,1.0870911690837561,0.43960237264622914,0.6817561336723463
STP,0.5443527204502814,1.5310641995751735,0.6705304383950974,0.9153157861401842
BTN,0.29528667917448453,1.4494318533733133,0.3008028170530313,0.681840449866943
COM,0.38421726078799234,1.5728274802543127,0.7637356677004297,0.9069268029142449
BEN,0.3358348968105061,0.9644264620113026,0.29784293333333334,0.5327014307183806
PNG,0.4177339587242031,1.0999831417479293,0.4808506221432418,0.6661892408717914
UGA,0.37346866791744915,0.8582097653440395,0.36762034415824285,0.5330995924732438
LSO,0.4316544090056292,0.9025476027356091,0.590128904333749,0.6414436386916624
MNG,0.49020938086304006,0,0.605593413781644,0.3652675982148947
KSV,0.3894735149432135,1.1331798839810208,0.6790364086431282,0.7338966025224541
COG,0.47484465290806765,1.0886744050514658,0.73548712725126,0.7663353950702645
TGO,0.4117651031894939,0.9693150772999104,0.5794052075364748,0.6534951293419597
CHE,0.7764015009380859,0,0.5079279238911104,0.4281098082763988
MNP,0.6910446227427911,1.4867507791790837,0.573187331142112,0.9169942443546623
LBR,0.3151786116322708,1.0159102046719377,0.4941989220191242,0.6084292461077776
PHL,0.5683936210131338,1.0653753932055368,0.6071498909928973,0.746972968403856
MNE,0.7333808630393999,1.4706640885318425,0.6610837556674815,0.9550429024129079
KOR,0.6199174484052538,1.255899384367417,0.605344597020283,0.8270538099309847
PRI,0.7478465290806755,1.385139359111956,0.437010758786894,0.8566655489931752
FRO,0.32912510794276845,0,0.684715040468318,0.3379467161370288
DZA,0.4903827392120076,1.2479824118833251,0.6299733462712159,0.7894461657888495
SYR,0.6192243902439032,1.175252502418804,0.5128996827388955,0.7691255251338676
CUB,0.7474544090056294,1.2684923684461697,0.5106200995753851,0.8421889590090614
MMR,0.4545332082551599,1.243853831543166,0.45009100548218395,0.7161593484268366
SVN,0.7054409005628525,0,0.6440590024716928,0.4498333010115151
PRY,0.6409339587242031,1.154350247384929,0.5309758439869826,0.7754200166987049
SDN,0.4484472795497185,1.0199763996670344,0.5437008716299674,0.6707081836155734
FRA,0.7515572232645398,1.555648984703072,0.5456342579099389,0.9509468219591836
BFA,0.3078983114446523,0.9264689385562187,0.14068260656873233,0.4583499521898678
CMR,0.3963538461538462,1.0849427036408346,0.5540046137983494,0.6784337211976768
GUM,0.6782694183864924,0,0.42271554643994236,0.3669949882754783
TJK,0.5698908067542215,0,0.5304386311704988,0.3667764793082401
ISR,0.7462664165103184,1.408386449360603,0.71564284969944,0.9567652385234539
FIN,0.7408517823639784,1.5257505279338794,0.8743457611159102,1.046982690471256
COL,0.6138514071294555,1.1571991268534871,0.656822440515845,0.8092909914995959
MNA,0.5025522199786077,1.4764878594882207,0.37765931899029065,0.7855664661523729
SSA,0.3512239903653524,1.0604944026994192,0.6587982582127443,0.6901722170925053
PRT,0.7102814258911816,1.321851331547505,0.8185563564969193,0.950229704645202
TCD,0.2984716697936215,0.9021355048904567,0.6806728142339468,0.6270933296393416
NAC,0.7524343199475525,1.5609353169663844,0.48354001699525306,0.93230321796973
ARG,0.6803741088180107,1.3056566630024298,0.35370363333333327,0.7799114683845912
WLD,0.5796030903902092,1.289570846237289,0.8336461931370298,0.9009400432548427
PRK,0.6204191369606001,0,0.543980243203598,0.3881331267213993
EAS,0.6324990884449678,1.165777271740143,0.6951385200231952,0.8311382934027687
NIC,0.5096686679174491,1.0345129015041354,0.6166703811931011,0.7202839835382286
GRL,0.5993058161350846,1.509649660839879,0.6230529605150916,0.9106694791633517
LMC,0.4713466475212323,0.9754750076496922,0.5610756965570474,0.6692991172426572
KWT,0.6824829268292676,1.6426928674372296,0.6589777725056801,0.9947178555907258
MHL,0.5560699741249897,1.452551405937277,0.4659340675865057,0.8248518158829241
TUV,0.6173481354743976,1.484219125006419,0.6789404355172006,0.9268358986660058
NZL,0.7395121951219524,1.4694878026474578,0.6251389357176284,0.9447129778290129
ATG,0.666300562851783,1.197080329026168,0.5778921017847327,0.8137576645542279
RUS,0.6479136960600368,1.5419716034454027,0.7400578273956531,0.9766477089670308
IMY,0.7177632683116701,1.2571195095686158,0.41946434926688037,0.7981157090490555
ZAF,0.4832930581613507,1.2744988387043374,0.4437867883744702,0.7338595617467194
GHA,0.4151043151969984,0.9898640735643153,0.4098637460823682,0.604944044947894
PAN,0.6906472795497186,1.2155244070269637,0.5781383901257998,0.8281033589008274
CHN,0.6424968105065662,0.8647749740707529,0.38202852818135036,0.6297667709195565
HKG,0.7488180112570354,1.4063574184660206,0.7401696351335305,0.9651150216188622
CYP,0.7624281425891186,1.3094727734028517,0.48228351800214553,0.851394811331372
NLD,0.7785553470919321,1.5762217899069175,0.7194757559087195,1.024750964302523
MAR,0.4888514071294556,1.1160675791280734,0.40877093230213,0.6712299728532196
CHL,0.6527947467166985,1.2572230418958967,0.736338346227509,0.8821187116133681
MIC,0.5461969599221385,1.0358886664713056,0.4858645281182312,0.6893167181705584
BRA,0.5654611632270168,1.2583376591285236,0.698547636736061,0.8407821530305338
BIH,0.6924243902439031,1.427037448060821,0.7242385614754832,0.9479001332600692
TZA,0.38868555347091993,1.3461820923986387,0.6640438912162621,0.7996371790286069
FCS,0.4023326270028569,1.1301151694702545,0.4385821930841345,0.657009996519082
MDV,0.4163384615384615,1.4641327220350548,0.5408399037004678,0.8071036957579947
MLI,0.2130622889305814,0.9037677703153753,0.2873789078874109,0.46806965571112247
PER,0.5303129455909941,1.1378750008788925,0.6178646598980955,0.762017535455994
MYS,0.6576746716697939,1.2278212069119834,0.7864015238757304,0.8906324674858359
EGY,0.502174859287054,1.0098246666669952,0.44915384251978163,0.6537177894912769
SYC,0.7338743638379793,1.2683331519455359,0.6181963958119256,0.8734679705318136
SVK,0.7003208255159477,1.3390015550139143,0.32517833104360677,0.788166903857823
NGA,0.31041838649155695,1.0823815990611003,0.4495149867801125,0.6141049907775898
IND,0.4366262664165108,0.9031299270065749,0.2675874,0.5357811978076952
KAZ,0.6071804878048787,1.3338752013828459,0.5592330737634319,0.8334295876503856
IDN,0.5255913696060046,0.9905796320396967,0.6287276823050342,0.7149662279835785
GRD,0.6327223264540339,1.1315206207869295,0.8436903576262078,0.8693111016223904
SLE,0.23656510318949384,0.983809696640283,0.4632826638853714,0.561219154571716
HUN,0.6863902439024385,1.3755242207474367,0.8107536877838004,0.9575560508112253
KHM,-0.030321575984990762,0,0.4032318681976035,0.12430343073753757
MUS,0.6377812382739215,1.193584197980051,0.5968229304723266,0.8093961222420997
KGZ,0.5782424015009384,1.5001169302856339,0.6307396349734089,0.9030329889199936
CIV,0.38775459662288914,1.1763924077449288,0.5554399234713966,0.7065289759464048
VUT,0.5067568480300185,1.1618260430146428,0.7488651666666667,0.8058160192371093
TCA,0.46145796936017536,1.5425638210342747,0.5393654442458997,0.8477957448801166
TKM,0.5471621013133215,1.4565197866154418,0.4044335450012927,0.8027051443100187
VNM,0.6426540337711062,1.5402078613248353,0.9010087,1.0279568650319806
VEN,0.6601272045028137,1.3726058446302831,0.4955844153072658,0.8427724881467875
CAN,0.7671744840525323,1.5371199063840526,0.489920973000328,0.9314051211456377
EST,0.6760923076923077,1.3658375842309514,0.5797639652597782,0.8738979523943458
SWZ,0.4392694183864924,1.0932652493247517,0.5419182665538244,0.6914843114216895
KEN,0.4966168855534707,0.9972520177646269,0.7740803294854444,0.7559830776011807
JAM,0.6963020637898691,1.175956591402542,0.6151435839477172,0.829134079713376
DNK,0.7572195121951217,1.590229180718198,0.9954229783438195,1.1142905570857131
LUX,0.7199448405253293,1.6145646864484877,0.5965862166429814,0.9770319145389328
MDG,0.36475497185741085,1.0010365993752617,0.704264648969117,0.6900187400672632
PSS,0.5607026882521831,1.182869357520308,0.7226453880214991,0.8220724779313301
ABW,0.7223515947467168,1.4098479070832746,0.44452836189481926,0.8589092879082703
USA,0.7508442776735461,1.5633189814265422,0.801250666537942,1.0384713085460102
