Country,NY.GNP.PCAP.CD
MDA,750.9450612
GNQ,647.3159164
TMP,625.2308256
TUN,646.8188159
YEM,1251.009212
BDI,80
CUW,1977.443272
CRI,340
WSM,958.8349904
NPL,50
EAP,86.23367156
ERI,2019.980797
QAT,203.2276388
LDC,1664.591458
UZB,746.8833718
CPV,817.6459408
MEA,-104.1001728
GRC,790
BEL,1670
WBG,452.3865697
ECS,-188.4164556
ARB,785.8170628
AGO,795.9459113
OSS,866.124295
SLB,280.3681198
STP,305.0953111
BTN,384.5549766
COM,335.4907911
BEN,110
PNG,140
UGA,1017.435562
LSO,1476.135076
MNG,364.8450839
KSV,-192.5860464
COG,160
TGO,100
CHE,161.2124865
MNP,1428.25462
LBR,190
PHL,170
MNE,437.1503995
KOR,130
PRI,960
FRO,1993.066995
DZA,240
SYR,250
CUB,549.2693995
MMR,335.4829674
SVN,503.3181351
PRY,-34.38882529
SDN,120
FRA,1880
BFA,80
CMR,1770.306875
GUM,788.0418341
TJK,1128.094553
ISR,1320
FIN,1620
COL,300
MNA,1348.535173
SSA,149.3006613
PRT,470
TCD,110
NAC,3504.549473
ARG,1110
WLD,540.6887952
PRK,830.5557088
EAS,173.0245858
NIC,170
GRL,1806.338143
LMC,1327.423591
KWT,736.3701302
MHL,344.8644689
TUV,16.76762498
NZL,796.3488255
ATG,1243.070281
RUS,941.778599
IMY,648.6100219
ZAF,500
GHA,210
PAN,510
CHN,90
HKG,1329.558725
CYP,53.54815677
NLD,1460
MAR,200
CHL,660
MIC,130.3375514
BRA,270
BIH,959.2547947
TZA,975.6032659
FCS,275.410631
MDV,472.345554
MLI,0.452460906
PER,340
MYS,270
EGY,479.3177727
SYC,330
SVK,848.9545142
NGA,110
IND,110
KAZ,752.9886976
IDN,469.7691177
GRD,1261.160014
SLE,160
HUN,-142.3083737
KHM,1434.876056
MUS,-363.1969489
KGZ,735.3926251
CIV,220
VUT,-1031.204854
TCA,173.8346451
TKM,870.8747268
VNM,264.0420788
VEN,1050
CAN,2470
EST,1341.054075
SWZ,-264.4053468
KEN,110
JAM,-275.3256518
DNK,764.780563
LUX,1870
MDG,140
PSS,324.5972187
ABW,681.6419474
USA,3610
AFG,657.2073227
ROM,1453.400244
EUU,267.391212
TON,2324.649206
LAO,944.5965995
BOL,1352.179347
HIC,1533.686151
SLV,1552.864505
NAM,98.72080928
UKR,-983.2227456
SMR,-295.1669815
BLZ,350
BHR,55.17918342
MOZ,-762.3612793
SSD,617.5706502
ISL,2050
VIR,-308.3377755
SEN,228.0291728
BMU,2360
BLR,1290.44013
SRB,648.8335255
ADO,1849.940861
SXM,796.6451181
LCN,441.1080204
BGD,-215.3594857
LIE,2255.851257
LBY,1301.976045
ESP,640
PAK,100
ETH,1026.911879
OED,1682.570832
GNB,663.7735617
CYM,1149.063304
BWA,80
FJI,300
DEU,1620.224971
JPN,800
AZE,793.1532925
CZE,1386.860838
LAC,310.3099804
HRV,615.3437499
ALB,425.7044407
ZWE,260
URY,660
MAF,1013.149333
BGR,448.4399403
ECA,432.4984913
LBN,764.3568191
GBR,-109.3337744
LIC,1647.334775
UMC,145.8960015
ARE,2231.136999
SSF,149.156546
VCT,170
NER,160
NOR,1860
BRB,553.4321456
EMU,1317.484307
MRT,1001.543785
LVA,1110.183423
MAC,1240.246107
SWE,2740
GEO,1032.44678
TUR,151.7311607
JOR,188.4271637
LTU,604.7451897
BRN,927.5851785
CAF,80
NOC,1579.395523
OMN,704.1957555
DJI,449.0184317
SOM,512.7098682
SST,-48.03080252
SAU,1231.35624
ITA,1160
ZMB,210
ARM,-270.5262619
MWI,50
BHS,1760
CEB,1026.748814
LMY,126.915484
GAB,340
DMA,474.6065041
FSM,455.7233141
HPC,602.8690381
GTM,290
LCA,-43.62742236
MKD,556.0198165
SUR,666.8814875
RWA,40
AUS,2070
GIN,-139.9882558
ECU,220
IRL,51.44998187
ZAR,230
HTI,192.7074998
AUT,1240
MCO,977.0213592
OEC,1805.938173
MEX,440
LKA,130
MLT,1347.956375
SAS,106.1325528
POL,1057.728758
GMB,1315.703352
PYF,1387.484197
CSS,1202.27467
IRN,281.4387166
THA,130
IRQ,1136.086396
SGP,500
TTO,730
CHI,502.4217829
GUY,280
KNA,662.0120511
HND,190
NCL,608.165148
PLW,1554.161719
ASM,308.6684463
KIR,1550.195671
DOM,260
