Country,SP.DYN.LE00.IN,NY.GDP.PCAP.CD,SE.PRM.ENRR,SE.ADT.LITR.ZS
MDA,67.4656585365854,972.093095245982,90.04066999999999,83.32669066585117
GNQ,48.189536585365886,297.112876854198,110.82978067709644,39.231186130543456
TMP,48.479731707317114,21784.201183909743,107.41478727340848,53.25618973345926
TUN,70.3073170731707,1507.23145563355,111.60361999999999,71.26502921518657
YEM,57.7641951219512,472.134868911038,81.7362833221806,73.56674081258346
BDI,48.00012195121951,201.68765625487998,67.32027,37.38472
CUW,66.39532597491075,6066.399401336228,91.57968067328706,66.7243219731063
CRI,75.6586829268293,2391.30221802908,101.80734,90.72551275759857
WSM,65.0404146341463,772.211775997861,94.00177066613614,84.87461620266059
NPL,54.1947317073171,193.555631286028,116.92815,67.85973466937241
EAP,68.2116881728296,418.055539870187,120.09375762939501,79.7459051681004
ERI,48.2359512195122,15018.294344816139,69.79227110947265,75.45171871655157
QAT,75.11607317073171,15447.595085083301,98.19651999999999,75.61458864458133
LDC,51.6590348392104,301.748115326887,67.4037628173828,45.87848359631022
UZB,66.6841707317073,651.419209686743,108.80277,93.0649400213429
CPV,65.570512195122,899.298788188452,119.17793999999999,62.796859999999995
MEA,65.9510615083135,2127.8155996873998,93.4584426879883,58.4482482419862
GRC,76.9390243902439,9637.88869171258,98.51325,74.49591181999149
BEL,76.0519512195122,20710.6639265195,100.51369,68.7258266613664
WBG,68.0477317073171,7574.080099759438,92.03670125588451,63.92615499981211
ECS,72.0743044620651,10482.054726402901,103.127388000488,97.2740617685218
ARB,64.6227612275574,2000.00381550042,83.4461288452148,54.5375620726926
AGO,41.138341463414605,901.047367368098,84.96885999999999,66.64514633609966
OSS,59.0022636080635,1544.30694490008,99.4595565795898,66.25030161205
SLB,56.704756097560995,970.068933651301,88.17384,73.65449933784602
STP,61.77143902439021,6974.882145444819,135.34995,79.01520564084008
BTN,52.4623170731707,559.821618551415,102.00669422265857,69.49107428383901
COM,56.6536097560976,602.274821239039,95.77638,76.09401060751658
BEN,53.42,391.89344678102094,50.93821,94.19431407473945
PNG,55.7093414634146,774.363991896877,61.90676,79.30856287721292
UGA,45.056268292682894,247.601711403895,70.32551,82.31610547473045
LSO,59.3310975609756,340.887124252033,110.15453000000001,63.116051777601655
MNG,60.267756097561,1172.4430658221002,101.46555,74.30089285510124
KSV,67.7487804878049,25495.73936559431,107.12272084004812,84.95521640708554
COG,55.028975609756095,1172.7570716805901,126.11129,68.4258409908716
TGO,55.8484390243902,430.011230027846,92.81989,68.23049832227431
CHE,77.24243902439021,38332.1517205633,89.4331,74.50966506202371
MNP,61.403871900995526,8220.503712539146,76.2191437426804,72.00881920355262
LBR,47.20243902439029,182.79718690156398,109.76066234623575,89.71569119119457
PHL,65.2880731707317,715.310701474171,110.03668,93.5739
MNE,74.3410487804878,2914.7011168884856,91.29809958434039,82.19439430761088
KOR,71.299756097561,6642.45121752995,105.95353999999999,73.01848214019192
PRI,74.1691707317073,8652.50749222505,117.93612417427657,89.6225
FRO,76.0634146341464,1904.1249568966814,86.95895359738417,74.02990673457927
