Country,NY.GNP.PCAP.CD
MDA,2470.0
GNQ,11890.0
TMP,3680.0
TUN,4200.0
YEM,1300.0
BDI,250.0
CUW,9324.346971107907
CRI,9780.0
WSM,3960.0
NPL,730.0
EAP,5686.732683116321
ERI,34313.10466711339
QAT,89210.0
LDC,812.063408286646
UZB,1940.0
CPV,3530.0
MEA,8697.75521068087
GRC,22680.0
BEL,47240.0
WBG,3060.0
ECS,25472.8588938577
ARB,7429.4476944733215
AGO,15667.910942036495
OSS,4659.55940096845
SLB,1830.0
STP,1540.0
BTN,2340.0
COM,790.0
BEN,860.0
PNG,2040.0
UGA,630.0
LSO,1550.0
MNG,4360.0
KSV,3960.0
COG,2620.0
TGO,520.0
CHE,88120.0
MNP,9756.481440073943
LBR,370.0
PHL,3340.0
MNE,7330.0
KOR,25870.0
PRI,19310.0
FRO,-23890.49455629023
DZA,5510.0
SYR,27077.585644802562
CUB,33810.1947715063
MMR,24360.123119322463
SVN,23190.0
PRY,4190.0
SDN,1670.0
FRA,43530.0
BFA,690.0
CMR,1290.0
GUM,18118.05315179409
TJK,1000.0
ISR,34310.0
FIN,49050.0
COL,7770.0
MNA,4722.41693651166
SSA,1606.32961710596
PRT,21340.0
TCD,980.0
NAC,53608.9339325803
ARG,14110.0
WLD,10719.9602152642
PRK,-3063.781788174456
EAS,9533.19864516056
NIC,1790.0
GRL,41408.4351138245
LMC,1964.2561607392402
KWT,52060.0
MHL,4250.0
TUV,5840.0
NZL,38285.816323198225
ATG,13030.0
RUS,13810.0
IMY,-45622.81310763005
ZAF,7410.0
GHA,1740.0
PAN,10860.0
CHN,6710.0
HKG,38520.0
CYP,27520.0
NLD,52470.0
MAR,3080.0
CHL,15270.0
MIC,4495.45999792646
BRA,12310.0
BIH,4790.0
TZA,850.0
FCS,1616.55920655324
MDV,5980.0
MLI,620.0
PER,6230.0
MYS,10850.0
EGY,2940.0
SYC,13540.0
SVK,17910.0
NGA,2700.0
IND,1530.0
KAZ,11560.0
IDN,3740.0
GRD,7450.0
SLE,680.0
HUN,13350.0
KHM,960.0
MUS,9580.0
KGZ,1220.0
CIV,1360.0
VUT,3200.0
TCA,9112.475865210827
TKM,6880.0
VNM,1740.0
VEN,28557.04921086921
CAN,52570.0
EST,18390.0
SWZ,3680.0
KEN,1180.0
JAM,5250.0
DNK,61740.0
LUX,73510.0
MDG,440.0
PSS,3618.6714621622295
ABW,20587.428941754468
USA,53720.0
AFG,730.0
ROM,9270.0
EUU,35657.6668900571
TON,4300.0
LAO,1490.0
BOL,2620.0
HIC,38352.0294337569
SLV,3850.0
NAM,5740.0
UKR,3760.0
SMR,28196.64537355248
BLZ,4350.0
BHR,21060.0
MOZ,590.0
SSD,970.0
ISL,46350.0
VIR,19674.288325152032
SEN,1040.0
BMU,106140.0
BLR,6790.0
SRB,6050.0
ADO,43270.0
SXM,-20127.265498734363
LCN,10060.1375268711
BGD,1010.0
LIE,-7793.654786717314
LBY,10520.0
ESP,29540.0
PAK,1360.0
ETH,470.0
OED,38945.6765071676
GNB,570.0
CYM,-7357.112681466206
BWA,7370.0
FJI,4660.0
DEU,47240.0
JPN,46330.0
AZE,7350.0
CZE,19170.0
LAC,9210.084664040749
HRV,13460.0
ALB,4480.0
ZWE,820.0
URY,15640.0
MAF,-17274.727353714785
BGR,7500.0
ECA,6885.24117905693
LBN,9610.0
GBR,42050.0
LIC,599.739326349884
UMC,7558.3753534643
ARE,43440.0
SSF,1616.0943766793698
VCT,6540.0
NER,400.0
NOR,104010.0
BRB,31992.135487872736
EMU,39394.937703476004
MRT,1330.0
LVA,14930.0
MAC,71130.0
SWE,61340.0
GEO,3560.0
TUR,10970.0
JOR,4940.0
LTU,15140.0
BRN,31518.496018155274
CAF,310.0
NOC,19096.476408806
OMN,16870.0
DJI,7087.556502080049
SOM,3491.793624166494
SST,5644.48851554117
SAU,25140.0
ITA,35370.0
ZMB,1700.0
ARM,3930.0
MWI,280.0
BHS,21190.0
CEB,13379.3161870593
LMY,4088.166986631721
GAB,9910.0
DMA,6710.0
FSM,3280.0
HPC,834.256079628605
GTM,3290.0
LCA,7110.0
MKD,4980.0
SUR,9650.0
RWA,670.0
AUS,65480.0
GIN,450.0
ECU,5810.0
IRL,44450.0
ZAR,370.0
HTI,800.0
AUT,50600.0
MCO,-5955.8802073921
OEC,44314.386367032595
MEX,9720.0
LKA,3170.0
MLT,21000.0
SAS,1454.74479801339
POL,13490.0
GMB,500.0
PYF,-13388.486383435235
CSS,9241.43759020728
IRN,7120.0
THA,5840.0
IRQ,6870.0
SGP,54580.0
TTO,16920.0
CHI,24857.84778403157
GUY,3940.0
KNA,14000.0
HND,2250.0
NCL,21349.694915445696
PLW,10000.0
ASM,14262.94004948776
KIR,2710.0
DOM,5860.0
