Country,SP.DYN.LE00.IN,NY.GDP.PCAP.CD,SE.PRM.ENRR,SE.ADT.LITR.ZS
MDA,64.83324390243901,13480.078808908707,82.66656,46.91038982658663
GNQ,44.42,157.69025923949,136.6593,75.59819385482297
TMP,36.188512195122,10154.203413057337,110.5690938622618,64.0884293865644
TUN,62.95480487804881,1285.7781387171,106.11088000000001,51.87025311749068
YEM,51.54134146341461,-5368.67339252153,73.78828379391177,99.53965241744537
BDI,47.6046829268293,228.56636978056198,28.41635,72.83504505259404
CUW,79.32068360957318,-347.668475972514,116.899343728509,30.920530245240457
CRI,72.6979024390244,1069.14070921568,105.11246000000001,96.82252955332042
WSM,60.468512195122,955.5839612936306,97.34435,71.55785087371399
NPL,47.1982195121951,149.342929389118,73.71687,20.57367
EAP,65.6892950803835,294.152154908546,112.383178710938,57.00707678963792
ERI,43.549926829268294,6693.3424296987605,64.57841946566333,43.08422783386381
QAT,73.08736585365851,34916.987555563304,116.85315,58.4397706420957
LDC,48.631502540251,288.657886719203,70.65496826171879,49.85671901937086
UZB,65.5926097560976,1756.561274046926,110.45828,89.73258459395376
CPV,61.2562195121951,480.215800817211,112.64402,62.97987016751411
MEA,59.2943673416313,2150.11832885702,85.6103286743164,58.7221453755581
GRC,73.96948780487809,5380.26768284354,102.88901,90.51231999999999
BEL,73.6217073170732,10679.6739869067,104.88468,69.23559656930982
WBG,77.37874139607122,13623.082535487161,100.23015727482212,73.2059977166794
ECS,70.47035074803009,5064.42955825066,101.823081970215,69.57062700575136
ARB,59.126773222687596,2041.20300994092,77.5163116455078,75.05158639468583
AGO,40.288658536585395,3802.164210023213,143.31332,69.73398005144374
OSS,55.2090286762749,1084.37927009001,97.81655883789058,73.34453739557978
SLB,58.8833658536585,785.4200685956398,71.41497,94.56265900540673
STP,60.586292682926796,2479.75664648766,157.85619,57.324259999999995
BTN,45.7107317073171,345.355341689799,51.63604,60.698106112860984
COM,51.2443414634146,358.602381472739,114.99528000000001,52.08174749473612
BEN,47.668926829268294,337.79450677635896,59.83237,85.13477293051534
PNG,53.5312926829268,756.030937304006,52.97926,54.12509710159382
UGA,49.0287804878049,103.45008709285901,54.800740000000005,65.35366879943855
LSO,54.2541951219512,323.842737683932,99.89704,82.91768148395087
MNG,57.064536585365886,1332.63748796495,103.11109,72.27956339318214
KSV,65.89756097560971,10056.124421068165,96.39841913414676,55.443513277763
COG,56.2828048780488,1074.44324453598,130.37483,45.79641941291919
TGO,52.8281951219512,342.220082293997,109.50901,46.16163162030985
CHE,75.6931707317073,17110.4451362671,82.29965,76.61055567642448
MNP,49.07459056308141,7277.471699926558,97.64706674393418,62.98631817423475
LBR,46.45892682926829,431.499978336167,105.33690470853452,40.27587058373351
PHL,62.4210243902439,731.7296305369258,111.36448999999999,79.0483901788037
MNE,73.0703414634146,9415.720500320302,65.27881339983736,34.066984282049305
KOR,66.3092682926829,1968.86862164464,105.90821000000001,79.22629098780999
PRI,73.79848780487809,4920.72293674859,112.47019011387977,71.42537551270735
FRO,64.47676585004068,19284.054389732555,97.22964957584969,103.42687461696116
DZA,59.486756097561,2223.6969116934,92.81138,80.67477348631718
SYR,66.35804878048779,1672.71308869214,95.72354,55.6545
CUB,74.0363658536586,2038.62886122782,105.94679,97.84665
MMR,55.3343902439024,16558.01425406385,88.81706,61.66251465324663
SVN,71.2048780487805,4843.501721572024,97.78532,67.69559109840486
PRY,66.8789512195122,1595.47308637611,103.53548,58.390952910361335
SDN,54.3316829268293,482.07850246556296,90.24188853533047,74.93167524654564
FRA,74.3,11110.559767807199,106.19854,64.47142479302397
BFA,46.9283170731707,254.230804300942,18.48386,102.82219822321402
CMR,51.613512195122006,829.934233885681,94.3734,84.31577081882342
GUM,69.6865365853659,8735.614032332905,93.97985,62.35804236320348
TJK,62.441536585365895,13136.114429936928,107.66681762245662,80.06446980916667
ISR,74.2609756097561,5863.582711196479,100.69632,58.05553137686364
FIN,73.7465853658537,10934.5680935815,96.20064,55.109706892420135
COL,66.0249268292683,1282.36522205962,120.04181000000001,63.67359667494388
MNA,58.4394567602926,7218.120735528966,86.9296493530273,45.720267885752975
SSA,48.479704660917214,693.0413194239461,80.1380386352539,81.91097399797367
PRT,71.6146341463415,3246.29461923831,121.0749,79.43561
TCD,44.95663414634149,190.185297418274,73.59273530753492,79.81974836420514
NAC,74.1513354005166,13825.2856943951,99.037498474121,70.95211413325605
ARG,69.78665853658539,2756.3967881861304,106.95028,65.10448740328542
WLD,63.2173186146196,2535.24324733673,98.0871963500977,57.78664597808802
PRK,66.1251951219512,1842.98865376928,126.90483262364272,79.09213055154609
