Country,SP.DYN.LE00.IN,NY.GDP.PCAP.CD,SE.PRM.ENRR,SE.ADT.LITR.ZS
MDA,68.811512195122,2243.979662444,93.768310546875,99.1670608520508
GNQ,57.290829268292704,21497.894425718998,118.63905917160851,94.77356719970699
TMP,67.5223658536585,1117.73125130819,106.35338107735996,74.46170569160317
TUN,73.64634146341471,4309.99162503441,110.286277770996,75.52617513738927
YEM,63.583512195122005,1408.14619260488,101.027709960938,67.648681640625
BDI,56.2516097560976,259.365208150184,134.06787109375,105.98274088303091
CUW,76.29874556190232,-2712.167814464876,165.18771362304702,98.37962277721101
CRI,79.2252195121951,10461.5768235623,103.31134033203101,87.33820980168647
WSM,73.2503902439024,4179.597681036479,94.99234052168677,72.93633255095182
NPL,69.222,692.3363094259711,135.252136230469,82.73813186375848
EAP,73.65761655820751,5846.943959190129,117.704551696777,107.43337127280486
ERI,63.1778780487805,8444.4942752895,106.10782034613433,71.5980987548828
QAT,78.4184878048781,96076.9963757655,110.25924339029396,97.4778518676758
LDC,62.77473727429461,897.6187609185471,104.89556884765601,83.31488421370359
UZB,68.2275853658537,1877.9645118434,109.37056812975928,99.5187835693359
CPV,72.9723658536585,3623.22242981431,113.95864868164101,88.9445078639282
MEA,72.8960011005759,8702.82736517952,109.86756134033199,83.022281288586
GRC,80.6341463414634,21719.227959943502,109.47622746241284,97.4735565185547
BEL,80.3853658536585,46625.3175174923,104.46350860595699,89.2014945822122
WBG,73.20334146341459,2991.53804983409,95.25926971435551,96.2848587036133
ECS,76.789731923845,25532.8811766204,102.89511108398399,61.28050884819094
ARB,70.6313051672398,7498.228102310872,99.76296997070308,83.56847394195128
AGO,51.8661707317073,5900.529569898929,104.6183437344649,70.7784118652344
OSS,61.9989652427917,4822.04972107712,110.25521850585899,74.51725737881398
SLB,67.7189268292683,1889.99181792128,114.35511016845699,63.387558740037115
STP,66.259512195122,1675.74757155271,116.588897705078,85.90271803134479
BTN,69.1029268292683,2383.04472990264,106.607597351074,78.12148939811694
COM,62.932170731707295,796.764573588307,102.961563110352,76.5534591674805
BEN,59.312024390243906,882.638633279988,124.343406677246,79.8628717129883
PNG,62.4491707317073,2108.84103818788,100.9908236896481,63.3377494812012
UGA,57.7676829268293,674.3416307157299,107.34065246582001,109.1777721173728
LSO,49.3314634146342,1064.8283223839098,108.029663085938,60.808497871353026
MNG,69.0618048780488,4387.707056101321,108.83740997314501,104.0647677974234
KSV,70.7975609756098,3890.3006647896004,103.70011407522608,96.67692778916316
COG,61.6663902439024,3205.4577827894,110.50950564900512,90.53203355879837
TGO,59.132365853658506,626.1728645395971,134.441268920898,93.95973349047995
CHE,82.74878048780491,84669.2929367996,104.3765438313732,81.89104765205239
MNP,71.27264397932021,5722.231003530309,98.94294591902691,57.482149923127196
LBR,60.5203902439024,453.339457045359,111.7189102948711,101.64567344507115
PHL,68.1315609756097,2786.9504684182507,106.963340759277,99.42361788996236
MNE,74.7583658536585,7186.429786821541,92.87658538172622,68.49107762953625
KOR,81.459756097561,25997.881054769903,102.736862182617,105.82764280110659
PRI,78.71119512195119,28681.700710182,89.53884887695308,104.33689631434332
FRO,81.3,54117.8443779935,98.98968859650606,94.78239585727101
DZA,74.5689512195122,5491.6144135648,118.688819885254,88.5001443544891
SYR,74.7157804878049,3429.841824189578,74.22532653808591,85.53370666503909
CUB,79.2563902439025,6789.84959742592,97.5254287719727,87.44719771833078
MMR,65.6540975609756,1106.98382417789,99.45711323993814,92.7852401733398
SVN,80.2780487804878,23144.122520269,98.78439331054692,99.70596313476558
PRY,72.79917073170729,4497.43516638623,120.73719150717349,72.63179317055351
SDN,63.1670487804878,1726.0801560363,93.64117709384986,74.2725601196289
FRA,81.9682926829268,42627.6524386524,107.53759765625,71.80243217397327
BFA,58.2406341463415,708.8416819113519,86.86219024658199,81.15508945358144
CMR,55.0418048780488,1331.20002144388,93.42541305741358,81.65714358293312
GUM,78.872512195122,27119.542179041062,110.95218907446556,81.48978898706736
TJK,69.40017073170729,1048.65956891645,120.50979501565786,99.75018310546879
ISR,82.05609756097559,36281.1998962546,104.397186279297,81.34061549223814
FIN,80.8317073170732,49492.8280573718,100.36206817627001,84.63850025522929
COL,73.8097317073171,8027.978159701079,103.39963369867327,104.71989019091507
MNA,72.3475961598045,4677.68054295034,110.421630859375,97.35258075123228
SSA,58.0764316418292,1740.9973710117001,99.5863876342773,88.12405704581538
PRT,80.37317073170729,21618.7353389663,104.79785919189501,80.53980544372673
TCD,51.1914878048781,985.095247332941,103.21179962158199,38.231941223144496
NAC,79.0976488858613,52918.6473485165,98.0307998657227,116.04272396100836
ARG,75.9860975609756,14443.0656513598,119.00565384177456,97.97376251220699
WLD,71.2096146905407,10626.0463048038,107.992462158203,71.47823377831025
PRK,69.7919512195122,49516.16407464097,119.18253307030882,70.96505592306828
EAS,74.6046188995068,9269.87941117003,116.52268218994101,79.34914706520588
NIC,74.51475609756099,1824.98807565763,122.24403389335595,88.39818970585412
GRL,83.06024338244758,21711.72223151363,84.64057824696465,100.72837306563795
LMC,66.99186909864581,1929.7715879326402,106.516792297363,88.0353734450112
KWT,74.462756097561,48463.1516704617,119.12472802316351,95.5858154296875
MHL,69.22259481690521,3602.8539441021703,96.83026635206338,98.17148518199109
TUV,74.94906201409546,3880.3523216754297,89.16110229492192,92.85342505253956
NZL,81.4073170731707,53664.652800182295,98.1074676513672,85.94170655842832
ATG,75.77865853658541,13342.0849977054,94.94287880703962,98.9499969482422
RUS,71.0731707317073,14487.279870258799,99.6688766479492,84.88424559139345
IMY,77.34962229729851,22266.833632537484,111.77185213259942,87.62516896031916
ZAF,56.7365853658537,6889.78699871556,100.787139892578,65.3577602007613
GHA,61.142073170731706,1827.1013677999301,108.77961730957001,99.1679118847241
PAN,77.41921951219508,11206.4247074704,99.5961074829102,70.38134545995021
CHN,75.3530243902439,6991.85386564447,126.41626739502001,95.56784570247575
HKG,83.8317073170732,38364.1949010023,104.546997070313,83.57695156294128
CYP,79.94978048780492,27910.6198333772,96.7170903134549,93.04822985686431
NLD,81.10487804878049,51425.0789882648,104.166748046875,89.59235021334045
MAR,73.70904878048779,3156.17515012362,116.912216186523,80.43395405462859
CHL,81.1979268292683,15741.711657953301,99.6694488525391,92.95990488209645
MIC,70.3048643271329,4564.5164814463205,109.743408203125,73.5438303920071
BRA,74.1224390243903,11711.004404501002,119.20675327389364,91.4842376708984
BIH,76.27692682926829,4666.219586092199,114.4911749024154,98.26412963867192
TZA,64.2918292682927,910.379232681639,89.5181732177734,90.26327968937227
FCS,61.771104887151395,1584.44246320159,101.79678344726601,90.29610803994647
MDV,76.60260975609759,7100.91577891994,104.91547452529913,86.50757678847313
MLI,57.5351951219512,659.520161145757,83.5480499267578,85.17255099288532
PER,74.2838536585366,6603.80959618138,101.646713256836,80.18270929052599
MYS,74.567512195122,10973.655938317901,82.94634117416626,93.42876667611289
EGY,70.92578048780491,3104.21970652377,114.84874725341801,75.06072998046879
SYC,74.2268292682927,15695.6146128732,108.308380126953,89.98000687889262
SVK,76.2609756097561,18109.500213493302,101.45944976806601,64.40086930999807
NGA,52.44214634146339,2979.8346788579493,95.44457797026675,74.66945334415583
IND,67.6604146341463,1455.10219142081,107.77182595156114,59.22492619738417
KAZ,70.45,13611.537361966299,106.250259399414,93.78942606290344
IDN,68.7046097560976,3623.532359887071,112.68830325110993,74.5555513770669
GRD,73.1935609756098,7956.1418313367285,102.62344360351601,85.96977714363041
SLE,50.36312195121951,783.011143824234,134.070755004883,45.65007019042971
HUN,75.2682926829268,13585.430176149799,100.02931976318399,99.0482864379883
KHM,67.7720487804878,1024.60886982001,124.50511932372999,96.43483635223178
MUS,74.46,9479.86959015448,107.824668884277,93.71238530918097
KGZ,70.2024390243902,1282.43716202467,109.01172637939501,89.39347369232246
CIV,51.2084634146342,1447.22282098168,96.3958511352539,86.71386496551892
VUT,71.669243902439,3167.0553033046504,123.180076599121,84.0094680786133
TCA,76.45671570660099,10787.907480821086,91.11320751413943,80.09975882134762
TKM,65.4565609756098,7826.773606882241,111.29037371973982,99.6520614624023
VNM,75.75648780487799,1908.64033992167,104.91879272460899,94.18966679149466
VEN,74.07441463414641,15706.46917487173,102.405883789063,103.57184454817366
CAN,81.40112195121951,52305.2583938465,100.85421895663184,83.46449636139405
EST,76.42439024390251,19155.4212505428,98.15609741210942,66.07954196432263
SWZ,48.93792682926829,3648.0749034896003,108.86001935262752,85.81837589684409
KEN,60.9537804878049,1257.20283787002,120.48470515182643,75.06844325024517
JAM,73.4689268292683,5226.09090272289,103.1254218975966,87.9032669067383
DNK,80.3024390243903,59818.63152818781,101.432159423828,79.13858616127304
LUX,81.7975609756098,113726.63897877099,110.55044502125848,74.3393301130073
MDG,64.6739024390244,462.973999137211,145.248092651367,89.20605769041259
PSS,69.728363316246,3599.7463276178996,110.073623657227,113.19377875847846
ABW,75.32865853658541,14398.059576962609,104.74558990815535,72.9638184957465
USA,78.84146341463409,52980.04362631191,97.93801879882808,91.36171026626347
AFG,60.028268292682895,666.795051096452,105.85977935791,108.4112703175997
ROM,74.4634146341463,9587.1777635884,102.22634510877435,98.01990003733269
EUU,80.3842618726,35509.1897424308,103.76416778564501,75.71990000488306
TON,72.64034146341471,4117.34143551371,108.346939086914,85.61699886548703
LAO,65.68724390243901,1700.98737845729,121.249351501465,57.895245577667886
BOL,67.9134390243903,2948.03291763073,90.94116973876949,95.90704500091383
HIC,79.1097828969154,37579.0850102362,102.567672729492,102.4679258991076
SLV,72.49814634146341,3998.73949938617,110.249481201172,86.767578125
NAM,64.3438780487805,5435.489320164071,102.64502021560371,84.22554357425469
UKR,71.159512195122,4029.715503721311,105.4658203125,99.74240112304692
SMR,72.25522137873037,-3783.854023715001,105.71101040976814,105.37900479368804
BLZ,69.9820487804878,4719.13795457781,117.731498718262,74.11537417363887
BHR,76.5459512195122,24378.9448284188,112.55779743710296,69.88550687971966
MOZ,54.641512195122004,605.2344447224469,105.23129272460899,104.07814399210837
SSD,55.2209024390244,1157.486957878,116.80991392614166,68.97437863953795
ISL,83.1170731707317,47493.2490377262,93.89161793720916,77.38060570613811
VIR,79.62439024390241,-8771.206624432481,98.96717425986533,71.19334095365967
SEN,65.878756097561,1051.37642128639,105.70096257122329,42.8175010681152
BMU,80.5724390243902,85748.0654143782,86.4513397216797,94.64502650446562
BLR,72.4707317073171,7722.123350604359,97.7486419677734,57.33477037785272
SRB,75.1365853658537,6353.8263827933215,100.895538330078,86.77316614007417
ADO,83.82020548535537,42806.5225532934,114.1164216584336,84.25949990470932
SXM,71.9378452094806,9270.903078052375,98.10866226370734,101.73926523855265
LCN,74.702201501923,10121.0713003733,104.45236968994101,82.48628605389868
BGD,71.245243902439,954.3963997156239,99.58125473119968,59.7215385437012
LIE,82.3829268292683,17309.20913407058,115.77997573103923,78.12976425551692
LBY,71.6576829268293,10454.7925509607,103.70185203443461,90.2581329345703
ESP,82.4268292682927,29370.6638674201,104.476661682129,98.0791244506835
PAK,65.9636829268293,1275.36364756698,92.1239471435547,100.06699717448643
ETH,63.4421951219512,503.902606586893,99.6368188912336,65.47914239529888
OED,79.921973877965,38007.104805970295,102.373657226563,94.88880792671165
GNB,54.838414634146396,538.7338705249131,114.94142501216703,57.801570892334006
CYM,68.74935344261843,14966.706379532916,99.47922925252888,66.11888025922723
BWA,64.3608048780488,6882.258372708729,97.81467894312473,87.3205718994141
FJI,69.9179268292683,4765.65899652691,99.62922448879961,72.16751670941937
DEU,81.04390243902441,46441.6771304417,100.3037109375,77.45958439916458
JPN,83.3319512195122,38633.7080591795,98.49471082343776,89.71796388767112
AZE,70.6931463414634,7811.621418458199,101.54329582999839,99.7893600463867
CZE,78.2780487804878,19813.871574638302,99.287986755371,90.66272836040051
LAC,74.3812773393328,9166.02769950577,103.30724334716801,86.20131841845733
HRV,77.12682926829271,13574.9780420161,109.86957175924411,96.32664556447719
ALB,77.537243902439,4411.25824056074,107.84405180633759,85.58434332677311
ZWE,55.633,905.500321786172,117.51199111350562,93.16708968302503
URY,76.83619512195119,16879.4531562665,111.83760412735901,98.3638687133789
MAF,79.17073170731709,15641.623192210114,85.75329348520398,107.74884909169464
BGR,74.4658536585366,7656.63850554922,99.2453231811523,94.63804734896956
ECA,72.45646107381579,7162.83449014254,102.05188751220699,70.9895087880242
LBN,80.12887804878049,9870.4862780936,113.45181274414101,74.15109596807564
GBR,80.95609756097559,42309.0399221273,108.91623687744101,77.09044462311032
LIC,60.812795220347795,614.46427981131,104.284957885742,97.55701578784061
UMC,74.3170902660733,7751.314290761421,115.521781921387,104.61171535588267
ARE,77.19563414634149,42831.0891322689,112.43071425263962,75.84452111676677
SSF,58.0773024021241,1759.0857003060598,99.5808563232422,66.70875271287602
VCT,72.8108780487805,6591.56648979328,105.243209838867,107.9710933506087
NER,60.828146341463395,418.492422047678,72.1638488769531,100.20984795908765
NOR,81.4512195121951,102832.25868986301,99.7109527587891,98.09315988416186
BRB,75.3339512195122,15153.821375348201,94.18810723196306,107.74645824658258
EMU,81.3731967418674,39102.8920653933,103.15673828125,88.65716157187678
MRT,62.8027073170732,1306.00765221517,97.0680999755859,63.33029535145981
LVA,73.9804878048781,15025.8093246281,100.78353881835899,92.95128202024881
MAC,80.3391463414634,90331.8191320008,122.26043234889288,65.64108467052554
SWE,81.7048780487805,60283.24522267,119.718452453613,89.52249117168232
GEO,74.079512195122,3596.90831969687,103.09710693359399,99.74645233154301
TUR,75.1759512195122,10975.0749291961,109.146118164063,95.25665283203129
JOR,73.9014146341463,5200.28539659007,118.45609833330676,83.68103306164068
LTU,74.1634146341464,15692.012914968302,98.00534057617192,96.6381334490469
BRN,78.54665853658541,39151.2342290391,94.4060592651367,103.11107448976313
CAF,49.8798780487805,326.437108513265,118.18223827124726,91.16875669021256
NOC,74.0710201403492,19531.3184726379,106.75852203369101,106.8068389505143
OMN,76.8410487804878,20011.3477786118,112.90026092529301,81.00239692939056
DJI,61.6864634146342,1683.42992283707,68.192626953125,87.79150876928385
SOM,55.023024390243904,521.2230393438671,97.75363774085424,82.85608294936658
SST,64.8672040805443,5924.8361310422,107.497871398926,91.12443315666621
SAU,74.17763414634149,24646.020873026402,107.950523376465,94.4263458251953
ITA,82.290243902439,35420.877612566605,97.74553802876156,99.0705184936523
ZMB,59.2373658536585,1759.1929022859601,108.386489868164,67.0052183183131
ARM,74.5613658536585,3716.8289225446397,100.41036647738989,90.6867009617601
MWI,61.466,239.869731390314,141.340866088867,78.97839444129932
BHS,75.0735365853659,22315.6036533886,104.84356200981541,93.59257958785382
CEB,76.12758262848621,13685.5934431853,99.27139282226558,97.03003200131087
LMY,69.3111304861494,4151.39678649329,108.82147216796899,91.69019306742274
GAB,63.8435853658537,10658.7727292505,102.31934583212694,86.35318569038996
DMA,71.24566606350777,7036.54838784344,118.273582458496,97.18679876501999
FSM,68.9733902439024,3044.0773728663207,104.273052673062,99.3236687580798
HPC,60.310825680011796,877.142968636228,101.10485076904301,104.13404987997998
GTM,71.4863902439024,3432.0221056980395,103.699203491211,77.0386657714844
LCA,74.9127073170732,7319.523754960909,104.9085710973693,105.39170433996651
MKD,75.1870487804878,5195.28348839473,97.16938201790862,97.634666442871
SUR,70.99,9618.35053127583,112.823257446289,82.03043599430137
RWA,63.3948292682927,678.998166944053,133.83035278320298,87.99391491310263
AUS,82.1975609756098,67627.7733345844,105.12889862060499,99.13560453512348
GIN,58.216487804878,521.538905868244,92.3927764892578,83.14419850356647
ECU,75.64851219512201,6051.611129386862,111.9921875,93.2946243286133
IRL,81.04390243902441,51814.85929929469,104.16474215409309,82.3118419994608
ZAR,58.271926829268295,413.69705773704595,113.303726196289,79.98759033676262
HTI,62.401146341463395,810.3265495893739,102.45866965053555,81.88175352247312
AUT,80.890243902439,50557.8038059874,101.70594024658199,91.59641697022728
MCO,58.89653268572495,18352.584532833615,94.88849445744515,83.01766469056338
OEC,80.65043472852109,43147.3968253247,101.35424041747999,70.83420176995223
MEX,76.5326585365854,10172.7225491296,104.813201904297,93.9628448486328
LKA,74.24029268292679,3628.26805166824,98.30284881591801,70.76458206589714
MLT,80.7463414634146,22776.1946886632,94.90670702640546,93.5016319095813
SAS,67.7809207251351,1390.76538487026,111.491523742676,95.78705632004426
POL,76.8487804878049,13776.4547643996,101.19744873046899,99.7624893188477
GMB,59.9992682926829,484.112687861299,86.5731582641602,53.1863899230957
PYF,76.33407317073171,12579.615207177616,107.37115328903462,82.06648131973476
CSS,71.9019637504868,9932.46069574834,96.2520294189453,86.80857015956701
IRN,75.1259756097561,6631.29827041489,118.557167053223,105.06406396684739
THA,74.24692682926829,6229.17288577677,95.8296279907227,85.71128692929005
IRQ,69.4716829268293,6882.4068722426,101.98161992135849,79.2537307739258
SGP,82.34634146341459,55979.75704911281,103.32442488997316,96.5401458740234
TTO,70.3052926829268,20217.0783323043,106.37995491758748,98.8644866943359
CHI,80.46282926829271,13906.568262244757,119.83477021557138,98.33387665805603
GUY,66.3100243902439,3918.40628951395,112.97837260048354,99.14490518262511
KNA,83.6056725534285,14498.6347742044,84.6561584472656,76.91623964708293
HND,72.94285365853659,2356.5167036554103,105.48541259765601,85.4644241333008
NCL,77.12195121951221,5506.8797347009095,115.30691431145311,96.67169189453129
PLW,72.53404515132945,10926.3178965677,114.384506225586,99.5239639282227
ASM,81.05688418753498,23553.639700967615,126.88306405389599,82.05748739617722
KIR,65.7665853658537,1556.5257871957501,109.23420469144773,100.76084170711641
DOM,73.3199024390244,5968.66947563933,103.83752465433483,90.85814666748051
