Country,NY.GNP.PCAP.CD
MDA,7928.211021680181
GNQ,170.0
TMP,7784.196728906099
TUN,1160.0
YEM,4881.316617046497
BDI,240.0
CUW,-2832.0469517913225
CRI,1560.0
WSM,10002.738411333878
NPL,160.0
EAP,346.42424810737396
ERI,4571.213220294943
QAT,13986.42909104014
LDC,249.775653390907
UZB,2779.56254122861
CPV,450.0
MEA,6457.545841864987
GRC,5010.0
BEL,8870.0
WBG,1402.6151809269068
ECS,4569.6897887718105
ARB,1752.47642379522
AGO,9043.695599297724
OSS,911.2444123236728
SLB,4871.037726395654
STP,-753.3460956631243
BTN,300.0
COM,320.0
BEN,260.0
PNG,670.0
UGA,190.0
LSO,400.0
MNG,1230.0
KSV,919.6785239093952
COG,980.0
TGO,230.0
CHE,18060.0
MNP,7715.070788371522
LBR,360.0
PHL,520.0
MNE,3561.881020509056
KOR,2510.0
PRI,4280.0
FRO,5607.840648205027
DZA,2390.0
SYR,1690.0
CUB,2310.0
MMR,1775.4658477513294
SVN,-952.4700467282892
PRY,2713.0196758059465
SDN,400.0
FRA,9800.0
BFA,210.0
CMR,780.0
GUM,5199.227252481171
TJK,10210.128359090668
ISR,5980.0
FIN,11130.0
COL,1170.0
MNA,99.96765047997906
SSA,493.945232518793
PRT,2530.0
TCD,210.0
NAC,17140.5283634023
ARG,2650.0
WLD,2555.35157295411
PRK,10993.589542235357
EAS,1375.48648731301
NIC,690.0
GRL,7060.0
LMC,401.03006495841004
KWT,14710.0
MHL,7851.167625455739
TUV,999.82794529073
NZL,6950.0
ATG,2840.0
RUS,5682.004281376168
IMY,764.3421152826268
ZAF,2400.0
GHA,350.0
PAN,2310.0
CHN,290.0
HKG,6090.0
CYP,4480.0
NLD,10200.0
MAR,640.0
CHL,1410.0
MIC,566.013484500538
BRA,1560.0
BIH,6753.947211357896
TZA,10498.677945915508
FCS,-3304.1596277021454
MDV,1621.0534806560536
MLI,180.0
PER,870.0
MYS,1900.0
EGY,600.0
SYC,2410.0
SVK,9471.35217927341
NGA,370.0
IND,300.0
KAZ,5152.817430992764
IDN,520.0
GRD,3788.577131625636
SLE,260.0
HUN,6197.693342360457
KHM,5709.099250647429
MUS,1060.0
KGZ,3113.740289117959
CIV,620.0
VUT,960.0
TCA,3765.6885969334253
TKM,3409.016966536743
VNM,-2436.6201444765393
VEN,3450.0
CAN,13760.0
EST,-862.9937570601687
SWZ,-7205.589610557559
KEN,310.0
JAM,940.0
DNK,11940.0
LUX,11910.0
MDG,300.0
PSS,1261.65547689281
ABW,3248.533763049112
USA,17510.0
AFG,1090.302208210298
ROM,3639.118001134324
EUU,6759.68389963602
TON,720.0
LAO,3011.6179976072453
BOL,820.0
HIC,8950.71842513678
SLV,720.0
NAM,1380.0
UKR,-5112.360129503533
SMR,3818.531645634903
BLZ,1180.0
BHR,8090.0
MOZ,260.0
SSD,-483.22178547897784
ISL,11870.0
VIR,8930.0
SEN,430.0
BMU,17870.0
BLR,10459.160461019674
SRB,-6794.059058386272
ADO,7640.0
SXM,10979.033362621507
LCN,1752.65869713555
BGD,220.0
LIE,19750.0
LBY,2304.9963277946226
ESP,4570.0
PAK,380.0
ETH,190.0
OED,9571.42789733776
GNB,180.0
CYM,-6507.832885248317
BWA,970.0
FJI,1580.0
DEU,9850.0
JPN,11360.0
AZE,4472.616594936553
CZE,5552.74608099983
LAC,1543.59737036034
HRV,-830.15298058802
ALB,106.98587469832273
ZWE,740.0
URY,1510.0
MAF,15688.414044275567
BGR,1970.0
ECA,-888.9021737071671
LBN,-1015.5381735264673
GBR,8500.0
LIC,244.19715662552602
UMC,728.651258467362
ARE,8516.113342231482
SSF,493.90013987833504
VCT,1340.0
NER,220.0
NOR,15710.0
BRB,4450.0
EMU,7962.441657690509
MRT,380.0
LVA,-6001.679167050963
MAC,4420.0
SWE,13080.0
GEO,7984.121001575506
TUR,1310.0
JOR,1930.0
LTU,10511.590390127887
BRN,7220.769314314501
CAF,280.0
NOC,7838.836165807399
OMN,6560.0
DJI,2096.273059425461
SOM,-9010.701940225445
SST,1443.84655698167
SAU,9160.0
ITA,8010.0
ZMB,340.0
ARM,4386.4740121042705
MWI,160.0
BHS,8210.0
CEB,-1840.3376189411865
LMY,539.565291689192
GAB,3850.0
DMA,1170.0
FSM,15869.3053228293
HPC,316.308780287329
GTM,1130.0
LCA,1430.0
MKD,-3424.559576145308
SUR,2280.0
RWA,260.0
AUS,11860.0
GIN,18879.27470453242
ECU,1830.0
IRL,5630.0
ZAR,270.0
HTI,540.6707844407501
AUT,9330.0
MCO,37590.0
OEC,10664.4369869358
MEX,2130.0
LKA,380.0
MLT,3690.0
SAS,295.967411943317
POL,11070.222458688128
GMB,310.0
PYF,8420.0
CSS,2493.27847840672
IRN,3510.0
THA,790.0
IRQ,2750.0
SGP,7090.0
TTO,5890.0
CHI,1368.6109498435108
GUY,510.0
KNA,2420.0
HND,780.0
NCL,5510.0
PLW,-7802.970767858053
ASM,1800.6779276493398
KIR,570.0
DOM,1040.0
