Country,SP.DYN.LE00.IN
MDA,67.3157317073171
GNQ,52.6863414634146
TMP,61.1205365853659
TUN,73.0
YEM,60.888000000000005
BDI,51.928268292682894
CUW,48.72727164645997
CRI,77.7094634146341
WSM,70.1284146341464
NPL,63.686804878048804
EAP,71.47123792337891
ERI,57.1028292682927
QAT,76.7133170731707
LDC,56.6352254075242
UZB,67.1083658536586
CPV,70.4481463414634
MEA,70.399701245118
GRC,78.64146341463409
BEL,78.07560975609759
WBG,71.2606829268293
ECS,73.40033637732209
ARB,68.2642500800734
AGO,46.711731707317114
OSS,56.26605866489541
SLB,64.0623658536585
STP,63.701853658536606
BTN,62.4358292682927
COM,59.598926829268294
BEN,55.8143170731707
PNG,59.5013902439024
UGA,48.4755853658537
LSO,44.54348780487809
MNG,63.84182926829271
KSV,67.9439024390244
COG,51.1792926829268
TGO,53.67324390243901
CHE,80.3853658536585
MNP,73.69537044557136
LBR,52.8108048780488
PHL,66.9216585365854
MNE,73.5886097560976
KOR,76.8390243902439
PRI,77.7604878048781
FRO,78.8439024390244
DZA,71.0148536585366
SYR,73.9000243902439
CUB,77.10246341463409
MMR,62.7073170731707
SVN,76.0073170731707
PRY,70.5974390243903
SDN,58.6755609756098
FRA,79.2609756097561
BFA,51.3401951219512
CMR,51.6552682926829
GUM,75.7986585365854
TJK,64.5109024390244
ISR,79.4512195121951
FIN,78.119512195122
COL,71.5217317073171
MNA,69.864251526987
SSA,51.000226244269285
PRT,77.0658536585366
TCD,47.6160975609756
NAC,77.10751132510491
ARG,74.1557804878049
WLD,68.2598043697986
PRK,66.64829268292691
EAS,72.41879436369209
NIC,70.5858780487805
GRL,68.10707317073171
LMC,63.434483014735896
KWT,73.5109268292683
MHL,64.80323267981619
TUV,55.94614753378397
NZL,78.84634146341459
ATG,73.8154390243902
RUS,65.0853658536585
IMY,77.9658536585366
ZAF,53.441195121951196
GHA,57.4204390243902
PAN,75.4626829268293
CHN,73.06960975609759
HKG,81.4780487804878
CYP,78.2239512195122
NLD,78.2926829268293
