Country,SP.DYN.LE00.IN
MDA,64.8971219512195
GNQ,40.01370731707321
TMP,39.575243902439
TUN,52.2975365853659
YEM,41.9988536585366
BDI,43.95992682926829
CUW,72.29904588995699
CRI,66.9717073170732
WSM,55.469512195122
NPL,41.0881463414634
EAP,61.969965384014216
ERI,40.8912195121951
QAT,69.10351219512201
LDC,44.42593684866429
UZB,63.061804878048804
CPV,54.40904878048779
MEA,53.53100783460801
GRC,71.2265609756098
BEL,71.0604878048781
WBG,57.71074278154119
ECS,69.1460023812325
ARB,53.009937365022495
AGO,37.4210243902439
OSS,50.1180537627077
SLB,54.9066829268293
STP,56.4729756097561
BTN,37.68441463414629
COM,46.093365853658504
BEN,42.9167317073171
PNG,46.7274634146342
UGA,49.000487804878
LSO,49.1798780487805
MNG,55.801463414634114
KSV,44.35559595372858
COG,53.672512195122
TGO,47.1422926829268
CHE,73.1307317073171
MNP,68.27360125488251
LBR,39.9135365853659
PHL,61.0461707317073
MNE,70.2760243902439
KOR,62.443658536585396
PRI,71.8698536585366
FRO,57.93825796315179
DZA,50.7439268292683
SYR,59.9230975609756
CUB,70.3782926829268
MMR,51.4095609756098
SVN,68.8341463414634
PRY,65.60651219512201
SDN,52.57014634146339
FRA,71.9073170731707
BFA,39.538512195121996
CMR,46.598487804878104
GUM,66.2754878048781
TJK,60.3239756097561
ISR,71.7190243902439
FIN,70.0175609756098
COL,61.2113902439024
MNA,52.9341156952865
SSA,44.7022209196667
PRT,66.77073170731711
TCD,41.7612195121951
NAC,71.2887408707535
ARG,66.8731219512195
WLD,59.9676616882787
PRK,60.164756097560996
EAS,63.08566128444939
NIC,54.2867317073171
GRL,38.324239591345425
LMC,51.439888426572715
KWT,66.56004878048779
MHL,66.33840525741562
TUV,56.39035604678564
NZL,71.7731707317073
ATG,65.8620243902439
RUS,68.3765853658537
IMY,50.64243056292415
ZAF,53.1961463414634
GHA,49.62195121951221
PAN,66.0443902439025
CHN,63.872243902439
HKG,71.4585365853659
CYP,72.7729756097561
NLD,73.809512195122
MAR,52.9036829268293
CHL,63.2965121951219
MIC,57.0407197605363
BRA,59.558
BIH,66.6212195121951
TZA,47.0814878048781
FCS,47.686904062665604
MDV,44.9351219512195
MLI,33.081512195122
PER,54.2416829268293
MYS,64.8757073170732
EGY,52.455243902439
SYC,67.42228857461343
SVK,70.1044390243902
NGA,41.602243902439
IND,48.4074146341463
KAZ,62.5649512195122
IDN,55.0948780487805
GRD,63.903512195122005
SLE,35.4519024390244
HUN,69.0524390243903
KHM,39.733292682926795
MUS,63.2533414634146
KGZ,60.5544146341463
CIV,44.57982926829271
VUT,53.0796341463415
TCA,51.24670766740491
TKM,58.6453170731707
VNM,59.174243902439
VEN,65.114756097561
CAN,73.0292682926829
EST,69.9053414634146
SWZ,48.5470975609756
KEN,52.8086585365854
JAM,68.45429268292679
DNK,73.4146341463415
LUX,70.0814390243902
MDG,45.2673414634146
PSS,58.5180060134617
ABW,69.4460975609756
USA,71.1073170731707
AFG,37.152756097561
ROM,68.5041463414634
EUU,71.106004017564
TON,65.2048048780488
LAO,46.5495609756098
BOL,46.0553902439025
HIC,70.3590892447005
SLV,55.3317073170732
NAM,53.0659024390244
UKR,70.1826341463415
SMR,64.39082985804052
BLZ,66.0263170731707
BHR,64.5174878048781
MOZ,39.70595121951221
SSD,36.18831707317071
ISL,73.5704878048781
VIR,68.1648780487805
SEN,39.8079024390244
BMU,63.81670254502433
BLR,70.093
SRB,50.247497505295875
ADO,62.46418025706575
SXM,51.666614194712295
LCN,60.8457277552262
BGD,47.1385853658537
LIE,59.11852994417818
LBY,57.1179756097561
ESP,71.630243902439
PAK,53.4318292682927
ETH,43.1999024390244
OED,69.7900568871974
GNB,41.8999024390244
CYM,48.56753946545837
BWA,55.0079024390244
FJI,60.2523902439024
DEU,70.7428780487805
JPN,72.8829268292683
AZE,64.9814390243903
CZE,69.6770731707317
LAC,59.6780687162432
HRV,68.5016341463415
ALB,67.23887804878049
ZWE,55.2263414634146
URY,68.7303658536586
MAF,61.56320241125435
BGR,70.87365853658541
ECA,64.5748324701274
LBN,66.3370243902439
GBR,72.2731707317073
LIC,43.804974674076995
UMC,62.228228177452706
ARE,62.65495121951221
SSF,44.697761082230905
VCT,65.1831463414634
NER,36.4129268292683
NOR,74.1792682926829
BRB,65.6951707317073
EMU,71.2647898044158
MRT,49.5675853658537
LVA,70.1646341463415
MAC,69.3868292682927
SWE,74.6239024390244
GEO,67.4661951219512
TUR,52.8650975609756
JOR,60.8813414634146
LTU,71.73536585365851
BRN,67.335512195122
CAF,42.7084634146342
NOC,67.72256883717239
OMN,51.03107317073171
DJI,49.801756097561
SOM,41.3328780487805
SST,56.14313757683821
SAU,53.7972195121951
ITA,71.8068292682927
ZMB,49.4901219512195
ARM,70.1828780487805
MWI,40.962512195121995
BHS,66.1455609756098
CEB,69.4853554434425
LMY,56.0520907895486
GAB,47.486756097561
DMA,45.90480270179729
FSM,62.0705853658537
HPC,44.0763952807891
GTM,52.7740243902439
LCA,63.4431707317073
MKD,66.731243902439
SUR,63.580292682926796
RWA,44.367365853658505
AUS,71.0682926829268
GIN,36.9204390243902
ECU,58.204390243902395
IRL,71.08136585365851
ZAR,44.1769024390244
HTI,47.5767073170732
AUT,70.1146341463415
MCO,70.25234064094451
OEC,71.0607353169745
MEX,61.819170731707295
LKA,64.7041951219512
MLT,70.7047073170732
SAS,48.682702964957
POL,69.6121951219512
GMB,38.7374146341463
PYF,60.61304878048779
CSS,65.9082820244968
IRN,51.6615853658537
THA,59.89385365853661
IRQ,58.8305853658537
SGP,68.6504634146342
TTO,65.26039024390239
CHI,71.836
GUY,61.892902439024404
KNA,59.784452644206866
HND,53.132951219512215
NCL,63.478048780487796
PLW,54.60678041403387
ASM,60.21538467015024
KIR,54.8237073170732
DOM,59.1049024390244
