Country,SP.DYN.LE00.IN
MDA,66.5950975609756
GNQ,51.1395853658537
TMP,56.2267073170732
TUN,71.9024390243902
YEM,59.7479756097561
BDI,50.119853658536606
CUW,74.24654556815707
CRI,76.92241463414629
WSM,68.3705365853659
NPL,60.0716829268293
EAP,69.6110986264709
ERI,54.0096097560976
QAT,76.1305365853659
LDC,54.201194186547696
UZB,66.5711219512195
CPV,68.5555609756098
MEA,69.03283370536778
GRC,78.1365853658537
BEL,77.37073170731709
WBG,70.23360975609761
ECS,72.58560919726041
ARB,67.012804396401
AGO,43.0621219512195
OSS,57.728176494984595
SLB,60.908609756097604
STP,62.8599024390244
BTN,58.035243902439
COM,59.1355853658537
BEN,54.8423170731707
PNG,57.9062926829268
UGA,44.3188780487805
LSO,53.126756097561
MNG,61.7364634146342
KSV,68.8512195121951
COG,51.2021951219512
TGO,53.9733902439025
CHE,79.079512195122
MNP,65.30910031031834
LBR,51.6333170731707
PHL,66.3214634146342
MNE,74.7193414634146
KOR,74.2478048780488
PRI,74.6666341463415
FRO,77.7707317073171
DZA,68.9212195121951
SYR,72.501756097561
CUB,75.9419756097561
MMR,61.0799024390244
SVN,74.7073170731707
PRY,69.3270487804878
SDN,57.0558780487805
FRA,78.3048780487805
BFA,49.5883414634146
CMR,52.726097560975596
GUM,74.03399999999999
TJK,62.79734146341461
ISR,78.0
FIN,76.87853658536591
COL,70.075
MNA,68.50346222711761
SSA,49.96447725138229
PRT,75.4121951219512
TCD,47.533609756097604
NAC,76.63251134097558
ARG,73.10804878048779
WLD,66.9420831442887
PRK,64.4419512195122
EAS,70.62070505694571
NIC,68.2740975609756
GRL,65.7126829268293
LMC,61.9027894790742
KWT,73.0970487804878
MHL,71.78092806059487
TUV,79.54735297542723
NZL,77.33414634146341
ATG,72.75756097560979
RUS,66.9507317073171
IMY,63.22862700759926
ZAF,59.6131951219512
GHA,57.16424390243901
PAN,74.5250487804878
CHN,70.86390243902441
HKG,80.12682926829271
CYP,77.5610243902439
NLD,77.79439024390241
MAR,67.4711951219512
CHL,75.6463658536586
MIC,65.8491565560229
BRA,68.6163902439024
BIH,72.85873170731709
TZA,48.9524878048781
FCS,56.4990166666398
MDV,67.2780487804878
MLI,47.9664634146342
PER,69.03253658536589
MYS,72.27912195121951
EGY,67.66407317073171
SYC,71.4146341463415
SVK,72.7048780487805
NGA,46.224512195122
IND,61.3695609756098
KAZ,64.4634146341463
IDN,65.5821707317073
GRD,69.6616341463415
SLE,36.4261951219512
HUN,70.7024390243902
KHM,56.14385365853661
MUS,70.4048780487805
KGZ,66.8926829268293
CIV,48.0750487804878
VUT,66.3300975609756
TCA,72.21373246212343
TKM,63.400121951219504
VNM,72.7689756097561
VEN,71.5122682926829
CAN,78.4804878048781
EST,69.80975609756099
