Country,NY.GNP.PCAP.CD
MDA,15074.93713304917
GNQ,290.0
TMP,7094.445921841252
TUN,1430.0
YEM,7415.1971995498825
BDI,210.0
CUW,-6214.40551124774
CRI,2320.0
WSM,-1689.1852175872336
NPL,210.0
EAP,425.16077172775596
ERI,-2115.072839670527
QAT,4216.149237290905
LDC,309.186321902332
UZB,4939.675231870595
CPV,890.0
MEA,9567.841345774457
GRC,9000.0
BEL,19400.0
WBG,-8984.802206977987
ECS,9711.17499619392
ARB,2072.72429138147
AGO,550.0
OSS,1492.48547031734
SLB,9425.884047935819
STP,-4437.464578521947
BTN,580.0
COM,560.0
BEN,360.0
PNG,820.0
UGA,320.0
LSO,550.0
MNG,1430.0
KSV,13319.989063829398
COG,920.0
TGO,400.0
CHE,36900.0
MNP,4789.5001312175555
LBR,15061.473142378738
PHL,720.0
MNE,22284.659292785484
KOR,6480.0
PRI,6150.0
FRO,6275.347906485265
DZA,2360.0
SYR,910.0
CUB,2660.0
MMR,5365.898509564864
SVN,5742.142525985306
PRY,-4205.493725366156
SDN,530.0
FRA,20660.0
BFA,330.0
CMR,920.0
GUM,3785.083920426383
TJK,13597.60821153648
ISR,10860.0
FIN,26000.0
COL,1220.0
MNA,2148.4423970219977
SSA,597.850707414347
PRT,7140.0
TCD,270.0
NAC,23785.800969700296
ARG,3170.0
WLD,4187.46192424731
PRK,10676.619202583628
EAS,2748.8010482628997
NIC,310.0
GRL,15690.0
LMC,482.78554197641404
KWT,9215.390892219613
MHL,5483.833366228049
TUV,3495.873673177448
NZL,13640.0
ATG,5740.0
RUS,7101.285579249325
IMY,21936.27401928169
ZAF,3390.0
GHA,400.0
PAN,2160.0
CHN,330.0
HKG,12660.0
CYP,9510.0
NLD,20060.0
MAR,1100.0
CHL,2260.0
MIC,725.207032866654
BRA,2710.0
BIH,15899.769362690757
TZA,200.0
FCS,11563.302203269908
MDV,12891.304480068145
MLI,290.0
PER,880.0
MYS,2370.0
EGY,750.0
SYC,5000.0
SVK,1148.5804532237162
NGA,290.0
IND,390.0
KAZ,5932.076723914601
IDN,610.0
GRD,2250.0
SLE,200.0
HUN,10159.53982406262
KHM,5737.019801831317
MUS,2440.0
KGZ,7011.861148355456
CIV,760.0
VUT,1200.0
TCA,15311.692618939716
TKM,-13872.86088619439
VNM,130.0
VEN,2560.0
CAN,20430.0
EST,3991.4667749769196
SWZ,1230.0
KEN,380.0
JAM,1790.0
DNK,24530.0
LUX,28580.0
MDG,240.0
PSS,1437.4772461633
ABW,-6932.971314388087
USA,24150.0
AFG,-3158.501130546738
ROM,3227.5338181255065
EUU,14709.836000879699
TON,1220.0
LAO,190.0
BOL,720.0
HIC,16039.255785219098
SLV,900.0
NAM,2020.0
UKR,1610.0
SMR,10173.482823692517
BLZ,2230.0
BHR,7220.0
MOZ,180.0
SSD,6711.261702699921
ISL,24680.0
VIR,21200.677272230052
SEN,710.0
BMU,27060.0
BLR,8448.863901445322
SRB,13608.423230077406
ADO,16880.0
SXM,-1632.3332545287049
LCN,2311.28018083574
BGD,310.0
LIE,45550.0
LBY,886.9979282344066
ESP,12220.0
PAK,420.0
ETH,260.0
OED,17230.8035376723
GNB,210.0
CYM,17599.468707814904
BWA,2540.0
FJI,1790.0
DEU,21340.0
JPN,27560.0
AZE,32782.277607030264
CZE,-1840.5231215173262
LAC,2156.03797531974
HRV,13868.090074291798
ALB,680.0
ZWE,860.0
URY,2840.0
MAF,8722.289847969663
BGR,2260.0
ECA,1474.64852378638
LBN,1360.0
GBR,17260.0
LIC,290.643981355651
UMC,968.8721886802801
ARE,12795.571778661502
SSF,598.1201706821299
VCT,2110.0
NER,300.0
NOR,26510.0
BRB,7660.0
EMU,17628.206686358702
MRT,490.0
LVA,16964.99334648139
MAC,8530.0
SWE,27760.0
GEO,10978.248179134749
TUR,2300.0
JOR,1430.0
LTU,12625.92323692541
BRN,12550.0
CAF,460.0
NOC,14616.678508521414
OMN,5710.0
DJI,-731.7721454979182
SOM,-2325.6399490495896
SST,1879.5349267582
SAU,7230.0
ITA,18610.0
ZMB,430.0
ARM,23125.937111332558
MWI,180.0
BHS,14040.0
CEB,11518.10700558015
LMY,688.863417775591
GAB,4810.0
DMA,2300.0
FSM,-1906.5807241623697
HPC,365.523032404429
GTM,930.0
LCA,2730.0
MKD,18581.875468535552
SUR,1430.0
RWA,350.0
AUS,17220.0
GIN,430.0
ECU,1370.0
IRL,12560.0
ZAR,240.0
HTI,-6485.339550072036
AUT,20560.0
MCO,79560.0
OEC,19438.258541586798
MEX,2750.0
LKA,470.0
MLT,7600.0
SAS,383.104709150799
POL,18104.927176187237
GMB,320.0
PYF,15390.0
CSS,2895.2671513923997
IRN,2560.0
THA,1490.0
IRQ,7020.0
SGP,11450.0
TTO,3710.0
CHI,-15064.921705774002
GUY,390.0
KNA,4940.0
HND,690.0
NCL,14760.0
PLW,8306.870498839082
ASM,11147.382150014815
KIR,720.0
DOM,870.0
