Country,SP.DYN.LE00.IN,NY.GDP.PCAP.CD,SE.PRM.ENRR,SE.ADT.LITR.ZS
MDA,68.6934146341464,2046.5367866510894,93.7979736328125,83.67597837682163
GNQ,56.8902682926829,23278.2300613417,90.7297515869141,107.90611412094206
TMP,67.0205853658537,1127.10821457355,97.61071331476316,100.42622623321797
TUN,73.9951219512195,4187.543530517621,109.705093383789,94.63912421142592
YEM,63.327292682926796,1289.0340776366802,96.8764801025391,92.86037768278815
BDI,55.7892926829268,244.19648623151002,137.4150390625,85.35939559580925
CUW,73.16667092618567,9643.813987121226,96.31675199078406,79.97509643188384
CRI,79.0535365853659,9733.39693054024,105.32769775390601,91.45857961661282
WSM,72.98004878048779,4257.06093488812,105.15772247314501,98.8410998944042
NPL,68.8233170731707,685.496758554012,139.31115722656298,93.96141852366725
EAP,73.5034056080703,5346.8108203547,118.205276489258,78.0598612219024
ERI,62.644975609756095,30371.329797016137,105.21810938830355,104.49090550007553
QAT,78.22765853658541,94407.406919562,106.5073366403206,96.67859649658199
LDC,62.329094132441995,864.494304703474,104.993896484375,91.71489672940282
UZB,68.104,1719.03619624155,114.96080273586391,107.65319096231983
CPV,72.82821951219509,3497.69114086984,111.951400756836,85.3277893066406
MEA,72.6881415095799,8815.428881432601,109.047500610352,93.7731884766358
GRC,80.6341463414634,22146.9159183983,102.048126220703,75.5530458003482
BEL,80.3853658536585,44731.2194794638,103.355331420898,101.78774350509602
WBG,73.0178780487805,2782.90502643023,94.3712615966797,95.9137649536133
ECS,76.5693678777299,24589.6006482957,101.57521820068399,88.9604560012745
ARB,70.4289908434045,7465.145863912049,100.747459411621,102.14328522610629
AGO,51.464,5531.77629869671,107.38973283141566,80.7448310916465
OSS,61.6607777131452,4887.07326976875,110.57508087158199,101.4216615219166
SLB,67.5065853658537,1866.7072455097696,102.25666113922513,91.6096089750798
STP,66.1339024390244,1488.04800312555,118.25890350341801,98.85290133137448
BTN,68.7229024390244,2452.15158793741,112.331871032715,75.34114847005785
COM,62.5829756097561,750.314608600501,103.8483239078961,99.26368806538399
BEN,59.1219756097561,807.6884510172321,122.76612091064501,86.26795573322799
PNG,62.2999024390244,2151.2102765495997,114.23159790039101,72.6245659793056
UGA,57.100195121951195,656.398072749334,113.219892520148,70.19821929931639
LSO,48.836000000000006,1158.80422205502,111.00060272216801,72.81102667968221
MNG,68.613512195122,4377.23887010435,116.957641601563,102.48179315429488
KSV,70.4975609756098,3600.88700027693,107.00767540288956,86.6828202829611
COG,60.9239024390244,3191.1642988109397,109.415809631348,92.65177001597513
TGO,58.5538536585366,580.4950617702481,132.804794311523,78.61574348704819
CHE,82.6975609756098,83208.68654235,102.794242858887,72.87680967974262
MNP,79.8371083653116,12800.412203743379,97.16005216395328,74.50469385262629
LBR,60.2043658536585,414.18515544174403,112.95621630284826,88.58858911879045
PHL,68.0070731707317,2604.6559968370198,108.55132708851414,74.61255395560985
MNE,74.6498780487805,6586.7212793222,100.947319030762,81.69727205739156
KOR,81.2134146341464,24453.9719124644,107.78020533953007,84.1145427436239
PRI,78.5355365853659,27752.0427446427,89.1053009033203,88.01614696786113
FRO,81.0975609756098,48695.1711837983,92.38878638834244,94.45368440983457
DZA,74.32409756097559,5583.61615950131,117.40773773193399,51.29488475216312
SYR,74.7107073170732,-5464.10700771375,122.25863647460899,89.43820428947446
CUB,79.1416097560976,6448.155635143199,99.3229598999023,99.7525253295898
MMR,65.4277804878049,1421.49735080062,106.80669752991042,103.47106806283348
SVN,80.12439024390241,22477.5975627822,98.92974853515629,110.79133602633107
PRY,72.654,3858.0364922746803,96.49777221679692,89.64479060805209
SDN,62.8321951219512,1662.2876408499899,70.0244674682617,92.12193945426144
