Country,NY.GNP.PCAP.CD
MDA,630.0
GNQ,420.0
TMP,4555.9647269281195
TUN,1700.0
YEM,500.0
BDI,200.0
CUW,5121.12980318896
CRI,2580.0
WSM,11415.053126693265
NPL,200.0
EAP,500.34789192501
ERI,10737.893954277144
QAT,4779.198515048827
LDC,285.72873298090803
UZB,600.0
CPV,1040.0
MEA,497.66186619602377
GRC,11220.0
BEL,23280.0
WBG,13845.994399541
ECS,11390.364692866699
ARB,2191.60247549573
AGO,430.0
OSS,1730.34958369793
SLB,800.0
STP,10895.02052802352
BTN,480.0
COM,640.0
BEN,360.0
PNG,920.0
UGA,190.0
LSO,640.0
MNG,810.0
KSV,15567.351937525402
COG,1050.0
TGO,410.0
CHE,40880.0
MNP,16552.17395013929
LBR,5936.2677665413285
PHL,770.0
MNE,2035.6164412547005
KOR,8290.0
PRI,6700.0
FRO,10929.668169192486
DZA,1890.0
SYR,1110.0
CUB,2130.0
MMR,20290.28076593416
SVN,14955.9574298449
PRY,7870.849742922746
SDN,340.0
FRA,24010.0
BFA,320.0
CMR,870.0
GUM,-14030.965262793103
TJK,340.0
ISR,12590.0
FIN,24170.0
COL,1280.0
MNA,-760.9713314758701
SSA,565.03225295432
PRT,9870.0
TCD,330.0
NAC,25320.398701987404
ARG,6280.0
WLD,4641.23529731734
PRK,7358.1945266768635
EAS,3048.24802353299
NIC,240.0
GRL,17440.0
LMC,467.408061752586
KWT,22037.793921293847
MHL,646.380529767961
TUV,4910.189686808877
NZL,12050.0
ATG,6370.0
RUS,3080.0
IMY,4424.269363815783
ZAF,3320.0
GHA,440.0
PAN,2460.0
CHN,390.0
HKG,16560.0
CYP,11230.0
NLD,23230.0
MAR,1200.0
CHL,3050.0
MIC,798.286876450702
BRA,3140.0
BIH,-1813.951878179303
TZA,180.0
FCS,488.43296267248803
MDV,10188.63674276605
MLI,330.0
PER,1390.0
MYS,2850.0
EGY,740.0
SYC,5930.0
SVK,12997.192067405422
NGA,270.0
IND,350.0
KAZ,17101.056911797485
IDN,670.0
GRD,2510.0
SLE,150.0
HUN,10656.341761202006
KHM,3695.926204952353
MUS,2990.0
KGZ,520.0
CIV,760.0
VUT,1120.0
TCA,1766.4045580893107
TKM,8277.570260472705
VNM,130.0
VEN,2740.0
CAN,21140.0
EST,677.559048690975
SWZ,1500.0
KEN,330.0
JAM,1630.0
DNK,28930.0
LUX,35570.0
MDG,230.0
PSS,1566.4255583870402
ABW,2263.7608427058512
USA,25780.0
AFG,15640.745502204114
ROM,1240.0
EUU,17585.8193973608
TON,1450.0
LAO,250.0
BOL,770.0
HIC,18121.1130934243
SLV,1080.0
NAM,2310.0
UKR,1420.0
SMR,7428.733282956848
BLZ,2660.0
BHR,9890.0
MOZ,180.0
SSD,-6296.981379310873
ISL,26370.0
VIR,16767.742028251214
SEN,750.0
BMU,29000.0
BLR,1670.0
SRB,19337.690750805465
ADO,20140.0
SXM,23170.85857344693
LCN,2949.2750388697805
BGD,320.0
LIE,54440.0
LBY,10569.401180208275
ESP,15660.0
PAK,440.0
ETH,220.0
OED,19400.3050402513
GNB,220.0
CYM,-4368.664802551542
BWA,3050.0
FJI,1990.0
DEU,25860.0
JPN,30190.0
AZE,-3602.9164040998558
CZE,3330.0
LAC,2594.7959956649397
HRV,21236.170094944104
ALB,300.0
ZWE,690.0
URY,3830.0
MAF,20435.576207362108
BGR,1430.0
ECA,1589.08036819504
LBN,1830.0
GBR,20000.0
LIC,263.89948882826803
UMC,1139.3842263808901
ARE,-3083.906406909773
SSF,565.5364863927649
VCT,2540.0
NER,280.0
NOR,30790.0
BRB,7460.0
EMU,21208.957425307
MRT,610.0
LVA,-505.44871740111194
MAC,11960.0
SWE,31340.0
GEO,750.0
TUR,2930.0
JOR,1360.0
LTU,14597.058838989928
BRN,15270.0
CAF,450.0
NOC,5515.3952222489
OMN,6520.0
DJI,800.0
SOM,-5190.768200019384
SST,2035.35170232457
SAU,8520.0
ITA,22890.0
ZMB,360.0
ARM,310.0
MWI,200.0
BHS,13630.0
CEB,21263.23520672746
LMY,753.639744750247
GAB,5110.0
DMA,2590.0
FSM,-6148.34210158647
HPC,335.201349145817
GTM,1020.0
LCA,3180.0
MKD,1670.0
SUR,1010.0
RWA,340.0
AUS,18620.0
GIN,460.0
ECU,1600.0
IRL,14440.0
ZAR,210.0
HTI,18363.0934412954
AUT,24430.0
MCO,91310.0
OEC,21863.7530827685
MEX,3700.0
LKA,560.0
MLT,8870.0
SAS,355.835215438334
POL,2070.0
GMB,550.0
PYF,17430.0
CSS,2943.26295192897
IRN,16729.49012060671
THA,1880.0
IRQ,18863.45051981032
SGP,15320.0
TTO,4210.0
CHI,5943.839825545722
GUY,440.0
KNA,5340.0
HND,610.0
NCL,16070.0
PLW,3910.4452768055926
ASM,9639.019929857805
KIR,870.0
DOM,1320.0
