Country,SP.DYN.LE00.IN
MDA,64.8923902439025
GNQ,41.9421219512195
TMP,32.8402682926829
TUN,58.9367317073171
YEM,47.540463414634196
BDI,46.09292682926829
CUW,54.39912689407636
CRI,70.306
WSM,58.469512195122
NPL,44.5783902439024
EAP,64.3795387368781
ERI,42.7081463414634
QAT,71.8167804878049
LDC,46.65899206094321
UZB,64.4426829268293
CPV,58.4423414634146
MEA,57.496191611743704
GRC,72.7616585365854
BEL,72.77390243902441
WBG,69.59096993531796
ECS,69.8916063133286
ARB,56.6498717078627
AGO,39.5813658536585
OSS,52.7356405603981
SLB,57.9895609756098
STP,59.86007317073171
BTN,42.60082926829271
COM,48.8452926829268
BEN,46.010048780487786
PNG,50.6492926829268
UGA,49.3461219512195
LSO,51.8474878048781
MNG,56.8464146341463
KSV,53.470772797096274
COG,55.3489024390244
TGO,50.6475609756098
CHE,75.2380487804878
MNP,63.05425208984289
LBR,44.190268292682894
PHL,61.677512195122006
MNE,72.2639756097561
KOR,64.64756097560979
PRI,73.369
FRO,81.83033245051891
DZA,54.578268292682885
SYR,64.05375609756099
CUB,72.96626829268291
MMR,53.738439024390296
SVN,70.55609756097559
PRY,66.4387804878049
SDN,53.9325853658537
FRA,73.35121951219509
BFA,43.13024390243901
CMR,49.79036585365851
GUM,68.4544390243902
TJK,61.6714634146342
ISR,72.9585365853659
FIN,72.350243902439
COL,63.758268292682885
MNA,56.7841008426642
SSA,47.1155170904814
PRT,70.0121951219512
TCD,43.8605365853659
NAC,73.3496601736956
ARG,68.6294390243903
WLD,62.0945798521674
PRK,64.3519756097561
EAS,65.4847617025711
NIC,57.37
GRL,55.343195814134575
LMC,54.63893510693181
KWT,68.7014634146342
MHL,62.30874716455182
TUV,70.20348308617217
NZL,72.1682926829268
ATG,67.730756097561
RUS,67.3763414634146
IMY,69.75967073905278
ZAF,55.412243902439
GHA,51.409829268292704
PAN,69.042756097561
CHN,66.2640487804878
HKG,73.319512195122
CYP,74.1448780487805
NLD,75.2214634146342
MAR,55.478170731707294
CHL,66.4179024390244
MIC,59.780742024695904
BRA,61.2708292682927
BIH,69.47292682926829
TZA,49.6781707317073
FCS,50.3929677056384
MDV,50.1271219512195
MLI,37.358707317073204
PER,58.294146341463396
MYS,67.0960731707317
EGY,56.20063414634149
SYC,61.08275590378775
SVK,70.3995609756098
NGA,44.31692682926829
IND,52.284634146341496
KAZ,63.9405853658537
IDN,58.225
GRD,65.6185609756098
SLE,39.5722682926829
HUN,69.8480487804878
KHM,19.2655121951219
MUS,65.3724390243903
KGZ,62.04007317073171
CIV,49.0616585365854
VUT,56.7030975609756
TCA,66.71960005724236
TKM,60.031634146341496
VNM,64.5267073170732
VEN,67.33619512195119
CAN,74.21560975609759
EST,69.1513658536586
SWZ,52.2342926829268
KEN,56.1338048780488
JAM,69.7943658536585
DNK,74.6324390243903
LUX,71.2567804878049
MDG,47.9496097560976
PSS,60.7751637751684
ABW,71.3777073170732
USA,73.25609756097559
AFG,40.1101463414634
ROM,69.7419512195122
EUU,72.4087401981322
TON,66.8153658536585
LAO,48.2083902439024
BOL,48.6189024390244
HIC,71.82939821083859
SLV,56.2367804878049
NAM,56.2146829268293
UKR,69.2534390243902
SMR,68.8336063974779
BLZ,68.4781463414634
BHR,68.3777804878049
MOZ,41.9605609756098
SSD,38.423024390243896
ISL,76.37365853658541
VIR,70.49092682926829
SEN,45.7673414634146
BMU,54.270872449943326
BLR,69.9674146341464
SRB,67.11594484853057
ADO,49.64785495259573
SXM,49.327128831089524
LCN,63.172502694241295
BGD,51.1056829268293
LIE,52.624996937475544
LBY,62.248024390243906
ESP,74.1319512195122
PAK,56.0221463414634
ETH,44.0921463414634
OED,71.6763069852404
GNB,44.2731951219512
CYM,63.870190908399564
BWA,58.8351219512195
FJI,62.1295853658537
DEU,71.8836829268293
JPN,75.8982926829268
AZE,64.9532195121951
CZE,70.5734146341463
LAC,62.11483362718929
HRV,70.7443902439024
ALB,69.4561707317073
ZWE,57.651365853658504
URY,69.52985365853661
MAF,56.592009020883204
BGR,70.81609756097559
ECA,65.4433875410915
LBN,67.5213902439024
GBR,73.2243902439024
LIC,45.4882948356613
UMC,64.625774259453
ARE,66.454
SSF,47.112278985580105
VCT,66.4992682926829
NER,37.9834878048781
NOR,75.3868292682927
BRB,67.6771463414634
EMU,72.7887771162266
MRT,52.481926829268296
LVA,69.1046341463415
MAC,71.509
