Country,NY.GNP.PCAP.CD
MDA,3150.1570092661714
GNQ,270.0
TMP,19536.89918346275
TUN,1340.0
YEM,4297.1793757539635
BDI,250.0
CUW,16685.17307591047
CRI,2190.0
WSM,1386.1960888027843
NPL,210.0
EAP,403.60459084048404
ERI,173.91188556798625
QAT,15638.25396771106
LDC,333.490417591291
UZB,10939.645297996261
CPV,830.0
MEA,2143.9527446211705
GRC,7580.0
BEL,17090.0
WBG,6458.352784636007
ECS,8473.59836267755
ARB,1887.84936385343
AGO,750.0
OSS,1249.6967898439
SLB,4796.93498516572
STP,6920.241258327271
BTN,540.0
COM,550.0
BEN,360.0
PNG,880.0
UGA,400.0
LSO,500.0
MNG,1690.0
KSV,3933.4266750112656
COG,920.0
TGO,390.0
CHE,33620.0
MNP,16022.099044457644
LBR,390.0
PHL,660.0
MNE,9383.520536289085
KOR,4590.0
PRI,5830.0
FRO,10800.528044721023
DZA,2750.0
SYR,1190.0
CUB,2780.0
MMR,5081.949091982426
SVN,16894.576472472418
PRY,2976.0934723738555
SDN,790.0
FRA,18540.0
BFA,330.0
CMR,1100.0
GUM,-8348.860306089442
TJK,9010.58373721269
ISR,9230.0
FIN,21540.0
COL,1260.0
MNA,1593.17605890067
SSA,620.616787689041
PRT,5640.0
TCD,270.0
NAC,23074.0569591979
ARG,3900.0
WLD,3880.4267690987
PRK,4809.490450868194
EAS,2450.217037279
NIC,680.0
GRL,15170.0
LMC,490.6329400816209
KWT,14550.0
MHL,-15973.136580543583
TUV,-852.2352285675615
NZL,12550.0
ATG,5050.0
RUS,15155.079346473834
IMY,-2622.8730318922535
ZAF,3290.0
GHA,440.0
PAN,2260.0
CHN,330.0
HKG,10770.0
CYP,8090.0
NLD,18340.0
MAR,1020.0
CHL,1830.0
MIC,677.019181287006
BRA,2240.0
BIH,-1943.5357727334522
TZA,-4217.803493954667
FCS,4533.018589746907
MDV,19068.119279505394
MLI,290.0
PER,850.0
MYS,2120.0
EGY,800.0
SYC,3970.0
SVK,2597.5426702078985
NGA,280.0
IND,400.0
KAZ,9264.753364911781
IDN,530.0
GRD,1920.0
SLE,190.0
HUN,10871.50024816212
KHM,12104.551738081422
MUS,2070.0
KGZ,12441.350178050332
CIV,890.0
VUT,990.0
TCA,-7629.329568329743
TKM,16356.618186068059
VNM,22837.802150341715
VEN,3230.0
CAN,18430.0
EST,7575.203956331677
SWZ,12867.975386014587
KEN,410.0
JAM,1500.0
DNK,22300.0
LUX,23600.0
MDG,260.0
PSS,1410.09875678521
ABW,-8213.905860927998
USA,23580.0
AFG,12637.492294992211
ROM,16382.376851741656
EUU,12757.2400105062
TON,1070.0
LAO,250.0
BOL,710.0
HIC,14571.4123231098
SLV,870.0
NAM,1730.0
UKR,22537.670919415505
SMR,10124.687766965988
BLZ,1820.0
BHR,7570.0
MOZ,230.0
SSD,15332.376913571243
ISL,23350.0
VIR,12590.0
SEN,730.0
BMU,26620.0
BLR,5742.583700338138
SRB,990.7280535884302
ADO,14080.0
SXM,-2063.9270990520363
LCN,2089.7613118857003
BGD,280.0
LIE,41550.0
LBY,-367.94006778100425
ESP,9430.0
PAK,430.0
ETH,270.0
OED,15599.5390603387
GNB,170.0
CYM,14503.843647822327
BWA,1830.0
FJI,1790.0
DEU,18650.0
JPN,24470.0
AZE,11220.85629744577
CZE,11386.754311783072
LAC,1809.13185090458
HRV,11781.404157724592
ALB,760.0
ZWE,810.0
URY,2600.0
MAF,22176.220111936225
BGR,3140.0
ECA,5313.4668022103215
LBN,7280.245645585659
GBR,15080.0
LIC,304.171358960932
UMC,866.725993978806
ARE,-7473.718816489543
SSF,620.720551068162
VCT,1950.0
NER,330.0
NOR,23970.0
BRB,6260.0
EMU,15247.3383968165
MRT,490.0
LVA,10282.594026831317
MAC,7120.0
SWE,24190.0
GEO,17352.78284789269
TUR,1860.0
JOR,2340.0
LTU,-6632.7523512485495
BRN,2196.7584119674275
CAF,470.0
NOC,-2372.8280132809905
OMN,5200.0
DJI,-6628.840642672778
SOM,13727.388086086816
SST,1710.18905549474
SAU,7410.0
ITA,15910.0
ZMB,330.0
ARM,2752.1721428639116
MWI,160.0
BHS,13090.0
CEB,11911.14730953983
LMY,645.513791779622
GAB,4140.0
DMA,2090.0
FSM,5343.425694069363
HPC,419.308219756829
GTM,960.0
LCA,2170.0
MKD,12112.997566496233
SUR,2890.0
RWA,350.0
AUS,13980.0
GIN,430.0
ECU,1530.0
IRL,10420.0
ZAR,260.0
HTI,10971.091824848607
AUT,18010.0
MCO,71190.0
OEC,17607.0430759854
MEX,2000.0
LKA,460.0
MLT,6260.0
SAS,389.142715202116
POL,14495.887994769368
GMB,310.0
PYF,15480.0
CSS,2764.9810850771996
IRN,3020.0
THA,1160.0
IRQ,3710.0
SGP,9300.0
TTO,3930.0
CHI,242.08165705764486
GUY,480.0
KNA,4160.0
HND,960.0
NCL,13270.0
PLW,8466.979241267953
ASM,9356.178064790713
KIR,670.0
DOM,910.0
