Country,SP.DYN.LE00.IN
MDA,67.4656585365854
GNQ,48.189536585365886
TMP,48.479731707317114
TUN,70.3073170731707
YEM,57.7641951219512
BDI,48.00012195121951
CUW,66.39532597491075
CRI,75.6586829268293
WSM,65.0404146341463
NPL,54.1947317073171
EAP,68.2116881728296
ERI,48.2359512195122
QAT,75.11607317073171
LDC,51.6590348392104
UZB,66.6841707317073
CPV,65.570512195122
MEA,65.9510615083135
GRC,76.9390243902439
BEL,76.0519512195122
WBG,68.0477317073171
ECS,72.0743044620651
ARB,64.6227612275574
AGO,41.138341463414605
OSS,59.0022636080635
SLB,56.704756097560995
STP,61.77143902439021
BTN,52.4623170731707
COM,56.6536097560976
BEN,53.42
PNG,55.7093414634146
UGA,45.056268292682894
LSO,59.3310975609756
MNG,60.267756097561
KSV,67.7487804878049
COG,55.028975609756095
TGO,55.8484390243902
CHE,77.24243902439021
MNP,61.403871900995526
LBR,47.20243902439029
PHL,65.2880731707317
MNE,74.3410487804878
KOR,71.299756097561
PRI,74.1691707317073
FRO,76.0634146341464
DZA,66.6945853658537
SYR,70.2594146341464
CUB,74.6438048780488
MMR,58.694170731707295
SVN,73.2048780487805
PRY,68.0126097560976
SDN,55.5144634146342
FRA,76.6
BFA,49.36560975609761
CMR,53.5912682926829
GUM,72.04409756097559
TJK,62.8647804878049
ISR,76.6073170731707
FIN,74.8131707317073
COL,68.2971951219512
MNA,65.33692802304421
SSA,49.915197138325006
PRT,73.9658536585366
TCD,46.92436585365851
NAC,75.4312646802252
ARG,71.54365853658541
WLD,65.4888471160933
PRK,69.3443170731707
EAS,69.2081650882812
NIC,64.135
GRL,65.0682926829268
LMC,59.6190247647814
KWT,72.25953658536591
MHL,57.36826165520576
TUV,66.45323142564911
NZL,75.37804878048779
ATG,71.16295121951221
RUS,68.9024390243902
IMY,62.3932522835077
ZAF,62.12007317073171
GHA,56.751634146341495
PAN,73.046243902439
CHN,69.4715609756098
HKG,77.38048780487809
CYP,76.51395121951221
NLD,76.87804878048779
MAR,64.6804878048781
CHL,72.67878048780491
MIC,63.9916527586309
BRA,65.3403170731707
BIH,70.78321951219509
TZA,49.9775609756098
FCS,55.476633707866895
MDV,61.418512195122005
MLI,46.46470731707321
PER,65.5304390243902
MYS,70.7574878048781
EGY,64.5490731707317
SYC,63.46756781275557
SVK,70.9326829268293
NGA,46.110268292682896
IND,57.94373170731711
KAZ,68.33658536585371
IDN,63.2599024390244
GRD,68.4750243902439
SLE,37.3534146341463
HUN,69.3156097560976
KHM,53.51007317073171
MUS,69.4048780487805
KGZ,68.2975609756098
CIV,52.606926829268296
VUT,63.196853658536604
TCA,63.524317411978224
TKM,62.67414634146339
VNM,70.5100975609756
VEN,69.8286097560976
CAN,77.3770731707317
EST,69.4756097560976
SWZ,59.3451951219512
KEN,58.80204878048779
JAM,70.6537073170732
DNK,74.8053658536585
LUX,75.0099268292683
MDG,51.0080975609756
PSS,63.6785327482232
ABW,73.38997560975609
USA,75.2146341463415
AFG,49.861048780487785
ROM,69.7412195121951
EUU,74.85906597409449
TON,69.5823170731707
LAO,53.55207317073171
BOL,55.1072926829268
HIC,74.3930000944668
SLV,63.988
NAM,61.224951219512214
UKR,70.1365853658537
SMR,54.19590227345553
BLZ,71.28373170731709
BHR,72.507243902439
MOZ,43.1259024390244
SSD,43.518756097560995
ISL,78.03634146341459
VIR,74.788
SEN,57.1830975609756
BMU,58.25040865937916
BLR,70.83658536585371
SRB,55.592352159118306
ADO,66.36438961637981
SXM,53.988138804517
LCN,67.75062127436989
BGD,58.417560975609796
LIE,80.72126883013405
LBY,68.6299024390244
ESP,76.8375609756098
PAK,60.1112195121951
ETH,47.0995609756098
OED,74.6781400473389
GNB,49.0763170731707
CYM,53.576667126441194
BWA,62.5565853658537
FJI,65.5708536585366
DEU,75.17736585365859
JPN,78.8368292682927
AZE,64.7463658536585
CZE,71.38390243902441
LAC,67.02017699365851
HRV,72.17048780487809
ALB,71.9573170731707
ZWE,59.58307317073171
URY,72.53953658536591
MAF,74.5219512195122
BGR,71.6414634146342
ECA,67.8388690061895
LBN,70.2211463414634
GBR,75.88048780487809
LIC,49.725466803865004
UMC,68.4828254032379
ARE,71.7201463414634
SSF,49.913916624087705
VCT,70.0766585365854
NER,43.9511951219512
NOR,76.5373170731707
BRB,71.17195121951221
EMU,75.89669328339559
MRT,58.3588048780488
LVA,69.2731707317073
MAC,75.2769756097561
SWE,77.5368292682927
GEO,69.9996097560976
TUR,64.2823414634146
JOR,69.9208536585366
LTU,71.1607317073171
BRN,73.0511951219512
CAF,49.0175609756098
NOC,70.1902569750495
OMN,67.26773170731711
DJI,56.6631707317073
SOM,45.3893414634146
SST,62.206652632671
SAU,69.1670243902439
ITA,76.9707317073171
ZMB,44.3124634146342
ARM,67.7478048780488
MWI,43.7660243902439
BHS,70.6306585365854
CEB,70.6563673229236
LMY,62.859181570518
GAB,61.240146341463394
DMA,63.24943778186222
FSM,66.1975853658537
HPC,49.58981921426311
GTM,62.238414634146395
LCA,71.0494390243903
MKD,71.1476341463415
SUR,67.5018780487805
RWA,33.485121951219504
AUS,76.9946341463415
GIN,49.918853658536605
ECU,68.9953658536586
IRL,74.7413170731707
ZAR,48.9929756097561
HTI,54.5693170731707
AUT,75.56829268292691
MCO,66.42217063738664
OEC,75.6422098215878
MEX,70.79573170731709
LKA,69.67948780487811
MLT,75.17578048780491
SAS,58.220187834423704
POL,70.890243902439
GMB,52.214
PYF,68.8286097560976
CSS,69.0164250975426
IRN,63.8828780487805
THA,70.2306097560976
IRQ,68.4025609756098
SGP,75.2951219512195
TTO,68.0229024390244
CHI,75.418243902439
GUY,63.523170731707296
KNA,63.50520639439307
HND,66.6890487804878
NCL,70.48536585365851
PLW,69.06926829268289
ASM,69.09364418598112
KIR,60.35082926829271
DOM,67.9504146341463
