Country,NY.GNP.PCAP.CD
MDA,470.0
GNQ,280.0
TMP,1263.758773004969
TUN,1820.0
YEM,310.0
BDI,150.0
CUW,-5415.397788329061
CRI,3220.0
WSM,7310.043972719008
NPL,210.0
EAP,701.365482521671
ERI,190.0
QAT,10670.276015076088
LDC,256.66246150711004
UZB,580.0
CPV,1400.0
MEA,2407.99066698844
GRC,12310.0
BEL,27200.0
WBG,-1719.813989351058
ECS,11991.1745543852
ARB,2115.00296135004
AGO,270.0
OSS,1734.1166020663
SLB,900.0
STP,25132.199268416764
BTN,510.0
COM,490.0
BEN,350.0
PNG,1040.0
UGA,230.0
LSO,660.0
MNG,460.0
KSV,27812.76678467841
COG,430.0
TGO,300.0
CHE,45400.0
MNP,1710.3374017157457
LBR,1031.6250527672637
PHL,1020.0
MNE,6741.340098375406
KOR,11650.0
PRI,7800.0
FRO,14813.10526456594
DZA,1550.0
SYR,900.0
CUB,2550.0
MMR,22014.817922851085
SVN,-5074.174283331002
PRY,1680.0
SDN,390.0
FRA,25910.0
BFA,230.0
CMR,730.0
GUM,17115.32513732496
TJK,200.0
ISR,15590.0
FIN,22030.0
COL,2140.0
MNA,1203.33485547013
SSA,539.03935667247
PRT,11220.0
TCD,210.0
NAC,28310.5808647258
ARG,7330.0
WLD,5213.89503271234
PRK,5586.402481176487
EAS,4052.7648134448796
NIC,620.0
GRL,19470.0
LMC,509.818145499105
KWT,20130.0
MHL,3040.0
TUV,-11863.001874266549
NZL,15270.0
ATG,6920.0
RUS,2640.0
IMY,566.1581994552816
ZAF,3850.0
GHA,380.0
PAN,2830.0
CHN,540.0
HKG,23500.0
CYP,12610.0
NLD,27340.0
MAR,1230.0
CHL,4400.0
MIC,946.6918925495212
BRA,3680.0
BIH,19899.5455054355
TZA,170.0
FCS,456.522832031481
MDV,8191.6281687116825
MLI,270.0
PER,1920.0
MYS,4000.0
EGY,920.0
SYC,6460.0
SVK,4200.0
NGA,170.0
IND,380.0
KAZ,1280.0
IDN,990.0
GRD,2660.0
SLE,200.0
HUN,4290.0
KHM,300.0
MUS,3470.0
KGZ,360.0
CIV,690.0
VUT,1270.0
TCA,5944.668368090541
TKM,610.0
VNM,260.0
VEN,2910.0
CAN,20670.0
EST,2212.0318060791833
SWZ,1750.0
KEN,270.0
JAM,2120.0
DNK,32830.0
LUX,41750.0
MDG,230.0
PSS,1896.90419132338
ABW,-11760.186411695924
USA,29150.0
AFG,8938.111040809772
ROM,1470.0
EUU,18767.6650334219
TON,2010.0
LAO,350.0
BOL,850.0
HIC,20688.8646385867
SLV,1590.0
NAM,2420.0
UKR,920.0
SMR,18097.65639640957
BLZ,2860.0
BHR,10380.0
MOZ,160.0
SSD,9220.479632635968
ISL,25350.0
VIR,4232.591209049707
SEN,560.0
BMU,34290.0
BLR,1370.0
SRB,6695.1525585304225
ADO,17840.0
SXM,2021.9850021950988
LCN,3588.84135745104
BGD,330.0
LIE,70160.0
LBY,-16252.40066943219
ESP,14970.0
PAK,490.0
ETH,150.0
OED,22169.97816939
GNB,210.0
CYM,14212.607651046663
BWA,3040.0
FJI,2460.0
DEU,29560.0
JPN,41270.0
AZE,400.0
CZE,5090.0
LAC,3193.0433929616693
HRV,2938.145276847921
ALB,660.0
ZWE,600.0
URY,5530.0
MAF,2586.1708781723355
BGR,1360.0
ECA,1444.9330941441401
LBN,3610.0
GBR,21110.0
LIC,218.97927631996498
UMC,1409.1968041542002
ARE,-2364.445124960514
SSF,539.507759161151
VCT,2890.0
NER,190.0
NOR,32700.0
BRB,8440.0
EMU,22564.6217963627
MRT,590.0
LVA,20505.401769088014
MAC,16870.0
SWE,28070.0
GEO,540.0
TUR,2850.0
JOR,1560.0
LTU,4218.027954002644
BRN,15790.0
CAF,340.0
NOC,5979.004946653629
OMN,6310.0
DJI,770.0
SOM,3994.2938876383814
SST,2139.42427962118
SAU,7710.0
ITA,20610.0
ZMB,370.0
ARM,450.0
MWI,160.0
BHS,14260.0
CEB,3146.9818531799
LMY,885.463661107672
GAB,3900.0
DMA,2980.0
FSM,2210.0
HPC,294.50829092352404
GTM,1350.0
LCA,3540.0
MKD,1720.0
SUR,1320.0
RWA,210.0
AUS,19290.0
GIN,470.0
ECU,1970.0
IRL,16920.0
ZAR,140.0
HTI,18773.17577664649
AUT,28090.0
MCO,97020.0
OEC,25078.8591826424
MEX,4570.0
LKA,700.0
MLT,9290.0
SAS,381.55286266456704
POL,3220.0
GMB,740.0
PYF,18150.0
CSS,3253.827511707
IRN,1330.0
THA,2750.0
IRQ,9095.016615712013
SGP,23610.0
TTO,3890.0
CHI,-1238.0947460139432
GUY,740.0
KNA,6800.0
HND,640.0
NCL,18220.0
PLW,5770.0
ASM,9524.7969233815
KIR,1160.0
DOM,1910.0
