Country,SP.DYN.LE00.IN
MDA,64.9791951219512
GNQ,40.5457317073171
TMP,38.082512195122
TUN,54.5887804878049
YEM,43.7338048780488
BDI,44.4714634146341
CUW,57.388404596786565
CRI,68.0174634146342
WSM,56.469512195122
NPL,42.2361219512195
EAP,62.9688972042494
ERI,41.5922926829268
QAT,70.165243902439
LDC,44.9251877540864
UZB,63.5558780487805
CPV,55.6766341463415
MEA,54.8428805405194
GRC,71.81485365853659
BEL,71.63536585365858
WBG,68.08869383280313
ECS,69.4436103025583
ARB,54.1675975384464
AGO,38.226829268292704
OSS,50.9343454290696
SLB,55.9770975609756
STP,57.733756097561
BTN,39.28748780487809
COM,46.9915365853659
BEN,44.0334878048781
PNG,48.0148292682927
UGA,49.2256829268293
LSO,49.87514634146339
MNG,56.4602682926829
KSV,61.766348573721984
COG,54.2554146341463
TGO,48.3374146341463
CHE,73.9409756097561
MNP,43.133530855964324
LBR,41.2600975609756
PHL,61.3689756097561
MNE,71.1752682926829
KOR,63.229512195122005
PRI,72.4780487804878
FRO,74.4975609756098
DZA,51.6457073170732
SYR,61.3945365853659
CUB,71.32095121951221
MMR,52.162634146341496
SVN,69.4048780487805
PRY,65.9320975609756
SDN,53.1704390243903
FRA,72.35609756097558
BFA,40.480341463414604
CMR,47.6715609756098
GUM,67.0530487804878
TJK,60.841560975609795
ISR,71.69341463414641
FIN,71.2236585365854
COL,61.9283902439024
MNA,54.214362986823595
SSA,45.536688425882105
PRT,67.5243902439024
TCD,42.6042926829268
NAC,71.52859423056029
ARG,67.4653170731707
WLD,60.716186896709296
PRK,61.7606097560976
EAS,64.0399973834857
NIC,55.475926829268296
GRL,66.00774809334828
LMC,52.4296319771645
KWT,67.3279512195122
MHL,54.559336958627064
TUV,64.68947626367847
NZL,71.6682926829268
ATG,66.508
RUS,68.2946341463415
IMY,73.11981486984703
ZAF,53.8705609756098
GHA,50.2072926829268
PAN,67.0599756097561
CHN,65.0032926829268
HKG,72.109756097561
