Country,NY.GNP.PCAP.CD
MDA,400.0
GNQ,920.0
TMP,-646.6083030159211
TUN,2300.0
YEM,370.0
BDI,130.0
CUW,-1071.1900162426723
CRI,3470.0
WSM,1570.0
NPL,220.0
EAP,853.472080142709
ERI,210.0
QAT,-1375.880484736369
LDC,281.078337207681
UZB,650.0
CPV,1340.0
MEA,2700.90654239452
GRC,13210.0
BEL,26180.0
WBG,1960.0
ECS,12309.0076542713
ARB,2265.74041279343
AGO,360.0
OSS,1663.9196120567099
SLB,1220.0
STP,-1445.3427711583845
BTN,620.0
COM,410.0
BEN,370.0
PNG,690.0
UGA,290.0
LSO,600.0
MNG,480.0
KSV,16854.12342000773
COG,490.0
TGO,320.0
CHE,43130.0
MNP,-4800.482363278326
LBR,120.0
PHL,1180.0
MNE,23479.66182115284
KOR,10160.0
PRI,9420.0
FRO,5989.445939452526
DZA,1530.0
SYR,890.0
CUB,2400.0
MMR,-25119.169750283105
SVN,11370.0
PRY,1560.0
SDN,320.0
FRA,25560.0
BFA,260.0
CMR,630.0
GUM,9663.71573628547
TJK,180.0
ISR,17410.0
FIN,26040.0
COL,2280.0
MNA,1470.76069841089
SSA,516.212821525567
PRT,12240.0
TCD,200.0
NAC,32550.902135687094
ARG,7540.0
WLD,5259.20365797246
PRK,2811.838008851216
EAS,3567.58235679666
NIC,930.0
GRL,19740.0
LMC,536.742077806961
KWT,17770.0
MHL,2620.0
TUV,-1109.4919273245068
NZL,15040.0
ATG,8000.0
RUS,1750.0
IMY,21350.0
ZAF,3230.0
GHA,400.0
PAN,3530.0
CHN,850.0
HKG,25800.0
CYP,14200.0
NLD,28370.0
MAR,1330.0
CHL,5000.0
MIC,1085.8169509521001
BRA,4100.0
BIH,1380.0
TZA,280.0
FCS,483.529934246439
MDV,14923.30451007697
MLI,270.0
PER,2020.0
MYS,3350.0
EGY,1320.0
SYC,7290.0
SVK,5360.0
NGA,-438.4333276629841
IND,450.0
KAZ,1290.0
IDN,570.0
GRD,3340.0
SLE,170.0
HUN,4530.0
KHM,290.0
MUS,3640.0
KGZ,300.0
CIV,730.0
VUT,1420.0
TCA,27703.81337182471
TKM,620.0
VNM,370.0
VEN,3530.0
CAN,21250.0
EST,-4554.886142536311
SWZ,1640.0
KEN,440.0
JAM,3030.0
DNK,33130.0
LUX,42050.0
MDG,240.0
PSS,1935.0577053622
ABW,-15794.938393926886
USA,33780.0
AFG,27886.84395995338
ROM,1610.0
EUU,19486.5298704862
TON,2140.0
LAO,290.0
BOL,980.0
HIC,21091.105648977198
SLV,2040.0
NAM,2130.0
UKR,760.0
SMR,12729.01524339924
BLZ,2870.0
BHR,9800.0
MOZ,280.0
SSD,3928.1129173860354
ISL,30220.0
VIR,-797.9804228235571
SEN,530.0
BMU,9716.28291707537
BLR,1400.0
SRB,2390.0
ADO,19250.0
SXM,12733.347602469454
LCN,3959.7203443735402
BGD,410.0
LIE,78470.0
LBY,18960.507359234074
ESP,15660.0
PAK,470.0
ETH,120.0
OED,22627.2548310819
GNB,150.0
CYM,-4929.471222111761
BWA,2970.0
FJI,2350.0
DEU,26880.0
JPN,32830.0
AZE,570.0
CZE,6070.0
LAC,3535.63633377293
HRV,5110.0
ALB,1010.0
ZWE,540.0
URY,7260.0
MAF,6395.205876013933
BGR,1490.0
ECA,1651.09358415466
LBN,5330.0
GBR,26170.0
LIC,228.42255890969201
UMC,1683.5274840295
ARE,-7139.5943049491
SSF,517.310296282766
VCT,3300.0
NER,180.0
NOR,35550.0
BRB,10080.0
EMU,22366.357358227797
MRT,560.0
LVA,3000.0
MAC,14500.0
SWE,30910.0
GEO,780.0
TUR,3530.0
JOR,1650.0
LTU,2990.0
BRN,14140.0
CAF,270.0
NOC,5824.342798057939
OMN,6460.0
DJI,740.0
SOM,-5150.385341132632
SST,2347.90828755441
SAU,7570.0
ITA,21910.0
ZMB,350.0
ARM,610.0
MWI,180.0
BHS,19020.0
CEB,3917.6486785953107
LMY,1010.73587101586
GAB,3270.0
DMA,3340.0
FSM,2060.0
HPC,303.55321997048696
GTM,1640.0
LCA,4010.0
MKD,1830.0
SUR,1760.0
RWA,260.0
AUS,21430.0
GIN,420.0
ECU,1790.0
IRL,22700.0
ZAR,100.0
HTI,24678.909420753793
AUT,27210.0
MCO,92450.0
OEC,25644.6960101939
MEX,5080.0
LKA,820.0
MLT,10380.0
SAS,443.406704609369
POL,4450.0
GMB,690.0
PYF,16400.0
CSS,4205.14170324734
IRN,1730.0
THA,1990.0
IRQ,2072.4963834747177
SGP,23410.0
TTO,4880.0
CHI,10814.917044828422
GUY,890.0
KNA,7660.0
HND,790.0
NCL,14810.0
PLW,6030.0
ASM,18143.95979312971
KIR,1340.0
DOM,2470.0
