Country,NY.GNP.PCAP.CD
MDA,1508.8574753310793
GNQ,1022.1461558575982
TMP,-171.87577153019856
TUN,310.0
YEM,702.5975245117992
BDI,70.0
CUW,-506.4902732540776
CRI,570.0
WSM,1770.8380786014277
NPL,70.0
EAP,124.460387198031
ERI,1990.5285716770395
QAT,906.3563028642907
LDC,644.8300100768641
UZB,93.7297782583239
CPV,-315.8847383776722
MEA,-1157.2601176016851
GRC,1700.0
BEL,3090.0
WBG,1142.42158625957
ECS,1483.1975528523
ARB,313.342513385889
AGO,3074.281679927033
OSS,1324.615399091255
SLB,1263.538287000722
STP,-308.9642243859248
BTN,362.5583710830465
COM,2711.530807044319
BEN,120.0
PNG,270.0
UGA,2398.2154136791396
LSO,90.0
MNG,1719.6867026740913
KSV,2254.555115567246
COG,230.0
TGO,130.0
CHE,2034.6889725258834
MNP,1116.068571539321
LBR,260.0
PHL,220.0
MNE,193.45262989454977
KOR,310.0
PRI,1910.0
FRO,2600.988756414336
DZA,310.0
SYR,400.0
CUB,3799.795638550457
MMR,1010.3022679378432
SVN,941.2794565896702
PRY,2851.350739863534
SDN,160.0
FRA,3240.0
BFA,90.0
CMR,170.0
GUM,1050.0176563442878
TJK,1745.559270502653
ISR,1920.0
FIN,2690.0
COL,340.0
MNA,1121.6636739663186
SSA,222.394401041753
PRT,1070.0
TCD,140.0
NAC,5572.76952346938
ARG,1470.0
WLD,862.0329920192751
PRK,1130.713149155148
EAS,329.133076505043
NIC,320.0
GRL,-466.23749078674405
LMC,149.79054666233299
KWT,3510.0
MHL,2656.446227860605
TUV,1932.813936371639
NZL,1910.8242102652882
ATG,2319.024039884286
RUS,404.0012503976084
IMY,344.1735837038069
ZAF,850.0
GHA,270.0
PAN,770.0
CHN,120.0
HKG,1060.0
CYP,1055.5898662854593
NLD,3180.0
MAR,270.0
CHL,1030.0
MIC,190.24895520483898
BRA,500.0
BIH,553.5905901392349
TZA,512.5885397697934
FCS,-1191.3067681884847
MDV,814.25524296823
MLI,70.0
PER,570.0
MYS,380.0
EGY,230.0
SYC,410.0
SVK,139.0445302974822
NGA,180.0
IND,120.0
KAZ,751.1929250613389
IDN,90.0
GRD,1111.6696715994929
SLE,180.0
HUN,1184.5632120455796
KHM,1606.787582973259
MUS,653.1065890551317
KGZ,683.3020972570621
CIV,300.0
VUT,288.0399224320131
TCA,995.4717890544263
TKM,1219.8532427093282
VNM,1124.5990373113455
VEN,1140.0
CAN,4370.0
EST,848.1807595590367
SWZ,1388.162954182692
KEN,160.0
JAM,760.0
DNK,3690.0
LUX,3000.0
MDG,180.0
PSS,1578.1586984033434
ABW,447.48517482234837
USA,5700.0
AFG,652.3820765946615
ROM,1997.0300872459393
EUU,2128.62001595128
TON,322.1499378730789
LAO,720.101628526962
BOL,250.0
HIC,2660.32291312718
SLV,320.0
NAM,2096.3956700059753
UKR,1682.6559959831543
SMR,2272.052952945916
BLZ,450.0
BHR,1923.4779795998925
MOZ,1282.0049938567558
SSD,1277.1626184872462
ISL,3000.0
VIR,1981.5165434073542
SEN,250.0
BMU,4010.0
BLR,2000.56918757721
SRB,-374.7612522082792
ADO,281.73154679865365
SXM,750.3944703698941
LCN,665.970782097208
BGD,1564.8116680504447
LIE,1932.3621414326167
LBY,1159.325531426546
ESP,1310.0
PAK,180.0
ETH,567.3117349401614
OED,2910.60763095014
GNB,711.0381580288852
CYM,790.3751462136677
BWA,180.0
FJI,440.0
DEU,-899.3138211410344
JPN,2090.0
AZE,1983.899409942204
CZE,2959.2741256504073
LAC,523.367788446463
HRV,1048.3932336582875
ALB,1965.563488975197
ZWE,420.0
URY,850.0
MAF,-248.84251854204223
BGR,662.7712882002901
ECA,1091.7043075219665
LBN,407.0564329268245
GBR,2540.0
LIC,-790.37649274731
UMC,228.830788337607
ARE,1069.6882301050164
SSF,222.18512004469898
VCT,220.0
NER,160.0
NOR,3580.0
BRB,988.2258207674429
EMU,2483.89267478701
MRT,190.0
LVA,-10.964823867986183
MAC,1688.2097113748887
SWE,4890.0
GEO,692.5401022195636
TUR,540.0
JOR,775.9930551240515
LTU,2313.066463208618
BRN,2009.4017410906908
CAF,110.0
NOC,2766.57950269812
OMN,330.0
DJI,57.40732777200208
SOM,92.90087891212943
SST,1296.9584584278748
SAU,990.0
ITA,2250.0
ZMB,430.0
ARM,1119.5260316251238
MWI,70.0
BHS,3110.0
CEB,2807.609914440365
LMY,184.301217353807
GAB,610.0
DMA,774.2617000536823
FSM,2403.1169409582267
HPC,159.403312600373
GTM,360.0
LCA,2819.0726087822527
MKD,-437.27466576372444
SUR,457.59850721170494
RWA,60.0
AUS,3450.0
GIN,2297.8239684992814
ECU,510.0
IRL,133.03031767603377
ZAR,270.0
HTI,-745.5467951254458
AUT,2300.0
MCO,944.1064251059452
OEC,3160.07833836426
MEX,720.0
LKA,170.0
MLT,2141.7099801154945
SAS,123.758014723545
POL,1970.229524095328
GMB,120.0
PYF,2640.0
CSS,761.25359584175
IRN,460.0
THA,210.0
IRQ,-1152.794993250955
SGP,1090.0
TTO,870.0
CHI,1479.1948102137806
GUY,390.0
KNA,3300.9503482253467
HND,270.0
NCL,3420.0
PLW,3900.272156367048
ASM,1541.162305518842
KIR,230.6744850617415
DOM,370.0
