Country,NY.GNP.PCAP.CD
MDA,1820.0
GNQ,7880.0
TMP,2770.0
TUN,4150.0
YEM,1250.0
BDI,200.0
CUW,24367.821115566287
CRI,7100.0
WSM,3230.0
NPL,540.0
EAP,3755.0124638620296
ERI,380.0
QAT,66890.0
LDC,675.553092685205
UZB,1300.0
CPV,3410.0
MEA,6911.6802853822
GRC,27600.0
BEL,47700.0
WBG,2310.0
ECS,24329.7003119261
ARB,5795.9248298797
AGO,14687.83721295186
OSS,3723.171186813921
SLB,910.0
STP,1190.0
BTN,1990.0
COM,760.0
BEN,760.0
PNG,1270.0
UGA,550.0
LSO,1160.0
MNG,2000.0
KSV,3420.0
COG,2230.0
TGO,450.0
CHE,77360.0
MNP,8745.75685319251
LBR,250.0
PHL,2750.0
MNE,6890.0
KOR,21320.0
PRI,16640.0
FRO,35704.35053552584
DZA,4470.0
SYR,12318.121537971801
CUB,5570.0
MMR,14527.93286223938
SVN,24560.0
PRY,2930.0
SDN,1200.0
FRA,43790.0
BFA,610.0
CMR,1170.0
GUM,31157.78668706899
TJK,730.0
ISR,29460.0
FIN,49330.0
COL,5540.0
MNA,3954.91985025514
SSA,1218.31024412608
PRT,22960.0
TCD,910.0
NAC,48514.8206603712
ARG,10490.0
WLD,9342.81566653624
PRK,42083.91489574705
EAS,7223.592402064671
NIC,1480.0
GRL,29351.705868251018
LMC,1512.23592496977
KWT,41220.0
MHL,3720.0
TUV,4720.0
NZL,29390.0
ATG,12620.0
RUS,9980.0
IMY,-13571.448908013343
ZAF,6240.0
GHA,1260.0
PAN,8170.0
CHN,4300.0
HKG,33620.0
CYP,30690.0
NLD,53530.0
MAR,2910.0
CHL,10800.0
MIC,3325.44698193088
BRA,9640.0
BIH,4700.0
TZA,700.0
FCS,1339.3701563554305
MDV,5360.0
MLI,600.0
PER,4380.0
MYS,8280.0
EGY,2390.0
SYC,10190.0
SVK,17180.0
NGA,1460.0
IND,1260.0
KAZ,7440.0
IDN,2530.0
GRD,7050.0
SLE,470.0
HUN,13090.0
KHM,750.0
MUS,7970.0
KGZ,850.0
CIV,1210.0
VUT,2690.0
TCA,16071.092946257493
TKM,4070.0
VNM,1270.0
VEN,11530.0
CAN,44450.0
EST,14580.0
SWZ,2600.0
KEN,1000.0
JAM,4570.0
DNK,60820.0
LUX,79520.0
MDG,420.0
PSS,2789.5772294798603
ABW,17220.38952684402
USA,48950.0
AFG,520.0
ROM,8590.0
EUU,35421.91913459999
TON,3550.0
LAO,1000.0
BOL,1810.0
HIC,34959.1143753473
SLV,3450.0
NAM,4360.0
UKR,2990.0
SMR,-8533.750227741399
BLZ,3970.0
BHR,18660.0
MOZ,460.0
SSD,1060.0
ISL,36670.0
VIR,-4539.333564031134
SEN,1040.0
BMU,110440.0
BLR,5990.0
SRB,5850.0
ADO,41670.0
SXM,3878.1071636338993
LCN,8049.9095490164
BGD,780.0
LIE,26611.435365070676
LBY,12250.0
ESP,32130.0
PAK,1080.0
ETH,380.0
OED,36187.2035185613
GNB,540.0
CYM,-5044.518663064082
BWA,5480.0
FJI,3650.0
DEU,44790.0
JPN,41980.0
AZE,5370.0
CZE,19210.0
LAC,7404.20006363915
HRV,13750.0
ALB,4360.0
ZWE,500.0
URY,10390.0
MAF,-1362.5427804593382
BGR,6850.0
ECA,5833.36327041208
LBN,8450.0
GBR,40480.0
LIC,497.026326481065
UMC,5472.34253909392
ARE,34140.0
SSF,1224.75336918231
VCT,6030.0
NER,360.0
NOR,88430.0
BRB,15860.0
EMU,39811.391970466604
MRT,1140.0
LVA,12600.0
MAC,46410.0
SWE,53900.0
GEO,2680.0
TUR,9950.0
JOR,4120.0
LTU,12350.0
BRN,38674.98539123908
CAF,470.0
NOC,14717.24348856
OMN,17120.0
DJI,3249.6306607094775
SOM,565.4738020657169
SST,4785.60441837009
SAU,18470.0
ITA,37700.0
ZMB,1310.0
ARM,3370.0
MWI,350.0
BHS,21660.0
CEB,12701.5794817735
LMY,3041.41946392544
GAB,8470.0
DMA,6700.0
FSM,2870.0
HPC,703.386120061071
GTM,2680.0
LCA,6600.0
MKD,4720.0
SUR,7900.0
RWA,550.0
AUS,46530.0
GIN,390.0
ECU,4410.0
IRL,44740.0
ZAR,300.0
HTI,650.0
AUT,49350.0
MCO,9499.492278809044
OEC,41101.8727587236
MEX,8650.0
LKA,2360.0
MLT,20090.0
SAS,1190.31534740882
POL,12710.0
GMB,590.0
PYF,2394.007598856414
CSS,8439.56638218779
IRN,6020.0
THA,4610.0
IRQ,4410.0
SGP,44790.0
TTO,15770.0
CHI,13470.879156223691
GUY,2900.0
KNA,12650.0
HND,1920.0
NCL,11005.467447312887
PLW,8900.0
ASM,-1750.519744104815
KIR,1890.0
DOM,5240.0
