Country,SP.DYN.LE00.IN
MDA,63.95841463414639
GNQ,38.5315609756098
TMP,36.8947804878049
TUN,46.77495121951222
YEM,37.48231707317071
BDI,43.05507317073171
CUW,55.341270520472264
CRI,64.4205853658537
WSM,52.969512195122
NPL,38.0923658536585
EAP,54.399349691085995
ERI,39.0610731707317
QAT,65.7537317073171
LDC,43.0883290884749
UZB,61.3575853658537
CPV,51.280414634146396
MEA,50.7139087309859
GRC,69.8374634146341
BEL,70.70634146341459
WBG,41.937512566010994
ECS,68.5227718323034
ARB,50.32903465552871
AGO,35.3950975609756
OSS,47.848797141529296
SLB,52.3817073170732
STP,53.6994878048781
BTN,34.626658536585396
COM,43.8456097560976
BEN,40.148243902439
PNG,42.8795609756098
UGA,47.394756097561
LSO,48.282756097561
MNG,53.0752926829268
KSV,69.61640954802017
COG,51.888658536585396
TGO,44.068634146341495
CHE,72.3356097560976
MNP,48.194944900059724
LBR,37.096195121951204
PHL,59.63624390243901
MNE,67.4471707317073
KOR,57.6577073170732
PRI,70.1861951219512
FRO,46.748606806325995
DZA,48.7908048780488
SYR,56.2987073170732
CUB,67.649243902439
MMR,47.9766829268293
SVN,69.0121951219512
PRY,64.83573170731711
SDN,50.65336585365851
FRA,70.9609756097561
BFA,37.30904878048779
CMR,44.158512195122
GUM,64.11902439024391
TJK,58.6085365853659
ISR,72.2856097560976
FIN,69.4770731707317
COL,59.4633414634146
MNA,50.1571146456403
SSA,42.679365286902
PRT,65.4062682926829
TCD,39.6513902439024
NAC,70.3780704719147
ARG,65.782243902439
WLD,56.6555239978345
PRK,55.0412195121951
EAS,56.3233035184896
NIC,50.9412926829268
GRL,74.83112524434274
LMC,49.10698802883621
KWT,64.2224390243903
MHL,47.48760580832752
TUV,62.266011805284286
NZL,71.1243902439025
ATG,64.1255609756098
RUS,67.812512195122
IMY,46.078833896295386
ZAF,51.3630243902439
GHA,48.1409756097561
PAN,63.73236585365851
CHN,54.2041219512195
HKG,69.9614878048781
CYP,71.4525365853659
NLD,73.5129268292683
MAR,50.978048780487796
CHL,60.6432195121951
MIC,52.2668501868865
BRA,57.2656829268293
BIH,63.84485365853661
TZA,45.2962926829268
FCS,44.8552171519395
MDV,41.1980975609756
MLI,29.970975609756106
PER,50.7367804878049
MYS,62.6763658536586
EGY,50.9204878048781
SYC,76.16164273362594
SVK,70.524243902439
NGA,39.6511219512195
IND,45.01851219512201
KAZ,60.852
IDN,52.2413170731707
GRD,62.222926829268296
SLE,31.948219512195106
HUN,69.8224390243902
KHM,42.289463414634106
MUS,62.63870731707321
KGZ,58.7382926829268
CIV,40.7619268292683
VUT,50.0831219512195
TCA,62.07113816867171
TKM,56.937268292682894
VNM,62.0873902439024
VEN,62.58880487804881
CAN,72.0043902439024
EST,69.6806829268293
SWZ,46.053292682926795
KEN,49.9816829268293
JAM,66.9498292682927
DNK,72.44414634146341
LUX,69.6744634146341
MDG,42.842829268292704
PSS,56.4139145912708
ABW,67.699
USA,70.2121951219512
AFG,34.957414634146296
ROM,67.6594634146341
EUU,70.56733337999009
TON,63.5183170731707
LAO,45.011756097561
BOL,44.137804878048804
HIC,69.4107791027542
SLV,53.3366097560976
NAM,50.3647804878049
UKR,70.05653658536589
SMR,58.56726133106317
BLZ,63.38534146341461
BHR,59.7831219512195
MOZ,37.547682926829296
SSD,34.228024390243895
ISL,73.30048780487809
VIR,66.0325853658537
SEN,38.3758536585366
BMU,54.90220465830428
BLR,69.7346097560976
SRB,59.99348084312107
ADO,57.76735476728378
SXM,42.281137757309594
LCN,58.7272640257008
BGD,48.8954146341463
LIE,58.859742837140864
LBY,51.6295365853659
ESP,71.0551219512195
PAK,50.2966829268293
ETH,41.655975609756105
OED,68.7744169778523
GNB,39.960024390243895
CYM,65.46855574799862
BWA,52.63570731707321
FJI,58.426195121951196
DEU,70.27092682926829
JPN,70.9865853658537
AZE,63.267268292682886
CZE,70.3848780487805
LAC,57.3949691669611
HRV,66.8627804878049
ALB,66.0893170731707
ZWE,53.6277073170732
URY,68.6359268292683
MAF,69.61910839990128
BGR,71.22341463414641
ECA,63.488081652495495
LBN,64.9880487804878
GBR,71.5731707317073
LIC,41.685799620457004
UMC,55.2365290018711
ARE,58.391853658536604
SSF,42.6750336961858
VCT,62.96982926829271
NER,35.8996585365854
NOR,73.9953658536585
BRB,63.638634146341495
EMU,70.59547424173691
MRT,47.1646829268293
LVA,70.7073170731707
MAC,67.3942682926829
SWE,74.07853658536591
GEO,65.81875609756099
TUR,49.715731707317104
JOR,57.303268292682894
LTU,71.520243902439
BRN,65.4121219512195
CAF,39.272756097561
NOC,66.83462838051601
OMN,47.3843414634146
DJI,46.633512195122
SOM,39.3720731707317
SST,54.4040890173901
SAU,49.137
ITA,70.92609756097559
ZMB,47.2832682926829
ARM,68.4147317073171
MWI,39.08604878048779
BHS,64.6837804878049
CEB,69.5269553735189
LMY,51.476623388614904
GAB,43.1793658536585
DMA,46.03675380305187
FSM,59.981585365853704
HPC,42.0438513693691
GTM,49.1610975609756
LCA,60.872536585365886
MKD,64.20473170731711
SUR,61.879268292682895
RWA,43.797268292682894
AUS,70.819512195122
GIN,35.8816097560976
ECU,56.2193414634146
IRL,70.6414146341464
ZAR,42.4724878048781
HTI,45.4586097560976
AUT,70.0458536585366
MCO,56.82149760561017
OEC,70.0887363145696
MEX,59.7932195121951
LKA,62.345
MLT,69.36636585365859
SAS,45.8095184029981
POL,69.8268292682927
GMB,34.732243902438995
PYF,58.7461219512195
CSS,64.6343531383735
IRN,48.300756097561
THA,57.5663658536585
IRQ,54.8864146341463
SGP,67.2559512195122
TTO,64.7701707317073
CHI,71.29934146341459
GUY,61.347512195122
KNA,55.532258498077404
HND,50.147658536585396
NCL,61.23414634146339
PLW,61.256388918386754
ASM,51.60732903589931
KIR,52.3078048780488
DOM,56.044268292682894
