Country,SP.DYN.LE00.IN
MDA,68.811512195122
GNQ,57.290829268292704
TMP,67.5223658536585
TUN,73.64634146341471
YEM,63.583512195122005
BDI,56.2516097560976
CUW,76.29874556190232
CRI,79.2252195121951
WSM,73.2503902439024
NPL,69.222
EAP,73.65761655820751
ERI,63.1778780487805
QAT,78.4184878048781
LDC,62.77473727429461
UZB,68.2275853658537
CPV,72.9723658536585
MEA,72.8960011005759
GRC,80.6341463414634
BEL,80.3853658536585
WBG,73.20334146341459
ECS,76.789731923845
ARB,70.6313051672398
AGO,51.8661707317073
OSS,61.9989652427917
SLB,67.7189268292683
STP,66.259512195122
BTN,69.1029268292683
COM,62.932170731707295
BEN,59.312024390243906
PNG,62.4491707317073
UGA,57.7676829268293
LSO,49.3314634146342
MNG,69.0618048780488
KSV,70.7975609756098
COG,61.6663902439024
TGO,59.132365853658506
CHE,82.74878048780491
MNP,71.27264397932021
LBR,60.5203902439024
PHL,68.1315609756097
MNE,74.7583658536585
KOR,81.459756097561
PRI,78.71119512195119
FRO,81.3
DZA,74.5689512195122
SYR,74.7157804878049
CUB,79.2563902439025
MMR,65.6540975609756
SVN,80.2780487804878
PRY,72.79917073170729
SDN,63.1670487804878
FRA,81.9682926829268
BFA,58.2406341463415
CMR,55.0418048780488
GUM,78.872512195122
TJK,69.40017073170729
ISR,82.05609756097559
FIN,80.8317073170732
COL,73.8097317073171
MNA,72.3475961598045
SSA,58.0764316418292
PRT,80.37317073170729
TCD,51.1914878048781
NAC,79.0976488858613
ARG,75.9860975609756
WLD,71.2096146905407
PRK,69.7919512195122
EAS,74.6046188995068
NIC,74.51475609756099
GRL,83.06024338244758
LMC,66.99186909864581
KWT,74.462756097561
MHL,69.22259481690521
TUV,74.94906201409546
NZL,81.4073170731707
ATG,75.77865853658541
RUS,71.0731707317073
IMY,77.34962229729851
ZAF,56.7365853658537
GHA,61.142073170731706
PAN,77.41921951219508
CHN,75.3530243902439
HKG,83.8317073170732
CYP,79.94978048780492
NLD,81.10487804878049
MAR,73.70904878048779
CHL,81.1979268292683
MIC,70.3048643271329
BRA,74.1224390243903
BIH,76.27692682926829
TZA,64.2918292682927
FCS,61.771104887151395
MDV,76.60260975609759
MLI,57.5351951219512
PER,74.2838536585366
MYS,74.567512195122
EGY,70.92578048780491
SYC,74.2268292682927
SVK,76.2609756097561
NGA,52.44214634146339
IND,67.6604146341463
KAZ,70.45
IDN,68.7046097560976
GRD,73.1935609756098
SLE,50.36312195121951
HUN,75.2682926829268
KHM,67.7720487804878
MUS,74.46
KGZ,70.2024390243902
CIV,51.2084634146342
VUT,71.669243902439
TCA,76.45671570660099
TKM,65.4565609756098
VNM,75.75648780487799
VEN,74.07441463414641
CAN,81.40112195121951
EST,76.42439024390251
SWZ,48.93792682926829
KEN,60.9537804878049
JAM,73.4689268292683
DNK,80.3024390243903
LUX,81.7975609756098
MDG,64.6739024390244
PSS,69.728363316246
ABW,75.32865853658541
USA,78.84146341463409
AFG,60.028268292682895
ROM,74.4634146341463
EUU,80.3842618726
TON,72.64034146341471
LAO,65.68724390243901
BOL,67.9134390243903
HIC,79.1097828969154
SLV,72.49814634146341
NAM,64.3438780487805
UKR,71.159512195122
SMR,72.25522137873037
BLZ,69.9820487804878
BHR,76.5459512195122
MOZ,54.641512195122004
SSD,55.2209024390244
ISL,83.1170731707317
VIR,79.62439024390241
SEN,65.878756097561
BMU,80.5724390243902
BLR,72.4707317073171
SRB,75.1365853658537
ADO,83.82020548535537
SXM,71.9378452094806
LCN,74.702201501923
BGD,71.245243902439
LIE,82.3829268292683
LBY,71.6576829268293
ESP,82.4268292682927
PAK,65.9636829268293
ETH,63.4421951219512
OED,79.921973877965
GNB,54.838414634146396
CYM,68.74935344261843
BWA,64.3608048780488
FJI,69.9179268292683
DEU,81.04390243902441
JPN,83.3319512195122
AZE,70.6931463414634
CZE,78.2780487804878
LAC,74.3812773393328
HRV,77.12682926829271
ALB,77.537243902439
ZWE,55.633
URY,76.83619512195119
MAF,79.17073170731709
BGR,74.4658536585366
ECA,72.45646107381579
LBN,80.12887804878049
GBR,80.95609756097559
LIC,60.812795220347795
UMC,74.3170902660733
ARE,77.19563414634149
SSF,58.0773024021241
VCT,72.8108780487805
NER,60.828146341463395
NOR,81.4512195121951
BRB,75.3339512195122
EMU,81.3731967418674
MRT,62.8027073170732
LVA,73.9804878048781
MAC,80.3391463414634
SWE,81.7048780487805
GEO,74.079512195122
TUR,75.1759512195122
JOR,73.9014146341463
LTU,74.1634146341464
BRN,78.54665853658541
CAF,49.8798780487805
NOC,74.0710201403492
OMN,76.8410487804878
DJI,61.6864634146342
SOM,55.023024390243904
SST,64.8672040805443
SAU,74.17763414634149
ITA,82.290243902439
ZMB,59.2373658536585
ARM,74.5613658536585
MWI,61.466
BHS,75.0735365853659
CEB,76.12758262848621
LMY,69.3111304861494
GAB,63.8435853658537
DMA,71.24566606350777
FSM,68.9733902439024
HPC,60.310825680011796
GTM,71.4863902439024
LCA,74.9127073170732
MKD,75.1870487804878
SUR,70.99
RWA,63.3948292682927
AUS,82.1975609756098
GIN,58.216487804878
ECU,75.64851219512201
IRL,81.04390243902441
ZAR,58.271926829268295
HTI,62.401146341463395
AUT,80.890243902439
MCO,58.89653268572495
OEC,80.65043472852109
MEX,76.5326585365854
LKA,74.24029268292679
MLT,80.7463414634146
SAS,67.7809207251351
POL,76.8487804878049
GMB,59.9992682926829
PYF,76.33407317073171
CSS,71.9019637504868
IRN,75.1259756097561
THA,74.24692682926829
IRQ,69.4716829268293
SGP,82.34634146341459
TTO,70.3052926829268
CHI,80.46282926829271
GUY,66.3100243902439
KNA,83.6056725534285
HND,72.94285365853659
NCL,77.12195121951221
PLW,72.53404515132945
ASM,81.05688418753498
KIR,65.7665853658537
DOM,73.3199024390244
