Country,NY.GNP.PCAP.CD
MDA,2904.9007654755073
GNQ,150.0
TMP,5230.803724017088
TUN,1180.0
YEM,5444.341475916992
BDI,220.0
CUW,3701.538316761891
CRI,1280.0
WSM,661.4409927746888
NPL,160.0
EAP,324.757844089295
ERI,-2729.1681893459854
QAT,4810.336234514098
LDC,255.28866282221298
UZB,7209.878865462215
CPV,450.0
MEA,620.752989862292
GRC,5130.0
BEL,8910.0
WBG,-3426.316847771878
ECS,4586.8015787346785
ARB,1816.4570263941894
AGO,-700.4996678623402
OSS,1002.9430665317
SLB,-618.9794711983327
STP,-281.089879395377
BTN,300.0
COM,320.0
BEN,270.0
PNG,670.0
UGA,180.0
LSO,490.0
MNG,1320.0
KSV,9378.698339677085
COG,1050.0
TGO,230.0
CHE,17960.0
MNP,4828.33023239149
LBR,360.0
PHL,570.0
MNE,7164.283837987622
KOR,2360.0
PRI,3970.0
FRO,4680.5685815755905
DZA,2260.0
SYR,1640.0
CUB,2310.0
MMR,6714.2585797444835
SVN,10184.040504121458
PRY,2133.8846456965234
SDN,390.0
FRA,9840.0
BFA,210.0
CMR,760.0
GUM,6420.649442212076
TJK,2497.1800903759417
ISR,5980.0
FIN,10790.0
COL,1240.0
MNA,4434.726526402567
SSA,534.481438706561
PRT,2520.0
TCD,180.0
NAC,15919.4074528405
ARG,2820.0
WLD,2474.24848580847
PRK,1310.776111494799
EAS,1282.90477070771
NIC,710.0
GRL,6740.0
LMC,401.63086128594
KWT,16650.0
MHL,3991.196600508128
TUV,1485.6477000703662
NZL,7010.0
ATG,2440.0
RUS,6848.420417447192
IMY,582.0985283359123
ZAF,2660.0
GHA,340.0
PAN,2080.0
CHN,250.0
HKG,6170.0
CYP,4360.0
NLD,10590.0
MAR,690.0
CHL,1600.0
MIC,551.49787568323
BRA,1610.0
BIH,3341.617334602237
TZA,2572.572027196093
FCS,3875.5933072454764
MDV,-6950.512605876982
MLI,160.0
PER,930.0
MYS,1940.0
EGY,570.0
SYC,2150.0
SVK,6385.146920012264
NGA,420.0
IND,290.0
KAZ,-4727.404613799484
IDN,550.0
GRD,7607.318339032108
SLE,320.0
HUN,7925.022725292297
KHM,2825.263286404096
MUS,1030.0
KGZ,6912.571440137908
CIV,640.0
VUT,860.0
TCA,6583.042485777761
TKM,6644.575220481062
VNM,8436.919625932323
VEN,3810.0
CAN,13000.0
EST,-3925.757607808422
SWZ,8008.606081338847
KEN,320.0
JAM,1140.0
DNK,11610.0
LUX,11850.0
MDG,320.0
PSS,1306.1366381472901
ABW,4818.312391916103
USA,16230.0
AFG,-48.17763838710562
ROM,7636.469595851073
EUU,6770.38580036398
TON,690.0
LAO,6039.976851522029
BOL,850.0
HIC,8571.69022780493
SLV,700.0
NAM,1750.0
UKR,313.42215516312854
SMR,4890.942681846149
BLZ,1130.0
BHR,9210.0
MOZ,230.0
SSD,1147.97993987053
ISL,11830.0
VIR,8640.0
SEN,430.0
BMU,16510.0
BLR,11871.199031162843
SRB,1373.9126084125633
ADO,8050.0
SXM,-25.20721643313027
LCN,1798.2869608359802
BGD,210.0
LIE,19030.0
LBY,969.7410346930583
ESP,4590.0
PAK,380.0
ETH,200.0
OED,9128.574330894593
GNB,170.0
CYM,6688.302305778229
BWA,980.0
FJI,1660.0
DEU,9890.0
JPN,10310.0
AZE,5402.819266973087
CZE,5852.964222533621
LAC,1558.6932436141599
HRV,-141.00067275495485
ALB,6631.672965212969
ZWE,840.0
URY,1740.0
MAF,1838.5121930963294
BGR,2040.0
ECA,3694.0828391643568
LBN,1815.2698924552353
GBR,8630.0
LIC,257.922583762332
UMC,700.0184802459869
ARE,10326.033916923718
SSF,534.34778704602
VCT,1200.0
NER,220.0
NOR,15150.0
BRB,4140.0
EMU,7953.687719394309
MRT,400.0
LVA,1010.6130507624255
MAC,4540.0
SWE,13020.0
GEO,15136.871406258146
TUR,1310.0
JOR,1970.0
LTU,2394.1216072426932
BRN,3054.84593928202
CAF,270.0
NOC,1818.3510461936694
OMN,6320.0
DJI,7094.29795060837
SOM,-3503.5038075091334
SST,1511.26083342433
SAU,10660.0
ITA,7740.0
ZMB,420.0
ARM,12140.272961271452
MWI,170.0
BHS,7250.0
CEB,1989.436279118685
LMY,526.965249002686
GAB,4290.0
DMA,1090.0
FSM,3131.3921965483296
HPC,323.880675620135
GTM,1100.0
LCA,1490.0
MKD,1443.599617024437
SUR,2290.0
RWA,250.0
AUS,11920.0
GIN,-666.5975740969716
ECU,1930.0
IRL,5610.0
ZAR,350.0
HTI,8298.642824664825
AUT,9240.0
MCO,38120.0
OEC,10150.0719303247
MEX,2040.0
LKA,340.0
MLT,3830.0
SAS,286.560443896897
POL,7694.971269513508
GMB,300.0
PYF,8120.0
CSS,2511.39892123349
IRN,3180.0
THA,790.0
IRQ,2540.0
SGP,6920.0
TTO,5950.0
CHI,8489.707114638408
GUY,470.0
KNA,2190.0
HND,720.0
NCL,5480.0
PLW,13128.19760459229
ASM,4394.11804114196
KIR,620.0
DOM,1360.0
