Country,LEI,GDP,EI,HDI
MDA,0.6404664165103184,1.0175068778421321,0.6824121341659866,0.7801284761728123
GNQ,0.4075106941838646,1.1031841638481494,0.5522090629961613,0.6876346403427251
TMP,0.49865703564728,0,0.5388063519028745,0.3458211291833848
TUN,0.7238649155722321,1.294217457315343,0.8495266598378803,0.9558696775751518
YEM,0.5383272045028138,0.9875401736265897,0.5479323215616868,0.6912665665636968
BDI,0.39526228893058146,0.8157749068937071,0.47016415798921485,0.5604004512711678
CUW,0.5975163215825395,1.6426127711901257,0.4930908271979377,0.9110733066568677
CRI,0.801491181988743,1.3730276519208815,0.6107975287466016,0.9284387875520754
WSM,0.6733046904315201,1.2264321074897382,0.45511541954320023,0.7849507391548195
NPL,0.5515016885553478,0.8906715962662132,0.6996907976452813,0.7139546941556141
EAP,0.6912335382481416,1.11582738544527,0.717208417275891,0.8414231136564342
ERI,0.4575283302063786,0.8992993626855211,0.6458882741052641,0.6675719889990546
QAT,0.7885470919324584,1.641614561846952,0.5979073528587124,1.009356335546041
LDC,0.4561562156811956,0.9368459785284009,0.48545162235911066,0.626151272189569
UZB,0.6416735459662293,1.0727721963917367,0.6306647176227712,0.7817034866602458
CPV,0.6764063789868675,1.188617769921485,0.8349336296032156,0.8999859261705228
MEA,0.6820053107965709,1.3156730622465387,0.5490902193533751,0.8489228641321616
GRC,0.8129080675422139,1.5851585900381227,0.5274832540642762,0.9751833038815375
BEL,0.8072795497185739,1.6937241320305987,0.656308447719624,1.052437376489599
WBG,0.6997245778611629,1.2161412607177189,0.6997530015346802,0.8718729467045208
ECS,0.7354794663736217,1.5730110223347598,0.6547490843138248,0.9877465243407355
ARB,0.6508273683793154,1.2825432913190393,0.6176087013438084,0.850326453680721
AGO,0.28791181988742914,1.0195439655440397,0.6027250805514555,0.6367269553276415
OSS,0.4946066184125492,1.2310345595309262,0.6715052603993525,0.7990488127809426
SLB,0.5622097560975615,1.183644735500708,0.6777561025526235,0.8078701980502977
STP,0.58457636022514,1.6133041621637876,0.7430414642737098,0.9803073288875457
BTN,0.5213643527204507,1.0938681035942006,0.6853066709373988,0.7668463757506834
COM,0.5272450281425891,1.0039057525857162,0.5251152814443012,0.6854220207242022
BEN,0.45984840525328297,0.9871767637646249,0.5181056827985184,0.6550436172721421
PNG,0.5106078799249539,1.1022664858534985,0.4109989977661019,0.6746244545148514
UGA,0.30552457786116305,0.9464365021096884,0.7131083582369049,0.6550231460692522
LSO,0.4008472795497186,1.017876950052676,0.6399639375640027,0.6862293890554658
MNG,0.570454409005629,1.0278882563246707,0.5197827409899584,0.7060418021067527
KSV,0.6761726078799245,1.3110289340268013,0.6899558349770354,0.8923857922945871
COG,0.39765178236397697,1.0824553950626314,0.5284692794947135,0.6695254856404407
TGO,0.4414844277673554,0.9721949668441391,0.6785318842277186,0.697403759613071
CHE,0.8357598499061923,1.774698147626794,0.6126585107319569,1.0743721694216477
MNP,0.536935740504867,1.4750161647580526,0.668775148628781,0.8935756846305669
LBR,0.41647317073170764,0.8199038709176069,0.5214329888251357,0.5859366768248168
PHL,0.6375718574108814,1.146568735121159,0.761573159696155,0.8485712507427319
MNE,0.7620559099437153,0,0.7361902766842086,0.49941539554264125
KOR,0.7643114446529077,1.5026724488024474,0.5155805861289283,0.9275214931947611
PRI,0.7694063789868663,1.5969385963210463,0.6375768307316521,1.0013072686798548
FRO,0.81500938086304,1.6867883453427688,0.6493664620485053,1.050388062751438
DZA,0.6821684803001878,1.2296813996338676,0.6478138710362582,0.8532212503234379
SYR,0.7351260787992492,1.1481516410826194,0.635337478323662,0.8395383994018436
CUB,0.7875857410881801,1.29383977754197,0.5838186330304549,0.8884147172202017
MMR,0.5602221388367723,1.5589723168532854,0.6538070499629435,0.9243338352176671
SVN,0.7662664165103199,1.5555714605955324,0.5673643551834165,0.9630674107630897
PRY,0.6855609756097555,1.2481028486673675,0.7479521322619571,0.8938719855130267
SDN,0.4976060037523462,0.9717246428365963,0.6179382339757722,0.6957562935215716
FRA,0.8246904315196999,1.690821016396172,0.6996721995787456,1.071727882498206
BFA,0.38118348968105065,0.9222901992919944,0.3419878120387718,0.548487167003939
CMR,0.42225741088180174,1.0765455326602722,0.6344657136829,0.7110895524083246
GUM,0.7597275797373354,1.6173851539114792,0.7635906035638675,1.0469011124042273
TJK,0.5856258911819892,0.8963547456412904,0.6161158235158315,0.6993654867797037
ISR,0.8176735459662294,1.6478101601106143,0.6969931963815008,1.0541589674861147
FIN,0.8013958724202629,1.6966247635342349,0.5590424176563223,1.0190210178702734
COL,0.6983838649155725,1.3061678328130448,0.6232657032677951,0.8759391336654707
MNA,0.6738889134119094,1.2228913339934566,0.6391055632044902,0.8452952702032854
SSA,0.38509811728821697,1.0456615489187204,0.6138527015968938,0.6815374559346105
PRT,0.7801876172607877,1.570406413754801,0.7588680086889239,1.036487346568171
TCD,0.34712645403377085,0.9003966869991218,0.6450631604021796,0.6308621004783574
NAC,0.7967110586523738,1.7300974995322471,0.6288839864020609,1.0518975148622274
ARG,0.7435028142589123,1.5050177171807575,0.7748299926205187,1.0077835080200628
WLD,0.6490219076391063,1.428694677007327,0.6831486843914053,0.9202884230126128
PRK,0.6029463414634154,0,0.5130656024460897,0.37200398130316836
EAS,0.7064471499664832,1.354958289175256,0.6843599714254189,0.9152551368557194
NIC,0.672750844277674,1.143890944201898,0.7079024711818689,0.8415147532204802
GRL,0.6320225140712938,1.6569886259197764,0.6928366215435129,0.9939492538448611
LMC,0.5727285509948215,1.0395890870663205,0.5116806641298881,0.7079994340636767
KWT,0.7413403377110691,1.6013522594283773,0.6774783524877297,1.0067236498757253
MHL,0.8710865617687522,1.2758852770273232,0.6386714455364468,0.9285477614441741
TUV,0.5163197511675743,1.2045182686642444,0.5250055659163964,0.7486145285827384
NZL,0.8166979362101308,1.6019296213503627,0.6756922066398461,1.0314399214001133
ATG,0.7380581613508447,1.5071670896979033,0.5825498839340446,0.9425917116609309
RUS,0.642829268292683,1.2538175418112703,0.5787693119261361,0.8251387073433631
IMY,0.6817130898285141,1.6396096953541994,0.46466656891872393,0.9286631180338124
ZAF,0.5145080675422138,1.3513716335882573,0.6251370611783154,0.8303389207695955
GHA,0.4926757973733583,1.004820453911632,0.6599256345738198,0.7191406286196035
PAN,0.7649358348968108,1.3735606475823487,0.6900857525968171,0.9428607450253256
CHN,0.7113058161350846,1.120002190978424,0.7240799606846744,0.8517959892660609
HKG,0.8481801125703571,1.695461751144715,0.7287538765994082,1.0907985801048268
CYP,0.8107834896810507,1.6052652739923332,0.7561423382137364,1.0573970339623735
NLD,0.8135834896810508,1.7062598388141743,0.5873210396872585,1.0357214560608279
MAR,0.6584450281425892,1.208642180245911,0.5546110950487568,0.807232767812419
CHL,0.7853024390243908,1.433239800432578,0.6127027317455316,0.9437483237341667
MIC,0.6331040565183785,1.1718697941357166,0.6272621682576585,0.8107453396372512
BRA,0.6786630393996247,1.424174083706123,0.6449950594852418,0.9159440608636632
BIH,0.7451891181988738,1.1666489632138417,0.6860756508916148,0.8659712441014434
TZA,0.37391557223264615,0.9479911539807189,0.5310553542232568,0.6176540268122073
FCS,0.4868966519973246,1.044915207951266,0.6272555200632091,0.7196891266705999
MDV,0.66436660412758,1.2676484458255528,0.7255027511692806,0.8858392670408045
MLI,0.35676135084427846,0.9374581961159252,0.3114701666666667,0.5352299045422901
PER,0.6851816135084431,1.2814269727459333,0.8199300409427059,0.9288462090656942
MYS,0.7304870544090064,1.348273177288006,0.6204190805868073,0.8997264374279399
EGY,0.6621013133208261,1.1944197423512892,0.6368213614003677,0.831114139024161
SYC,0.5820541365412866,1.4938657613684443,0.7369324745826218,0.9376174574974508
SVK,0.7315572232645399,1.438339361921751,0.5244417694341158,0.8981127848734689
