Country,LEI,GDP,EI,HDI
MDA,0.6541560975609751,1.0512236359261877,0.6570949165925385,0.7874915500265671
GNQ,0.43061050656660466,1.393641984730252,0.7172381017198427,0.8471635310055665
TMP,0.56660487804878,1.0313974698225834,0.8163310454927897,0.804777797788051
TUN,0.7392495309568475,1.3239077721881252,0.5729254341368014,0.8786942457605914
YEM,0.5552589118198878,1.068592188349869,0.6193856263558917,0.7477455755085495
BDI,0.41762026266416463,0.770961667832052,0.4778985101708765,0.5554934802223644
CUW,0.7982054707099945,1.529195524942771,0.8499272364606175,1.059109410704461
CRI,0.8129302063789862,1.3940784002801716,0.8533954611063268,1.0201346892551615
WSM,0.6988656660412754,1.2602752119353053,0.5882106143793022,0.8491171641186277
NPL,0.6049298311444661,0.9215202603041475,0.815665851073203,0.7807053141739388
EAP,0.7201679469775321,1.1881098081956072,0.993114876335887,0.9671308771696754
ERI,0.5015797373358354,0.8978666484373509,0.6636925256354503,0.6877129704695455
QAT,0.7971489681050663,1.7473660874471997,0.7708511506898015,1.105122068747356
LDC,0.4953967105764647,0.9676949921410731,0.8677639932701717,0.7769518986625699
UZB,0.6490247654784246,0.9964256334178063,0.8705205053479272,0.838656968081386
CPV,0.7048195121951216,1.2467778624130965,0.8496279996758334,0.9337417914280173
MEA,0.7018359523094292,1.349247357652743,0.8528614831037069,0.9679815976886263
GRC,0.828330206378986,1.6383034405553945,0.6682766388415744,1.0449700952586516
BEL,0.8173733583489678,1.7246699613485652,0.7769712723319081,1.106338197343147
WBG,0.714215009380863,1.190220207652415,0.6705652325493773,0.8583334831942184
ECS,0.74627728079124,1.609541422478293,0.4708372305284739,0.9422186445993357
ARB,0.6686450269492831,1.320175182059258,0.576765391752714,0.8551952002537517
AGO,0.34451031894934286,1.1630627622962908,0.5439473330163627,0.6838401380873321
OSS,0.48444516192521714,1.2818456195161398,0.6243588736003489,0.7968832183472353
SLB,0.6094476547842399,1.1028690642219203,0.8295319527270983,0.8472828905777527
STP,0.5994634146341462,1.0819742299571893,0.758016166170534,0.8131512702539565
BTN,0.5892769230769231,1.1536656238130194,0.6443435888550895,0.7957620452483439
COM,0.5341662288930585,1.04825272229727,0.8550486942640715,0.8124892151514667
BEN,0.4801242026266417,1.0388566985168226,0.7982251277984548,0.7724020096473063
PNG,0.5366120075046907,1.069222991322668,0.44731489280671444,0.6843832972113577
UGA,0.37827392120075076,0.9127047679634909,0.8386584399078998,0.7098790430240471
LSO,0.28961163227016923,1.0391721899164712,0.8336742751416999,0.7208193657761135
MNG,0.604557973733583,1.0788398985950207,0.6934783692239589,0.7922920805175209
KSV,0.6645403377110694,1.2656714994762905,0.5819721415429691,0.8373946595767763
COG,0.41221876172607846,1.160233342028805,0.7579433340172468,0.7767984792573768
TGO,0.44441726078799226,0.9586307315839001,0.6371907565373023,0.6800795829697316
CHE,0.8544090056285184,1.7988987967561862,0.8722394115182942,1.1751824046343329
MNP,0.746107779688703,1.5995847989655085,0.9025924954123761,1.0827616913555291
LBR,0.4358255159474677,0.8105367525312962,0.8278468984537564,0.6914030556441735
PHL,0.6467527204502814,1.1540441367385117,0.9783083089192701,0.9263683887026877
MNE,0.7459962476547846,1.3238524686606488,0.646074506751958,0.9053077410224638
KOR,0.8038499061913694,1.5959410248095256,0.7900612886562496,1.0632840732190483
PRI,0.8164803001876167,1.6513867042510755,0.5712472033766732,1.0130380692717884
FRO,0.8306941838649154,1.7265817904452616,0.6613732513448387,1.0728830752183387
DZA,0.7141692307692309,1.2759913936772813,0.8519874389210009,0.9473826877891711
SYR,0.7567617260788001,1.1910845296756485,0.9492957016531025,0.965713985802517
CUB,0.805599249530957,1.3468922447568723,0.7328155972239699,0.9617690305039331
