Country,LEI,GDP,EI,HDI
MDA,0.6330416510318954,1.576994675458269,0.7421386793061353,0.9840583352654332
GNQ,0.33006191369606,0.878337383159658,0.9488580199628571,0.7190857722728583
TMP,0.2843767354596631,1.3887391506102285,0.8828346557927743,0.851983513954222
TUN,0.6287335834896816,1.176805061138284,0.9504074049218156,0.9186486831832604
YEM,0.4621320825515954,1.1687960814918212,0.9043691906785206,0.8450991182406458
BDI,0.3659320825515954,0.9121236765500272,0.7154821268372851,0.6645126286463026
CUW,0.6552850454704198,0.9960585159858586,0.9518418523915986,0.8677284712826256
CRI,0.7611298311444646,1.2465495826015778,0.8660507965755673,0.9579100701072032
WSM,0.5763538461538462,1.0656072682356732,0.8709628786250139,0.8376413310048445
NPL,0.38625028142589074,0.8386614046497617,0.8674729847196945,0.6974615569317824
EAP,0.6448776583735368,0.9784246417583339,1.0110651581669767,0.8781224860996157
ERI,0.3078664165103185,0,0.7626358513830807,0.35683408929779975
QAT,0.7556836772983109,1.6216114157746917,0.8950679351387107,1.090787676070571
LDC,0.38856739022660153,0.9289124948295664,0.7930086844742814,0.703496189843483
UZB,0.6428495309568477,0,0.9205949290432631,0.5211481533333703
CPV,0.5927249530956846,1.0136364369071786,0.9615965663221844,0.8559859854416825
MEA,0.5673326795134477,1.2648124161361511,0.7934591093608746,0.8752014016701579
GRC,0.7704086303939969,1.4150574401969602,0.9517326438934719,1.045732904828143
BEL,0.7618499061913693,1.515776034767424,0.879292868717828,1.052306269892207
WBG,0.6330593665501996,1.5693327170344176,0.8589875355929657,1.0204598730591943
ECS,0.7106994719665739,1.4074668459624464,0.96651124566014,1.02822585452972
ARB,0.5669062195623339,1.2288183486752828,0.7064238633187262,0.8340494771854476
AGO,0.24273508442776764,1.0888879041184987,0.8073614061792296,0.712994798241832
OSS,0.49573285693930613,1.122973462851194,0.8762987447666167,0.8316683548523722
SLB,0.49607767354596594,1.126438743106488,0.7741290300027144,0.7988818155517228
STP,0.5527726078799247,1.447975694889567,1.0129716040658394,1.0045733022784438
BTN,0.36367804878048776,0.9836106896474264,0.721748235142402,0.6896789911901053
COM,0.44337223264540304,0.9603628128917908,0.9470573521648045,0.7835974659006661
BEN,0.38361050656660456,0.9142580152880142,0.7589393351840726,0.6856026190128971
PNG,0.45926566604127517,1.0821348586469297,0.8150948105207005,0.7854984450696352
UGA,0.3490863039399631,0.9119059382235668,0.8634379997627848,0.7081434139754382
LSO,0.48080975609756144,0.8513221596691365,0.9772587868244623,0.7697969008637201
MNG,0.5135594746716693,1.173786024660509,0.8777313362778376,0.8550256118700053
KSV,0.6430393996247661,1.4378355616175842,0.69651544768354,0.9257968029752968
COG,0.4844285178236401,1.1582638325515904,1.0290401831771665,0.8905775111841323
TGO,0.45591894934334004,0.9074570200318378,0.8592190474166408,0.7408650055972729
CHE,0.795902439024391,1.621924209541939,0.8667157461069337,1.0948474648910878
MNP,0.48136424198255445,1.376938528263026,1.0064369524552625,0.954913240900281
LBR,0.3433819887429646,0.9926633981510281,0.9861658477576978,0.7740704115505634
PHL,0.5969009380863045,1.0565030747958994,0.8820027327767433,0.8451355818863158
MNE,0.7493373358348969,0,0.9244659909378934,0.5579344422575968
KOR,0.6697373358348968,1.308346174577759,0.9530875854834397,0.9770570319653651
PRI,0.7585951219512201,1.4520806057733213,0.8160055655958316,1.0088937644401244
FRO,0.4599027237055581,1.5030661987705156,0.8076666143699041,0.9235451789486593
DZA,0.6011347091932462,1.3100120816980299,0.8507482039683523,0.9206316649532094
SYR,0.6659512195121955,1.22425420179795,0.8884933138233015,0.9262329117111492
CUB,0.7619834896810508,1.2896600680819945,0.8898454587099974,0.9804963388243475
MMR,0.4902142589118199,1.3288497225126978,0.8376719349572714,0.8855786387939297
SVN,0.7130956848030013,1.1452927629376304,0.9680178095060081,0.9421354190822133
PRY,0.6506874296435277,1.1163618425954875,0.9001560789356331,0.8890684503915494
SDN,0.4578303939962477,1.052573858785943,0.8972556423425428,0.8025532983749111
FRA,0.7738461538461539,1.5333724876410764,0.9161623511803323,1.0744603308891876
BFA,0.37309568480300154,0.8811849760531142,0.6726976873877846,0.6423261160813001
CMR,0.4283812382739215,1.1115285911921093,0.8872803669396137,0.8090633988018814
GUM,0.7047159474671678,1.4577712931005402,0.8393298376810255,1.000605692749578
TJK,0.5888765478424015,0,0.9580124790969183,0.51562967564644
ISR,0.7724202626641646,1.4432510621966381,0.9020007648976178,1.0392240299194735
FIN,0.7572757973733583,1.559132176701621,0.8813066680724781,1.0659048807158191
COL,0.6549891181988755,1.1719366597346847,0.9391668205731538,0.9220308661689047
MNA,0.5544492992006198,0,0.9205014284986455,0.49165024256642176
SSA,0.3772038354993169,1.0281061780164598,0.7624478729131565,0.7225859621429778
PRT,0.7356097560975614,1.3187632595183,0.9388995650004963,0.9977575268721193
TCD,0.32388555347092,0.8828439445613123,0.7180159281923121,0.6415818087415148
NAC,0.7651458896592415,1.6338975351812912,0.8783706208848208,1.0924713485751176
ARG,0.7020213883677293,1.330919708637938,0.9052762289037399,0.9794057753031358
WLD,0.6039778044826615,1.313111438435297,0.9474512405832116,0.9548468278337234
PRK,0.6527268292682924,1.29192790533684,0.8657224109739401,0.9367923818596908
EAS,0.6605882066939784,1.2078785923309336,0.9035972172827931,0.9240213387692351
NIC,0.548735834896811,1.0978584200081207,0.8239045373136777,0.8234995974062032
GRL,0.5974409005628523,1.49483511328384,0.829723460846862,0.9739998248978514
LMC,0.5061425450193309,1.001944015299744,0.7360783952758638,0.7480549851983129
KWT,0.7108225140712954,1.5725249570862987,0.8504634333333332,1.044603634830309
MHL,0.582625559918125,1.1748083477614781,0.7661593064550642,0.8411977380448892
