Country,SP.DYN.LE00.IN
MDA,64.83324390243901
GNQ,44.42
TMP,36.188512195122
TUN,62.95480487804881
YEM,51.54134146341461
BDI,47.6046829268293
CUW,79.32068360957318
CRI,72.6979024390244
WSM,60.468512195122
NPL,47.1982195121951
EAP,65.6892950803835
ERI,43.549926829268294
QAT,73.08736585365851
LDC,48.631502540251
UZB,65.5926097560976
CPV,61.2562195121951
MEA,59.2943673416313
GRC,73.96948780487809
BEL,73.6217073170732
WBG,77.37874139607122
ECS,70.47035074803009
ARB,59.126773222687596
AGO,40.288658536585395
OSS,55.2090286762749
SLB,58.8833658536585
STP,60.586292682926796
BTN,45.7107317073171
COM,51.2443414634146
BEN,47.668926829268294
PNG,53.5312926829268
UGA,49.0287804878049
LSO,54.2541951219512
MNG,57.064536585365886
KSV,65.89756097560971
COG,56.2828048780488
TGO,52.8281951219512
CHE,75.6931707317073
MNP,49.07459056308141
LBR,46.45892682926829
PHL,62.4210243902439
MNE,73.0703414634146
KOR,66.3092682926829
PRI,73.79848780487809
FRO,64.47676585004068
DZA,59.486756097561
SYR,66.35804878048779
CUB,74.0363658536586
MMR,55.3343902439024
SVN,71.2048780487805
PRY,66.8789512195122
SDN,54.3316829268293
FRA,74.3
BFA,46.9283170731707
CMR,51.613512195122006
GUM,69.6865365853659
TJK,62.441536585365895
ISR,74.2609756097561
FIN,73.7465853658537
COL,66.0249268292683
MNA,58.4394567602926
SSA,48.479704660917214
PRT,71.6146341463415
TCD,44.95663414634149
NAC,74.1513354005166
ARG,69.78665853658539
WLD,63.2173186146196
PRK,66.1251951219512
EAS,66.7199431018765
NIC,58.8731219512195
GRL,63.0748780487805
LMC,56.48877236183621
KWT,70.0130243902439
MHL,83.64937757151215
TUV,53.018315786575954
NZL,73.62195121951221
ATG,68.86895121951221
RUS,67.2639024390244
IMY,54.83213841020307
ZAF,57.562634146341495
GHA,52.5783170731707
PAN,70.6133170731707
CHN,67.2976585365854
HKG,75.3243902439025
CYP,74.95129268292679
NLD,75.9343902439025
MAR,58.2918536585366
CHL,68.42807317073171
MIC,61.17272730682421
BRA,62.3043658536585
BIH,70.4172682926829
TZA,50.62512195121951
FCS,52.032993167449895
MDV,53.9825365853659
MLI,40.3909024390244
PER,60.658926829268296
MYS,68.364243902439
EGY,58.9804390243902
SYC,65.9397616026281
SVK,70.62926829268291
NGA,45.8524146341463
IND,54.328536585365896
KAZ,66.70609756097559
IDN,60.035268292682886
GRD,66.6058780487805
SLE,40.8177073170732
HUN,69.1392682926829
KHM,33.4499268292683
MUS,67.4073902439025
KGZ,63.263634146341495
CIV,51.174487804878105
VUT,59.1205609756098
TCA,75.67117961925861
TKM,61.169243902439
VNM,67.8274390243902
VEN,68.4204146341464
CAN,75.4785365853659
EST,68.9780487804878
SWZ,54.9018048780488
KEN,58.34753658536589
JAM,70.68834146341459
DNK,74.2304878048781
LUX,72.3610975609756
MDG,49.284926829268294
PSS,62.008600014100196
ABW,72.46234146341459
USA,74.0073170731707
AFG,42.5269268292683
ROM,69.36829268292679
EUU,73.20235555601641
TON,67.79973170731711
LAO,49.3446585365854
BOL,50.48214634146339
HIC,72.56961684706141
SLV,56.7989756097561
NAM,58.1489756097561
UKR,68.81082926829271
SMR,65.49659614332091
BLZ,69.91975609756099
BHR,70.1765853658537
MOZ,41.767878048780496
SSD,39.202804878048795
ISL,76.5214634146341
VIR,71.7264634146341
SEN,49.9367073170732
BMU,57.76744602686526
BLR,69.8191707317073
SRB,66.68822109400028
ADO,56.49619137905666
SXM,67.16040988489755
LCN,64.6351335854246
BGD,53.928024390243905
LIE,59.89723917666067
LBY,64.8742195121951
ESP,75.5285365853659
PAK,57.362585365853704
ETH,43.670170731707294
OED,72.623561942653
GNB,45.943634146341495
CYM,55.83224079160938
BWA,61.0331219512195
FJI,63.296463414634104
DEU,72.9523902439024
JPN,76.4143902439025
AZE,64.7164390243903
CZE,70.7221951219512
LAC,63.65163353695371
HRV,70.3443902439025
ALB,70.45446341463409
ZWE,60.0048292682927
URY,70.5589756097561
MAF,62.23340968979457
BGR,71.5719512195122
ECA,66.1279718963079
LBN,68.1134390243902
GBR,74.0268292682927
LIC,47.2161164890416
UMC,65.7254540316342
ARE,68.4451707317073
SSF,48.4773042830824
VCT,67.72551219512201
NER,39.91319512195121
NOR,75.86902439024391
BRB,68.8637804878049
EMU,73.8109396367999
MRT,54.836439024390295
LVA,68.7863414634146
MAC,72.7779512195122
SWE,76.02609756097559
GEO,69.4040243902439
TUR,59.3261219512195
JOR,66.6879512195122
LTU,70.4607317073171
BRN,70.62751219512201
CAF,49.2318048780488
NOC,68.33148009216039
OMN,60.6420487804878
DJI,54.028853658536605
SOM,45.08285365853661
SST,59.8558617648656
SAU,63.9084146341463
ITA,74.35390243902441
ZMB,51.2171463414634
ARM,70.66160975609759
MWI,44.9976341463415
BHS,68.6954146341463
CEB,70.3714695597192
LMY,60.1104290626914
GAB,55.795390243902396
DMA,63.4726869049736
FSM,65.2895853658537
HPC,47.6919480961142
GTM,57.632756097561
LCA,69.2550975609756
MKD,68.7736097560976
