Country,LEI,GDP,EI,HDI,NY.GNP.PCAP.CD
MDA,0.6420735459662292,0.9608795210947172,0.9431771676442993,0.8487100782350819,400.0
GNQ,0.4124446529080677,1.1841029360817465,1.0297855990315847,0.875444396007133,920.0
TMP,0.5154341463414631,1.739326310746838,0.8519063556340557,1.0355556042407856,-646.6083030159211
TUN,0.7307692307692307,1.3005600455381416,0.9871952304170988,1.0061748355748237,2300.0
YEM,0.541962476547843,1.0147520732250563,0.7500065537749159,0.7689070345159383,370.0
BDI,0.4022960600375232,0.7953854186921403,0.6789987654792338,0.6255600814029658,130.0
CUW,0.8169585379698123,1.7574138167070026,1.028805184802342,1.2010591798263857,-1071.1900162426723
CRI,0.8040671669793616,1.3884223611181268,0.902227304610697,1.0315722775693952,3470.0
WSM,0.6790315196998121,1.2189309361676024,0.9555805955685963,0.951181017145337,1570.0
NPL,0.5630784240150092,0.8934774911918593,1.030965610139634,0.8291738417821675,220.0
EAP,0.6968610674226845,1.1299870953863542,0.9493130121270843,0.9253870583120412,853.472080142709
ERI,0.46787204502814306,0.8811659110560547,0.9723736357440513,0.7738038639427497,210.0
QAT,0.7904161350844277,1.6666504581296318,0.9943217636888195,1.150462785634293,-1375.880484736369
LDC,0.46328043920002615,0.9343212310511151,0.7631881785529142,0.7202632829346851,281.078337207681
UZB,0.6435894934333954,1.092894863101304,1.0098380122963375,0.9154407896103456,650.0
CPV,0.6823797373358353,1.206019315189657,0.9118250981203835,0.9334080502152919,1340.0
MEA,0.6866069377732078,1.3238881376953515,0.9174270760299661,0.9759740504995085,2700.90654239452
GRC,0.8151969981238277,1.5822288492912242,0.8853900887863727,1.0942719787338082,13210.0
BEL,0.8095309568480308,1.6930851586256328,0.9305558712083666,1.1443906622273434,26180.0
WBG,0.7031699812382737,1.2200487099785176,0.8719301234285022,0.9317162715484312,1960.0
ECS,0.7369029108334032,1.570865214083173,0.9464371039549966,1.0847350762905241,12309.0076542713
ARB,0.6551219106909385,1.2933018390913578,0.9867123855718036,0.9783787117847,2265.74041279343
AGO,0.2990615384615384,1.0068553889688932,0.9776406986068061,0.7611858753457459,360.0
OSS,0.4874951962859416,1.2373697161840793,1.0207197730178754,0.9151948951626321,1663.9196120567099
SLB,0.572167354596623,1.18294063334092,0.8080610656738275,0.8543896845371236,1220.0
STP,0.5867234521575985,1.5022604973737999,0.964030537432589,1.0176714956546626,-1445.3427711583845
BTN,0.5348011257035646,1.1070223989661783,0.892480449506131,0.8447679913919579,620.0
COM,0.5287028142589123,1.0050481728916736,0.9876924306106702,0.8404811392537521,410.0
BEN,0.4615196998123831,0.9976654870458742,0.864619503451098,0.7746015634364518,370.0
PNG,0.5151519699812385,1.0834178566294776,0.9313641418042937,0.8433113228050033,690.0
UGA,0.3163842401500938,0.9254498582480898,1.014348567254274,0.7520608885508192,290.0
LSO,0.3695786116322708,1.01249742298557,0.9258417803516408,0.7693059383231606,600.0
MNG,0.5765500938086308,1.0160597841264085,0.8070374363940598,0.7998824381096997,480.0
KSV,0.6454033771106937,1.5784975287804532,0.9178794886326016,1.0472601315079162,16854.12342000773
COG,0.39428105065665997,1.1096904835547647,0.8359788396010154,0.77998345793748,490.0
TGO,0.4388311444652908,0.9665555142820964,1.0029946288691711,0.8027937625388528,320.0
CHE,0.8396998123827383,1.77099462035676,0.8624899673958291,1.1577281333784424,43130.0
MNP,0.6938330529991237,1.6963120104093223,0.9589045338734248,1.1163498657606237,-4800.482363278326
LBR,0.4200180112570353,0.8434104193247467,1.0945392949547705,0.7859892418455174,120.0
PHL,0.6394138836772983,1.1662951931312342,0.8679701136166642,0.8912263968083989,1180.0
MNE,0.7582983114446523,1.6251544722806848,0.942400993311108,1.1086179256788151,23479.66182115284
KOR,0.7749756097560969,1.5442321127917658,0.9528038947682453,1.0906705391053695,10160.0
PRI,0.7750949343339585,1.60730774463381,0.8922588413850514,1.0915538401176066,9420.0
FRO,0.8181613508442784,1.6871159514977747,0.8485670654473314,1.1179481225964616,5989.445939452526
DZA,0.6886604127579737,1.228893001212324,0.9823000934998669,0.9666178358233882,1530.0
SYR,0.7393489681050661,1.1511244571542247,0.8353583458340392,0.9086105903644435,890.0
CUB,0.7911673545966231,1.3095185444551278,0.9453974798701539,1.0153611263073015,2400.0
MMR,0.5653688555347093,1.3417084714653054,0.7849218903297911,0.8973330724432687,-25119.169750283105
SVN,0.7693808630393999,1.559659263771294,1.0381088625893602,1.1223829964666847,11370.0
PRY,0.6894236397748599,1.2324490651598154,0.9657000396390656,0.9625242481912469,1560.0
SDN,0.5023166979362108,0.9582003009577108,0.8281385845647731,0.7628851944862316,320.0
FRA,0.8270168855534706,1.688799917052536,0.8390799697887934,1.1182989241316,25560.0
BFA,0.3849339587242031,0.9297492335666696,0.6522377957342724,0.655640329341715,260.0
CMR,0.41805928705440937,1.0864195102608014,0.9239073782345614,0.8094620585165906,630.0
GUM,0.7652075046904306,1.5904195443704499,1.0500443754261302,1.1352238081623367,9663.71573628547
TJK,0.5902097560975614,0.8607720891852948,0.8518698200995353,0.7676172217941305,180.0
ISR,0.8255159474671678,1.6455280822856415,0.9580530658792201,1.1430323652106764,17410.0
FIN,0.8044803001876167,1.6978367943879769,1.0238541836039605,1.1753904260598516,26040.0
COL,0.70308555347092,1.2814535864335717,1.0733075688334603,1.0192822362459841,2280.0
MNA,0.6784133060482953,1.2290803765045228,0.931155413095019,0.9462163652159457,1470.76069841089
SSA,0.3869006365982216,1.0420772031927399,0.8642107926512246,0.7643962108140621,516.212821525567
PRT,0.78405253283302,1.574088945749351,1.0473848057143509,1.1351754280989073,12240.0
TCD,0.34729343339587243,0.8723870965043985,0.7805425797374627,0.6667410365459112,200.0
NAC,0.7970699704290092,1.7384635668868178,0.8917337370031786,1.142422424773002,32550.902135687094
ARG,0.7468348968105062,1.4943078921205732,0.9860903759586122,1.0757443882965638,7540.0
WLD,0.6527476116931723,1.4325252093476717,0.9022244832274193,0.9958324347560877,5259.20365797246
PRK,0.60608105065666,1.5327773177217168,0.8084349566203624,0.9824311083329131,2811.838008851216
EAS,0.7117388068225969,1.3717054967401294,0.8557150781011644,0.9797197938879636,3567.58235679666
NIC,0.6798499061913693,1.1489491042778741,0.9837894910223486,0.9375295004971973,930.0
GRL,0.6358874296435278,1.6543099295403338,0.8825983767778152,1.0575985786538924,19740.0
LMC,0.5774255734422862,1.0505036738505231,0.8168849179536268,0.8149380550821455,536.742077806961
KWT,0.7426562851782371,1.6182747424151553,0.9618761542071522,1.107602393933515,17770.0
MHL,0.6539212007504692,1.274273319006015,0.9596155361464207,0.9626033519676349,2620.0
TUV,0.525843332780437,1.2155760566593163,0.8632260717471575,0.8682151537289704,-1109.4919273245068
NZL,0.813696060037523,1.6084148312663895,0.9285283949221974,1.1168797620753699,15040.0
ATG,0.7413234521575984,1.511443904793808,0.8069688289770831,1.0199120619761632,8000.0
RUS,0.6314409005628523,1.2000459045114815,0.8897456860611868,0.9070774970451736,1750.0
IMY,0.5050368670976793,1.6582936679537121,0.8047313443854154,0.9893539598122689,21350.0
ZAF,0.4947181988742969,1.345944490582507,0.9590182717563064,0.9332269870710368,3230.0
GHA,0.4915954971857416,1.00625712809342,0.8578697460546219,0.7852407904445945,400.0
PAN,0.7679024390243908,1.378039278100715,0.8773712046315753,1.0077709739188938,3530.0
CHN,0.7179801125703569,1.128736876019018,0.832213206295929,0.8929767316284345,850.0
HKG,0.8520450281425892,1.690756480602329,0.8814118457874557,1.1414044515107913,25800.0
CYP,0.8128893058161354,1.6071737981811542,0.7397011402581588,1.0532547480851495,14200.0
NLD,0.812870544090057,1.7087758223272314,0.9608031742943439,1.1608165135705442,28370.0
MAR,0.6636806754221386,1.2053910005401713,0.7791631665728411,0.8827449475117171,1330.0
CHL,0.7913227016885553,1.417091973842106,0.9963342010000464,1.0682496255102358,5000.0
MIC,0.6380245080349569,1.167788084535839,0.8973294322868803,0.9010473416192255,1085.8169509521001
BRA,0.6860198874296429,1.3606611853159518,0.9024706077557736,0.9830505601671227,4100.0
BIH,0.7524559099437153,1.1879676797504142,0.9058419548935088,0.9487551815292128,1380.0
TZA,0.3816405253283307,0.9500796667841079,0.7937554768888936,0.7084918896671107,280.0
FCS,0.4894768648395892,1.0534320095338248,0.708848523607926,0.7505857993271133,483.529934246439
MDV,0.6786863039399632,1.2767509590216815,1.0224438592915996,0.9926270407510815,14923.30451007697
MLI,0.3613692307692307,0.9338401969058507,0.8140696706886008,0.7030930327878941,270.0
PER,0.692770731707317,1.2622753360610166,0.8968511260589351,0.9506323979424229,2020.0
MYS,0.7335264540337706,1.3597140792191693,1.0666242969017437,1.053288276718228,3350.0
EGY,0.6668484052532829,1.2026511518766414,0.8836305747690549,0.9177100439663264,1320.0
SYC,0.6622149901422054,1.4945503424985163,0.8868792364775147,1.0145481897060789,7290.0
SVK,0.7369606003752339,1.4414197526716326,0.9120118856586472,1.0301307462351712,5360.0
NGA,0.3298874296435277,0.9490389050369317,0.9205776006217472,0.7331679784340688,-438.4333276629841
IND,0.5727242026266417,1.0183492632398403,0.9476793969620225,0.8462509542761683,450.0
KAZ,0.6233771106941847,1.1726665639271137,0.990136337280273,0.928726670633857,1290.0
IDN,0.6315302063789863,1.0851922323593501,0.9706896963735365,0.895804045037291,570.0
GRD,0.6929891181988738,1.372993546202054,1.0237679109650577,1.0299168584553284,3340.0
SLE,0.19711594746716765,0.8521130090967274,0.8721421720807068,0.6404570428815339,170.0
HUN,0.7027242026266416,1.4142161978808947,1.032408592854773,1.0497829977874364,4530.0
KHM,0.5004431519699816,0.9464759696793582,0.9166893891968035,0.7878695036153811,290.0
