Country,LEI,GDP,EI,HDI,NY.GNP.PCAP.CD
MDA,0.6500874296435276,1.5986696573266324,0.6860088436077666,0.9782553101926421,3150.1570092661714
GNQ,0.34537260787992463,0.9398723932270456,0.4776445064094075,0.5876298358387926,270.0
TMP,0.33514371482176325,1.5679888925371257,0.6044984135677344,0.8358770069755411,19536.89918346275
TUN,0.6555061913696062,1.1941737126245104,0.5630456468302374,0.8042418502747847,1340.0
YEM,0.4907129455909939,1.2834761627667066,0.5131503415699495,0.7624464833092166,4297.1793757539635
BDI,0.36348330206379065,0.8845056795955049,0.47136326106071624,0.573117414240004,250.0
CUW,0.8598943992600657,0,0.6885458121195582,0.5161467371265414,16685.17307591047
CRI,0.7732750469043153,1.2731256291542192,0.5813096125474558,0.8759034295353301,2190.0
WSM,0.5999838649155725,1.1196905759917284,0.7764022391263492,0.8320255600112167,1386.1960888027843
NPL,0.42307729831144464,0.8762575813563067,0.582585688718851,0.6273068561288674,210.0
EAP,0.6574062511844538,0.985421657112581,0.6001401760893347,0.7476560281287898,403.60459084048404
ERI,0.3354330206378984,1.6170618648297828,0.6330447458214032,0.8618465437630282,173.91188556798625
QAT,0.7654161350844276,1.588049850021324,0.6525495226123456,1.002005169239366,15638.25396771106
LDC,0.40263631446296766,0.9484728619076757,0.5811561999369201,0.6440884587691877,333.490417591291
UZB,0.6456667917448401,0,0.5023317311641281,0.38266617430298944,10939.645297996261
CPV,0.6123313320825522,1.115501776355996,0.679154884555186,0.8023293309979115,830.0
MEA,0.6059895097571786,1.2387117405388133,0.5527678016228778,0.7991563506396232,2143.9527446211705
GRC,0.7830870544090063,1.4912944358143208,0.5186548096806812,0.9310120999680028,7580.0
BEL,0.7779362101313323,1.620564266530056,0.7057514103523062,1.0347506290045647,17090.0
WBG,0.4827508380530396,1.4853510621702062,0.6561502383509953,0.8747507128580804,6458.352784636007
ECS,0.7233433236183371,1.5095995333932133,0.6514486349657793,0.9614638306591099,8473.59836267755
ARB,0.5943013655380291,1.2164299958321239,0.5772266425521166,0.7959860013074233,1887.84936385343
AGO,0.24673395872420306,1.0756320892500124,0.5404904529578083,0.6209521669773412,750.0
OSS,0.5139697020465661,1.1836513806240643,0.6741639801517523,0.7905950209407943,1249.6967898439
SLB,0.48118911819887383,1.1608687958419412,0.5650146792677261,0.7356908644361804,4796.93498516572
STP,0.5605069418386495,0,0.7341531916659347,0.43155337783486136,6920.241258327271
BTN,0.39843827392120157,1.0514329536327838,0.431984912170301,0.6272853799080955,540.0
COM,0.4704757973733584,1.0456552657830467,0.5582734748651399,0.691468179340515,550.0
BEN,0.4168727954971863,0.9734649634929907,0.4365764101085705,0.6089713896995825,360.0
PNG,0.4646585365853662,1.1387554792159629,0.46703635070703897,0.690150122169456,880.0
UGA,0.32450956848030005,0.9985302050328894,0.42699308379133527,0.5833442857681749,400.0
LSO,0.5090300187617264,0.9366220684344659,0.6354737432036889,0.6937086101332937,500.0
MNG,0.5330622889305815,1.2237848448612088,0.5963471907350004,0.7843981081755969,1690.0
KSV,0.6522701688555352,1.5416265216281002,0.733860042331077,0.9759189109382375,3933.4266750112656
COG,0.47429943714821843,1.14841802494159,0.6870305737011257,0.7699160119303115,920.0
TGO,0.4700277673545969,0.991703455942559,0.5126254746403809,0.6581188993125123,390.0
CHE,0.8034859287054414,1.7295930182542971,0.4910859368865268,1.0080549612820884,33620.0
MNP,0.7281587371207282,1.5065087006145081,0.6280419777282263,0.9542364718211542,16022.099044457644
LBR,0.3417193245778615,1.0282533441378392,0.5642588880350593,0.6447438522502533,390.0
PHL,0.6121789868667922,1.0782419257335203,0.6677534458375456,0.786058119479286,660.0
MNE,0.755172232645403,0,0.5508708482862058,0.4353476936438696,9383.520536289085
KOR,0.6975272045028139,1.4150426441720996,0.5496705700049362,0.8874134728932832,4590.0
PRI,0.7599013133208261,1.4899197430723765,0.4092773530613647,0.8863661364848558,5830.0
FRO,0.7802251407129461,1.1112930103721947,0.6747452206357776,0.8554211239069729,10800.528044721023
DZA,0.6306067542213891,1.2989281893943359,0.5207080053176716,0.8167476496444656,2750.0
