Country,x1,x2,x3,x4,x5,x6,x7,NY.GNP.PCAP.CD
FIN,32.26431826127827,2.8067370919019745,-32.76853913935637,13.162046628888087,9.373773912758468,-6.501492380990395,5.896296829236875,49330.0
COL,28.48417510509959,-10.235429079964225,-11.335276707835659,-15.46772440019007,-19.502435385521007,21.743090416709315,74.99597603977371,5540.0
MNA,-0.38536569078323957,9.94056178082689,8.134641096610643,-16.41209628911466,12.29487444185347,6.0524615086792855,-7.077054472359162,3954.91985025514
SSA,-221.13061162298416,41.351025872190206,70.15985580259736,23.20724419181008,5.801662244833997,3.9962361934032415,10.566802943504001,1218.31024412608
PRT,13.163123284382895,13.967739868113437,-35.28233972615902,9.392546902692056,5.195588772736346,-13.104714375681276,4.132369934383317,22960.0
TCD,56.32618845588517,5.965204467202852,90.69779276764079,-26.027768838328203,6.996802343140668,2.7146010542712293,8.82753148829225,910.0
NAC,-8.904247864750353,-49.76586105352597,-11.897287090323628,9.483149350446316,-7.567673324303951,-0.25689789119411516,-0.6754305391376385,48514.8206603712
ARG,-14.61397592509246,-4.573157307179935,-32.86942272869573,4.2809704541008875,-17.658439437546523,11.444629533415625,7.283411469887191,10490.0
WLD,-186.09787527132616,-280.60243675586895,43.085418077400114,125.68040565112803,126.39607844830982,32.939014947730506,9.678086810018513,9342.81566653624
PRK,21.858215276684437,-9.719285024656369,14.463905315674726,23.03674448151362,-19.638519858307706,1.2212319562171854,-8.372501923613607,42083.91489574705
EAS,-11.636217381702993,-74.89999853585734,-6.989850242639677,16.02415223406639,2.5665647671161995,16.423092781919717,-4.705251297265575,7223.592402064671
NIC,46.072903811026094,15.31393185544415,-5.759039505351687,20.711239772565605,-13.564871731681725,-12.301390707176207,-5.018407959698077,1480.0
GRL,-0.6469497034353647,2.2671933552337555,-5.052924543270397,-0.38060978786090033,0.7901732599055921,-0.806682150812354,-6.344830852031882,29351.705868251018
LMC,-469.48841965347293,30.657965366812995,2.940911388828958,-18.75481848481228,10.23329297638926,-12.9263192507031,-8.9578293950588,1512.23592496977
KWT,-25.77485671886637,7.4171296274773155,14.317603058110917,-0.12831046626662948,-3.1613927576725303,19.156117906829042,5.042414731723243,41220.0
MHL,-21.08706328014837,10.234997310486202,-1.4077340844764576,10.176263289739378,0.12978557900825144,-21.16363338280895,5.174652855805057,3720.0
TUV,-37.53412001197796,14.008772123744384,16.640625428755644,-14.547881388518125,13.085767118125869,-11.323163211594196,-15.834328042303996,4720.0
NZL,-0.8989199839664849,17.04778471522664,-29.576033098519293,10.610938171483745,-10.796665162032093,-8.77464196450926,0.9630141660293519,29390.0
ATG,1.3047219292232992,12.18457999873091,-18.764339748340287,2.6335309512751546,10.029125066491794,-4.633022613588048,2.306259011852277,12620.0
RUS,-26.203442937462366,-19.325546341681598,0.20379580241465953,-13.523185829190387,-5.480058082576374,31.5226627842686,0.9121575071506018,9980.0
IMY,35.118365886813585,-3.192731935773614,-1.5624936764166402,-7.633567195821863,14.354219019902814,13.933493967917212,-7.750255332944377,-13571.448908013343
ZAF,41.52018026332098,2.896160034464702,-23.85042340357539,-1.8538438603998633,1.5849077129979021,6.376331236893886,-5.162921499725173,6240.0
GHA,41.723997429771615,8.398819799503187,8.220981865412677,0.7830875228112586,-8.024006464084703,-10.544389914728438,-9.422348202734058,1260.0
PAN,65.85582189692879,-6.59815369560209,-12.455868191631632,-3.2502191448784283,-6.8105932355445615,-8.553184458693545,-3.936940440740018,8170.0
CHN,-51.85142572618132,-106.6957098589498,12.064424735997092,-27.475423572695703,-36.699795416327376,85.97423747179677,-30.645588561326814,4300.0
HKG,4.677516313378955,-15.544193633892924,-19.285241533715457,-12.143006504957574,18.096720427069513,-19.77864965442899,6.749017747215353,33620.0
CYP,23.38407051742898,18.7275307835197,-28.451724019375135,-1.8670667716923834,1.5884770972132851,-6.438747892663067,1.3112475279840288,30690.0
NLD,19.265686651991928,-1.3201579956238556,-12.561950304569832,32.71890107055156,-8.056447604274712,-2.7244131772786053,7.20038108016042,53530.0
MAR,34.254122383031806,10.61091438347412,-19.641868932028004,-17.612841450148313,7.876943216591374,-1.4976255972311359,-5.526064944105554,2910.0
CHL,-12.935980600969907,-6.768074587714357,-33.405945638890344,-13.372290414938048,-11.170809410539803,2.9319202273080167,4.279582043686934,10800.0
MIC,-1142.1896769644395,33.43969434147838,-3.157941862942411,-22.507197105748094,-33.1034738080928,-9.742822779677464,-9.31441046086471,3325.44698193088
BRA,-75.386612754756,-10.316654733251447,-19.3548205133216,2.293621333020375,-27.825071067737234,22.834113756062216,-0.4755701274472437,9640.0
BIH,45.835305080249526,19.159759544009248,2.3803614220013687,4.391912570855695,-2.7838177689002714,-8.029571310242686,-9.526767406430492,4700.0
TZA,39.41788316690537,18.021753096243014,21.11456349253274,15.958467035625363,-14.875720614319413,-1.4431563724868084,4.034908890153499,700.0
FCS,-46.44018703495374,3.9985844241242425,62.815807642183664,4.811286766381226,18.714571860646885,0.5516276585729886,7.841060590501253,1339.3701563554305
MDV,51.950330629866045,0.6767068379997234,-7.44817681626211,-2.3077369196361137,0.762124484862666,-3.8270001296384115,-1.5458648779228044,5360.0
MLI,54.65756109103559,36.61351411792434,76.07743841100269,4.606957448106226,-10.79361272793857,-4.308384113884553,-14.631849198604545,600.0
PER,21.33762220112431,7.45374704585474,-5.003776720175529,19.824496984876742,-29.516285502003786,5.167167671832213,0.21739805562971967,4380.0
MYS,54.77423209175049,-5.835514863356063,-14.850019299425082,-17.795714648929373,7.016265526645775,6.986256765653776,-6.709612221538998,8280.0
EGY,37.626541173204245,13.872141194253256,-8.266145776318105,1.7620331090843662,-3.805261438155493,9.647202468295356,-4.375081961316078,2390.0
SYC,-13.397711663556226,2.69696436354714,-33.28108431729998,4.762149485350349,-1.5191683695880092,-2.6259907982859225,14.522997820245413,10190.0
SVK,9.439164374256396,12.908208650743763,-19.514866245221693,6.579922506082559,-4.060073727723846,-15.349275478574764,-5.43738060101656,17180.0
NGA,58.26310685708317,11.653072236399083,38.5950082359426,-14.58607998652193,3.1578148330975995,14.187731449433995,-15.370653532302693,1460.0
IND,-68.6204519521183,-32.17881665372344,0.4963869202045096,-42.2276260230556,-1.2880091106442322,26.9937785602431,-24.494003000027515,1260.0
KAZ,15.84596606200925,-0.33282155970457716,-2.6621948895946375,-10.13783197250471,-1.690739434771788,13.301648889437308,2.035653112412746,7440.0
IDN,-40.70273859386971,-257.25813865376546,65.18025156111662,-53.26842949707569,-76.757258001193,-87.28387483951535,13.8338853080562,2530.0
GRD,43.722122284796725,7.77327629699357,-36.03530962552934,4.082752035917029,5.449369453688558,5.384311703412498,3.7580924325897835,7050.0
SLE,51.21833447218476,-4.199275034060785,-16.73618761618339,-5.448615664460988,25.02051569712197,-25.731447768697212,-6.2851737813666535,470.0
HUN,-8.857227319009969,18.379686218595044,-20.45796768859974,-8.794951708890439,15.385405227357698,-16.578650781416897,-1.8629045021139887,13090.0
KHM,60.2308194816265,11.327392017010641,5.053772571188526,31.271061835978806,-19.65302102773208,-7.633417055873511,8.442097395494551,750.0
MUS,62.16309198318548,10.208209642688786,-25.86485863614655,-6.149639334697972,10.247968136663195,-3.3265756177510855,1.2419719246558598,7970.0
KGZ,41.47456845183415,15.678088186792076,-2.238321728468655,1.210825577489693,-4.500554593141691,-4.169771450858183,-13.165921684230337,850.0
CIV,37.669131467386244,16.304403181976053,16.009166059251793,3.917001740236822,8.069897927460215,-6.546130286558869,13.519834232866422,1210.0
VUT,69.41875952156968,13.670250219370304,-2.2070928460850303,-3.229921349285688,-1.0716814770014123,8.240762308956425,4.9509182539319125,2690.0
TCA,37.85720348764214,-8.461616430551391,-3.8497110968092865,10.502835006126514,11.547221170766218,-7.737096236867297,1.9194717448389194,16071.092946257493
TKM,75.7766747869831,-18.99802961501903,7.909138400706708,-3.726817273106307,-3.031259198932938,22.35955056205162,1.736552173778091,4070.0
VNM,13.905600112721501,-82.92096769940298,21.36112353104205,-4.622354283546815,-39.97411451953588,-30.119475506280367,6.597136150649575,1270.0
VEN,12.374556444848574,14.905685159590996,-2.5814776576961966,-2.5500973030434855,-11.888050484240297,30.382205793040033,2.007759447034111,11530.0
CAN,-10.071808607470802,2.6958950597543683,-9.874031703465283,35.836165337124044,-18.927073499334167,1.9628172977142035,4.858185204052075,44450.0
EST,3.2821254843719294,9.022704865659875,-31.330817322772322,17.344647322190713,-9.965155926751661,-3.3340321665381016,0.8508577558123847,14580.0
SWZ,63.11364095299837,26.168106898892766,0.20643758256692513,7.017624457985404,18.201202100274017,-4.5661930890917555,4.492149364382424,2600.0
KEN,44.5107313607057,9.159129741303458,-16.50332791813689,-4.814601724773962,3.5032360569381833,2.6915546822081065,-4.7185153622545055,1000.0
JAM,25.16145548109312,30.435035471783586,-2.0887936180969233,-0.7225205677004912,-12.432688260364683,12.797425166177486,14.542492279465547,4570.0
DNK,-18.476535996893734,5.630509294407939,-38.91600268844517,23.65368668262173,-14.728968104504174,-1.8572488703510242,7.411121304515543,60820.0
LUX,10.072360437606303,-6.415038753602378,-17.271161879377438,-22.952300843429533,19.95406532391381,-9.519111393570462,-11.430440755156896,79520.0
MDG,68.3367097300135,16.122756485363315,17.99734687682843,29.660763167307785,-26.257561303258512,8.836882463378387,9.07927056735271,420.0
PSS,-2.343895364010038,13.036097827000745,-9.356367475679614,12.634048621985086,-20.5326252749016,-0.7419290795153684,4.743056183401778,2789.5772294798603
ABW,-18.533535810617593,-0.04297960175678289,-41.78577228978681,-3.0494391912767598,4.19532884116367,-0.7162244273523338,6.45955420626095,17220.38952684402
USA,-1.580394139224985,-91.93396433972066,-2.0900420832165136,4.648842514363483,-18.334987382618472,44.260581025850854,-30.63369462548571,48950.0
AFG,67.22010584470931,25.4155906973095,44.76958112237669,-15.447064537980266,22.656792097146013,-3.2694966516962585,-0.6495565907524701,520.0
ROM,8.95364092056166,21.736292930002147,-6.429556476668741,-4.611853442589743,17.20036339911824,-9.121824572534251,-8.610937692111289,8590.0
EUU,-9.254762102667737,-62.266139532926466,-21.83340131095062,10.295435799110223,7.645822034804721,-17.6775374766366,-5.041576454408025,35421.91913459999
TON,49.54801232848235,14.866610550100793,-4.717599321780142,11.287273901289975,-6.455908322383677,2.220852414847729,4.921587423795015,3550.0
LAO,43.07304440535914,16.239082804299173,28.514785530407153,11.66261934450473,-22.06695987272821,7.999665042765837,2.986692651420981,1000.0
BOL,49.79745358025776,16.547086676389995,6.6510548073536375,1.1652846496719553,-10.578727587515925,10.62246027474036,-14.070146081501324,1810.0
HIC,-17.560653408396533,-172.95099986291459,-1.8485927920165395,12.98917864536961,6.759383825475524,-0.875553582155576,-20.581016593408126,34959.1143753473
SLV,44.99907514070286,24.278176532494403,-13.288906523982664,-2.52836501513612,9.9164647443621,-10.06309537508363,-3.2974697644455677,3450.0
NAM,27.909712521925204,18.878335879369907,-16.70897369101288,3.2902592145855416,-1.8335321159548799,-0.804620386189374,1.9310660494428338,4360.0
UKR,-10.907417396591274,2.4653232779810303,-24.977510340163327,-10.375274728291695,-2.079358372898811,4.881987623968428,-10.480955229898356,2990.0
SMR,-10.530924141533914,-9.768756340660431,-17.016211448447763,8.680884663803836,-14.321012531206007,1.4995118157664342,-9.10753486008447,-8533.750227741399
BLZ,46.47143130538017,17.59518863023295,-14.838294221160165,30.007890246163704,-18.144525721153194,3.601106893790958,17.680250679347534,3970.0
BHR,5.941484705217699,-6.356010694722455,-19.34919923773677,-23.315155449826385,12.797222778297261,-1.3555105444125162,-4.90465325918103,18660.0
MOZ,35.34811493367232,38.51499307242536,63.563441049138426,13.472339974492746,-19.1945172059674,-12.229691620701075,-11.016347066394268,460.0
SSD,4.7117571795586,10.708822955727136,8.913823189872504,14.320894397448958,5.1458830582625374,-5.281892147420466,9.701085475815137,1060.0
ISL,20.98695585423703,-0.9055215969216824,-56.027914054748756,42.31747131927942,7.2071695509804465,-4.036487377193522,6.812994953891403,36670.0
VIR,-35.54616089705649,-1.1961839700388668,-5.234289427381155,16.668720157732434,-12.74499388371945,-3.180275948483985,9.084433758665309,-4539.333564031134
SEN,52.35578642385409,32.50601596675994,49.01180356945388,28.836582854955857,-26.170696108724886,4.316959403305037,-2.1953655899069133,1040.0
BMU,29.932509946612083,16.002355815571946,1.7566970052244835,15.049445011374653,5.897005375013179,9.204000960338535,0.11232246251623236,110440.0
BLR,43.78234422982848,-12.726482236631172,-8.401299918652475,-13.085824714166128,-1.6198044023536626,-7.9282873123529365,27.27164791581987,5990.0
SRB,28.738282420283483,13.283447260814246,-19.98890470685177,1.4834492719533314,2.19729975719556,4.466320249151595,-2.6756296461624522,5850.0
ADO,-20.789892595621726,16.482613835766912,0.5717774247358804,-8.672428727513788,19.97254704150637,-9.82823752917953,-0.3911071159159708,41670.0
SXM,-19.143182653856563,1.3287292968481916,-6.357304034095101,-5.522906078269565,4.934745547313202,0.9891804159161689,4.308591443249835,3878.1071636338993
LCN,-28.14884408956684,-16.489428323001885,-17.82799056057601,11.924123701051377,-6.037605571819655,0.2646587364465038,-8.362464486095362,8049.9095490164
BGD,35.7448305009448,11.294579848975994,3.7336863793343023,5.768400577660076,-12.776533284446751,14.16178985157522,-5.889177731154635,780.0
LIE,23.880403918234503,9.441633696129454,0.7711823772779035,23.782362208839825,-1.8555638807280352,-12.56911443597154,0.31743569609046707,26611.435365070676
LBY,-6.991543583391295,-7.190069607418249,-7.618639048485802,-16.16610713770152,-5.879193751208893,13.629622654757387,7.539984716295085,12250.0
ESP,-4.431370205614585,5.750758639901425,-38.228525506836235,18.574738442598214,-0.7784503670501822,-6.627368085768925,-0.19325619749963166,32130.0
PAK,30.131330604747248,41.05114170113597,67.53617330284135,-34.28256735721041,12.2736647813593,7.952362434134027,-10.157535464499714,1080.0
ETH,36.32320800040715,10.748117186095921,40.947424886455906,13.990520799738269,-27.34181767416809,7.076227479956346,-1.0072096782367632,380.0
OED,-28.73299293386471,-162.61663792223112,1.7022286234181248,21.84868451755974,-2.253975409552746,-14.30722335719035,-19.09558575254629,36187.2035185613
GNB,48.80067656496878,26.625757836751003,37.21912951924717,13.773678809910475,-3.247331348718511,5.782921375606789,10.483079063995813,540.0
CYM,2.926548413161973,7.346660260623577,0.33042884099396874,-3.4592917471862337,10.29440374428268,-1.1912921242334045,12.163044052441993,-5044.518663064082
BWA,61.87125335870118,2.6144882723217693,1.379888583734316,13.21280105442173,-4.396760469567596,-1.4793143793345853,-0.17092888130008901,5480.0
FJI,73.53734182133667,-2.3760214486582383,-10.439152809176406,-32.6571419341037,16.336973440025048,-10.873385103870577,-0.3599830303106456,3650.0
DEU,-9.442938049264935,-16.573880723556144,-0.38222875086038666,11.69106320169484,-6.8390271111973,-5.4498160690707635,-5.649945393339641,44790.0
JPN,2.7988353026346093,-56.631184534903475,-5.783828039305268,-23.31216833696223,-20.484860554750366,21.25858764206687,27.204214480603902,41980.0
AZE,64.34135104615429,15.607687500852746,1.5189674876804615,20.78214030326441,-21.003235090166548,25.51112750396019,-9.375495130136894,5370.0
CZE,-8.361168743015131,16.1300407850979,-14.507770376370145,-4.053265526887197,19.657039997427425,-14.295583836433858,-6.293580019944195,19210.0
LAC,-293.28134262965335,35.42964638881976,-32.678837409451795,-14.29824585260543,-23.4335873326385,3.5106557817328388,2.5293226753797384,7404.20006363915
HRV,2.4039028096818984,26.766401289575622,-20.468557375982094,0.9631728574355679,8.59042068950824,-15.138632069916396,-9.913221835821439,13750.0
ALB,51.97146370423893,8.89900894743506,-12.319875093433618,5.02175036585375,1.3888897581063002,-1.7139712509011373,3.41030324875198,4360.0
ZWE,43.72357592238333,-0.6090314304537183,26.649483427244704,-2.422218782021383,17.55262679294076,-10.789482018307131,19.158679990343057,500.0
URY,1.557340466754384,9.827481162100108,-21.540535956778864,8.791775399755592,-7.7003669225245135,-2.120357600789311,-2.2360826190263094,10390.0
MAF,21.32192690327838,-7.885695115728068,-2.0644662398714058,-6.903418086057447,-3.2414066471266074,11.619235508458758,-2.38307280262479,-1362.5427804593382
BGR,43.73318426406068,18.078138415421087,-17.73071469869749,-7.760094376460384,24.850764732303578,-7.232594553310002,-9.833248141487118,6850.0
ECA,-190.4069642467615,18.787977854878573,-17.553029878574417,-3.4743943989670814,-13.184293979942343,-4.227360044935592,-2.8860596741326567,5833.36327041208
LBN,34.492732120727155,8.44976138228248,-19.805280515978065,-21.234622716442942,15.523695098943739,-2.5445911544596687,14.143343751355143,8450.0
GBR,-19.076001633106404,1.809291339812214,-16.164907020394285,16.390142488457,-10.342964935285446,5.1357320917278315,7.392368856543387,40480.0
LIC,-126.43017582561508,44.606721207097756,68.72442127438454,23.94498599188925,14.584180965738762,0.9279557549706243,12.243475327674357,497.026326481065
UMC,-620.2470110004125,1.0379121989094926,-6.182793219369915,-29.042912747363523,-44.48083186901476,9.262847527359163,-15.491579627222825,5472.34253909392
ARE,7.047917459310549,4.9073547291230595,-11.574014269089833,10.453657195153655,6.633522473548896,9.055596767994382,1.1379620186541444,34140.0
SSF,-37.92779106970904,21.558511225827637,52.51052775085517,9.20612821803043,37.32046471766294,8.140964541704616,11.402319540652927,1224.75336918231
VCT,46.57071566696185,11.594937905436403,-24.010420169639577,-7.904891586079797,4.8922352051474665,-14.547690539427624,-0.10384828472244573,6030.0
NER,54.12928326180558,32.46680624170731,93.41137848810773,-14.054458939209628,-3.9243544937549366,-1.909430375886887,-9.087634287150024,360.0
NOR,29.572475285879,-10.25540465043792,-36.18347700596582,10.406017045429804,5.692163211862865,-3.14698781921998,4.399998927349803,88430.0
BRB,17.105999167362004,16.066862580520926,-26.807841749698703,22.12384502664205,-14.963902278224568,12.491083609378178,12.318601172528219,15860.0
EMU,4.204006489510667,-50.82009683106087,-11.056130338024222,13.663807206768942,6.729150855774929,-12.689709209720785,-7.0609349086479645,39811.391970466604
MRT,47.69232935288509,1.2518277271108982,27.61399528121089,-28.524693437456175,11.158510709238614,1.1136171590635475,-7.218394310779262,1140.0
LVA,3.845146182874977,22.222556009579826,-32.854221407468586,12.97076872516166,1.3418339339971206,-12.394912925282807,-9.01779124709176,12600.0
MAC,13.495504437616887,-6.293427697788493,-3.4586559070611007,2.44102562152703,-13.303596862196278,8.13994674751064,2.396773846215008,46410.0
SWE,-4.53111286510993,-2.387934828248937,-26.65964821300493,14.496247487245432,-4.124952535344049,-9.886281777179125,1.6949305885075918,53900.0
GEO,38.75073725621306,12.083362346692374,-25.910033323640686,18.525050530109738,-21.73408870537252,-10.515743771779503,-10.449919658779402,2680.0
TUR,-34.27862256728399,5.518337540160258,-26.276144446240338,-15.242752462984399,0.8719649964463073,-3.7212540981043705,-6.283220597841659,9950.0
JOR,47.1124338215256,16.237533182057575,-33.12900181523161,-15.678685123821353,20.8791590183456,-10.795620466437168,-10.732697514416033,4120.0
LTU,36.0927652781007,13.406412841970266,-33.73671719965628,4.437830622075584,8.956694488157103,-9.695092989493372,28.22076600748486,12350.0
BRN,3.9717019752224902,6.026135211990677,-5.113438306359984,-3.4537270518449836,-15.14566139486081,15.058201608779765,-1.6793085526644427,38674.98539123908
CAF,61.852315364658004,38.58444275980854,69.472965848434,9.510167006333797,4.83859412685812,-3.8130606465314365,-2.0811321179636555,470.0
NOC,3.8892762770604516,-22.988213042284457,-24.835289567836902,3.16410262132467,-5.153016697828339,8.506111581673842,-14.079998775231136,14717.24348856
OMN,12.375112734639139,3.0136080919981554,-13.473405366833145,-6.368154503665329,-5.186375805960764,17.23628828888602,-5.0629506837439795,17120.0
DJI,44.82722204135277,10.49152619170371,22.434855686593437,-7.078760594761369,7.03069733282932,-2.59176346879292,2.4650294504891286,3249.6306607094775
SOM,62.37826035079173,-5.669794129722584,17.110577464436577,-21.975939128665285,9.929274013119636,7.446350626884686,3.395305853284535,565.4738020657169
