Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,IQ.CPA.GNDR.XQ
ERI,-3.191018699259252,-1.4544217056427655,3.028705617325451,-17.953366968671446,-3.9920609132547242,-2.820067441080383,-51.64057710099528,23.433849859400176,-6.363656584237668,-17.46432662812751,-0.775048317985241,-3.984966035865107,-4.651952523328109,1.0221410264303965,-0.8070716021200716,-6.730226223532035,-3.1808706656421477,-1.1031624048755748,-7.427155457322949,-4.557174216986979,-4.395955668061291,-50.88189460897534,-1.7042660920439432,-0.4900332071313094,-0.056326870054342615,-5.756808123873053,-0.4940863884078196,-1.5284949532440444,-2.653951852340702,1.668235186772451,0.6931755343840629,-1.9288268404163142,1.3945933272020499,5.6952381567778065,1.299153265592353,0.37769847497736897,-2.299760693049095,-2.4515313830382746,-0.9618572528533291,0.013941566323535038,6.118154526010205,0.3564255509106353,0.52126260503138,-0.41191196167403665,-0.43295726913553556,1.9587274280272595,-0.9960021937116866,-0.6265949787461351,-1.0871278078034916,-0.8909374389081522,1.1065958190669327,3.5
QAT,10.389007795388071,2.686278105135156,6.652996367492337,18.520696585220634,-4.250657637397318,4.176575685581135,-12.135495441747938,34.59083958561648,-0.9558325056914754,44.17470022144256,-0.35603902611987626,-0.6001803979574847,-2.5123478497127825,2.7802269859707254,-2.155229783817953,-8.440726789335054,-0.8491145444171221,1.8779481821364723,1.2274224468161183,3.918760156662408,-3.0010596628694994,3.8661198589404493,-1.35305034297671,3.5461936655666926,0.7886106913115336,0.20560620215069253,-1.38154017536434,-0.40244350886765234,0.5400919770556873,1.809094278515725,1.9386219068521204,-0.754549308677482,-0.38748979923976684,2.317929709141181,-1.3245086007292906,-1.195351537667403,-1.8380162217456213,0.28282391095378967,-0.2777251491683901,0.3749293022812622,-0.3798978343811297,1.949822641542077,-2.4957521413796053,-2.416422381446093,-0.571218468295287,-0.23513028705183822,0.431094135072947,0.013971620664347739,1.9367996683479112,0.3468419387803742,-0.4625951840758484,3.3562001286988097
LDC,0.16555541372876403,-0.817629701604889,-5.668338282663285,-38.37905324584745,4.093016272642293,-5.320541578310667,26.063404669784383,-3.522959578447047,0.005740786811444187,-8.591747506612867,-0.6381344764292318,1.7809359602927315,-5.11384328985754,-0.5274674429561607,1.020199866289623,7.241394586072334,-3.57493416467987,1.0333979985129467,56.41988559960585,8.995127067032993,-1.5570182469293392,-11.051209348806506,0.10406527358722617,3.1072163578302754,-2.502664671385816,-6.935173645127863,1.1604973106886225,-1.8730674590819554,-2.233432285774531,1.4595580001176343,-2.0386106756911277,0.5185780149739158,2.5596263552545295,1.9903506101284434,-1.6041017170373384,-1.6501548795474532,1.9870916824315425,-4.158028353579457,2.205172873010204,0.2798324941928166,-2.5386039383486176,-0.3580788850577087,-2.7892840957091627,-1.7328256948568808,4.293055956432557,-0.4517189160720197,-0.6796941004999161,-0.6106163932478621,0.3445207032876161,-0.3771384875264877,-0.44423187428664873,3.2209302325581404
UZB,9.38042401004889,-3.327609501037381,-2.9311904626866148,2.853163719674722,28.8541973459178,16.062581698861038,-44.468878302323326,2.405464921485018,4.014062217940081,42.202370599000155,2.248473926014101,-1.0241574824700646,4.9653735739185425,-1.883625063118809,1.8376318999473604,16.42778443518059,-6.200635366191304,-3.340184048854468,-7.120990428032839,-1.2957547270252794,4.38463785581652,-4.929904548258884,-0.6648278275653793,7.020398745073254,2.302130615507604,-4.237630678049735,2.2631287034635097,-0.47132215346915485,-0.012702129374259519,-3.9513915511307656,0.5773586460400963,1.9379773669426605,-1.5387463905582452,-0.5152386694273849,-2.2315449578968884,2.165659635307097,-0.8302498234579058,-3.637889000968261,-1.4208583293566042,-0.4613359001709722,2.1198524355154857,-0.7206791118388804,-0.5103969999632165,-1.5732795198983145,-0.5666635019925846,1.1899288647405541,0.04566779164035517,-0.5350903901883725,0.9850083155281661,-0.07445454482757403,-0.2508573573311676,4.0
CPV,-3.0197708299174595,-3.0772589678368556,-2.786665789711707,18.389184243392606,7.282305081794583,-3.73700291859922,-28.983578231900374,11.625922922609853,-4.716443248253931,-16.248313039948428,1.2397698457242512,-2.013419161936544,-6.876290202892409,1.2237503324253147,0.5882779809565153,-10.853022126668101,-4.245102618493931,-0.11037591835327498,-8.432607132165101,-0.5754200218751051,3.6991465825237406,33.31857342879797,-0.888745163218369,-0.7033087178467832,-0.04405717162002809,-3.5107865885949217,-1.865828559016282,2.3113765138601337,0.08813956528405692,1.8961885252196806,0.1667920766020492,-1.1299926207037285,-4.304042611694159,-1.2459214415469226,-1.504438689316267,0.5647324616239882,-3.1105925067480675,3.464526919990585,-1.6296614247446033,-0.1354744580669012,0.5698857875323774,-0.9220183676835012,0.3552617682546755,-2.575365032251275,-0.4601417260843978,0.41341617352046994,-0.35126976491539075,-0.3910081579810372,-0.18363600986424766,-0.5649923498258552,0.7997946610727457,4.5
MEA,-4.196800120396821,4.6482322299890555,2.56531883224763,7.707627805296784,-0.034068569614174926,6.117303672820029,9.959026828528781,-33.528946692567715,-0.8867483849399405,8.07089446059892,-1.0206384659905308,-1.1963871398727397,2.0280022913754636,-0.45857737195238824,3.1614358711665194,1.3944169658502814,4.127143518130451,-4.6583727732173195,4.446443333546134,-1.8893471255723493,-10.36791732108585,-5.716862503101174,0.5961627555122755,-5.543494321243495,-0.09766557706673236,-1.548599717463064,-0.42201203810743326,3.837514908522278,6.17714181805044,-2.2846626824842162,-2.274682181290257,4.282863911076042,8.714293642667949,-1.2179724267676018,0.7579326856650513,-2.5566335085829195,-0.08022782892350588,0.4636537893643291,-0.10951438507233535,-0.8400043318211645,2.423294597600975,0.4468239772749234,0.48047150016996165,-0.8942929207619537,4.693973449461737,0.5708798023548932,0.8839104825048782,-0.43714307246044404,-0.5167068304205015,0.07230020223986285,-0.18540764256696943,2.5
GRC,-2.491407739839244,-2.114164929979531,1.219379002512074,2.7579848155469455,-14.618985724916257,-0.07926416225803079,-0.539091709131705,-3.9781684553274315,-13.749598133923982,-16.272348776430785,4.670958848560076,1.43787051265589,-0.7682367159612742,-1.947282421892837,-3.9083692142730126,-5.529027578137535,-5.078732080995077,0.28695558114603753,-10.516857818412099,-0.5058346447701118,12.549073735895092,-2.576434804153895,0.3700436568357011,-3.6450701977361186,2.766307714195274,2.459328340098869,1.8213180886822236,2.1143009245147226,-4.186042637356719,-2.4265388148972478,-0.6112503166860083,-2.570473765396944,1.1804156453795234,-0.7170681482342315,-1.5351738678260065,-0.8644997927199872,-1.4842148806246334,-1.8171477620645193,-0.8318023295332744,-0.4972332278658349,0.8465105229243588,5.903806865143441,-2.6325648776990933,-0.13446570047799294,-0.5703814841672428,1.6410602814517534,0.003485499196810723,0.14206566327502765,-0.6999844111042559,-1.0411572184920836,-0.297017009892236,3.279871326388167
BEL,7.466259220187105,-1.0579599933946584,-2.7007437446363918,42.442183154827745,-19.31462438300865,-1.7581814553406203,18.625182367051096,-18.999479007339307,-3.7198623928791625,3.090952035176353,1.1877862093391611,0.9418969632904168,-4.434485971551262,-0.8463888940237765,3.9364396865236913,-1.5573916167089408,3.7873236863472544,0.6665466894179352,1.9702943267109205,-0.00430390759989087,18.01008389393146,7.524711596499805,1.4710418850991502,-7.272698555490194,-0.4246504754659095,4.377727222328409,2.8962618438709824,2.2316606593755424,-5.357710921157064,3.177780601885194,1.829928725626693,-2.3699969767465205,-3.410047444044483,0.4426833217622539,-2.0104925003721386,-0.6309494993164873,0.6849283351764539,-2.148798400963081,-4.04360661995572,1.001605668200439,1.5494321435672824,-1.583888610494966,-1.5011500690234967,-0.28039402354538057,-0.5633851013051724,1.4427067887523144,0.051986375776768796,2.545678163181812,-0.3941535206086347,2.5389751068066038,0.37940335020782623,2.8088244502194932
WBG,-8.841038274437606,-3.196122732453032,2.9317367820335076,-9.21420920570324,-6.580813056745231,-5.186520087410567,6.816516494363435,-26.49358639906428,9.82109052891068,-17.66760160300478,-2.3519424056585736,-0.06475195975189108,-7.980298480318153,0.9152570206823548,1.580631183401612,-1.0796597887186417,-4.445747375752843,-1.2791553312713149,-6.224549609991334,-4.321110223994774,-0.8657906914590738,-6.686569971518242,-1.2244708642323872,0.09962199952201428,-0.059344270389641185,-2.183702175404516,-3.155880579719847,-0.6513796559311571,6.633786907265865,-1.51033625865482,3.8876644998928,-2.6481322380973173,6.316729042540725,-2.0345302511403753,2.6338490292282595,0.2868917968497493,0.999940979449727,1.659040504867996,0.019064130715202243,0.7084011056584282,-0.00695495129209367,-4.592660913125144,2.1056226718729976,-1.0469653855828838,0.4421006459227809,0.5103800626434479,-1.9918846276415367,-0.45583738357633335,-1.0798692659278029,-0.7716488128160499,-0.18116033672771972,3.2270357049574017
ECS,-4.462458550445709,29.8042305338892,0.8794320034934278,21.046730361673887,-0.7845894883636744,5.057080249342698,18.97594608595391,3.2956977559304286,48.86054088410408,41.68251782769789,-0.9777228516441729,2.5168576105568365,12.574627316231082,0.9221429611936979,-0.7022845552261726,-0.8034795470703839,37.532621510623244,2.4471770545914873,18.340403342556666,7.311886681766023,8.620205520123072,10.51859468676418,2.9093337702376387,1.6293680332981262,-1.0355082869891232,11.57438720188719,-0.3877708645639857,-2.6077373229122944,18.11585719618199,-2.6349332502537526,-0.8992710096977498,-0.6151093031901653,7.00839132320692,4.102976996523483,8.68568292303647,0.5369765474686419,9.066252630562657,29.638616118951497,-0.5839956767211641,0.838647813216233,-2.284822720514573,1.2857473385804323,2.6661925089344503,-0.16863460798403118,0.7414684476661199,0.8286026107768716,0.16294151885387945,-0.0593101597722942,0.5605623398886257,-0.26262069205731375,-0.2970748457261772,4.27777777777778
ARB,3.2075152850982978,1.513530209309758,-5.168519861963388,-17.589277689448846,1.0320334386647847,2.4248410491864654,-13.426003180875282,-25.22455838729926,-1.7880939805709746,16.29676120890678,-1.1964169432046492,-5.688185880537162,-1.151140543645666,-1.0491837888748254,-1.0486486491576157,0.7252130928685492,2.5309391701620654,-4.915604561953961,7.986882251773821,-6.0820101173289505,-12.91966521715019,-14.870161535439784,2.2848112505442106,2.3022823653063678,1.3685836586617612,-2.429320450739562,-0.013179677727676475,0.7628415362621217,-0.17957076747071765,-1.3785450743332008,0.6338878016629527,2.923065488628824,3.3773485914594388,-2.432202491871669,-2.414781490861166,-0.16220622854334976,1.0674086891530183,4.667126220672982,-1.2285545069988513,-0.11904600990777564,0.891484345932152,2.6360281124396607,1.7191446145230218,-1.0577944746895964,4.90767901022243,-0.05114729357887837,-0.670484312208844,-0.45971098579659625,0.5334410216779399,0.3261331603852113,-0.2436215545145008,2.8
AGO,2.1111677233674935,-2.828171786807236,-1.9134126588227849,-34.89113082905537,14.007004380747864,0.8452106284070916,-47.89875836600554,7.012775243744407,-2.7307311015751927,-1.2355686676836815,-0.8389301977434678,11.535847018149802,6.9672701371248875,-2.2561147240118835,-2.168231953634389,4.135842242563903,-5.515481417305923,-7.557247909758447,-6.807365481977525,6.5672311212827665,-3.9030774008938733,-29.418747445302184,-1.854483505662974,-1.1717702396288394,-0.7840710840529774,-5.371387352942835,-2.7238617200114854,-3.4006282946392004,0.7976468428031965,-1.7384943677566032,2.037389592645447,-0.9737263985630922,2.3085726137823297,4.708594468691623,-0.19763081061469268,-1.7989532602399232,2.119141884501946,-4.330650798892073,-2.2703215328877087,0.9015212798455342,-3.6381981817097206,3.3221809769457122,-0.002377478018084078,-0.5101830446728306,-0.47220197678979386,0.032245513354059896,-0.7232958485988356,1.1290079663952823,2.1126760879956676,0.7049931075837699,0.04834416317352143,3.5
OSS,-1.5701413969360651,-1.4127055136534366,-7.279823665971867,-30.253493394621305,3.3929407240822615,-3.761778347087441,-8.070148931199212,-7.119667243186766,8.799379344439922,-8.751364196631323,-2.4538998101529623,7.922418967353293,-4.1484092287251615,0.7386077515809115,-1.0163825494990695,-4.3201089205578045,-1.7725338865322326,-0.38729431460610775,-2.509477822154629,-5.3209948009672345,17.395386207167395,-6.996904163779903,1.4333114626721781,-0.2633015997180156,-0.23436221746366243,-2.9900480369132802,-1.907576370080526,-0.3054707147123054,-2.8541396499916023,-2.3955471384552562,1.2611009407673601,1.1765918631602308,1.2192204373213666,2.356177794074826,3.638962184861322,0.5880881442954478,0.9430305014096043,-1.4496512438570297,0.9728330960250361,-1.2896928416864484,-1.656096333257681,1.2068759572618981,0.14580126602294374,0.2482424407200139,-0.47075967476718894,-0.30783564182143086,0.22637992805993035,-0.5713285353659655,1.0340006484135122,0.6368526553548244,0.15024832017945952,3.5
SLB,3.146245055270536,-2.500554965465973,-2.864639308485069,10.98079809561412,-6.961555704703316,-5.530965566079985,-43.958736331301374,-14.055147120403529,-8.527710684795862,7.442805423864065,-4.83832624721319,-2.8200161061435134,9.197133620621686,0.4493484490994232,-5.448944361926365,-3.452187396019424,-4.6492635738613135,-7.427142145822948,-4.455474945345346,-6.160839077347642,-15.78595965793303,-34.41088531078691,-0.7353103830633037,-1.236147878763725,1.319129378966901,-5.805491952403482,0.8150399455754295,-1.1730574739327253,2.0100693195387573,0.11954071196319671,3.2492969349244887,-1.0574095171868438,-1.0510954366067122,-3.718481078348602,2.9586768328117747,1.5281196689286958,-3.044042235892286,-0.1350339288660627,-0.5578560383476853,-0.5951480991345837,-3.725929685958222,1.0408840365505732,0.5414278889123918,-2.77071244203577,0.009507935537798662,-0.3050984780023459,0.1179215121453771,1.1721335653214515,-0.6265176023022274,0.2836608620196491,0.06415703811205838,3.0
STP,16.966032739423824,-4.033028671553572,-2.468147437852319,-18.819505840101485,1.262977572154335,-3.7737120776960857,-24.54433289640877,-0.5157037786639465,2.3485878693570297,-7.061338990031788,-4.459763180724475,3.515628266702124,-1.295495292728664,-0.8414268661142354,-4.983222634556342,2.1518949844995,-5.219786101773424,2.8110070958481645,-1.6006442101234208,2.9046423825489436,12.241479365037089,-16.743575932272314,32.510262888596586,-2.2971245141784915,1.0874336426169635,-4.721897414100973,3.552670923888738,1.39305879529627,-3.6712080491595662,0.4902494781919765,1.6474806031470761,-0.6457842331695286,-1.2389769510542004,0.7105467281724669,-1.2670836522940443,-1.0462123997263912,-2.2779938588241175,-1.84948240028055,-3.2718423323008174,0.5472400606125595,-2.5715059182097537,6.6695444617874475,-2.718380092357947,0.7818365614725826,-1.0658215958973993,-0.01400776859284597,0.9983759376209695,-0.5794065484200449,0.896394965096875,-0.14350804927142585,-0.3852729946708109,3.0
BTN,-8.939813614276247,-2.1943752417903966,-5.263352213627447,-9.992666635266739,2.5508712783181293,-9.069991994125813,-30.509406100949104,7.5176054419328295,-5.157160598142577,-2.34229879896417,-2.4560477298800514,-11.470203733254957,-4.31897566896951,-0.43959696282766453,-3.202399329511,-8.507887350321841,-6.016042697647629,9.083098787639878,-5.263422764343339,-9.897908885980346,8.724359829109279,27.15646225225808,-2.0945834406411556,-0.7272363305712245,-1.4829270136291635,-5.071539144676214,0.10015756637442708,0.4450459523904322,0.08000770188710571,0.8417081350747735,-0.5375628463334883,0.8703253348450338,1.7026143692912783,3.372802891827085,1.8819917294418653,-0.20296068251870103,-2.0617582681013413,-3.495008065368952,-1.426171297083309,0.34417445625057463,-1.0226747808905188,-0.2771942741650797,4.147517945850207,1.9321191721276965,0.7039335159311786,2.759667374396888,-0.0734539632966713,-0.5939679407745068,0.5648362478335712,0.5372641744964225,-0.49583494522359517,4.0
COM,-0.4053030712199355,-3.754812061108667,8.725594013892705,-9.68023945771283,1.9084469697496933,-3.251355661078092,-58.54968640055362,-2.392918186457032,-6.945798563562267,-26.618736315246622,-5.045282959621243,-2.1493730649940264,-1.1163332358388973,1.0551923189571,-1.4450159698242193,4.716168154016874,-2.9973675832322795,5.0834431566389275,-1.1399836006792639,2.3137502409327237,0.8493838635711248,-38.56864384928313,-0.6894089026334566,-0.257841784654292,-0.2900490831173175,-5.9705972707336565,-1.0329239614082089,1.5119857751957189,2.8359558792224493,-2.5384279539611176,1.2342951219609253,-0.6887245120435959,-3.1608128631434482,-0.6583619647010726,-0.9096487526788685,1.9205522169099476,-4.148459921466426,2.160265075516746,-2.8243582712846567,0.9191322278737442,-2.589331688175488,-1.8030675628611363,-0.32556699422846647,-0.7653570099111913,-0.9803651326274062,1.0783240393844942,2.1896523103996937,-0.5849460705275893,-1.4616000651521026,-0.5560224189277914,0.0739860670342128,3.0
