Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,NY.GNP.PCAP.CD
EAP,3.4091687740266643,-3.7923383398860055,-2.2407463052184737,-0.6858363257211574,11.54895377583683,-1.8247892851059833,2.8546660754235225,4.927178023584538,109.69921122529236,3.598603868101076,-0.458710373327703,-2.71501504442198,4.587144896101356,16.196741428033977,-4.911225272943577,-3.4443893263057133,-1.5390340618097862,2.2910404121741466,0.01510440491909093,0.0513799443659792,0.9613654555725288,1.876995253001363,-0.348149904103339,-0.46511174714095377,186.322270453312
ERI,-1.8177821114775423,2.893605966100271,8.607498336123818,-0.7121975069454213,-1.1457261689597587,-3.8949135366828544,0.15848958896675014,-0.2112310944160395,-2.139814280256423,2.500759148036569,1.4031474557015842,4.437511619414359,1.6346464040878612,-3.380018634796171,-1.4814131769326089,-3.781880311812883,-0.8098792366741807,-0.2743116102915134,-3.660064174685233,1.8522969003158236,1.3231512450243357,0.6502343363422802,-2.8873727176336903,0.11170182991520985,4167.380065491592
QAT,1.7705600428526038,19.503451242303672,3.510913573665424,0.7923977889136032,13.15877593404874,1.1486387605090032,-7.16771294760748,8.485089997550219,-30.897803988028503,-4.511219661683753,-0.3077162604122483,2.417012833281398,11.994510410641357,-2.5712099128192634,-0.5907724824855245,2.2102208387983397,-0.8951636524411639,0.27125969226689883,2.2528513106918706,0.05120995418685497,-1.0130240579496261,-0.11998687491187421,-0.8230553804448716,-1.0185708021819833,3118.222482623424
LDC,0.2115934265637024,5.01756795131257,-9.654188087938776,-0.5978189267757038,-29.991488039943274,-4.470023016168487,0.11728693876489493,-4.028005952686396,30.472898773265616,4.670557961473877,0.21091343892146278,-3.3203133429710707,-1.3654285452494404,28.6606498747114,-2.0361998891177215,3.7796015030512558,0.6086037546376382,-1.1012364483238293,-1.2702493605032474,-2.0014186230704443,-0.8928159515791927,-0.41700571856026336,-0.5542752331548124,-0.41186303281366987,204.325561208215
UZB,0.6650361620631862,-10.521726679415375,-0.7376105442275924,0.05000575116393231,-3.1613589769727324,1.6434961908582737,-4.047526584240606,-0.14679053402801667,-23.98835737331902,2.730295884969349,-0.3171051118019201,-5.227831196445603,-2.9585964088973404,0.660557048919951,-7.5352843933746,9.632559728044992,0.47550687065018066,-0.0253975801726547,-1.5551935993699804,-2.930602554947178,0.2534728036640428,-2.160207702520473,-1.4384740160622635,0.0012062215222006433,1028.4115153057523
CPV,1.2542609545581729,-9.546139132801796,-3.080277721541144,-0.11369138805854517,9.564804439278095,-5.244132315651142,-8.725505991821459,3.1575078414784628,7.720693052325673,-0.16401538061042875,-0.956986001001433,1.9195720748265253,4.889029208938007,-2.1282924208045517,3.760423975920597,-1.4290778967287134,-0.4925214008998654,0.3848488627265292,2.833079394158551,5.874208862499761,-0.1674813591425568,-0.5636780381351882,2.221310479078573,1.3731470320662453,345.95032546377524
MEA,-2.0836808933037885,-0.9393778113760396,-1.7572293885732826,0.09670372927230345,-13.552491116400049,-3.218346769734603,-3.2829151143761184,0.9582852717327677,10.863156149916268,3.669689509976139,2.23431048849617,-1.958928937169217,3.7838255923320556,1.3185473445568454,-2.3373936246829543,-2.2833295485970044,0.46755586100541435,-0.6388319510973484,0.6418000766402,0.7074955632952775,0.986171611029869,-0.517528417449357,-0.19919468384561018,-0.0987929929995908,824.3052636593154
GRC,0.4113254791636053,-16.219000981783076,-20.9282465278467,-0.6394181382721416,33.75174680585182,-0.5135807095738858,2.3415862966837184,-0.5633749035272091,10.128008292094323,-4.392080583451307,0.7665658786143051,2.5433698316897515,-0.2838563202811344,-1.1243338324970007,2.0047578366580114,5.470871918275179,-0.7063948769708508,-1.4492265898811687,1.1511999852486567,-0.4380226877617637,0.9047607587091766,0.6282859615474565,-0.7454658589515314,-1.6530128096207126,2840.0
BEL,-1.9814926568746105,-4.448973343793519,-5.406265651337894,0.9592968311365433,45.34755700413372,2.575693619355987,2.976695124033172,-0.7270518894050862,-15.496684522395668,-3.5504613923896406,0.6374261852208112,-2.944855794329608,-0.5407143430961525,0.6338630269474439,0.7995354683497519,-3.711694215613151,-0.6194352635211048,-1.0730192078318663,2.7719123108314534,0.2439479820633909,4.27435368143909,-0.2106836748792671,-0.6574031416311986,0.22757459046227255,6020.0
WBG,-1.2081585415069713,6.907833341862292,7.818389014467891,0.1832335929695991,-5.451626589355481,3.009161155316916,2.861329049834311,-2.7761496793804366,4.096649232354244,5.972313679606478,0.5537189691822356,-0.7217891503469174,3.6319339392611014,2.859241954606455,7.308004504607844,-1.4662814097134786,1.4505740842490145,4.8178808478953385,2.0040092250848396,1.8207962540748763,1.9355816465617743,-0.3724837540361574,-1.738717416286946,1.6418305875361725,257.5614867977285
ECS,6.895154727110658,22.247310817131545,47.19487763180874,-0.28983191925698826,27.04020363197572,0.8322341398767747,9.096731477654037,-0.5234685086483744,7.351285790662786,3.656346729427293,2.8886390858808983,9.289222934438785,-1.3820810408843731,-11.069143419923975,7.11406179372478,-1.760418067273583,0.4422102474846421,-0.1869011177276404,4.9538731850977715,0.17669207475313042,-0.8404871018395889,3.3971093183372902,-0.8309898659229857,2.4039383503971896,2659.67552896178
ARB,-6.3096323262697025,9.627525732305246,-9.824098837700715,0.3263474172191515,-19.81020512886135,-3.222703332830538,-1.6536974347637794,-1.956020800188073,-5.888325285367102,3.292683427633753,1.2713732077694335,-1.0059199978814046,0.1799367949830603,1.9615608107602414,-2.3706174126772726,1.034606738578011,-0.593432724795997,-1.1050065636317146,0.6327738558193352,-2.226694227566052,0.6632614786625508,0.5986987579839256,-0.32030813799085844,-0.10590958340716494,649.911346710001
AGO,-3.727973265263136,4.847422910605733,8.19737864162189,0.4755679066969956,-17.17184727671844,-1.138988833617833,-4.57230097563686,-5.329607531119827,7.448541309665837,3.770114292027851,0.20750084099103022,1.2365084049251553,-0.3884122624233195,-1.5737555235014897,-2.293933797157979,-2.5897874699190804,-0.9692238545720853,-0.11963275370268667,-1.4223180815509349,-1.5032582407385542,3.339559308485817,-0.663825557714662,1.6374998095055684,0.007561485111525806,-152.87435842477953
OSS,-0.9562471711155125,-1.499845848344835,-0.43358194730938565,0.47929727304896175,-3.3309635847093637,-0.32467772769241293,-0.8561311006209108,-0.5379937078045797,17.743958372195745,-0.3759194510289395,-0.2956373963510595,-4.376146441103183,0.4382116946342489,-4.890177576807902,-3.501961466500204,0.9979553376781625,-1.4243498198294495,-0.9469710694756416,0.809948331947377,0.09441421417392853,0.5326551219394318,-0.7743870268015205,-1.6106022692657458,0.046086523107469655,2087.331244986175
SLB,-1.9584833996216153,-8.423978380072425,0.4512567956722924,0.1277638774838369,7.363879092568906,-2.2616051148269367,-6.422890325856613,0.7903660722832477,-15.035661154867276,3.175144913971475,-0.6988420672864228,-2.4097403277341707,-0.49205968470511485,1.3689439870569833,3.167231703546019,-4.796172559185067,-0.9561283981527798,2.3502103085756065,6.958716332467769,1.9683253241481018,0.49693003390960844,-1.75296000897661,-2.138280398775786,-0.667801457357415,-782.2428513796763
STP,1.1587005488136266,-13.379604780864153,6.432392946642161,-0.4769233528435294,0.3487953301848721,1.5824505797077506,0.2755997644539843,-0.37889123177452044,-6.697296020350755,4.424960527206318,0.4076746145710637,-2.3986271993137303,6.769888220044704,9.824254475640142,5.744478844031862,-1.1278085828650113,-0.49252173524441134,-0.4751859206775517,0.2982396130317609,1.9246412235993304,0.8554717337414899,2.3745579346676813,-1.557808235004071,0.5313411376223529,681.3289368968972
BTN,-5.70359970141625,-10.909932499746578,-0.6602745926915409,-1.4155641367652585,-33.36788178955322,2.1021458972554776,-6.785800476547772,-2.4620482444573337,-6.004255620651679,2.1638621052108427,0.6529868334949763,-2.667224188032435,-1.8062445345835272,-4.433579430420357,-0.9492275773728455,-1.423234602129146,-0.8172234930280782,-2.6106054788625235,-1.8418048331002492,0.5672322245259459,0.6009021340856332,-1.0137118753842755,-0.17919594031137887,-0.09822919751017581,-607.3780596338784
COM,5.952138222011259,-4.576047711116576,-12.376386457495565,0.11497607871908574,-12.403141527824014,-2.85963766709375,1.0200676452257358,-0.9057506923866941,-70.09772461436894,1.5720751458206514,0.6216570440215401,1.9759412521679312,-1.6821946557076117,0.20943498072201122,-2.1815909640665505,-2.5526071051341535,3.5467829264667747,-0.8448008236757769,-2.8450349982902776,3.1531955548611523,-0.25328331838235546,2.771805830602456,2.9644967629241195,0.15591470851496422,-71.78464121069374
BEN,-2.049871279563336,-22.64017004651345,-16.105628258361996,-0.4881575311779271,-44.757809220973044,2.5480836783543888,-6.683966565323437,-5.22384548861346,-53.40114228063654,2.8773020494583483,-0.1084609205719072,-2.0137060013398336,-4.398049475933793,-6.217444467860508,1.985478450740145,0.972765036506822,3.546821195169929,-0.9979937016638221,-0.5805280609459245,0.09591045515312588,-1.0403845396987565,-1.711508808073892,-0.8236828379784332,-0.4662760696403636,190.0
PNG,1.606309225433494,4.640674127864228,-7.292752765702061,0.4788113578813442,-3.9804597653228067,-1.7007320081341533,-6.75258480747703,-2.707281713044892,-36.88852885654162,-0.8827240180264795,0.37049787467779777,-6.852368880770388,-6.327496140069739,4.019753751555922,-1.3266944920713892,-1.3591784008700576,-0.9561528295327306,0.921619972025197,-0.5953303912751793,-3.7761258447002395,-1.0866143112164328,1.8695346596198146,-1.099213603997287,-0.7353753040366707,490.0
UGA,0.637780429005051,-5.418203695603703,-8.40805139960834,-0.6421745808206751,-6.343262316152406,4.809520248143697,-1.9202400079779816,-1.140949988453271,-54.86941621353633,2.1191959351932668,-0.6566745299784063,-5.16263316218889,-4.310557517825483,-6.629554952798809,-5.18737574058787,3.1884841681596865,-0.9678972566681013,-1.4659531531896124,2.096756864712901,0.3511837628371207,-1.090674448172173,-0.39944051945320297,-0.8251351541414766,-1.1820845358554937,1614.421540416833
LSO,0.07974547243745558,5.7523294512715335,-3.444246421726455,0.6689364380777946,3.195168545762402,6.387792174181964,-0.48193523420200846,0.5684410314044485,-48.361561828136956,2.375583318517984,-1.4040107470661958,2.8936200204847955,-6.026027504342415,-1.8414941201007344,-2.4129433863696956,4.676331812967239,-0.9564756653737516,1.205098636726912,3.9332143247164013,0.23354220809307988,-1.59107227674399,-0.9478535035676606,1.5673064309039884,0.026338331358592055,220.0
MNG,2.8995381334554864,-1.9568215527487431,-1.7541631099105008,0.22061408264978705,-0.012334103031263366,10.361695721860778,1.4383493375189902,2.118657140738745,13.846444528623376,1.8517880618743883,-0.9029635526718849,11.646429552623605,-2.0605292367049097,-1.5488261141317925,-0.9740752991485657,-7.290560255206753,-2.6821279548190073,-0.41807436208288107,3.1137065194701963,2.140241612826072,0.9370813168686467,3.134108062605523,1.9803810902504253,-0.38786560034155637,1188.9287850172996
KSV,-2.1223228639368705,-11.531922150813147,-9.37031293284333,-0.9862059505704567,-5.945606949379256,0.5028261299066463,0.10114052964115577,-0.2507213646621843,-0.6965555078854235,4.230422980617711,1.2475004851372393,-5.315621865598271,4.199815450933928,-0.7609331450023861,-2.1860935635061254,4.063599996191273,1.6531754173907183,-0.02966445843175991,-0.3236549049976945,3.1104734188256287,2.2548167958903753,-1.3380398209746232,0.7750246373734154,-1.0606194058576115,6596.723698063892
COG,-0.18812353182938535,-6.227412475493103,-12.29078312323673,0.09106877705980332,17.92351962380431,-4.295751354873795,-6.417130702376206,-5.201226677032705,-55.790411575786024,3.2831661448833125,-1.1926352083016705,-2.4715999411410965,-4.25908993084313,-6.696441910883707,-2.658928073432568,-1.0566789785319215,3.546821195169929,-1.6864673547666162,2.331943257959966,0.5740156854233269,-1.0855060507404513,-1.9316043812546662,-0.8211487021421923,-1.279043399124917,420.0
TGO,-5.955523727183097,30.663640918005004,-11.058608230185312,-0.031405876918574986,-11.653515064403745,-2.922911012864475,-1.3649343846122015,-5.895974672530821,-57.102880582399315,1.2269749889241996,-1.7290233834956417,-3.6041285581981133,-3.518633691031355,-5.443447693318796,-0.007316951085404873,1.7820232039207846,3.546821195169929,-1.781171420555156,-2.4846657464709647,-0.6137513655943487,-1.011160225969073,-0.8121618137531583,-0.8235000728253448,-0.46501433720613233,220.0
CHE,-2.788690836957535,0.2735918585075243,-0.5627514485259257,-0.22764326907505864,3.8030919480897474,8.539532827065475,6.515227702993662,-1.133316987572866,-20.7905744643428,-3.883757527849623,-0.9806385330322049,-2.437803842672314,-1.523870529026,3.8159280604190657,-0.3434690481751866,-0.9133049940739175,-0.9133273572245464,-1.1800779712764276,-0.032157824866359375,-2.058926622989839,3.553723998461829,4.668727186330325,-0.579716801634546,1.1010449899277712,3924.8216634888854
MNP,0.7842635704872549,-6.645249698504943,-8.154629814990955,0.34432920928704136,-11.25906795295709,0.856031185922691,-0.7813374771835979,2.27923631733694,24.563253205430755,8.650859951343527,-1.174411328488452,0.5098345237436683,-3.406309214569276,-2.0561078753707567,4.79816691862653,5.2466605062480385,-0.5308452891564908,1.3772667211634337,-0.9394040849522374,1.8796858295793566,1.0607655262444848,-3.878656155797377,-2.001241660211805,1.4087596409949101,133.91101105482312
LBR,5.73665357220378,-3.1981541182616007,6.420078084830703,1.7367263867300988,-17.252241226804294,4.162977189687996,-4.416806021032985,-3.404149981879104,-63.76500713122836,3.3429031884674822,-1.7695127656331622,-2.053983036007315,-0.11838717185050007,-4.23909927696033,-2.139571255345665,0.3437062066438621,-0.9504620861786816,2.3491284670889505,-0.45848364943515607,-2.1017450003524516,-1.0839379165199443,0.5398927039422388,-0.10844020042390312,0.8361632347521707,340.0
PHL,-2.2278428031809434,-9.732446820181941,-14.894249035544062,-0.23667981140500502,1.7585844880781711,-2.4623065860496034,-3.9362107334638434,-2.2088794532385982,-24.273822195563376,0.03205684506177686,-0.5887857070599422,-3.115703098229304,-4.837439604981581,-5.238728672451635,-5.451745157620806,1.4599316759304646,-0.841871319601434,-1.6031681053357443,0.8736587899521144,-0.11557173713014934,-0.30941939346779224,1.6327100886059926,-0.7156636230927332,0.10086931105046748,320.0
MNE,0.8300709063616956,0.807151031224423,1.7019401721544571,-0.7394725134297934,-2.70358448627619,-3.437160999737041,-2.621963449461771,5.238227446310803,-78.42814291217854,-3.4383267724703215,-1.7108240732800797,0.7971188712024467,0.43272829558381565,5.322414573808261,3.911287018049429,8.776105976924157,0.5412980268229042,1.848132830368034,-2.227019233463938,0.11231620806781972,-0.9173987204419,-0.975726160746156,-2.1166082721382247,0.7275042702151535,5465.111409786211
KOR,-4.978429850320192,5.169735649689697,4.474074992507316,-0.023063120799729168,12.465473625421389,-1.9341613923352867,-2.8260671663470474,4.086609129603884,19.992593201938092,-6.5292914006364855,1.2751281208354839,3.6124470970241864,16.33602344761391,-4.027762056322158,-4.018380158848579,6.464076240956541,6.619370141248114,-1.2146721019477449,5.240719344323997,-0.4191178138367812,-0.6738830727180639,0.03830014268531218,-0.6913446914622021,-0.5398988386094153,540.0
PRI,-7.314888522323364,1.4478373790727725,-5.806701996980961,1.2883669275700649,11.633655222422481,-1.3625528545587335,6.271332397420029,5.844437708630414,-23.31722359921248,1.3698508318610538,0.4033325683765606,-1.9804016113695404,-3.94861419298644,4.182015361880014,5.621732960157808,-0.8010912417104123,-0.6737806281095564,3.0708387900102556,-1.5867094834726605,1.1392122469561423,-0.5405430946138763,-0.5767760391046339,-1.6960353680717029,-1.2743702660223668,2590.0
FRO,-2.048014367180456,-10.50390338845675,-9.268155634405979,0.19326871174211988,3.181332118451314,-2.2381883609384063,-4.024448068929166,-0.6523099443767226,10.333640743961505,-5.1893661668461135,1.294488778473969,-2.0245509772746986,3.4932501505144553,-1.108907676720744,-2.2081136987463914,-4.656067811046723,-1.1258204852478448,3.9441848970268527,-2.5372616240241106,-1.5274299136654503,-1.5495341107344665,1.6354979336511442,-0.30097148853925293,-0.6820470853621624,41.358812349079926
DZA,-0.9744762364794644,7.4117982633676585,5.6477863396451236,0.1948757482543717,-29.25788611483517,-1.7560227349693216,-6.437636159360318,-3.462191564989614,-24.145128035098384,3.1777632233869846,-1.014367630974524,-4.243498052686458,-4.255932400138516,-5.4877816771521974,-3.116439991767729,8.844605542786772,-0.8907850937647444,-1.6955664948465201,1.8658637194199388,-0.9312344366816508,-0.15637542107166907,-2.47252209622712,-0.785547281530679,0.17003683480415482,710.0
SYR,-3.698651777190875,0.994748481117889,-6.784032333759453,-0.36009704402818127,-5.237141809959219,-2.1182229347878745,-0.5296444319133652,-0.6209331283586792,-47.711413402549184,3.6817265261259102,-0.14248899519988367,4.016201776256558,2.9878795090944514,-0.3688874281997443,1.57909835924441,-4.198491380981881,-0.9058269690637257,-1.7314794509148774,0.8193337927263591,0.49104615873237356,-0.69541647962326,-1.8668080813719075,-0.8172596297987247,0.34926883785533747,710.0
CUB,-3.458669199549608,-12.250883145826123,-12.346215617481732,-0.204411015444011,14.009397161781848,4.550184640902395,1.607604361434678,-1.9572253567269131,2.5184843270038213,-1.5425884634621294,0.46744156868914566,2.5636735246608615,-5.633280374837456,-1.1787839400882005,-0.729437440473553,-2.097991943887155,-0.313352363734847,-1.7525781116659336,-1.1598855102584298,-0.21370104766737652,-1.3148796901684676,0.7993761503582273,-0.8031674037779977,-1.6330664512528232,1240.0
MMR,-2.56144137737635,9.927123425671553,-14.20587885980632,-1.2114400172462887,-12.462468605870065,-1.844715453532687,-5.566143512100852,-4.896472723879789,-44.95495101737885,0.8790784176806146,0.426858926887262,-2.757967055735821,0.46900129380215294,-4.541095609158601,12.341321821385936,-2.548737974432706,-2.9026284764527657,2.0043590445037105,-1.3842870088968613,1.2617167885926368,-0.9146166795799116,-0.11301059397906421,-0.8094517438022367,-0.8180627468106334,2392.634201082751
SVN,0.5154602397914466,-3.9101900689836935,-12.037944866856764,-0.5940229255934026,7.444810881575643,0.06379609154471033,0.30432803436737915,-0.4750067468019207,-18.882496698837194,-4.610476320209229,-0.5134491137149476,-2.5000429217798037,6.264985735077769,5.177034498460271,-2.10769926679137,2.2894952386791605,1.9594769966301429,-2.3543418033789503,1.2029949755349738,-0.4473183909766213,0.5636764744133301,1.5870954188915087,-0.6790032570646379,-1.9071351660981146,1313.6294999254799
PRY,-0.14541300898625437,-15.938382865966812,11.132503516545857,-0.5347988136247017,-2.324047882210194,-0.7599704606485613,-6.2317890556905216,-3.4797691615832327,-41.34394094908571,0.5046933587813478,-0.02028668324796465,0.467400637420763,-4.974188793101386,-0.2075410432622944,-0.6483299779423213,3.6910485303562877,1.3947588708023781,-2.247011971488736,-2.648859245876013,-0.037740386601871734,-1.0109504061164054,-0.7903162711093908,-0.8250388031955518,0.40297702135154906,2009.1960772353846
SDN,-0.3473571523125817,-10.339227785863509,-5.460187657858114,-0.6441802297773103,11.874876889627533,-3.807013648177655,-3.3281295758695304,-4.935803627217969,-42.33565325185211,2.5071461123053997,-0.6862216258697234,-0.7125137929855578,-2.772518232284349,-4.381107472248813,1.512122894802526,-2.8076523662415767,-0.9692173222012943,-0.6130242179662839,0.3561139088905524,0.392413066054507,-1.035301956310843,0.7994246507914923,-0.8159547719453226,-0.13878097805446793,250.0
FRA,-0.9037488172846342,1.8980522870098147,-2.7132885706405276,-0.44868643848552486,21.360999933057663,3.8834679762286495,7.219216547722485,3.244737169852213,-2.515121183018892,-3.6072714308730385,-0.47469005410405213,1.8092686299196066,12.177785138690941,-0.890149170350633,0.8255664198234021,-4.991384451980248,-0.9198746569383753,0.1424556842194063,2.2849517621680717,-1.539572437842461,5.029522567538105,0.4748045463586663,-0.09961076204076763,-0.6117322774304778,5780.0
BFA,1.0308225945742475,-14.107652552860722,-11.822486641179182,-0.6655584138645698,-56.43586543112226,1.7502264173693636,-6.836303681405436,-6.62755894032292,-51.64340931734984,0.004222673890037443,-0.4951541964738075,-1.3399497630966093,-8.21501815035955,-7.3968849817871805,3.9925007738017317,-2.3146731608188866,3.546821195169929,-0.3338678731847292,3.484666971271725,-1.366450869048327,-0.7593648728654885,-1.045274573218622,-0.8234470850125566,-0.4599530696837264,140.0
CMR,-1.743059127814477,-8.710579683872716,-10.236627932138976,-0.32712268871707134,-35.06122369181919,-5.611856922816266,-4.5733593091932105,-7.298062396705257,-53.79541961116692,3.9241117079860617,-1.1304100631231,-4.803536709293376,-5.965272946096405,-5.094420736243769,-4.074495961922066,-7.357514814662093,3.4418327351841063,0.8909727521650819,-1.0740757938778063,-1.6107202906850047,-1.0331058861181754,-0.34894815182589506,-0.8223778837987779,-0.846777467137044,270.0
GUM,3.565340148941161,-6.457782503919138,12.433679301549166,-1.7613470237080904,-0.48427512997759237,-1.1081001563347483,-0.350116040873238,5.69665703669204,-10.427110391946735,-8.825224678328647,-3.303551375404027,-13.317576573250603,3.8867287563148505,-10.211025523592257,-4.0162188434892885,-0.4208416670498344,-0.6507407492606496,-4.516953924804663,-0.7992650933471731,-0.9596685612266487,2.333435926983884,-0.8289391530189161,1.4038835394967006,-1.1976126523643635,4399.10544912913
TJK,1.2448241470531483,4.686439281984241,-10.228050174307239,-0.5497661465667256,23.43648610609625,6.3904801557801765,-2.336208254258585,-2.4561424105452927,4.980012530150564,2.7198468262421946,-2.2840725859168987,4.404764883845901,-7.864608782974011,-0.8297952504202313,-0.7226509758556804,9.194426499584752,0.6272237898146621,-3.849864279383215,0.44730090561811753,1.3259363560483277,-1.2577824668918303,0.9931132949390772,-1.9652062338724878,0.037573564924529325,4543.468880728758
ISR,-0.7150537692051808,-15.078539190673583,4.38312475725546,0.025997059572226585,23.007088696616098,-1.1226293071597928,-2.2315813228863215,-0.2988295398493865,-8.793866738843606,-1.8821585294640486,-0.7005186153210716,-4.038148147957718,-3.305628689585607,-7.367245723138971,-2.72818389751372,-0.6791526152081186,-0.9692155031880252,-1.4758068182767823,-2.5927629260158067,1.8463209778310543,0.4654308595984923,0.12527181315758606,-0.7359715384418918,-0.46264538193566146,3390.0
FIN,1.0314964301170033,-7.469390463833813,-15.072664779784635,-0.14424427951690177,18.5574725321907,1.3421372277714565,-0.7164508376525983,-2.903243909763186,15.257842008637612,-6.085506161374858,-0.9465712575507055,-4.164760657949893,-0.8317291713732287,-4.0831880360766775,-1.2908143012049669,-3.070914554131562,-0.9299072829874104,-1.468176839078302,4.810772915458612,-0.21143916514866345,-1.5442621515037167,0.776040078530132,-0.7429117129680651,-0.5323294226985656,5130.0
COL,-2.0030030149034013,-11.37003346343881,-14.108164973011547,-0.6434434055194709,5.015064034825716,-1.8865634349677955,-4.166835757571594,-0.8412734526283894,-18.203316063233736,-2.2392600268203875,-0.9659843416579557,-3.2900310926200165,4.25346882961029,-5.789945488423913,-2.8262362513476953,-9.576334104488584,-0.4802394552519309,-1.5884520382184437,0.232673880505671,0.8246122707757017,-0.8732607400449188,-1.36334179358488,-0.6749113999098332,-0.4595210870281685,530.0
