Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,NY.GNP.PCAP.CD
EAP,1.8551541628052581,-0.1313838093208434,5.141641329848772,-2.1695056921059166,0.8490291623916346,11.778685509039253,13.627254797729393,-1.3460819106057462,-4.5343921131301705,302.6267541886745,3.497101223747232,-3.1173811528232975,18.15031321808386,6.220566285631584,-10.216905150263484,0.2839618510509261,-0.8138886468787658,4.506946200438149,-2.741654440686815,13.307307172249248,2.408658189723992,-1.1837701207287776,-0.025254652145852662,1.7045540381590385,1.6300401986096253,-0.3319651696168544,1.3917831878000388,3.8166003557730854,-0.03632340034754203,2.8485663087738518,-0.6449809883986246,5.258492875687061,-0.032405684113370525,-0.6123199199952732,-2.534438065260962,0.34718947055754557,-0.9015743430246049,0.21158157458638266,-0.6311069813110862,-2.671960131606921,701.365482521671
ERI,2.321074159372297,0.40129771785310225,1.8334890738835017,-26.128220159298117,3.740900113993098,-4.895789913061398,21.011486871688746,-1.2804767288104302,-17.17238120432817,-56.282480687065515,2.6738774191262342,11.020778603879416,-5.282774174377144,-5.659272732616704,18.909165703824375,-2.092209512223001,-2.345056038643486,2.2293052548259364,-1.586973870595202,-1.6460105957304567,0.4014375787776537,-3.695853032809956,-0.41489435895304916,-1.4617028239486929,-0.165157869206582,0.6181949317125597,0.21016302496284828,-1.5819675980619872,2.093486636107024,6.166428552776072,-1.3660096244667566,3.557166966966715,0.34684012608637493,2.1222532177678164,-2.08658376809623,-1.9408165993660838,-0.21110255366546823,0.4282712704950269,-0.6614814155509153,1.702879110698576,190.0
QAT,-3.1622398244848537,0.30706499185158737,-1.1114080728826994,4.8386415596509105,-1.7033070944003688,9.965188583026318,-6.192115129422551,-0.8843964965587053,6.09523419151024,13.006274720927896,-22.751713128970906,3.379167160936667,-5.889529792353161,-5.5904602029544845,5.437378844593223,-1.2620665475352766,-0.05957670416143063,-1.541926214338765,5.591538437345051,8.31377603520239,-1.2777725313568604,-2.145855423407177,-0.34146301107467736,-3.452587868480113,-0.5855237294790931,-1.8562136156143783,0.13283072897436798,-4.473539438456327,0.3021083639709883,3.402997454371337,3.8088892184517973,-4.811038720508071,-2.258359196425907,-0.7157193544812755,0.20786962143336243,1.2696992190998042,1.9642827721038523,-1.5770911236106686,-1.6720949567021532,0.18831654255591807,10670.276015076088
LDC,-6.625722315171515,-0.3509662205577619,4.957899447200322,-60.874625216415275,7.568162421737323,-4.826859054690772,9.577803948643743,-1.9594110237761824,-7.191191407075593,43.51688279019957,4.263680006510205,-1.5046699816903224,40.794672125535676,1.0324478558599663,-9.04964266581976,-0.7857445408565739,-0.8602578449710166,-2.593644616456681,-3.033179638943571,-2.1672030904265025,0.05923127121068783,-0.5790904217327678,0.6863339875224096,-1.6938756379461644,-0.08566700958162832,-2.9681921138724006,-2.191731959606039,3.2367524497789084,2.506766399995237,-0.8184468325736224,6.408048767192118,-0.870123651124663,-0.6220912343463787,-3.6057407282798466,0.21861451754278916,-2.999372090868435,-0.9401065360947263,-0.10792432877135177,-0.6482773854906556,-0.06338425237989459,256.66246150711004
UZB,-0.6058489937536216,-0.2514881548597998,-1.4068122022508338,-1.8975183285029844,1.7065268961210958,19.110293239548117,-15.453707231157548,-12.04826045721392,8.919880382189312,-51.33696915183425,-5.193123378058296,6.28542223649332,-4.130472424364013,-3.959738439325981,13.766587873473267,-1.5439508320044821,-2.0013536087259727,2.286352696861613,1.7015896542570281,-9.139606867586089,2.4510617472129494,0.9104996344953571,-1.1042882616555614,-2.0361185664795936,-0.5056195477928748,-1.6004690964322559,1.1682848473020995,-4.073560713325545,-2.4826410001953327,-0.2468075804494938,-1.0078552095154936,0.5731560588334419,-2.183576709634725,1.2022179488360296,-1.8456904365282962,-0.07243194012751218,0.8366000233702102,0.005657912443120305,-0.56767585219281,0.02850851758630879,580.0
CPV,-0.9264629820495425,-0.1534128389306987,-1.921674008605154,5.290571595727915,-4.976213857501069,0.37944586796802215,12.042137496365667,-9.509778002867616,-10.801253625910274,-41.42559830616554,4.450735221856924,-1.0459293904113578,-6.661678569659607,-8.827162018768274,-11.502079186369196,0.022982928030337163,-2.2177051646476373,1.0789598996507106,3.8189214193831167,3.1868450376642885,-1.1321519858223696,-2.3416313263970627,-0.27339364203919536,-0.230153156374361,-0.22654471932260004,1.8398703921158384,-0.6084353580803843,2.8166797864795545,-1.3157752790813735,-1.8684752369555804,-0.6909724927338139,2.4209644852600776,-2.7390549151422285,-0.44665529117836433,-0.08866326652070569,-0.3721609247728461,0.14126145422291958,-0.06518074261183482,-0.4836840504064268,-0.26904310969233486,1400.0
MEA,-5.601938896446214,-0.14437972603914567,4.602601874037827,-3.8382797682805787,1.3315667075747122,2.1344945975845033,-10.030852345201323,8.837811388987157,-5.3844582481376575,-0.02697789694536401,-2.0405668373440458,-2.2293602383518927,4.814972646306685,-2.945406740895181,0.3487067518719974,-1.7734953429518756,-1.576471245373834,-1.975376695326025,-4.304354922272582,1.1435533099901265,-0.542021072008875,4.137198799678212,-1.7530307143022306,-0.22635885202044115,-0.5643390604612091,1.8596887169745122,-0.7751176519124826,1.6597839074883651,-2.0055587477714427,2.537359540524162,3.338036445234037,1.583346471122502,-0.5631771462334308,1.0896720000236166,2.0277972409334035,0.07631648163078764,-0.6358079018733392,-1.2122447715695652,-0.40112940326229063,-0.7194013815779714,2407.99066698844
GRC,5.320333878703041,-0.518713805514244,1.2135040922438722,6.616782923044241,-7.352613147542259,1.2565191833228566,-14.299773829456285,-10.407689081485714,-1.4580894290386486,-4.996931871883223,-3.8259821343801175,-0.5182885251936429,3.7946731706979597,4.40882409848512,-6.266704963740385,0.14486509258355756,1.2453477403744255,2.5285493840288584,-0.6779767741795214,-0.4681769718526664,0.44678700142032457,-1.3028572768237179,-0.6537444810368335,-1.9242379824942837,-0.7463194362776583,-1.5351574354929358,0.4599869583496363,-0.3988702030442379,-1.4185899115308271,2.2789543856959766,-1.1531493215277913,-0.2935607964665179,-1.0900394266808937,-1.4342073043493209,1.7307602704499918,0.11399374791489117,-0.4035569014191205,-0.13832447814259913,0.8312806795180218,0.39814939475423416,12310.0
BEL,-0.10424330688382398,0.748906595859228,3.9920194115472656,41.40261055181349,-8.239769442456808,-0.29900693459123384,-21.990490384244563,-2.8366978600553745,-6.383309086989564,10.117815829205858,0.6098516566747642,-4.509627586558852,-1.0238166829814577,-3.0093657456984935,16.278779146950818,1.211424094076064,1.1776383922784481,-0.08124930492634097,0.5642813605063824,0.9205676833769034,-0.10952086073334777,-0.9911800406440813,0.5665427772849031,-1.7137266626828647,-0.7624550528457643,-1.335274709604327,1.1791476246482686,-1.1175696875058456,-0.8541365146032086,-3.3673609953644394,-0.8537134356711553,2.9113660394596432,-1.9051794412488636,1.0958373282325917,4.022623436899348,-1.6598393346184772,0.31215404382629663,-2.169084013391149,-1.2830893411504982,1.5823171572174217,27200.0
WBG,-7.184213536111125,0.6457922571101005,-10.285698887121818,-0.42290866922687353,-7.845769218832891,-2.8162092240930883,-26.777515376469992,1.0962538426482875,-11.90388925713788,-24.970033190996627,7.509431363980225,-6.3702329355947,-4.60674197709685,-4.993508259593077,10.999419903265565,-0.8986346409060186,-1.5799511904608892,-0.17585750958160717,-3.756634117545399,-5.529491255469115,0.31676994954209936,-3.134189907558629,-1.3667963272276031,-1.6574392629903174,-1.0233530352566973,2.3745783480162013,-1.2861108526908815,3.1403961154983326,0.3942697802551457,2.0697322418789876,2.4527391670194874,3.2783391956979355,-1.025834650322619,-1.3848820569394111,-2.1920673318540635,-0.42403431366083955,1.4397236640899727,-2.19769541389988,-0.40993628620507416,-1.1432423159234426,-1719.813989351058
ECS,0.9815952791768625,-0.2700009242337434,5.214470903612162,27.053152673553644,11.880476864683466,9.398132820383667,-3.1707917328406032,52.60894203321705,35.301838099758356,30.52908297429768,1.58062871896923,3.9962601341304644,23.750986439098448,17.41359622776626,-8.487965567358815,-2.131851975925873,6.109808844588786,-0.5220669445292672,0.05570087092523346,27.213352850522426,-0.11549795031738436,23.759452256734082,-0.8323923353887354,11.365383266097243,-0.2854871144183045,5.630546906967397,-0.6772092348345208,1.5911380158965844,1.851255590597249,4.89501822260239,5.267702082017927,8.43833751922513,0.35874974594265296,3.183029939150681,2.0391606515180234,-1.7950513063671858,0.2980685783706258,0.020451173779968135,0.11814423105955907,-0.8378890767064447,11991.1745543852
ARB,2.1191273579904317,-0.09752954981329212,-9.035572206169546,-14.356643910544733,0.504176935654816,1.1551485332571139,-24.529648277617937,5.45366087145348,5.946320164629567,-3.3321572487015345,4.930739996805136,2.0643413876750407,5.222059212915743,-3.6829648904864554,5.794796872049406,3.324737347562089,-1.8779622564932517,2.1094024949413184,-4.619502341628131,-0.7420565106601541,0.0511948208613312,0.574437395089651,1.3997844086044744,-1.0769077658791322,0.07942546000446521,-0.1969274055223937,0.6570786896054148,-0.8660917111894824,-1.709313365072498,5.8916592152101614,2.9633602891524546,-1.0014530180634162,-0.5240956525108008,0.2384198025945048,-0.7269916214572845,3.0932639281358494,0.776263889178945,1.295638859580375,-0.4445565797678262,-1.7320681809173073,2115.00296135004
AGO,2.4650388892958173,0.5060737918427467,-0.4942615429280206,-1.3838993967504343,2.5430963783807052,-2.462627407078847,-9.428408347461376,-2.0088150926572834,47.23762173811481,-38.24650637507839,10.999357782284575,-4.989486873152269,-6.2947921054956195,-7.582895025073735,-19.67828496428743,0.34737506280217595,-2.2330868811738736,-1.0268606447763138,1.2147238375452791,4.731969871761762,-1.3688991403741322,-2.2409821770778446,0.5882047541733813,-3.061430946661671,-0.9171467831295945,0.8387324128590362,0.37073451200886354,-1.7126483899231408,5.31355567856928,-0.5648779230037442,-1.3867299216416327,-2.4082010988776497,0.05407977690650745,-0.7622223670756818,-1.6371186872725922,9.12647155568715,0.14484089513948745,-1.033226381457803,0.03014848252310103,-2.3550634210332126,270.0
OSS,-1.9657511779392265,0.22918229869569118,-2.8434175148968577,-21.34129538039056,-1.2078069883401985,-5.4862201856492785,7.171527239599981,-1.8675979702271397,-0.8523284174728962,-3.9588731318058716,3.4462747966411174,-6.880794295179803,-0.9184161817176237,-6.67238977143084,7.714519663019008,-3.4501873192529136,-1.1411662574872756,1.6865970907753898,-6.360585475572506,-3.225557583098864,-0.11404305477435844,0.041363113896512815,0.1368286309478586,1.187816068535788,0.6164051709682444,-0.3527500352019399,-1.3247559018952564,-0.13971095366252534,0.07479629261510601,-1.5039769317824048,-1.0491051978223467,-0.38031072259933163,1.9719565863194592,0.2381125077704004,-1.084188844885675,3.159061478499485,-0.7464070609361608,1.989492113549684,-0.5561111898157046,0.7180028951079359,1734.1166020663
SLB,-2.112710793129391,-0.033877486033074805,-0.7630510807381828,10.63816284469388,38.799224375335925,-9.204943651706596,-12.883304437317987,5.774777685570601,-6.521000464057659,-51.59364690535445,2.2520685594980616,5.431426819922691,0.5081661263884557,-4.097663667321923,-11.99463497646923,-0.011039697829722528,-2.249496519265512,3.529517461729183,-0.10855431905809476,-5.058986441043413,-1.2528147067808295,-2.7247390952212696,0.2627977495408814,-2.610499281519633,-0.26889632699757277,-1.0124575658032162,-0.338996973025992,2.0902561644772844,-0.6856982587730696,1.5119902930873337,-1.4398161129687161,-0.0015836560671764754,-2.6469451119510645,-2.4628263012094007,1.3584199859667443,-0.95164800188928,-0.18325962905026003,-1.6605347612057,-0.5411592712651102,-1.375849865836738,900.0
STP,2.2014366044749067,0.8558909201801341,5.65901583563775,-9.372672241451312,-0.6321335823564458,-8.75094506836082,0.5417313580383528,3.7507371185083787,-4.329090157040207,-53.3614091708279,2.6554005448872657,3.4039256722131883,-1.6301802192085593,0.7389987776818616,7.013368111747127,-0.4448282174969276,-0.8560460600058807,-0.018241248032142554,1.3420831099639825,2.8779846843212518,-1.3843481400995654,3.00005581946247,-1.1245608161862608,-2.0737964988101023,-0.22654471932260004,-3.171861362027483,-0.05053904957554822,-0.44462782771705023,0.08067615798288331,1.6334889320378494,-1.138365430015547,1.2026813860110244,2.1471343495197814,0.18682544134371537,0.3047169205747483,3.9836259207223903,-0.24819816980706474,0.3854597776683495,-0.0806939664079547,0.21073498395803902,25132.199268416764
BTN,-0.8736793503334945,0.08997057650662632,-11.51354345963396,-22.775693846658758,-13.026460674008161,-1.8429671374900758,-6.191955355234055,1.8434424291573188,0.039970292088427506,-37.39666318351614,-7.806183225274818,-6.753715533708406,-7.07612957580772,-4.880166363061053,8.832310298231073,-1.7659825695152827,-0.10636865802033846,-0.2340979355116088,5.781555498067819,-0.42795169102155134,0.6235294999071539,1.3668347549701696,0.6764129068183891,1.3680570752513657,-0.08743226199410484,-2.196882994693725,-0.48256344744212565,-3.0347664697113346,0.5174909191635508,0.6832441041305819,-1.7708100401075035,-4.2099419769894535,5.113651961765381,-0.37263925948480076,-0.10389673934193666,-0.6805389429200193,-0.6416953026026809,-0.21948443758054148,-0.560010722470003,-0.2352846364873596,510.0
COM,-8.19647848835912,-0.45064670404177987,-1.76001208309482,4.073735591967729,-0.46781691835922745,-9.154712782842086,-13.807664227377016,-4.6178771300889485,-9.112725460707923,-42.5766707057312,0.9195652112126235,-4.283958704245819,-4.68914335357362,3.092514132064051,6.429161431338722,2.230359847729978,-1.7414696489216737,-0.17398719007183383,1.5034695344657103,-3.315899530614827,-1.0618362330765516,2.6216431577463704,-0.577001444703164,-1.5927087244705973,-0.723430732525566,-2.1017246560877125,-0.27879997169532805,-1.2153473211485146,2.5939091073505116,-0.7914735530497081,-0.5309741494899398,-1.4090391316788864,-1.6191188004899606,0.15070614101254737,-2.5012152902512605,-0.7830758976517557,0.349463446805414,1.7196745393321837,-0.5938811433727216,0.59639890424501,490.0
BEN,-2.9363444087285187,-0.14849638634547155,10.503111134257452,-47.46612224504483,5.085182304579776,-3.62346655607013,15.555283807901466,-13.245299085460367,-12.285707565083259,-45.699627773718525,5.833266628872575,11.301381063063182,-4.875091411406456,-5.71683139966331,-7.33054687083489,0.8062623469077679,-1.017286818358519,0.8182043112518818,0.6889629945763498,-2.262374170570545,-1.1598498474522665,-0.7425859081802076,0.1977523451102364,-0.55153048226027,0.010885411703662402,-2.894836876222812,0.7754370821731563,-2.949261863215805,0.4162135406426564,-3.5252066234411013,-1.3546528367102384,-1.3876326563167714,2.801197984567601,0.7290546842259238,-1.825171815849214,0.883392350876505,-0.4806055897763442,-0.6828783550976861,-0.6130829616073745,0.8718829852875241,350.0
PNG,-0.3458414863709539,0.33402112987450583,0.160312873137607,-40.06015481388312,-0.18436521989857438,-6.410917295223513,-10.059241376418269,-12.203680922650559,22.940983395080888,-48.65406452949337,-1.05766748435245,0.4287984279703153,-7.370678084209123,-5.270337680332013,-27.171653568034394,-0.7912573600337495,-3.712680044141605,0.5832586157175861,-3.39703892748591,-7.845509610936077,-1.2193840349403464,0.05508583766903874,0.1835594607428285,-0.7681606639895362,-2.074910025010027,1.2915144341371505,1.3838520760594002,-5.53730681567218,0.4269096127407189,-5.164188577648895,-1.4888937531089874,0.5815806748154424,-2.2313898187745167,-1.9602589708998197,1.0787867475352713,-2.3379908647774523,-0.16091242305630282,0.40494403014684566,-1.1373881359341507,-0.403768722855449,1040.0
UGA,-2.9041071298868713,-0.5278225045487327,-4.417427451052252,-39.361912649757414,1.2016959743531128,-6.3002888992231485,-2.467458140367211,-6.353601717335269,2.1367141704941996,-33.97815712332543,13.06829299635993,-2.778299144489936,-2.5249382754065577,-4.122543457894975,4.06064793628839,4.125961849848509,-2.3577374215997224,1.3557870441316815,8.839654236273315,1.0772380899985114,-1.167050011455749,-0.54039703470893,0.5467041505230928,-2.9102316626905034,3.2629502370416117,-1.674021897819551,1.396590300304437,0.7071749362393671,0.14008598904504108,-1.08851424422432,-1.1580007808361983,-1.3401883902406135,0.4479001167793042,-0.24173557634308634,3.3561691876517425,-0.09824645400006234,1.8126627751044153,-0.2959212271356489,-0.6587264366861655,-1.1987274564975632,230.0
LSO,-1.535178404815855,1.1500119663378758,15.349777264206509,10.89537576640657,-2.2728755633823585,-1.79147967912128,39.572783495979955,10.237715817951333,-17.68739815036443,-42.17125546308725,7.0997974915011826,2.9354325560961296,-3.324670609329602,-4.10239158843466,12.120006400465183,-1.322459514991094,-0.6492678530957847,-0.39744548180014627,6.763954361487057,-1.6135085018318445,-0.2778208238036574,-4.622133460689159,0.350689842404332,-0.16464063012803543,-0.22654471932260004,-0.7488909890720437,0.6095084691825713,2.6969912917541583,-1.0904788949360227,0.5270361221884585,-1.7265784789909429,11.31965825592064,-1.7463651015540078,0.4488150412568846,0.6339715070537455,-1.3066609212973763,3.6112396940645515,-1.4076380300528721,-0.6399694980630037,0.6394704350830298,660.0
MNG,2.116405254209387,-0.04568325706958933,-11.601304541200758,-8.192488519058736,-7.769839011528884,3.8329068558163764,-2.840595985290391,0.5034306577442611,10.96486296152316,-41.68280696441747,-4.364899663246668,-2.658061426361093,-4.657036010036896,-0.048883732306530286,-13.593609710733302,-0.28589223793777946,-2.1927175681137374,-0.14249832568354748,-2.388335250349351,-2.146425205721631,-0.918006639979769,-0.5375381310251053,0.7842111896691228,-2.0399154744753956,0.67905353035401,-0.3557503785409165,-0.778991782495159,-4.959967289385384,3.7286320294615045,-0.5904190334067938,-1.3314127278619945,-0.9509787582737227,-1.0744176615156324,-2.3820768339478993,1.3025434396064146,12.72273294870322,-1.830776521244515,-0.7008542879348965,-0.4028397894687786,-1.9812639305463458,460.0
KSV,2.192757287676531,-0.061222040772009115,9.950475640796778,2.448722436096899,2.9108248304505486,-0.6088645812310605,22.726682607682836,-1.2882850572582982,4.888107755609859,-26.459881856977198,4.528930370279957,3.37542835130355,-3.0958409583117183,-2.141308995334005,-1.2891300190723027,4.356712639253856,1.2593180701245794,-1.4158705395748783,-1.4547815629600642,1.4959281672965705,0.9324680077494973,-0.23111284300298585,0.4235114001235581,0.3206416758534937,0.11457607862552267,2.044138840652792,0.9226165238843439,2.579983635934007,0.5880920216519357,-1.8801412002263134,-2.3372916643278794,-0.26075957224491897,0.587960607925096,1.5482482950498637,2.4210192695490065,-0.6995419891046925,0.23704331715053847,-1.0309635232534422,1.9257756068353422,-2.2889030406510886,27812.76678467841
COG,-2.655788609233701,0.3130427872258977,-0.04146303725786238,2.3095680826627523,-7.866997611066946,-3.4307769443156,-9.365368297121696,-9.191375364938697,-25.997890729025197,-27.426970520042033,2.3481848089132917,-3.5421407249740233,-4.739083335909237,-6.535917258405857,-4.926889587646623,0.31757809761440164,-2.1637020859160576,-2.9728601068005123,-1.6968295553413544,-3.0054184501783614,-1.3960519480098024,-3.033273000913712,-1.2973112482530114,-2.5199085995414774,-1.9491196231897627,-1.674500274640337,0.2943278952544477,1.7393440712778065,2.7496245757670286,-4.201900498336539,-1.1967098185428307,-1.4604607865936172,-0.7084854166278854,0.0070483101269792625,-1.013700146832117,-0.12963673012079532,-0.18241203632655134,-1.2058692848743353,-0.6318677914530977,0.06611850468334807,430.0
TGO,4.332131616094805,0.13552134395175724,-6.178620437163654,-54.29854563706776,-6.403616595797773,-3.750440748815478,9.925949657120357,-9.692915078724372,-4.482652046746432,-41.540192054294685,3.3526863299675806,7.2161609746098945,-3.7128535357662864,-2.838897665757325,-13.143982416067464,0.9463677714429881,-2.3454056630906037,-3.319304733418769,-2.521863904824068,-4.030721482334262,-1.2615303068392898,-3.2472375718141584,1.1389053625040297,1.3120989942942822,-0.2580458660942685,-2.0617547341869464,-0.6253791249104865,-1.2028475946810906,1.7974921128378263,-2.9848514629310454,-1.2082689997741334,-1.8898799443522196,0.6177998299947958,-0.1636558474772466,-0.8172299253561588,0.2606286640827077,0.4034688642291166,-1.510156584913191,-0.6075163021374425,-0.3205975785624664,300.0
