Country,LEI,GDP,EI,HDI,NY.GNP.PCAP.CD
MDA,0.6667969981238278,1.22291824645206,0.9611408620616633,0.9502853688791837,1570.0
GNQ,0.46887992495309533,1.5986469386101407,0.9676288177898846,1.0117185604510401,8700.0
TMP,0.6213538461538463,1.1105313223698936,1.0106742214145275,0.9141864633127559,2370.0
TUN,0.7607879924953092,1.3907728961044272,0.8718819284968675,1.0078142723655346,4110.0
YEM,0.5766975609756092,1.1881926343969693,0.8170434511455953,0.8606445488393912,1260.0
BDI,0.45155722326454,0.8720091323768396,0.9451230741216123,0.7562298099209974,180.0
CUW,0.7870168855534707,0,0.8807800006677303,0.555932295407067,35717.11645178771
CRI,0.8245016885553476,1.4664181158649074,0.9673013465166191,1.086073716978958,6300.0
WSM,0.7250874296435276,1.3454392391322882,0.8581952271339515,0.9762406319699224,3020.0
NPL,0.6541290806754231,1.0300118196392287,1.0846838576415634,0.9229415859854051,490.0
EAP,0.7389500841020968,1.352290433915579,0.9299241165649506,1.0070548781942088,3216.44794024893
ERI,0.5515924953095692,0.9998293111797962,0.9381845949252883,0.8298688004715513,330.0
QAT,0.8096893058161354,1.8403063781089029,1.0234276631338068,1.224474449019615,63710.0
LDC,0.5507595380380137,1.088286093012988,0.8394516137446993,0.8261657482652337,632.946046917861
UZB,0.6575696060037522,1.1801671859867078,0.7281280582084506,0.8552882833996369,1130.0
CPV,0.7303264540337706,1.362632361897576,0.9862993800674871,1.026419398666278,3480.0
MEA,0.7230996439675216,1.458228648311294,0.8697083000971608,1.0170121974586588,6537.91093399987
GRC,0.8490431519699815,1.7177657482838369,0.9476967096815079,1.171501869978442,29070.0
BEL,0.845891181988743,1.7878195426628423,0.943849611268025,1.1925201119732034,46250.0
WBG,0.7300469043151968,1.2651303011693789,0.9280427042643231,0.9744066365829662,2110.0
ECS,0.7777334894468954,1.6758082566246393,0.8609024313593948,1.1048147258103098,24105.6153265319
ARB,0.688827790116594,1.4282462133263163,0.9061668635226847,1.0077469556551983,5566.3470490317395
AGO,0.3884772983114446,1.364887943790937,0.9935512637390157,0.9156388352804659,19368.54640666549
OSS,0.5424647771821138,1.3695207875631408,0.8636551482851416,0.9252135710101319,3589.62038644438
SLB,0.6434566604127584,1.1772180789928566,0.8721541484847817,0.897609629296799,820.0
STP,0.625732457786117,1.1758361798918409,1.088622971677934,0.9633972031186306,1130.0
BTN,0.6525639774859293,1.2493784889174755,0.7648467990686056,0.8889297551573367,1830.0
COM,0.5606799249530954,1.1050036085830681,0.7693652066907293,0.8116829134089643,760.0
BEN,0.5152502814258907,1.107874872441858,0.9516270117196806,0.8582507218624764,770.0
PNG,0.566277673545966,1.1842322222683728,0.9449121440382959,0.8984740132842117,1180.0
UGA,0.4643399624765477,1.054034523309706,0.9991723328893206,0.8391822728918581,500.0
LSO,0.33283977485928773,1.1268300227100128,0.8698676554361973,0.7765124843351658,1090.0
MNG,0.6473354596622893,1.242716335176279,1.0219540145853985,0.9706686031413223,1790.0
KSV,0.6869043151969985,1.347332535373545,0.9860522613844498,1.0067630373183312,3280.0
COG,0.5091328330206384,1.3006890009610286,1.0167252958492308,0.9421823766102992,1980.0
