Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,IQ.CPA.GNDR.XQ
EAP,-0.3795415969746614,1.447172649797526,0.017643448409586426,13.42155176027773,-1.3211358807809104,9.685045042375513,12.965533911396902,6.6081007794992175,24.948422012490337,1.32333418884259,153.43565783530775,3.594067039322575,1.8107623919175362,0.8387429962616262,-3.261807743167557,3.1530283610207364,5.60421920064198,-1.4844276041204316,15.26070463790997,11.990373447379467,-5.388937379666578,-0.3575903355093085,-2.401641447755843,3.565333772003206,-0.9865750233148065,4.523557888713476,-5.252160792693994,2.934568497216129,-2.0439493765223102,0.49176294424699585,13.187427100918567,-0.49128884970983955,0.22110360130757847,3.1620386917164587,-0.3865611385901435,6.988656798692819,3.33118923655372,1.4156090172429225,0.46016825020335395,1.5056634104199293,0.44568197447563773,2.3751670357286487,0.05995614579566173,3.3750089993543897,1.6951620790231403,-2.031766529518782,0.1910050830259692,0.4720166346766943,-0.5646685858225933,0.7031664381591195,-0.049113526301456135,-0.59384904063363,3.36363636363636
ERI,1.269527593175969,1.410227619393995,-8.922573272103476,-7.146939739368797,-2.4274737887093756,-2.4864242705461894,40.750551980324495,-35.74997766704497,-26.431938583028362,-0.9824982671946282,-46.90600810269491,6.631682783833039,-1.8066491942453824,1.235878871520162,3.0896731202776397,12.156143085157392,-1.814902566918708,0.040663805582847656,-10.991061222668172,3.3212983528733697,-39.13785460437404,-7.399202097846725,-2.304989434083292,-3.716568354463318,1.422109405013455,-6.30825513009374,5.727613108880371,1.5570874730934898,-6.209933438831359,-1.031587329636471,-9.043284142855486,-2.0562448567923153,-1.7736579685227798,-1.7044854989008402,5.5734747651289585,1.72762800689862,-2.4671404729396604,1.0651365788034803,1.2547180670849447,-0.7478439547221422,0.42262601692961455,4.572052478399833,0.3401997094680902,-1.228609658773098,-1.9708115236624613,-0.39996515487187395,1.0361479437060757,1.7381117190664346,-0.5930573105280026,-0.7855969231230868,-0.7286754248990357,-0.348404906705789,3.5
QAT,-0.372081369154585,1.127853412510441,3.276465772638636,14.310603036888482,-7.572969528606741,8.857051549997433,17.436953181184258,-0.0274227382774207,43.49438685957432,2.5329900606255533,6.338358968144983,0.9888070209854303,-1.8732098125379824,-2.9100606737150843,-4.5538922306148315,-18.313038323506003,-1.726967081795963,4.906786622908618,-5.905597172044322,-0.4014932903023677,2.064353429907176,-8.616467257260657,-1.1851807782482742,-5.634329322451194,-0.820286601518668,0.261411513050838,-0.46309547025829834,1.1977681577192703,0.7987005415753571,-2.159903755488228,3.413664681584135,-2.721069474078459,0.7682481526292203,2.1551010407143565,3.861897902519394,-0.4156949068278104,-0.6923905766524923,2.617121538436585,-0.8351734234145278,0.5270883330630622,0.07581486287252068,-0.5081714530126482,-0.8626464274669334,1.5728102824842891,-1.4030894735220047,-0.25812564065108745,-0.5777058651071667,-0.8586939666365315,0.10427183578574503,2.222005580142254,0.2339883883777465,1.3995619671069297,4.134429109536008
LDC,-0.5369463609244832,-2.523178193829803,-7.065318182607963,-42.161244271533896,-4.571903258655323,-1.7913513379607318,15.102979452892663,-10.642696913564784,-8.45162601610551,-4.942844295281556,24.564865901913386,6.533289875244106,-1.505793755477837,2.512618241210085,5.207290215096224,2.999031891411753,-0.07763193216313871,-0.038516155333854156,52.08365914142862,5.01295372838646,-11.207853440949266,11.530317429997327,2.122608459252099,-0.568163485625481,-0.3902348136295476,-5.003889273696289,0.1118269476371071,1.9927501910464411,-3.410776168008529,-0.573368107836477,-4.991578308793293,-3.581877920805635,2.659505076706318,1.3828875578273707,3.2362334464483427,-1.6073842951740447,1.9358374311302777,-1.1433977784449934,-1.345638233873634,2.0913008127942447,0.8734386999756193,1.3328939724009863,0.9440249775002276,-0.8328012690562867,-0.9993712032866502,1.975539632644485,-0.8762191789970526,-1.6447332319857197,-0.5822997315628266,0.4605514368561731,-0.3907374672704479,-0.4737871384701117,3.23809523809524
UZB,3.877107493307015,-5.4540065867230885,0.14652755258927685,1.6480463162212273,11.390235486851783,17.547773740658,4.3256919509722485,2.2388541581057737,42.44240254523196,1.7862197445369956,-46.146314702585535,-2.9741637141389985,1.3195550189512761,0.4363302905499007,-0.09405585809792738,25.508576463968463,-1.3527565409059599,1.2918088704643824,-10.522834890395195,-2.2932897126627068,-12.774861620296281,7.5117605538842,-1.3029808915679184,1.8974781192358363,-0.9421152620650459,-4.690762758626234,-1.5049261177673756,-0.29635465221714785,-7.484183706042255,0.22398162467501745,-2.3860616448654577,0.9762114256268758,0.5632888619042773,0.4190932577839106,6.046690227893173,-2.1103168146851763,-0.8954277495332574,1.4318866718324186,-2.1826872085848987,-0.30214564475378064,-1.0793293693415988,0.8277739360209575,-3.1746497913212504,0.23150374533249107,-0.7727327523167644,-0.5593980539193966,-0.8571144518543636,-1.3105362616410938,-0.5077764432390801,0.7896481514499734,-0.1679252415087654,1.1968913636381617,4.0
CPV,0.5538049897138291,-2.8575448558030345,-3.473658698460552,14.847051755956631,4.1479302309469235,-5.760550067159577,26.233318563753144,-2.922646058391922,-6.605244371067762,1.5967982301510515,-44.282578302737015,-4.6967040379216884,-6.959846187271077,-0.21144373073210398,-3.7995387942435146,-3.5577169781389015,-4.4256908050264085,-7.005392233711309,-2.1580338906347736,-10.257575194295857,38.79347230615448,3.8772596751553072,-0.9870311026141296,-0.6005470974386302,-1.5915197015113418,-3.940187049017847,0.5898880167989748,-0.25628633647958227,1.3609689693288514,-2.0891048250381186,-1.1291181399802643,-0.8521433258001706,-3.059541061561556,-1.0629486707606501,-1.8536659406734408,-0.8566046148152003,-1.9503811682771792,1.044273474471072,-3.0209068950384643,0.9373938608967541,-0.8488837625157167,-2.5921685209359926,-0.782918527259206,2.846337408373046,1.8266090081431654,-1.056313924807626,0.5777142607809775,0.7535659004099102,-0.3765419539259941,-0.3918866575399356,-0.47664692999640634,1.0327318032086428,4.5
MEA,4.034987956215469,-0.268007367058519,8.473147901268193,-3.120537863285948,-0.5517383097220043,4.4237404618174985,-36.10742458200896,4.748226313379418,11.523166708228004,-3.0881494538606473,-11.710194589996334,-3.615855132819368,2.1598029509711516,-0.37396600296520477,-1.9591861515042548,-8.620992724630748,3.194587308522478,-4.434545952152888,14.892049018459076,-0.8753834565718734,-5.687553272882753,6.039982643497197,-2.171005587218938,1.3982530692765485,0.3274748643930058,-1.6631743451520276,0.046980929983328645,-3.129739652473669,-0.7901949678220989,-0.19560240942199342,3.8126756155136796,-2.8939414468337223,-2.6993454313649137,3.649990837053268,-1.363720568434731,-1.427099221577882,-2.748503924887123,-0.152445360626021,0.07845005640155844,-1.9631819725680124,-0.4411033119709877,4.03513747215461,-0.382640266794942,-0.6872660316488365,2.049904253561208,6.551442029493343,0.6762350789292093,-0.23851530029433585,-0.4027949587109844,-0.4451508016509785,0.013771185203276274,-0.24111288518911972,2.25
GRC,3.9484546602047548,-2.1891072893816954,-2.1156630387659594,21.48660166439528,-13.58783986157553,-0.9424253879592643,-16.180401606643812,-11.294907572859811,-15.941679652325979,1.3492577607295346,14.26869228535253,-4.634030795879257,-0.9176362716236617,2.315463545703877,1.6401248698488673,-0.3512004298119247,-5.948990531474188,-1.223294280194272,-4.345297512222695,-1.2898905503986429,7.190217535605761,12.399477004662819,0.740047568804149,-0.6670143062715361,1.8629719337153525,2.0823411251806103,-2.6447852104839384,-2.981668089323889,6.531880425656254,-0.7476693308489751,-7.063410400244368,-3.8253775470387246,1.026871863671224,-0.25899032256006393,-0.6968051215063822,-2.0167676906266765,-1.4473199389590197,0.39462559620682347,-1.574844677708926,2.6083400863137802,-0.4269851948824699,1.1361837853354866,-0.7086302390756485,-1.4752052112379757,-0.17631833034511862,-0.4635308397151795,-0.3085793917215883,-0.1414027271299912,0.14479408409795447,-0.5463618703228346,-0.9020810956132659,-0.2200404556468494,3.2152081501356378
BEL,5.358437911770066,-1.1580038854957257,2.5449782084111083,33.44496438286641,-16.437649010794566,-1.6263451828533408,-22.159849918552787,-8.300274116611188,3.8670648202957345,4.033708979547723,-13.692317979212142,6.4840390266235195,-4.504778615396114,-2.0593161886719438,1.9217676528662886,-8.214354180145758,0.9416638231869405,1.4525001417771783,-6.286387422923463,-3.2531551461169443,1.8348359478813476,8.12252125093286,2.541587477651532,-0.2161599209855783,-0.04034788136296241,4.965003153849138,-0.1380483331615805,-1.2023874262928937,12.133864262806137,0.7056126380716401,-2.4244748499586057,-2.298384862894564,2.055314468838747,-1.112973424251118,2.265495042187413,-1.8497118100027201,-0.09400551887677633,0.9412685621313015,0.7222880038989887,0.7905612093557886,1.1967101953015358,-2.9676819012210736,-0.6333083287249737,-2.61293206077434,-2.5143973561600093,-0.406203156763993,2.2633451454011797,0.2421986622028245,2.993437883733647,-0.36218016198266084,2.42363574536531,0.18114648790588242,3.263456921514371
WBG,-6.427775975082817,-3.1386600508046456,-13.422144080708058,-9.287282771099058,-0.6018121690471147,-5.75617327466505,-2.8651381054650527,-19.379829257521173,-24.275891248902173,0.2890796649189771,-15.347841336434644,-0.7073894131478111,-3.2755552120839617,-0.3691708739049554,-0.6690786146324728,-1.8128215312150047,-1.0115998408787676,3.326123671836455,-8.647378242165292,-2.2432359416559704,6.796141534109313,-22.65873267261451,-0.329684728327684,0.6667522644750905,-0.9748375620242625,-3.7291332250889258,-1.8780356294272902,0.2956100281691499,-5.482706199677246,0.036396851228040816,-5.8580731860353055,-1.6208475288339053,-2.6396326356554654,-3.2047365539475177,1.7693281089192257,-1.8447705942996646,-3.767388062615478,-0.996276516170281,2.0051450902147527,1.8112306995980365,-1.9969712036384395,6.3204786260001296,-0.4127666235751562,-1.5241613734675923,-0.513068673542805,0.571919420811043,-1.794616522047834,-0.13557873751603272,-0.43660860952718017,-0.9637330147517866,-0.1143212671365079,-0.21516140454174726,3.216802822333429
ECS,2.0544366719293676,30.435852972265483,-8.075495841007957,24.780731641521044,14.465003313223809,8.057144413712393,-9.971657084701913,46.57124380518243,39.12362110059874,0.3074443936307668,12.609967027526073,1.1385174259117126,10.807752381378041,-3.214232114500127,-3.5990521929664827,-0.7476619633761137,43.484619769838474,2.9953381640482593,6.456319034054145,7.273634769491435,13.87211433222401,-4.886506642142471,-0.9898702816801477,0.5343272658549778,1.584328401824081,12.663167637021617,1.516586931829386,0.24811987265945484,3.011800404523132,2.370967790567386,8.172276115813562,-2.1237469247106104,-1.6581090959075206,0.861669076266765,5.64382608678525,9.799773521157007,4.730928975101789,-0.04441882356404181,10.100544531395718,2.2949873017521862,0.9813294988476693,6.32870596772195,1.896181690807781,4.966762420330342,30.065161244756993,2.748945499941256,0.644243481658015,1.5509665382565136,-0.03712103479875496,0.8522838797198874,-0.2549704436257803,-0.32584254210632096,4.3125
ARB,-5.532018280391711,0.5715173367468147,5.595073745204733,-25.790289893729852,7.6091570484379,0.523199121234136,-14.41850691595406,-4.227670431044287,7.2142092995918174,-3.076087880651656,9.350959495845297,9.92533166009604,0.6832785102334227,2.028849607379357,-1.949030039963256,4.110247086845843,-0.9712810939536027,-5.080461856682958,20.941067914755862,-0.6521921020393706,-14.613417751210921,-9.41400610267874,-0.2154941417295042,5.654394067694769,1.9939173783456114,-2.5619503998143016,-0.4136536528828394,1.8761715796105416,-1.629408316744019,2.5905862285123176,-0.7666509828443576,-0.5713205592383686,-0.4127138154367507,1.7461216486399804,-7.5169135278387,0.6347332191017889,-0.9303195553654346,2.169143577458548,1.2665577466449203,-0.1076631057325752,0.6737760949658453,3.133066492992996,0.5156943191115362,-2.4922703528382018,1.5315284705295147,6.609216311681569,0.3061037803618709,-0.48227450602246613,-0.43287089307662185,-0.5412048703597032,0.16614537612585548,-0.28243357358954607,2.7
AGO,-2.1199437460795356,-2.5023949734462203,-0.0584548420224653,17.55819643131659,11.297846742805408,0.2898544939620173,22.215362859640887,9.67116171793085,10.2863338563064,-1.5743852272253627,-36.90079933710803,11.722156329036991,0.746607836578062,-3.2321317176192865,0.43166334992540034,18.44294791155533,-2.4581120402997327,-4.037282884281604,-7.2182895687869735,1.0101760503723591,-31.476992370620312,-5.94250689949405,-0.6303192022676265,1.3990389313539695,-1.4302194359769835,-5.043904198407755,-4.832331854958736,-1.575420321979482,-0.4209008499459066,1.5520794546430967,-4.359990060106639,-1.5988734126002584,-0.4325150410610432,-0.7938373683396249,2.130363881306707,1.2343132827166412,0.4892720057189993,-0.17039293140517509,-2.657762734242674,-1.9850991008003402,0.2826548774496938,1.1165660786765859,1.906816211024674,-2.850546734131645,-5.48320221133839,-0.3448205888571173,0.1706420864766811,0.18252572666714884,0.4387967600394343,2.768511929616092,0.3894354158388206,-0.22819391707004089,3.0
OSS,-3.4911803487602353,-2.8720338532209073,2.4339987579670024,-34.07815851782735,-2.9546353032377124,-1.1208151670648192,17.849100965874154,-9.289186291574195,-11.2512999056546,-1.4709522755894306,-20.873867703638375,-2.328631351667512,-1.589071599282737,1.0551662633834487,0.7219172513838852,0.444083087660489,-3.1269597852524664,-3.5224755608603084,-4.086330534290487,-6.653597768985138,-7.47977869789405,1.3545925175020694,0.6433742014878021,0.3591930123340843,2.7418847731563796,-4.102423100871713,-2.4285964368780704,-2.668002528882441,-6.687180757724717,0.866977758943714,-7.866567920884278,-3.964886412427681,2.252430700931695,0.9256123918812914,-0.29635106389181204,0.2744801614302489,1.1790479155539026,-0.4029745411811689,2.3037667592364315,0.251003126849771,1.2507145958576718,-0.9359976478453116,-0.6453827860792742,0.9554316732011434,-0.6506664806629068,-0.45132462482404556,-0.3636394496967168,1.224267780056905,-0.538918082911973,-1.4378501979072074,0.33891720316159873,0.02083252353064669,3.45
SLB,-7.195310679309172,-2.691186692386439,11.116073865979244,-23.184834568004085,14.910813495580626,-0.4966365203059357,-10.659751574718534,-8.150553562377459,3.1412849823607774,-2.4839180848003437,-56.96272270184404,1.9236699313449788,4.183090715650299,2.3569187060974217,-3.7564601341678197,0.6173008366112246,-3.6412587595967763,-4.180615324617671,-4.781453778334569,-3.498991917682262,-33.664174446213586,-0.6414361672884845,-1.0275693226800862,-1.308245497955924,-1.0489871653249867,-5.667475861101006,-2.9597026875836536,0.12140691207325238,-4.548625875012772,2.645180409421508,-5.75125584679653,-0.2501819723585974,-0.3312440145213824,-1.1251885302183675,-3.8561900529706556,1.344628346206648,0.17290474442047277,0.3650074749880769,-4.63180955175123,-1.1781278509404758,0.48281287161661773,3.427942099650296,-0.5366815665870234,-4.093433249643078,-0.3468088354231661,-0.37626622505947105,-0.5791432292216702,-0.4076426471877977,-1.0810465940685097,-0.1484200455492075,0.38541367781636526,0.13180331935969938,3.0
STP,3.2794763655770565,-1.2849871242663315,8.106652753202644,8.52486161455181,4.983488065737492,-1.12212525845035,-3.5289473129887545,1.133020398450594,-10.92794590485237,0.5483783299223354,-17.956191320762038,2.1415402047636922,-0.5763279204769022,0.652381663576477,-1.4538804242315118,3.1232285508239803,-1.9708162039953145,-2.7729390477882987,-8.808894050823774,3.8192577686948175,-15.247034692203977,9.054600554190335,28.58558372936976,-3.97545646448514,0.45537174694586513,-4.567522215672607,-1.633399652763481,2.7918651086546666,1.676917534005225,1.9191757612760996,-4.233550283138111,-0.9721178903320862,1.036074654326315,-0.9867021474960733,0.7382355228989047,-1.5485629630970046,-1.4849724954494399,0.016367941278645937,0.5377286877146872,-2.145694224073047,0.0502956855720774,0.9684127691921086,2.890085237182332,-5.061509128489013,-2.114286872360974,0.3201473543113613,-0.042809653647806534,-0.632162072875225,-0.5521673202462692,-0.0722449039562746,-0.2928233805837906,-0.3222609524656399,3.0
BTN,-7.933060804328951,-2.716575264778311,-8.744710422176862,-16.635070234575227,26.211786588625944,-7.48669199654414,14.615110949578886,10.037592363036483,4.1037670637421675,-3.006174193744918,-49.58316700962297,2.727737351713576,1.496661453946482,0.7298813540565642,-4.2469393747602915,-2.4542656708419286,-6.107011088465717,0.7516354414265521,-1.7264317012206978,-0.2740056949036507,20.841542863871755,-7.829164568179086,-1.9469274659192701,0.7730982638933181,-3.475827824074768,-2.652206052512817,-2.691841329945975,1.4882659391005968,-8.931417948967043,-3.453577999081447,2.9824175345363235,-0.1192001667365929,-1.0262751529154335,0.6338018408854791,-2.919041276187585,-2.9465931940815437,4.138662790684533,-0.6823341826634978,-0.7711341470143702,-3.3290594078892126,0.81601474141214,1.4728617528065824,-0.013493700674946,1.4019946121235352,-4.9654393712506515,-0.6306005722554424,1.5818232127490206,1.1875048340296035,-0.5612095232399479,0.35776945302928576,0.6484135125725119,-0.5097881400304524,4.0
COM,-4.281977407071336,-0.9815353078591311,0.6470611125525176,-15.78280548186997,-2.7058703233810792,-0.32799061197799667,-12.223432176123696,-17.082940528884663,-41.01432207996931,-3.190684501422951,-40.984981543908376,1.229670303514608,1.0266435214336345,0.9549532089688999,0.6139270941132517,5.098757581099426,-2.1922348226352955,1.6346732900387406,-5.849108228594053,1.8646312800232732,-38.579145656643924,-5.497814343312152,1.6613821660933337,-0.25462914510325685,0.6724573771300777,-5.349803001721743,-2.8649480351149457,1.6098637948606647,-4.453091487498817,2.005576750997438,-9.813345770388887,3.024754632480496,-0.9264254954304303,-0.6292703355359149,-5.390250174300201,-1.3145316910467515,2.210862829844179,-0.15431204819216626,-0.523542840160361,-0.8949617154052505,0.7228083172724201,-1.718164972449748,-0.7960599405766713,0.16486340038001834,1.4056334923472291,0.705470424569651,0.902947311132521,-0.10891909295411221,-0.5530095833792328,-1.3750675522423657,-0.8831241650651633,-0.006853900766572778,3.0
